symbol,partition,date_utc,signal_bar_start,signal_ts,H,L,range,hi_visits_at_signal,opp_visits_at_signal,terminal,terminal_ts,minutes_to_target_break,final_high_visits_known,final_low_visits_known,reached_k2,reached_k3,high_visits_after_signal
BTCUSDT,development,2022-04-27,2022-04-27 13:30:00+00:00,2022-04-27 13:35:00+00:00,39215.7,38614.3,601.3999999999942,1,0,TARGET_BREAK,2022-04-27 13:45:00+00:00,10.0,1,0,False,False,0
BTCUSDT,development,2022-05-10,2022-05-10 13:30:00+00:00,2022-05-10 13:35:00+00:00,32337.2,31231.0,1106.2000000000007,1,0,OPPOSITE_BREAK,2022-05-10 14:50:00+00:00,,1,1,False,False,0
BTCUSDT,development,2022-05-13,2022-05-13 13:50:00+00:00,2022-05-13 13:55:00+00:00,30846.3,30160.6,685.7000000000007,1,0,TARGET_BREAK,2022-05-13 14:30:00+00:00,35.0,3,0,True,True,2
BTCUSDT,development,2022-05-19,2022-05-19 13:35:00+00:00,2022-05-19 13:40:00+00:00,29737.2,28838.8,898.4000000000015,1,0,TARGET_BREAK,2022-05-19 14:20:00+00:00,40.0,3,0,True,True,2
BTCUSDT,development,2022-05-25,2022-05-25 18:00:00+00:00,2022-05-25 18:05:00+00:00,29949.2,29330.0,619.2000000000007,1,0,TARGET_BREAK,2022-05-25 18:35:00+00:00,30.0,1,0,False,False,0
BTCUSDT,development,2022-05-26,2022-05-26 16:15:00+00:00,2022-05-26 16:20:00+00:00,29729.8,27952.1,1777.7000000000007,1,0,NO_BREAK,,,2,0,True,False,1
BTCUSDT,development,2022-06-01,2022-06-01 13:30:00+00:00,2022-06-01 13:35:00+00:00,31868.5,31427.5,441.0,1,0,OPPOSITE_BREAK,2022-06-01 14:20:00+00:00,,1,0,False,False,0
BTCUSDT,development,2022-06-15,2022-06-15 13:50:00+00:00,2022-06-15 13:55:00+00:00,21700.0,20100.2,1599.7999999999993,1,0,TARGET_BREAK,2022-06-15 18:45:00+00:00,290.0,2,0,True,False,1
BTCUSDT,development,2022-06-20,2022-06-20 15:05:00+00:00,2022-06-20 15:10:00+00:00,21050.0,20010.0,1040.0,1,0,OPPOSITE_BREAK,2022-06-20 18:00:00+00:00,,1,0,False,False,0
BTCUSDT,development,2022-06-29,2022-06-29 19:50:00+00:00,2022-06-29 19:55:00+00:00,20235.6,19817.2,418.3999999999978,1,0,NO_BREAK,,,1,0,False,False,0
BTCUSDT,development,2022-07-06,2022-07-06 13:30:00+00:00,2022-07-06 13:35:00+00:00,20295.0,19950.0,345.0,1,0,TARGET_BREAK,2022-07-06 17:05:00+00:00,210.0,2,0,True,False,1
BTCUSDT,development,2022-07-08,2022-07-08 14:45:00+00:00,2022-07-08 14:50:00+00:00,21814.1,21175.2,638.8999999999978,1,0,TARGET_BREAK,2022-07-08 15:15:00+00:00,25.0,2,0,True,False,1
BTCUSDT,development,2022-07-11,2022-07-11 13:30:00+00:00,2022-07-11 13:35:00+00:00,20625.0,20405.8,219.20000000000073,1,0,OPPOSITE_BREAK,2022-07-11 13:50:00+00:00,,1,0,False,False,0
BTCUSDT,development,2022-07-12,2022-07-12 13:30:00+00:00,2022-07-12 13:35:00+00:00,19959.4,19552.4,407.0,1,0,TARGET_BREAK,2022-07-12 16:40:00+00:00,185.0,5,0,True,True,4
BTCUSDT,development,2022-07-14,2022-07-14 15:05:00+00:00,2022-07-14 15:10:00+00:00,20047.0,19600.0,447.0,1,0,TARGET_BREAK,2022-07-14 15:20:00+00:00,10.0,1,0,False,False,0
BTCUSDT,development,2022-07-19,2022-07-19 13:30:00+00:00,2022-07-19 13:35:00+00:00,22381.7,21686.3,695.4000000000015,1,0,TARGET_BREAK,2022-07-19 14:50:00+00:00,75.0,1,0,False,False,0
BTCUSDT,development,2022-07-20,2022-07-20 13:35:00+00:00,2022-07-20 13:40:00+00:00,23975.7,23298.5,677.2000000000007,1,0,TARGET_BREAK,2022-07-20 14:30:00+00:00,50.0,1,0,False,False,0
BTCUSDT,development,2022-07-22,2022-07-22 13:50:00+00:00,2022-07-22 13:55:00+00:00,23690.0,23060.0,630.0,1,0,OPPOSITE_BREAK,2022-07-22 17:20:00+00:00,,1,1,False,False,0
BTCUSDT,development,2022-07-28,2022-07-28 13:30:00+00:00,2022-07-28 13:35:00+00:00,23210.2,22583.1,627.1000000000022,1,0,TARGET_BREAK,2022-07-28 15:15:00+00:00,100.0,1,0,False,False,0
BTCUSDT,development,2022-07-29,2022-07-29 14:20:00+00:00,2022-07-29 14:25:00+00:00,24135.0,23426.3,708.7000000000007,1,0,TARGET_BREAK,2022-07-29 14:40:00+00:00,15.0,1,0,False,False,0
BTCUSDT,development,2022-08-22,2022-08-22 13:55:00+00:00,2022-08-22 14:00:00+00:00,21334.8,20858.6,476.2000000000007,1,0,TARGET_BREAK,2022-08-22 14:05:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2022-08-23,2022-08-23 13:35:00+00:00,2022-08-23 13:40:00+00:00,21546.5,21279.0,267.5,1,0,TARGET_BREAK,2022-08-23 14:05:00+00:00,25.0,1,0,False,False,0
BTCUSDT,development,2022-08-31,2022-08-31 13:45:00+00:00,2022-08-31 13:50:00+00:00,20410.0,20121.0,289.0,1,0,OPPOSITE_BREAK,2022-08-31 15:00:00+00:00,,1,0,False,False,0
BTCUSDT,development,2022-09-02,2022-09-02 14:35:00+00:00,2022-09-02 14:40:00+00:00,20396.0,19978.0,418.0,1,0,OPPOSITE_BREAK,2022-09-02 17:25:00+00:00,,1,0,False,False,0
BTCUSDT,development,2022-09-07,2022-09-07 13:30:00+00:00,2022-09-07 13:35:00+00:00,18880.0,18663.6,216.40000000000146,1,0,TARGET_BREAK,2022-09-07 13:40:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2022-09-12,2022-09-12 13:40:00+00:00,2022-09-12 13:45:00+00:00,22450.0,21961.1,488.90000000000146,1,0,NO_BREAK,,,2,0,True,False,1
BTCUSDT,development,2022-09-19,2022-09-19 13:35:00+00:00,2022-09-19 13:40:00+00:00,18863.2,18360.0,503.2000000000007,1,0,TARGET_BREAK,2022-09-19 13:45:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2022-09-21,2022-09-21 13:30:00+00:00,2022-09-21 13:35:00+00:00,19298.0,18811.4,486.59999999999854,1,0,TARGET_BREAK,2022-09-21 13:50:00+00:00,15.0,2,0,True,False,1
BTCUSDT,development,2022-09-28,2022-09-28 13:30:00+00:00,2022-09-28 13:35:00+00:00,19175.0,18558.6,616.4000000000015,1,0,TARGET_BREAK,2022-09-28 14:30:00+00:00,55.0,3,0,True,True,2
BTCUSDT,development,2022-10-04,2022-10-04 14:00:00+00:00,2022-10-04 14:05:00+00:00,20159.3,19805.4,353.8999999999978,1,0,TARGET_BREAK,2022-10-04 14:10:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2022-10-13,2022-10-13 15:40:00+00:00,2022-10-13 15:45:00+00:00,19036.6,17917.8,1118.7999999999993,1,0,TARGET_BREAK,2022-10-13 16:45:00+00:00,60.0,1,0,False,False,0
BTCUSDT,development,2022-10-17,2022-10-17 13:30:00+00:00,2022-10-17 13:35:00+00:00,19588.0,19237.0,351.0,1,0,TARGET_BREAK,2022-10-17 13:40:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2022-10-18,2022-10-18 13:30:00+00:00,2022-10-18 13:35:00+00:00,19663.0,19457.5,205.5,1,0,OPPOSITE_BREAK,2022-10-18 14:35:00+00:00,,1,1,False,False,0
BTCUSDT,development,2022-10-21,2022-10-21 13:50:00+00:00,2022-10-21 13:55:00+00:00,19033.0,18600.0,433.0,1,0,TARGET_BREAK,2022-10-21 14:00:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2022-11-02,2022-11-02 16:55:00+00:00,2022-11-02 17:00:00+00:00,20529.9,20323.0,206.90000000000146,1,0,TARGET_BREAK,2022-11-02 18:05:00+00:00,65.0,1,0,False,False,0
BTCUSDT,development,2022-12-07,2022-12-07 13:35:00+00:00,2022-12-07 13:40:00+00:00,16859.9,16655.0,204.90000000000146,1,0,TARGET_BREAK,2022-12-07 14:35:00+00:00,55.0,2,0,True,False,1
BTCUSDT,development,2022-12-14,2022-12-14 14:30:00+00:00,2022-12-14 14:35:00+00:00,17964.3,17784.0,180.29999999999927,1,0,TARGET_BREAK,2022-12-14 14:40:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2022-12-21,2022-12-21 14:45:00+00:00,2022-12-21 14:50:00+00:00,16889.2,16788.0,101.20000000000073,1,0,OPPOSITE_BREAK,2022-12-21 15:05:00+00:00,,1,1,False,False,0
BTCUSDT,development,2022-12-29,2022-12-29 13:30:00+00:00,2022-12-29 13:35:00+00:00,16638.6,16514.6,124.0,1,0,TARGET_BREAK,2022-12-29 14:40:00+00:00,65.0,3,0,True,True,2
BTCUSDT,development,2023-01-03,2023-01-03 14:30:00+00:00,2023-01-03 14:35:00+00:00,16750.5,16691.7,58.79999999999927,1,0,OPPOSITE_BREAK,2023-01-03 15:00:00+00:00,,1,1,False,False,0
BTCUSDT,development,2023-01-09,2023-01-09 13:40:00+00:00,2023-01-09 13:45:00+00:00,17277.7,17180.0,97.70000000000073,1,0,TARGET_BREAK,2023-01-09 15:50:00+00:00,125.0,2,0,True,False,1
BTCUSDT,development,2023-01-13,2023-01-13 14:50:00+00:00,2023-01-13 14:55:00+00:00,19050.0,18801.4,248.59999999999854,1,0,TARGET_BREAK,2023-01-13 15:05:00+00:00,10.0,1,0,False,False,0
BTCUSDT,development,2023-01-18,2023-01-18 13:30:00+00:00,2023-01-18 13:35:00+00:00,21318.1,21132.1,186.0,1,0,TARGET_BREAK,2023-01-18 13:50:00+00:00,15.0,2,0,True,False,1
BTCUSDT,development,2023-01-19,2023-01-19 14:40:00+00:00,2023-01-19 14:45:00+00:00,20848.0,20661.0,187.0,1,0,TARGET_BREAK,2023-01-19 15:10:00+00:00,25.0,1,0,False,False,0
BTCUSDT,development,2023-01-20,2023-01-20 14:40:00+00:00,2023-01-20 14:45:00+00:00,21145.0,20895.4,249.59999999999854,1,0,TARGET_BREAK,2023-01-20 15:00:00+00:00,15.0,1,0,False,False,0
BTCUSDT,development,2023-01-31,2023-01-31 13:30:00+00:00,2023-01-31 13:35:00+00:00,22986.8,22803.0,183.79999999999927,1,0,TARGET_BREAK,2023-01-31 13:40:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2023-02-09,2023-02-09 14:35:00+00:00,2023-02-09 14:40:00+00:00,22786.0,22550.0,236.0,1,0,OPPOSITE_BREAK,2023-02-09 16:25:00+00:00,,1,2,False,False,0
BTCUSDT,development,2023-02-15,2023-02-15 16:10:00+00:00,2023-02-15 16:15:00+00:00,22924.9,22075.9,849.0,1,0,TARGET_BREAK,2023-02-15 18:45:00+00:00,150.0,1,0,False,False,0
BTCUSDT,development,2023-02-17,2023-02-17 14:20:00+00:00,2023-02-17 14:25:00+00:00,23915.6,23520.0,395.59999999999854,1,0,TARGET_BREAK,2023-02-17 14:35:00+00:00,10.0,1,0,False,False,0
BTCUSDT,development,2023-02-28,2023-02-28 14:40:00+00:00,2023-02-28 14:45:00+00:00,23497.7,23190.2,307.5,1,0,TARGET_BREAK,2023-02-28 15:05:00+00:00,20.0,1,0,False,False,0
BTCUSDT,development,2023-03-06,2023-03-06 13:40:00+00:00,2023-03-06 13:45:00+00:00,22443.9,22345.3,98.60000000000218,1,0,TARGET_BREAK,2023-03-06 15:05:00+00:00,80.0,3,0,True,True,2
BTCUSDT,development,2023-03-09,2023-03-09 13:50:00+00:00,2023-03-09 13:55:00+00:00,21694.5,21511.1,183.40000000000146,1,0,TARGET_BREAK,2023-03-09 14:00:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2023-03-13,2023-03-13 13:50:00+00:00,2023-03-13 13:55:00+00:00,22572.0,21804.0,768.0,1,0,TARGET_BREAK,2023-03-13 14:10:00+00:00,15.0,1,0,False,False,0
BTCUSDT,development,2023-03-21,2023-03-21 16:35:00+00:00,2023-03-21 16:40:00+00:00,28252.5,27382.5,870.0,1,0,TARGET_BREAK,2023-03-21 16:45:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2023-03-22,2023-03-22 13:35:00+00:00,2023-03-22 13:40:00+00:00,28379.4,27962.1,417.3000000000029,1,0,TARGET_BREAK,2023-03-22 14:30:00+00:00,50.0,2,0,True,False,1
BTCUSDT,development,2023-04-11,2023-04-11 13:55:00+00:00,2023-04-11 14:00:00+00:00,30235.0,29966.0,269.0,1,0,TARGET_BREAK,2023-04-11 14:05:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2023-05-08,2023-05-08 15:00:00+00:00,2023-05-08 15:05:00+00:00,27977.6,27550.0,427.59999999999854,1,0,OPPOSITE_BREAK,2023-05-08 18:00:00+00:00,,2,0,True,False,1
BTCUSDT,development,2023-05-12,2023-05-12 13:30:00+00:00,2023-05-12 13:35:00+00:00,26473.0,26220.0,253.0,1,0,TARGET_BREAK,2023-05-12 14:15:00+00:00,40.0,2,0,True,False,1
BTCUSDT,development,2023-05-22,2023-05-22 13:30:00+00:00,2023-05-22 13:35:00+00:00,26892.4,26690.0,202.40000000000146,1,0,TARGET_BREAK,2023-05-22 13:40:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2023-05-26,2023-05-26 13:30:00+00:00,2023-05-26 13:35:00+00:00,26547.3,26342.9,204.39999999999782,1,0,TARGET_BREAK,2023-05-26 13:40:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2023-05-31,2023-05-31 13:40:00+00:00,2023-05-31 13:45:00+00:00,27198.0,26980.0,218.0,1,0,OPPOSITE_BREAK,2023-05-31 14:20:00+00:00,,1,0,False,False,0
BTCUSDT,development,2023-06-01,2023-06-01 14:05:00+00:00,2023-06-01 14:10:00+00:00,26960.0,26773.2,186.79999999999927,1,0,TARGET_BREAK,2023-06-01 16:55:00+00:00,165.0,1,0,False,False,0
BTCUSDT,development,2023-06-19,2023-06-19 13:30:00+00:00,2023-06-19 13:35:00+00:00,26569.7,26350.2,219.5,1,0,OPPOSITE_BREAK,2023-06-19 16:35:00+00:00,,1,1,False,False,0
BTCUSDT,development,2023-06-22,2023-06-22 13:45:00+00:00,2023-06-22 13:50:00+00:00,30320.0,29800.0,520.0,1,0,OPPOSITE_BREAK,2023-06-22 14:45:00+00:00,,1,0,False,False,0
BTCUSDT,development,2023-07-03,2023-07-03 14:05:00+00:00,2023-07-03 14:10:00+00:00,30693.7,30559.4,134.29999999999927,1,0,TARGET_BREAK,2023-07-03 14:35:00+00:00,25.0,2,0,True,False,1
BTCUSDT,development,2023-07-04,2023-07-04 16:25:00+00:00,2023-07-04 16:30:00+00:00,31080.0,30856.0,224.0,1,0,OPPOSITE_BREAK,2023-07-04 18:05:00+00:00,,1,2,False,False,0
BTCUSDT,development,2023-07-10,2023-07-10 13:35:00+00:00,2023-07-10 13:40:00+00:00,30275.4,29966.6,308.8000000000029,1,0,TARGET_BREAK,2023-07-10 14:25:00+00:00,45.0,1,0,False,False,0
BTCUSDT,development,2023-07-19,2023-07-19 13:45:00+00:00,2023-07-19 13:50:00+00:00,30038.4,29800.0,238.40000000000146,1,0,TARGET_BREAK,2023-07-19 17:50:00+00:00,240.0,2,3,True,False,1
BTCUSDT,development,2023-07-26,2023-07-26 14:00:00+00:00,2023-07-26 14:05:00+00:00,29321.4,29145.2,176.20000000000073,1,0,TARGET_BREAK,2023-07-26 18:15:00+00:00,250.0,5,0,True,True,4
BTCUSDT,development,2023-08-03,2023-08-03 13:35:00+00:00,2023-08-03 13:40:00+00:00,29193.5,28955.4,238.09999999999854,1,0,TARGET_BREAK,2023-08-03 14:05:00+00:00,25.0,2,0,True,False,1
BTCUSDT,development,2023-08-04,2023-08-04 13:35:00+00:00,2023-08-04 13:40:00+00:00,29263.2,29116.0,147.20000000000073,1,0,TARGET_BREAK,2023-08-04 13:50:00+00:00,10.0,1,0,False,False,0
BTCUSDT,development,2023-08-23,2023-08-23 14:50:00+00:00,2023-08-23 14:55:00+00:00,26085.6,25800.0,285.59999999999854,1,0,TARGET_BREAK,2023-08-23 15:15:00+00:00,20.0,1,0,False,False,0
BTCUSDT,development,2023-09-06,2023-09-06 13:45:00+00:00,2023-09-06 13:50:00+00:00,25766.6,25673.0,93.59999999999854,1,0,OPPOSITE_BREAK,2023-09-06 14:05:00+00:00,,1,0,False,False,0
BTCUSDT,development,2023-09-07,2023-09-07 13:40:00+00:00,2023-09-07 13:45:00+00:00,25751.0,25625.0,126.0,1,0,TARGET_BREAK,2023-09-07 15:00:00+00:00,75.0,2,1,True,False,1
BTCUSDT,development,2023-09-12,2023-09-12 14:00:00+00:00,2023-09-12 14:05:00+00:00,26330.9,25720.0,610.9000000000015,1,0,TARGET_BREAK,2023-09-12 16:35:00+00:00,150.0,1,0,False,False,0
BTCUSDT,development,2023-09-13,2023-09-13 14:35:00+00:00,2023-09-13 14:40:00+00:00,26267.4,25850.8,416.6000000000022,1,0,TARGET_BREAK,2023-09-13 14:45:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2023-09-14,2023-09-14 15:00:00+00:00,2023-09-14 15:05:00+00:00,26790.0,26253.0,537.0,1,0,NO_BREAK,,,2,0,True,False,1
BTCUSDT,development,2023-09-19,2023-09-19 15:35:00+00:00,2023-09-19 15:40:00+00:00,27470.0,26834.3,635.7000000000007,1,0,NO_BREAK,,,3,0,True,True,2
BTCUSDT,development,2023-09-20,2023-09-20 13:50:00+00:00,2023-09-20 13:55:00+00:00,27182.0,26930.3,251.70000000000073,1,0,TARGET_BREAK,2023-09-20 14:05:00+00:00,10.0,1,0,False,False,0
BTCUSDT,development,2023-09-28,2023-09-28 14:20:00+00:00,2023-09-28 14:25:00+00:00,26620.0,26373.8,246.20000000000073,1,0,TARGET_BREAK,2023-09-28 14:35:00+00:00,10.0,1,0,False,False,0
BTCUSDT,development,2023-10-05,2023-10-05 13:35:00+00:00,2023-10-05 13:40:00+00:00,28070.8,27578.1,492.7000000000007,1,0,OPPOSITE_BREAK,2023-10-05 15:35:00+00:00,,3,0,True,True,2
BTCUSDT,development,2023-10-16,2023-10-16 13:30:00+00:00,2023-10-16 13:35:00+00:00,29488.0,27627.4,1860.5999999999985,1,0,NO_BREAK,,,1,0,False,False,0
BTCUSDT,development,2023-10-19,2023-10-19 13:30:00+00:00,2023-10-19 13:35:00+00:00,28563.6,28267.4,296.1999999999971,1,0,TARGET_BREAK,2023-10-19 14:50:00+00:00,75.0,3,0,True,True,2
BTCUSDT,development,2023-10-23,2023-10-23 14:45:00+00:00,2023-10-23 14:50:00+00:00,30777.0,30333.0,444.0,1,0,TARGET_BREAK,2023-10-23 14:55:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2023-10-25,2023-10-25 14:30:00+00:00,2023-10-25 14:35:00+00:00,34711.9,33773.3,938.5999999999985,1,0,TARGET_BREAK,2023-10-25 15:00:00+00:00,25.0,1,0,False,False,0
BTCUSDT,development,2023-10-31,2023-10-31 19:00:00+00:00,2023-10-31 19:05:00+00:00,34563.6,34016.8,546.7999999999956,1,0,NO_BREAK,,,2,0,True,False,1
BTCUSDT,development,2023-11-03,2023-11-03 14:00:00+00:00,2023-11-03 14:05:00+00:00,34618.0,34123.0,495.0,1,0,TARGET_BREAK,2023-11-03 14:25:00+00:00,20.0,1,0,False,False,0
BTCUSDT,development,2023-11-15,2023-11-15 15:55:00+00:00,2023-11-15 16:00:00+00:00,36424.7,35593.0,831.6999999999971,1,0,TARGET_BREAK,2023-11-15 16:05:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2023-11-24,2023-11-24 15:20:00+00:00,2023-11-24 15:25:00+00:00,38200.0,37427.3,772.6999999999971,1,0,TARGET_BREAK,2023-11-24 15:30:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2023-11-30,2023-11-30 13:40:00+00:00,2023-11-30 13:45:00+00:00,37913.6,37570.9,342.6999999999971,1,0,OPPOSITE_BREAK,2023-11-30 14:05:00+00:00,,1,0,False,False,0
BTCUSDT,development,2023-12-07,2023-12-07 15:30:00+00:00,2023-12-07 15:35:00+00:00,43911.5,42815.0,1096.5,1,0,NO_BREAK,,,1,0,False,False,0
BTCUSDT,development,2023-12-20,2023-12-20 13:30:00+00:00,2023-12-20 13:35:00+00:00,43437.8,42693.6,744.2000000000044,1,0,TARGET_BREAK,2023-12-20 13:45:00+00:00,10.0,1,0,False,False,0
BTCUSDT,development,2023-12-21,2023-12-21 13:55:00+00:00,2023-12-21 14:00:00+00:00,44260.0,43610.0,650.0,1,0,OPPOSITE_BREAK,2023-12-21 15:00:00+00:00,,1,0,False,False,0
BTCUSDT,development,2023-12-26,2023-12-26 14:25:00+00:00,2023-12-26 14:30:00+00:00,42836.5,42109.0,727.5,1,0,OPPOSITE_BREAK,2023-12-26 17:40:00+00:00,,1,0,False,False,0
BTCUSDT,development,2024-01-08,2024-01-08 15:40:00+00:00,2024-01-08 15:45:00+00:00,45180.0,43629.7,1550.300000000003,1,0,TARGET_BREAK,2024-01-08 17:25:00+00:00,100.0,2,0,True,False,1
BTCUSDT,development,2024-01-09,2024-01-09 13:50:00+00:00,2024-01-09 13:55:00+00:00,47080.0,45400.0,1680.0,1,0,NO_BREAK,,,1,0,False,False,0
BTCUSDT,development,2024-02-05,2024-02-05 13:30:00+00:00,2024-02-05 13:35:00+00:00,43443.7,42936.0,507.6999999999971,1,0,TARGET_BREAK,2024-02-05 13:40:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2024-02-06,2024-02-06 15:20:00+00:00,2024-02-06 15:25:00+00:00,43110.0,42631.0,479.0,1,0,TARGET_BREAK,2024-02-06 15:30:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2024-02-07,2024-02-07 14:15:00+00:00,2024-02-07 14:20:00+00:00,43191.2,42813.6,377.59999999999854,1,0,TARGET_BREAK,2024-02-07 14:50:00+00:00,30.0,1,0,False,False,0
BTCUSDT,development,2024-02-09,2024-02-09 14:10:00+00:00,2024-02-09 14:15:00+00:00,47688.3,46183.4,1504.9000000000015,1,0,TARGET_BREAK,2024-02-09 18:05:00+00:00,230.0,1,0,False,False,0
BTCUSDT,development,2024-02-14,2024-02-14 14:30:00+00:00,2024-02-14 14:35:00+00:00,51888.0,49742.4,2145.5999999999985,1,0,TARGET_BREAK,2024-02-14 15:00:00+00:00,25.0,2,0,True,False,1
BTCUSDT,development,2024-02-23,2024-02-23 14:20:00+00:00,2024-02-23 14:25:00+00:00,51300.0,50862.3,437.6999999999971,1,0,OPPOSITE_BREAK,2024-02-23 16:15:00+00:00,,3,3,True,True,2
BTCUSDT,development,2024-02-28,2024-02-28 14:55:00+00:00,2024-02-28 15:00:00+00:00,61127.0,58226.9,2900.0999999999985,1,0,TARGET_BREAK,2024-02-28 15:15:00+00:00,15.0,1,0,False,False,0
BTCUSDT,development,2024-02-29,2024-02-29 14:30:00+00:00,2024-02-29 14:35:00+00:00,63460.8,62050.0,1410.800000000003,1,0,OPPOSITE_BREAK,2024-02-29 16:45:00+00:00,,1,0,False,False,0
BTCUSDT,development,2024-03-04,2024-03-04 13:40:00+00:00,2024-03-04 13:45:00+00:00,65717.4,64078.2,1639.199999999997,1,0,TARGET_BREAK,2024-03-04 14:40:00+00:00,55.0,1,0,False,False,0
BTCUSDT,development,2024-03-07,2024-03-07 14:25:00+00:00,2024-03-07 14:30:00+00:00,67350.0,66404.2,945.8000000000029,1,0,TARGET_BREAK,2024-03-07 14:35:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2024-03-08,2024-03-08 13:45:00+00:00,2024-03-08 13:50:00+00:00,67860.0,67093.0,767.0,1,0,TARGET_BREAK,2024-03-08 13:55:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2024-03-11,2024-03-11 15:05:00+00:00,2024-03-11 15:10:00+00:00,72498.3,71211.5,1286.800000000003,1,0,TARGET_BREAK,2024-03-11 15:15:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2024-03-15,2024-03-15 13:55:00+00:00,2024-03-15 14:00:00+00:00,68665.5,65580.0,3085.5,1,0,TARGET_BREAK,2024-03-15 18:40:00+00:00,280.0,3,0,True,True,2
BTCUSDT,development,2024-03-20,2024-03-20 15:00:00+00:00,2024-03-20 15:05:00+00:00,64380.0,62676.6,1703.4000000000015,1,0,OPPOSITE_BREAK,2024-03-20 16:30:00+00:00,,1,0,False,False,0
BTCUSDT,development,2024-03-27,2024-03-27 13:30:00+00:00,2024-03-27 13:35:00+00:00,71778.8,69466.4,2312.4000000000087,1,0,OPPOSITE_BREAK,2024-03-27 14:05:00+00:00,,1,0,False,False,0
BTCUSDT,development,2024-04-01,2024-04-01 13:30:00+00:00,2024-04-01 13:35:00+00:00,70098.6,69222.0,876.6000000000058,1,0,OPPOSITE_BREAK,2024-04-01 14:40:00+00:00,,1,0,False,False,0
BTCUSDT,development,2024-04-03,2024-04-03 14:05:00+00:00,2024-04-03 14:10:00+00:00,66696.5,65555.0,1141.5,1,0,TARGET_BREAK,2024-04-03 14:30:00+00:00,20.0,2,0,True,False,1
BTCUSDT,development,2024-04-04,2024-04-04 13:50:00+00:00,2024-04-04 13:55:00+00:00,67480.1,66036.0,1444.1000000000058,1,0,TARGET_BREAK,2024-04-04 14:10:00+00:00,15.0,1,0,False,False,0
BTCUSDT,development,2024-04-22,2024-04-22 14:00:00+00:00,2024-04-22 14:05:00+00:00,66239.2,65600.7,638.5,1,0,TARGET_BREAK,2024-04-22 14:25:00+00:00,20.0,2,0,True,False,1
BTCUSDT,development,2024-05-02,2024-05-02 14:35:00+00:00,2024-05-02 14:40:00+00:00,59089.5,57542.4,1547.0999999999985,1,0,TARGET_BREAK,2024-05-02 14:45:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2024-05-13,2024-05-13 16:25:00+00:00,2024-05-13 16:30:00+00:00,63289.3,62296.5,992.8000000000029,1,0,TARGET_BREAK,2024-05-13 16:35:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2024-05-14,2024-05-14 14:30:00+00:00,2024-05-14 14:35:00+00:00,62086.8,60950.0,1136.800000000003,1,0,NO_BREAK,,,1,0,False,False,0
BTCUSDT,development,2024-05-15,2024-05-15 13:30:00+00:00,2024-05-15 13:35:00+00:00,64300.0,61886.8,2413.199999999997,1,0,TARGET_BREAK,2024-05-15 13:40:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2024-06-04,2024-06-04 13:30:00+00:00,2024-06-04 13:35:00+00:00,69524.7,68595.5,929.1999999999971,1,0,TARGET_BREAK,2024-06-04 13:45:00+00:00,10.0,1,0,False,False,0
BTCUSDT,development,2024-06-27,2024-06-27 13:30:00+00:00,2024-06-27 13:35:00+00:00,61830.0,60730.0,1100.0,1,0,TARGET_BREAK,2024-06-27 14:00:00+00:00,25.0,1,0,False,False,0
BTCUSDT,development,2024-07-02,2024-07-02 13:40:00+00:00,2024-07-02 13:45:00+00:00,63050.0,62387.0,663.0,1,0,OPPOSITE_BREAK,2024-07-02 14:15:00+00:00,,1,0,False,False,0
BTCUSDT,development,2024-07-15,2024-07-15 15:00:00+00:00,2024-07-15 15:05:00+00:00,63239.2,62266.0,973.1999999999971,1,0,TARGET_BREAK,2024-07-15 16:40:00+00:00,95.0,2,0,True,False,1
BTCUSDT,development,2024-07-16,2024-07-16 15:10:00+00:00,2024-07-16 15:15:00+00:00,64258.6,62350.0,1908.5999999999985,1,0,TARGET_BREAK,2024-07-16 15:20:00+00:00,5.0,1,0,False,False,0
