partition,date_utc,signal_ts,entry_ts,entry_px,H,L,range,h2_bar_start,target_name,target_ext,target_px,boundary_name,boundary_frac,boundary_px,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,win,hold_minutes,h2_before_exit,close_break_above_H_before_exit
external,2020-08-17,2020-08-17 14:05:00+00:00,2020-08-17 14:10:00+00:00,430.56500000000005,433.22,422.6,10.620000000000005,2020-08-17 15:45:00+00:00,E05,0.05,433.75100000000003,D50,0.25,425.255,2020-08-17 15:45:00+00:00,433.75100000000003,TP_E05,0.0073995796221244525,3.2997898110622264,True,95.0,True,True
external,2020-08-17,2020-08-17 14:05:00+00:00,2020-08-17 14:10:00+00:00,430.56500000000005,433.22,422.6,10.620000000000005,2020-08-17 15:45:00+00:00,E05,0.05,433.75100000000003,D60,0.15,424.19300000000004,2020-08-17 15:45:00+00:00,433.75100000000003,TP_E05,0.0073995796221244525,3.2997898110622264,True,95.0,True,True
external,2020-08-17,2020-08-17 14:05:00+00:00,2020-08-17 14:10:00+00:00,430.56500000000005,433.22,422.6,10.620000000000005,2020-08-17 15:45:00+00:00,E10,0.1,434.28200000000004,D30,0.45,427.379,2020-08-17 15:45:00+00:00,434.28200000000004,TP_E10,0.008632842892478454,3.916421446239227,True,95.0,True,True
external,2020-08-17,2020-08-17 14:05:00+00:00,2020-08-17 14:10:00+00:00,430.56500000000005,433.22,422.6,10.620000000000005,2020-08-17 15:45:00+00:00,E10,0.1,434.28200000000004,D40,0.35,426.317,2020-08-17 15:45:00+00:00,434.28200000000004,TP_E10,0.008632842892478454,3.916421446239227,True,95.0,True,True
external,2020-08-17,2020-08-17 14:05:00+00:00,2020-08-17 14:10:00+00:00,430.56500000000005,433.22,422.6,10.620000000000005,2020-08-17 15:45:00+00:00,E10,0.1,434.28200000000004,D50,0.25,425.255,2020-08-17 15:45:00+00:00,434.28200000000004,TP_E10,0.008632842892478454,3.916421446239227,True,95.0,True,True
external,2020-08-17,2020-08-17 14:05:00+00:00,2020-08-17 14:10:00+00:00,430.56500000000005,433.22,422.6,10.620000000000005,2020-08-17 15:45:00+00:00,E10,0.1,434.28200000000004,D60,0.15,424.19300000000004,2020-08-17 15:45:00+00:00,434.28200000000004,TP_E10,0.008632842892478454,3.916421446239227,True,95.0,True,True
external,2020-08-17,2020-08-17 14:05:00+00:00,2020-08-17 14:10:00+00:00,430.56500000000005,433.22,422.6,10.620000000000005,2020-08-17 15:45:00+00:00,E15,0.15,434.81300000000005,D30,0.45,427.379,2020-08-17 15:45:00+00:00,434.81300000000005,TP_E15,0.009866106162832455,4.533053081416227,True,95.0,True,True
external,2020-08-17,2020-08-17 14:05:00+00:00,2020-08-17 14:10:00+00:00,430.56500000000005,433.22,422.6,10.620000000000005,2020-08-17 15:45:00+00:00,E15,0.15,434.81300000000005,D40,0.35,426.317,2020-08-17 15:45:00+00:00,434.81300000000005,TP_E15,0.009866106162832455,4.533053081416227,True,95.0,True,True
external,2020-08-17,2020-08-17 14:05:00+00:00,2020-08-17 14:10:00+00:00,430.56500000000005,433.22,422.6,10.620000000000005,2020-08-17 15:45:00+00:00,E15,0.15,434.81300000000005,D50,0.25,425.255,2020-08-17 15:45:00+00:00,434.81300000000005,TP_E15,0.009866106162832455,4.533053081416227,True,95.0,True,True
external,2020-08-17,2020-08-17 14:05:00+00:00,2020-08-17 14:10:00+00:00,430.56500000000005,433.22,422.6,10.620000000000005,2020-08-17 15:45:00+00:00,E15,0.15,434.81300000000005,D60,0.15,424.19300000000004,2020-08-17 15:45:00+00:00,434.81300000000005,TP_E15,0.009866106162832455,4.533053081416227,True,95.0,True,True
external,2020-09-25,2020-09-25 16:15:00+00:00,2020-09-25 16:25:00+00:00,345.8775,348.67,337.5,11.170000000000016,2020-09-25 17:40:00+00:00,E05,0.05,349.2285,D30,0.45,342.5265,2020-09-25 17:40:00+00:00,349.2285,TP_E05,0.009688401240323552,4.444200620161776,True,75.0,True,True
external,2020-09-25,2020-09-25 16:15:00+00:00,2020-09-25 16:25:00+00:00,345.8775,348.67,337.5,11.170000000000016,2020-09-25 17:40:00+00:00,E05,0.05,349.2285,D40,0.35,341.4095,2020-09-25 17:40:00+00:00,349.2285,TP_E05,0.009688401240323552,4.444200620161776,True,75.0,True,True
external,2020-09-25,2020-09-25 16:15:00+00:00,2020-09-25 16:25:00+00:00,345.8775,348.67,337.5,11.170000000000016,2020-09-25 17:40:00+00:00,E05,0.05,349.2285,D50,0.25,340.2925,2020-09-25 17:40:00+00:00,349.2285,TP_E05,0.009688401240323552,4.444200620161776,True,75.0,True,True
external,2020-09-25,2020-09-25 16:15:00+00:00,2020-09-25 16:25:00+00:00,345.8775,348.67,337.5,11.170000000000016,2020-09-25 17:40:00+00:00,E05,0.05,349.2285,D60,0.15,339.1755,2020-09-25 17:40:00+00:00,349.2285,TP_E05,0.009688401240323552,4.444200620161776,True,75.0,True,True
external,2020-09-25,2020-09-25 16:15:00+00:00,2020-09-25 16:25:00+00:00,345.8775,348.67,337.5,11.170000000000016,2020-09-25 17:40:00+00:00,E10,0.1,349.78700000000003,D30,0.45,342.5265,2020-09-25 17:40:00+00:00,349.78700000000003,TP_E10,0.011303134780377588,5.251567390188794,True,75.0,True,True
external,2020-09-25,2020-09-25 16:15:00+00:00,2020-09-25 16:25:00+00:00,345.8775,348.67,337.5,11.170000000000016,2020-09-25 17:40:00+00:00,E10,0.1,349.78700000000003,D40,0.35,341.4095,2020-09-25 17:40:00+00:00,349.78700000000003,TP_E10,0.011303134780377588,5.251567390188794,True,75.0,True,True
external,2020-09-25,2020-09-25 16:15:00+00:00,2020-09-25 16:25:00+00:00,345.8775,348.67,337.5,11.170000000000016,2020-09-25 17:40:00+00:00,E10,0.1,349.78700000000003,D50,0.25,340.2925,2020-09-25 17:40:00+00:00,349.78700000000003,TP_E10,0.011303134780377588,5.251567390188794,True,75.0,True,True
external,2020-09-25,2020-09-25 16:15:00+00:00,2020-09-25 16:25:00+00:00,345.8775,348.67,337.5,11.170000000000016,2020-09-25 17:40:00+00:00,E10,0.1,349.78700000000003,D60,0.15,339.1755,2020-09-25 17:40:00+00:00,349.78700000000003,TP_E10,0.011303134780377588,5.251567390188794,True,75.0,True,True
external,2020-09-25,2020-09-25 16:15:00+00:00,2020-09-25 16:25:00+00:00,345.8775,348.67,337.5,11.170000000000016,2020-09-25 17:40:00+00:00,E15,0.15,350.3455,D30,0.45,342.5265,2020-09-25 17:45:00+00:00,350.3455,TP_E15,0.012917868320431403,6.058934160215701,True,80.0,True,True
external,2020-09-25,2020-09-25 16:15:00+00:00,2020-09-25 16:25:00+00:00,345.8775,348.67,337.5,11.170000000000016,2020-09-25 17:40:00+00:00,E15,0.15,350.3455,D40,0.35,341.4095,2020-09-25 17:45:00+00:00,350.3455,TP_E15,0.012917868320431403,6.058934160215701,True,80.0,True,True
external,2020-09-25,2020-09-25 16:15:00+00:00,2020-09-25 16:25:00+00:00,345.8775,348.67,337.5,11.170000000000016,2020-09-25 17:40:00+00:00,E15,0.15,350.3455,D50,0.25,340.2925,2020-09-25 17:45:00+00:00,350.3455,TP_E15,0.012917868320431403,6.058934160215701,True,80.0,True,True
external,2020-09-25,2020-09-25 16:15:00+00:00,2020-09-25 16:25:00+00:00,345.8775,348.67,337.5,11.170000000000016,2020-09-25 17:40:00+00:00,E15,0.15,350.3455,D60,0.15,339.1755,2020-09-25 17:45:00+00:00,350.3455,TP_E15,0.012917868320431403,6.058934160215701,True,80.0,True,True
external,2020-09-28,2020-09-28 17:35:00+00:00,2020-09-28 17:50:00+00:00,364.7075,367.65,355.88,11.769999999999982,,E05,0.05,368.2385,D30,0.45,361.1765,2020-09-28 20:00:00+00:00,363.2,TIME_EXIT_SESSION_END,-0.004133449408087242,-2.466724704043621,False,130.0,False,False
external,2020-09-28,2020-09-28 17:35:00+00:00,2020-09-28 17:50:00+00:00,364.7075,367.65,355.88,11.769999999999982,,E05,0.05,368.2385,D40,0.35,359.9995,2020-09-28 20:00:00+00:00,363.2,TIME_EXIT_SESSION_END,-0.004133449408087242,-2.466724704043621,False,130.0,False,False
external,2020-09-28,2020-09-28 17:35:00+00:00,2020-09-28 17:50:00+00:00,364.7075,367.65,355.88,11.769999999999982,,E05,0.05,368.2385,D50,0.25,358.8225,2020-09-28 20:00:00+00:00,363.2,TIME_EXIT_SESSION_END,-0.004133449408087242,-2.466724704043621,False,130.0,False,False
external,2020-09-28,2020-09-28 17:35:00+00:00,2020-09-28 17:50:00+00:00,364.7075,367.65,355.88,11.769999999999982,,E05,0.05,368.2385,D60,0.15,357.64549999999997,2020-09-28 20:00:00+00:00,363.2,TIME_EXIT_SESSION_END,-0.004133449408087242,-2.466724704043621,False,130.0,False,False
external,2020-09-28,2020-09-28 17:35:00+00:00,2020-09-28 17:50:00+00:00,364.7075,367.65,355.88,11.769999999999982,,E10,0.1,368.827,D30,0.45,361.1765,2020-09-28 20:00:00+00:00,363.2,TIME_EXIT_SESSION_END,-0.004133449408087242,-2.466724704043621,False,130.0,False,False
external,2020-09-28,2020-09-28 17:35:00+00:00,2020-09-28 17:50:00+00:00,364.7075,367.65,355.88,11.769999999999982,,E10,0.1,368.827,D40,0.35,359.9995,2020-09-28 20:00:00+00:00,363.2,TIME_EXIT_SESSION_END,-0.004133449408087242,-2.466724704043621,False,130.0,False,False
external,2020-09-28,2020-09-28 17:35:00+00:00,2020-09-28 17:50:00+00:00,364.7075,367.65,355.88,11.769999999999982,,E10,0.1,368.827,D50,0.25,358.8225,2020-09-28 20:00:00+00:00,363.2,TIME_EXIT_SESSION_END,-0.004133449408087242,-2.466724704043621,False,130.0,False,False
external,2020-09-28,2020-09-28 17:35:00+00:00,2020-09-28 17:50:00+00:00,364.7075,367.65,355.88,11.769999999999982,,E10,0.1,368.827,D60,0.15,357.64549999999997,2020-09-28 20:00:00+00:00,363.2,TIME_EXIT_SESSION_END,-0.004133449408087242,-2.466724704043621,False,130.0,False,False
external,2020-09-28,2020-09-28 17:35:00+00:00,2020-09-28 17:50:00+00:00,364.7075,367.65,355.88,11.769999999999982,,E15,0.15,369.41549999999995,D30,0.45,361.1765,2020-09-28 20:00:00+00:00,363.2,TIME_EXIT_SESSION_END,-0.004133449408087242,-2.466724704043621,False,130.0,False,False
external,2020-09-28,2020-09-28 17:35:00+00:00,2020-09-28 17:50:00+00:00,364.7075,367.65,355.88,11.769999999999982,,E15,0.15,369.41549999999995,D40,0.35,359.9995,2020-09-28 20:00:00+00:00,363.2,TIME_EXIT_SESSION_END,-0.004133449408087242,-2.466724704043621,False,130.0,False,False
external,2020-09-28,2020-09-28 17:35:00+00:00,2020-09-28 17:50:00+00:00,364.7075,367.65,355.88,11.769999999999982,,E15,0.15,369.41549999999995,D50,0.25,358.8225,2020-09-28 20:00:00+00:00,363.2,TIME_EXIT_SESSION_END,-0.004133449408087242,-2.466724704043621,False,130.0,False,False
external,2020-09-28,2020-09-28 17:35:00+00:00,2020-09-28 17:50:00+00:00,364.7075,367.65,355.88,11.769999999999982,,E15,0.15,369.41549999999995,D60,0.15,357.64549999999997,2020-09-28 20:00:00+00:00,363.2,TIME_EXIT_SESSION_END,-0.004133449408087242,-2.466724704043621,False,130.0,False,False
external,2020-09-30,2020-09-30 13:35:00+00:00,2020-09-30 13:40:00+00:00,354.83000000000004,356.1,351.02,5.080000000000041,2020-09-30 14:00:00+00:00,E05,0.05,356.35400000000004,D30,0.45,353.306,2020-09-30 14:00:00+00:00,356.35400000000004,TP_E05,0.004295014513992612,1.7475072569963062,True,20.0,True,False
external,2020-09-30,2020-09-30 13:35:00+00:00,2020-09-30 13:40:00+00:00,354.83000000000004,356.1,351.02,5.080000000000041,2020-09-30 14:00:00+00:00,E05,0.05,356.35400000000004,D40,0.35,352.798,2020-09-30 14:00:00+00:00,356.35400000000004,TP_E05,0.004295014513992612,1.7475072569963062,True,20.0,True,False
external,2020-09-30,2020-09-30 13:35:00+00:00,2020-09-30 13:40:00+00:00,354.83000000000004,356.1,351.02,5.080000000000041,2020-09-30 14:00:00+00:00,E05,0.05,356.35400000000004,D50,0.25,352.28999999999996,2020-09-30 14:00:00+00:00,356.35400000000004,TP_E05,0.004295014513992612,1.7475072569963062,True,20.0,True,False
external,2020-09-30,2020-09-30 13:35:00+00:00,2020-09-30 13:40:00+00:00,354.83000000000004,356.1,351.02,5.080000000000041,2020-09-30 14:00:00+00:00,E05,0.05,356.35400000000004,D60,0.15,351.782,2020-09-30 14:00:00+00:00,356.35400000000004,TP_E05,0.004295014513992612,1.7475072569963062,True,20.0,True,False
external,2020-09-30,2020-09-30 13:35:00+00:00,2020-09-30 13:40:00+00:00,354.83000000000004,356.1,351.02,5.080000000000041,2020-09-30 14:00:00+00:00,E10,0.1,356.608,D30,0.45,353.306,2020-09-30 14:05:00+00:00,356.608,TP_E10,0.00501085026632464,2.10542513316232,True,25.0,True,True
external,2020-09-30,2020-09-30 13:35:00+00:00,2020-09-30 13:40:00+00:00,354.83000000000004,356.1,351.02,5.080000000000041,2020-09-30 14:00:00+00:00,E10,0.1,356.608,D40,0.35,352.798,2020-09-30 14:05:00+00:00,356.608,TP_E10,0.00501085026632464,2.10542513316232,True,25.0,True,True
external,2020-09-30,2020-09-30 13:35:00+00:00,2020-09-30 13:40:00+00:00,354.83000000000004,356.1,351.02,5.080000000000041,2020-09-30 14:00:00+00:00,E10,0.1,356.608,D50,0.25,352.28999999999996,2020-09-30 14:05:00+00:00,356.608,TP_E10,0.00501085026632464,2.10542513316232,True,25.0,True,True
external,2020-09-30,2020-09-30 13:35:00+00:00,2020-09-30 13:40:00+00:00,354.83000000000004,356.1,351.02,5.080000000000041,2020-09-30 14:00:00+00:00,E10,0.1,356.608,D60,0.15,351.782,2020-09-30 14:05:00+00:00,356.608,TP_E10,0.00501085026632464,2.10542513316232,True,25.0,True,True
external,2020-09-30,2020-09-30 13:35:00+00:00,2020-09-30 13:40:00+00:00,354.83000000000004,356.1,351.02,5.080000000000041,2020-09-30 14:00:00+00:00,E15,0.15,356.862,D30,0.45,353.306,2020-09-30 15:10:00+00:00,356.862,TP_E15,0.005726686018656668,2.463343009328334,True,90.0,True,True
external,2020-09-30,2020-09-30 13:35:00+00:00,2020-09-30 13:40:00+00:00,354.83000000000004,356.1,351.02,5.080000000000041,2020-09-30 14:00:00+00:00,E15,0.15,356.862,D40,0.35,352.798,2020-09-30 15:10:00+00:00,356.862,TP_E15,0.005726686018656668,2.463343009328334,True,90.0,True,True
external,2020-09-30,2020-09-30 13:35:00+00:00,2020-09-30 13:40:00+00:00,354.83000000000004,356.1,351.02,5.080000000000041,2020-09-30 14:00:00+00:00,E15,0.15,356.862,D50,0.25,352.28999999999996,2020-09-30 15:10:00+00:00,356.862,TP_E15,0.005726686018656668,2.463343009328334,True,90.0,True,True
external,2020-09-30,2020-09-30 13:35:00+00:00,2020-09-30 13:40:00+00:00,354.83000000000004,356.1,351.02,5.080000000000041,2020-09-30 14:00:00+00:00,E15,0.15,356.862,D60,0.15,351.782,2020-09-30 15:10:00+00:00,356.862,TP_E15,0.005726686018656668,2.463343009328334,True,90.0,True,True
external,2020-10-05,2020-10-05 14:05:00+00:00,2020-10-05 14:40:00+00:00,353.025,354.2,349.5,4.699999999999989,,E05,0.05,354.435,D30,0.45,351.615,2020-10-05 17:45:00+00:00,351.32,CLOSE_INVALIDATION_D30,-0.004829686282841084,-2.8148431414205417,False,185.0,False,False
external,2020-10-05,2020-10-05 14:05:00+00:00,2020-10-05 14:40:00+00:00,353.025,354.2,349.5,4.699999999999989,,E05,0.05,354.435,D40,0.35,351.145,2020-10-05 18:00:00+00:00,350.71,CLOSE_INVALIDATION_D40,-0.0065576092344734604,-3.67880461723673,False,200.0,False,False
external,2020-10-05,2020-10-05 14:05:00+00:00,2020-10-05 14:40:00+00:00,353.025,354.2,349.5,4.699999999999989,,E05,0.05,354.435,D50,0.25,350.675,2020-10-05 18:10:00+00:00,350.28,CLOSE_INVALIDATION_D50,-0.007775653282345418,-4.2878266411727095,False,210.0,False,False
external,2020-10-05,2020-10-05 14:05:00+00:00,2020-10-05 14:40:00+00:00,353.025,354.2,349.5,4.699999999999989,,E05,0.05,354.435,D60,0.15,350.205,2020-10-05 18:25:00+00:00,350.15,CLOSE_INVALIDATION_D60,-0.00814389915728353,-4.471949578641765,False,225.0,False,False
external,2020-10-05,2020-10-05 14:05:00+00:00,2020-10-05 14:40:00+00:00,353.025,354.2,349.5,4.699999999999989,,E10,0.1,354.66999999999996,D30,0.45,351.615,2020-10-05 17:45:00+00:00,351.32,CLOSE_INVALIDATION_D30,-0.004829686282841084,-2.8148431414205417,False,185.0,False,False
external,2020-10-05,2020-10-05 14:05:00+00:00,2020-10-05 14:40:00+00:00,353.025,354.2,349.5,4.699999999999989,,E10,0.1,354.66999999999996,D40,0.35,351.145,2020-10-05 18:00:00+00:00,350.71,CLOSE_INVALIDATION_D40,-0.0065576092344734604,-3.67880461723673,False,200.0,False,False
external,2020-10-05,2020-10-05 14:05:00+00:00,2020-10-05 14:40:00+00:00,353.025,354.2,349.5,4.699999999999989,,E10,0.1,354.66999999999996,D50,0.25,350.675,2020-10-05 18:10:00+00:00,350.28,CLOSE_INVALIDATION_D50,-0.007775653282345418,-4.2878266411727095,False,210.0,False,False
external,2020-10-05,2020-10-05 14:05:00+00:00,2020-10-05 14:40:00+00:00,353.025,354.2,349.5,4.699999999999989,,E10,0.1,354.66999999999996,D60,0.15,350.205,2020-10-05 18:25:00+00:00,350.15,CLOSE_INVALIDATION_D60,-0.00814389915728353,-4.471949578641765,False,225.0,False,False
external,2020-10-05,2020-10-05 14:05:00+00:00,2020-10-05 14:40:00+00:00,353.025,354.2,349.5,4.699999999999989,,E15,0.15,354.905,D30,0.45,351.615,2020-10-05 17:45:00+00:00,351.32,CLOSE_INVALIDATION_D30,-0.004829686282841084,-2.8148431414205417,False,185.0,False,False
external,2020-10-05,2020-10-05 14:05:00+00:00,2020-10-05 14:40:00+00:00,353.025,354.2,349.5,4.699999999999989,,E15,0.15,354.905,D40,0.35,351.145,2020-10-05 18:00:00+00:00,350.71,CLOSE_INVALIDATION_D40,-0.0065576092344734604,-3.67880461723673,False,200.0,False,False
external,2020-10-05,2020-10-05 14:05:00+00:00,2020-10-05 14:40:00+00:00,353.025,354.2,349.5,4.699999999999989,,E15,0.15,354.905,D50,0.25,350.675,2020-10-05 18:10:00+00:00,350.28,CLOSE_INVALIDATION_D50,-0.007775653282345418,-4.2878266411727095,False,210.0,False,False
external,2020-10-05,2020-10-05 14:05:00+00:00,2020-10-05 14:40:00+00:00,353.025,354.2,349.5,4.699999999999989,,E15,0.15,354.905,D60,0.15,350.205,2020-10-05 18:25:00+00:00,350.15,CLOSE_INVALIDATION_D60,-0.00814389915728353,-4.471949578641765,False,225.0,False,False
external,2020-11-04,2020-11-04 13:45:00+00:00,2020-11-04 14:00:00+00:00,382.38,384.29,376.65,7.640000000000043,2020-11-04 16:00:00+00:00,E05,0.05,384.672,D30,0.45,380.088,2020-11-04 14:30:00+00:00,379.59,CLOSE_INVALIDATION_D30,-0.007296406715832426,-4.048203357916213,False,30.0,False,False
external,2020-11-04,2020-11-04 13:45:00+00:00,2020-11-04 14:00:00+00:00,382.38,384.29,376.65,7.640000000000043,2020-11-04 16:00:00+00:00,E05,0.05,384.672,D40,0.35,379.324,2020-11-04 16:00:00+00:00,384.672,TP_E05,0.005994037345049552,2.597018672524776,True,120.0,True,True
external,2020-11-04,2020-11-04 13:45:00+00:00,2020-11-04 14:00:00+00:00,382.38,384.29,376.65,7.640000000000043,2020-11-04 16:00:00+00:00,E05,0.05,384.672,D50,0.25,378.56,2020-11-04 16:00:00+00:00,384.672,TP_E05,0.005994037345049552,2.597018672524776,True,120.0,True,True
external,2020-11-04,2020-11-04 13:45:00+00:00,2020-11-04 14:00:00+00:00,382.38,384.29,376.65,7.640000000000043,2020-11-04 16:00:00+00:00,E05,0.05,384.672,D60,0.15,377.796,2020-11-04 16:00:00+00:00,384.672,TP_E05,0.005994037345049552,2.597018672524776,True,120.0,True,True
external,2020-11-04,2020-11-04 13:45:00+00:00,2020-11-04 14:00:00+00:00,382.38,384.29,376.65,7.640000000000043,2020-11-04 16:00:00+00:00,E10,0.1,385.05400000000003,D30,0.45,380.088,2020-11-04 14:30:00+00:00,379.59,CLOSE_INVALIDATION_D30,-0.007296406715832426,-4.048203357916213,False,30.0,False,False
external,2020-11-04,2020-11-04 13:45:00+00:00,2020-11-04 14:00:00+00:00,382.38,384.29,376.65,7.640000000000043,2020-11-04 16:00:00+00:00,E10,0.1,385.05400000000003,D40,0.35,379.324,2020-11-04 16:00:00+00:00,385.05400000000003,TP_E10,0.0069930435692244775,3.096521784612239,True,120.0,True,True
external,2020-11-04,2020-11-04 13:45:00+00:00,2020-11-04 14:00:00+00:00,382.38,384.29,376.65,7.640000000000043,2020-11-04 16:00:00+00:00,E10,0.1,385.05400000000003,D50,0.25,378.56,2020-11-04 16:00:00+00:00,385.05400000000003,TP_E10,0.0069930435692244775,3.096521784612239,True,120.0,True,True
external,2020-11-04,2020-11-04 13:45:00+00:00,2020-11-04 14:00:00+00:00,382.38,384.29,376.65,7.640000000000043,2020-11-04 16:00:00+00:00,E10,0.1,385.05400000000003,D60,0.15,377.796,2020-11-04 16:00:00+00:00,385.05400000000003,TP_E10,0.0069930435692244775,3.096521784612239,True,120.0,True,True
external,2020-11-04,2020-11-04 13:45:00+00:00,2020-11-04 14:00:00+00:00,382.38,384.29,376.65,7.640000000000043,2020-11-04 16:00:00+00:00,E15,0.15,385.43600000000004,D30,0.45,380.088,2020-11-04 14:30:00+00:00,379.59,CLOSE_INVALIDATION_D30,-0.007296406715832426,-4.048203357916213,False,30.0,False,False
external,2020-11-04,2020-11-04 13:45:00+00:00,2020-11-04 14:00:00+00:00,382.38,384.29,376.65,7.640000000000043,2020-11-04 16:00:00+00:00,E15,0.15,385.43600000000004,D40,0.35,379.324,2020-11-04 16:00:00+00:00,385.43600000000004,TP_E15,0.007992049793399403,3.5960248966997015,True,120.0,True,True
external,2020-11-04,2020-11-04 13:45:00+00:00,2020-11-04 14:00:00+00:00,382.38,384.29,376.65,7.640000000000043,2020-11-04 16:00:00+00:00,E15,0.15,385.43600000000004,D50,0.25,378.56,2020-11-04 16:00:00+00:00,385.43600000000004,TP_E15,0.007992049793399403,3.5960248966997015,True,120.0,True,True
external,2020-11-04,2020-11-04 13:45:00+00:00,2020-11-04 14:00:00+00:00,382.38,384.29,376.65,7.640000000000043,2020-11-04 16:00:00+00:00,E15,0.15,385.43600000000004,D60,0.15,377.796,2020-11-04 16:00:00+00:00,385.43600000000004,TP_E15,0.007992049793399403,3.5960248966997015,True,120.0,True,True
external,2020-11-05,2020-11-05 13:45:00+00:00,2020-11-05 14:00:00+00:00,407.59,411.49,395.89,15.600000000000025,2020-11-05 14:10:00+00:00,E05,0.05,412.27000000000004,D30,0.45,402.91,2020-11-05 14:10:00+00:00,412.27000000000004,TP_E05,0.011482126646875646,5.341063323437822,True,10.0,True,True
external,2020-11-05,2020-11-05 13:45:00+00:00,2020-11-05 14:00:00+00:00,407.59,411.49,395.89,15.600000000000025,2020-11-05 14:10:00+00:00,E05,0.05,412.27000000000004,D40,0.35,401.35,2020-11-05 14:10:00+00:00,412.27000000000004,TP_E05,0.011482126646875646,5.341063323437822,True,10.0,True,True
external,2020-11-05,2020-11-05 13:45:00+00:00,2020-11-05 14:00:00+00:00,407.59,411.49,395.89,15.600000000000025,2020-11-05 14:10:00+00:00,E05,0.05,412.27000000000004,D50,0.25,399.79,2020-11-05 14:10:00+00:00,412.27000000000004,TP_E05,0.011482126646875646,5.341063323437822,True,10.0,True,True
external,2020-11-05,2020-11-05 13:45:00+00:00,2020-11-05 14:00:00+00:00,407.59,411.49,395.89,15.600000000000025,2020-11-05 14:10:00+00:00,E05,0.05,412.27000000000004,D60,0.15,398.23,2020-11-05 14:10:00+00:00,412.27000000000004,TP_E05,0.011482126646875646,5.341063323437822,True,10.0,True,True
external,2020-11-05,2020-11-05 13:45:00+00:00,2020-11-05 14:00:00+00:00,407.59,411.49,395.89,15.600000000000025,2020-11-05 14:10:00+00:00,E10,0.1,413.05,D30,0.45,402.91,2020-11-05 14:15:00+00:00,413.05,TP_E10,0.013395814421354846,6.2979072106774225,True,15.0,True,True
external,2020-11-05,2020-11-05 13:45:00+00:00,2020-11-05 14:00:00+00:00,407.59,411.49,395.89,15.600000000000025,2020-11-05 14:10:00+00:00,E10,0.1,413.05,D40,0.35,401.35,2020-11-05 14:15:00+00:00,413.05,TP_E10,0.013395814421354846,6.2979072106774225,True,15.0,True,True
external,2020-11-05,2020-11-05 13:45:00+00:00,2020-11-05 14:00:00+00:00,407.59,411.49,395.89,15.600000000000025,2020-11-05 14:10:00+00:00,E10,0.1,413.05,D50,0.25,399.79,2020-11-05 14:15:00+00:00,413.05,TP_E10,0.013395814421354846,6.2979072106774225,True,15.0,True,True
external,2020-11-05,2020-11-05 13:45:00+00:00,2020-11-05 14:00:00+00:00,407.59,411.49,395.89,15.600000000000025,2020-11-05 14:10:00+00:00,E10,0.1,413.05,D60,0.15,398.23,2020-11-05 14:15:00+00:00,413.05,TP_E10,0.013395814421354846,6.2979072106774225,True,15.0,True,True
external,2020-11-05,2020-11-05 13:45:00+00:00,2020-11-05 14:00:00+00:00,407.59,411.49,395.89,15.600000000000025,2020-11-05 14:10:00+00:00,E15,0.15,413.83000000000004,D30,0.45,402.91,2020-11-05 14:20:00+00:00,413.83000000000004,TP_E15,0.015309502195834268,7.254751097917134,True,20.0,True,True
external,2020-11-05,2020-11-05 13:45:00+00:00,2020-11-05 14:00:00+00:00,407.59,411.49,395.89,15.600000000000025,2020-11-05 14:10:00+00:00,E15,0.15,413.83000000000004,D40,0.35,401.35,2020-11-05 14:20:00+00:00,413.83000000000004,TP_E15,0.015309502195834268,7.254751097917134,True,20.0,True,True
external,2020-11-05,2020-11-05 13:45:00+00:00,2020-11-05 14:00:00+00:00,407.59,411.49,395.89,15.600000000000025,2020-11-05 14:10:00+00:00,E15,0.15,413.83000000000004,D50,0.25,399.79,2020-11-05 14:20:00+00:00,413.83000000000004,TP_E15,0.015309502195834268,7.254751097917134,True,20.0,True,True
external,2020-11-05,2020-11-05 13:45:00+00:00,2020-11-05 14:00:00+00:00,407.59,411.49,395.89,15.600000000000025,2020-11-05 14:10:00+00:00,E15,0.15,413.83000000000004,D60,0.15,398.23,2020-11-05 14:20:00+00:00,413.83000000000004,TP_E15,0.015309502195834268,7.254751097917134,True,20.0,True,True
external,2020-11-20,2020-11-20 14:15:00+00:00,2020-11-20 14:45:00+00:00,506.0625,511.21,490.62,20.58999999999997,2020-11-20 17:35:00+00:00,E05,0.05,512.2395,D30,0.45,499.8855,2020-11-20 17:40:00+00:00,512.2395,TP_E05,0.012206002223045687,5.703001111522843,True,175.0,True,True
external,2020-11-20,2020-11-20 14:15:00+00:00,2020-11-20 14:45:00+00:00,506.0625,511.21,490.62,20.58999999999997,2020-11-20 17:35:00+00:00,E05,0.05,512.2395,D40,0.35,497.8265,2020-11-20 17:40:00+00:00,512.2395,TP_E05,0.012206002223045687,5.703001111522843,True,175.0,True,True
external,2020-11-20,2020-11-20 14:15:00+00:00,2020-11-20 14:45:00+00:00,506.0625,511.21,490.62,20.58999999999997,2020-11-20 17:35:00+00:00,E05,0.05,512.2395,D50,0.25,495.7675,2020-11-20 17:40:00+00:00,512.2395,TP_E05,0.012206002223045687,5.703001111522843,True,175.0,True,True
