lookback_min,max_hold_min,direction,character_rule,trades,tp_first_rate,net_win_rate,net_pnl,expectancy,pf,max_dd,max_loss_streak,timeout_rate,avg_minutes,exp_2bps,pf_2bps,net_2bps,y2022_n,y2022_tp_rate,y2022_net_wr,y2022_net,y2022_exp,y2022_pf,y2023_n,y2023_tp_rate,y2023_net_wr,y2023_net,y2023_exp,y2023_pf,y2024_n,y2024_tp_rate,y2024_net_wr,y2024_net,y2024_exp,y2024_pf,min_annual_tp_rate,a1020_n,a1020_tp_rate,a1020_good,a1035_n,a1035_tp_rate,a1035_good,a1050_n,a1050_tp_rate,a1050_good,a1065_n,a1065_tp_rate,a1065_good,good_anchors,eligible,high_wr_target_hit
30,120,LONG,EFF_HIGH__RANGE_MID,328,0.3353658536585366,0.34146341463414637,-238.13986889564222,-0.7260361856574458,0.2586138447146311,238.88986889564222,8,0.018292682926829267,19.75609756097561,-0.9260361856574457,0.16675340924917417,-303.7398688956422,111,0.2972972972972973,0.2972972972972973,-92.25,-0.831081081081081,0.21153846153846154,111,0.35135135135135137,0.36936936936936937,-72.968000340713,-0.6573693724388558,0.2901053428070067,106,0.3584905660377358,0.3584905660377358,-72.92186855492923,-0.6879421561785777,0.2810044855815749,0.2972972972972973,73,0.3287671232876712,False,90,0.3111111111111111,False,85,0.35294117647058826,False,80,0.35,False,0,False,False
30,120,LONG,EFF_HIGH__RANGE_HIGH,487,0.31211498973305957,0.31211498973305957,-388.5,-0.797741273100616,0.22686567164179106,388.5,18,0.0,9.31211498973306,-0.9977412731006158,0.14679543459174718,-485.89999999999986,151,0.25165562913907286,0.25165562913907286,-141.0,-0.9337748344370861,0.168141592920354,162,0.345679012345679,0.345679012345679,-117.0,-0.7222222222222222,0.2641509433962264,174,0.3333333333333333,0.3333333333333333,-130.5,-0.75,0.25,0.25165562913907286,121,0.24793388429752067,False,125,0.336,False,123,0.3089430894308943,False,118,0.3559322033898305,False,0,False,False
30,120,LONG,EFF_LOW__EXT_LOW,581,0.33218588640275387,0.33390705679862304,-426.22618083338205,-0.7336078843948056,0.2537924591956429,426.226180833382,13,0.01721170395869191,18.907056798623064,-0.9336078843948057,0.1636838405791848,-542.4261808333821,195,0.31794871794871793,0.31794871794871793,-151.90296207079575,-0.7789895490810038,0.23437150088216674,184,0.3532608695652174,0.3532608695652174,-121.53689802354396,-0.6605266196931737,0.2862815669662372,202,0.32673267326732675,0.3316831683168317,-152.7863207390423,-0.7563679244507046,0.24549965067139592,0.31794871794871793,157,0.3184713375796178,False,146,0.3082191780821918,False,139,0.34532374100719426,False,139,0.3597122302158273,False,0,False,False
30,120,LONG,EFF_LOW__EXT_MID,275,0.3236363636363636,0.33090909090909093,-208.07278343199337,-0.7566283033890668,0.24320815123010553,208.07278343199337,11,0.01090909090909091,17.09090909090909,-0.9566283033890667,0.1568795696954894,-263.07278343199334,99,0.26262626262626265,0.26262626262626265,-88.94057153258098,-0.8983896114402119,0.17982199581215988,85,0.36470588235294116,0.38823529411764707,-54.63221189941239,-0.6427319046989692,0.2995870269306104,91,0.3516483516483517,0.3516483516483517,-64.5,-0.7087912087912088,0.2711864406779661,0.26262626262626265,69,0.36231884057971014,False,67,0.3283582089552239,False,72,0.3472222222222222,False,67,0.2537313432835821,False,0,False,False
30,120,LONG,EFF_LOW__EXT_HIGH,164,0.3475609756097561,0.35365853658536583,-115.05766497236448,-0.7015711278802712,0.2732577886156883,118.05766497236448,13,0.012195121951219513,21.890243902439025,-0.901571127880271,0.17637116480160947,-147.85766497236446,51,0.35294117647058826,0.37254901960784315,-33.987887794153565,-0.6664291724343836,0.29191900428846745,61,0.29508196721311475,0.29508196721311475,-50.31977717821091,-0.8249143799706707,0.21153317352240952,52,0.40384615384615385,0.40384615384615385,-30.75,-0.5913461538461539,0.3387096774193548,0.29508196721311475,37,0.21621621621621623,False,44,0.3409090909090909,False,42,0.4523809523809524,False,41,0.36585365853658536,False,0,False,False
30,120,LONG,EFF_MID__EXT_LOW,341,0.30791788856304986,0.31085043988269795,-267.62710517903537,-0.7848302204663794,0.22793485593988602,267.62710517903537,14,0.017595307917888565,17.917888563049853,-0.9848302204663794,0.14686306024648513,-335.82710517903536,111,0.3063063063063063,0.3063063063063063,-88.71891085873031,-0.7992694671957685,0.22325549953404156,122,0.26229508196721313,0.27049180327868855,-105.82953079961743,-0.8674551704886675,0.18649244801227477,108,0.3611111111111111,0.3611111111111111,-73.07866352068763,-0.6766542918582188,0.2858436628959448,0.26229508196721313,84,0.27380952380952384,False,84,0.3333333333333333,False,84,0.27380952380952384,False,89,0.34831460674157305,False,0,False,False
30,120,LONG,EFF_MID__EXT_MID,391,0.3069053708439898,0.309462915601023,-308.94615404467754,-0.7901436164825513,0.22608274097203124,310.44615404467754,11,0.017902813299232736,19.55242966751918,-0.9901436164825512,0.14574594543575795,-387.14615404467753,122,0.2786885245901639,0.2786885245901639,-106.5,-0.8729508196721312,0.19318181818181818,125,0.264,0.272,-105.69615404467754,-0.8455692323574203,0.19129424304315323,144,0.3680555555555556,0.3680555555555556,-96.75,-0.671875,0.29120879120879123,0.264,98,0.25510204081632654,False,89,0.24719101123595505,False,94,0.26595744680851063,False,110,0.43636363636363634,False,0,False,False
30,120,LONG,EFF_MID__EXT_HIGH,312,0.30128205128205127,0.3076923076923077,-244.44656935687374,-0.7834825940925441,0.2253085787749161,244.44656935687377,14,0.035256410256410256,19.67948717948718,-0.9834825940925439,0.1449559559027166,-306.8465693568737,101,0.27722772277227725,0.27722772277227725,-87.13758012493369,-0.8627483180686504,0.19419705874440915,104,0.25,0.2692307692307692,-88.14073751198868,-0.8475070914614296,0.18565201475617826,107,0.37383177570093457,0.37383177570093457,-69.1682517199514,-0.6464322590649664,0.3025161730663482,0.25,77,0.2987012987012987,False,80,0.3375,False,83,0.30120481927710846,False,72,0.2638888888888889,False,0,False,False
30,120,LONG,EFF_HIGH__EXT_LOW,91,0.3076923076923077,0.3076923076923077,-73.5,-0.8076923076923077,0.2222222222222222,73.5,8,0.0,12.472527472527473,-1.0076923076923077,0.14379084967320263,-91.7,41,0.34146341463414637,0.34146341463414637,-30.0,-0.7317073170731707,0.25925925925925924,29,0.2413793103448276,0.2413793103448276,-27.75,-0.9568965517241379,0.1590909090909091,21,0.3333333333333333,0.3333333333333333,-15.75,-0.75,0.25,0.2413793103448276,19,0.21052631578947367,False,23,0.43478260869565216,False,22,0.3181818181818182,False,27,0.25925925925925924,False,0,False,False
30,120,LONG,EFF_HIGH__EXT_MID,369,0.31978319783197834,0.3252032520325203,-280.0217875504703,-0.7588666329281039,0.24034926942171428,280.0217875504703,14,0.024390243902439025,18.441734417344172,-0.9588666329281037,0.15499551714198134,-353.8217875504703,117,0.23076923076923078,0.23931623931623933,-113.21684333224054,-0.9676653276259876,0.15193375781093227,131,0.3435114503816794,0.3511450381679389,-89.92589537070751,-0.6864572165702864,0.2732678189225796,121,0.38016528925619836,0.38016528925619836,-76.87904884752226,-0.6353640400621674,0.30975304922230434,0.23076923076923078,94,0.35106382978723405,False,102,0.3137254901960784,False,96,0.3541666666666667,False,77,0.24675324675324675,False,0,False,False
30,120,LONG,EFF_HIGH__EXT_HIGH,587,0.2879045996592845,0.29982964224872233,-481.38620757569225,-0.8200787181868693,0.2109324963965645,482.13620757569225,15,0.02385008517887564,17.49574105621806,-1.0200787181868693,0.13522987355150917,-598.7862075756923,199,0.2964824120603015,0.3015075376884422,-162.5921141048297,-0.8170457995217573,0.21486896192051155,187,0.27807486631016043,0.2994652406417112,-152.00560768851918,-0.8128642122380705,0.20854621711086768,201,0.2885572139303483,0.29850746268656714,-166.7884857823434,-0.8297934616036985,0.20924043142113746,0.27807486631016043,142,0.2605633802816901,False,142,0.2676056338028169,False,147,0.272108843537415,False,156,0.34615384615384615,False,0,False,False
30,120,LONG,RV_LOW__RANGE_LOW,739,0.2746955345060893,0.2868741542625169,-602.2236084180377,-0.8149169261407817,0.203923254794566,602.9736084180377,25,0.058186738836265225,30.2638700947226,-1.0149169261407816,0.130248092470499,-750.0236084180376,284,0.2887323943661972,0.29577464788732394,-232.00898202411096,-0.8169330352961653,0.21028748731024807,230,0.16956521739130434,0.19130434782608696,-224.47204507835124,-0.9759654133841359,0.11911036199743141,225,0.36444444444444446,0.37333333333333335,-145.74258131557542,-0.6477448058470019,0.29889642626616875,0.16956521739130434,187,0.2994652406417112,False,193,0.24870466321243523,False,177,0.288135593220339,False,182,0.26373626373626374,False,0,False,False
30,120,LONG,RV_LOW__RANGE_MID,270,0.2962962962962963,0.3111111111111111,-215.3561855256961,-0.7976155019470226,0.22031424002543717,215.35618552569608,11,0.02962962962962963,21.037037037037038,-0.9976155019470224,0.14134059130554563,-269.35618552569605,104,0.27884615384615385,0.27884615384615385,-90.75,-0.8725961538461539,0.19333333333333333,82,0.24390243902439024,0.2926829268292683,-68.93431697076684,-0.8406624020825225,0.18697146612209334,84,0.36904761904761907,0.36904761904761907,-55.67186855492923,-0.6627603399396337,0.2945951537350907,0.24390243902439024,63,0.2698412698412698,False,61,0.26229508196721313,False,79,0.3037974683544304,False,67,0.34328358208955223,False,0,False,False
30,120,LONG,RV_LOW__RANGE_HIGH,57,0.2982456140350877,0.2982456140350877,-47.25,-0.8289473684210527,0.2125,47.25,5,0.0,11.929824561403509,-1.0289473684210528,0.1375,-58.650000000000006,20,0.3,0.3,-16.5,-0.825,0.21428571428571427,16,0.3125,0.3125,-12.75,-0.796875,0.22727272727272727,21,0.2857142857142857,0.2857142857142857,-18.0,-0.8571428571428571,0.2,0.2857142857142857,14,0.2857142857142857,False,11,0.36363636363636365,False,17,0.17647058823529413,False,15,0.4,False,0,False,False
30,120,LONG,RV_MID__RANGE_LOW,292,0.3732876712328767,0.3835616438356164,-182.82424760715506,-0.626110437010805,0.3116883809245189,183.57424760715506,8,0.0273972602739726,23.63013698630137,-0.826110437010805,0.20021830215674438,-241.22424760715506,98,0.3469387755102041,0.35714285714285715,-68.48788779415356,-0.6988559978995261,0.27526044662271365,90,0.4,0.4111111111111111,-47.80003907395917,-0.531111545266213,0.3636216708287023,104,0.375,0.38461538461538464,-66.53632073904232,-0.6397723147984838,0.30691332563497575,0.3469387755102041,76,0.35526315789473684,False,69,0.391304347826087,False,78,0.34615384615384615,False,69,0.4057971014492754,False,0,False,False
30,120,LONG,RV_MID__RANGE_MID,486,0.33127572016460904,0.3333333333333333,-364.9022869164379,-0.7508277508568681,0.248749419873996,364.9022869164379,18,0.00411522633744856,17.839506172839506,-0.9508277508568679,0.1608092840145374,-462.1022869164378,141,0.3262411347517731,0.3262411347517731,-108.0,-0.7659574468085106,0.24210526315789474,181,0.3370165745856354,0.3425414364640884,-132.40228691643787,-0.7315043476046291,0.25711207594838004,164,0.32926829268292684,0.32926829268292684,-124.5,-0.7591463414634146,0.24545454545454545,0.3262411347517731,117,0.38461538461538464,False,126,0.2777777777777778,False,117,0.2905982905982906,False,126,0.373015873015873,False,0,False,False
30,120,LONG,RV_MID__RANGE_HIGH,219,0.2876712328767123,0.2876712328767123,-186.75,-0.8527397260273972,0.20192307692307693,187.5,11,0.0,11.073059360730593,-1.052739726027397,0.13065610859728505,-230.54999999999995,70,0.22857142857142856,0.22857142857142856,-69.0,-0.9857142857142858,0.14814814814814814,66,0.3181818181818182,0.3181818181818182,-51.75,-0.7840909090909091,0.23333333333333334,83,0.3132530120481928,0.3132530120481928,-66.0,-0.7951807228915663,0.22807017543859648,0.22857142857142856,57,0.15789473684210525,False,54,0.35185185185185186,False,52,0.3076923076923077,False,56,0.3392857142857143,False,0,False,False
30,120,LONG,RV_HIGH__RANGE_LOW,21,0.42857142857142855,0.42857142857142855,-11.25,-0.5357142857142857,0.375,12.0,3,0.0,15.952380952380953,-0.7357142857142855,0.24264705882352944,-15.449999999999996,9,0.4444444444444444,0.4444444444444444,-4.5,-0.5,0.4,3,0.3333333333333333,0.3333333333333333,-2.25,-0.75,0.25,9,0.4444444444444444,0.4444444444444444,-4.5,-0.5,0.4,0.3333333333333333,4,0.5,False,3,0.3333333333333333,False,7,0.42857142857142855,False,7,0.42857142857142855,False,0,False,False
30,120,LONG,RV_HIGH__RANGE_MID,233,0.3090128755364807,0.3090128755364807,-186.47812447716245,-0.8003352981852466,0.22455264950774445,188.72812447716245,10,0.004291845493562232,14.871244635193133,-1.0003352981852462,0.14522617124468526,-233.0781244771624,81,0.2345679012345679,0.2345679012345679,-78.75,-0.9722222222222222,0.1532258064516129,67,0.3582089552238806,0.3582089552238806,-45.47812447716247,-0.6787779772710816,0.2835622531109258,85,0.3411764705882353,0.3411764705882353,-62.25,-0.7323529411764705,0.25892857142857145,0.2345679012345679,60,0.21666666666666667,False,65,0.38461538461538464,False,51,0.4117647058823529,False,57,0.22807017543859648,False,0,False,False
30,120,LONG,RV_HIGH__RANGE_HIGH,794,0.3261964735516373,0.3261964735516373,-608.25,-0.7660579345088161,0.24205607476635513,608.25,12,0.0,8.639798488664987,-0.966057934508816,0.15662451896646512,-767.05,229,0.28820960698689957,0.28820960698689957,-195.0,-0.851528384279476,0.20245398773006135,293,0.34812286689419797,0.34812286689419797,-210.0,-0.7167235494880546,0.2670157068062827,272,0.33455882352941174,0.33455882352941174,-203.25,-0.7472426470588235,0.2513812154696133,0.28820960698689957,199,0.27638190954773867,False,195,0.3282051282051282,False,201,0.3333333333333333,False,199,0.36683417085427134,False,0,False,False
30,120,LONG,DRIVE_UP__EFF_LOW,502,0.3386454183266932,0.3426294820717131,-361.27617974161456,-0.7196736648239334,0.2617587664788275,364.2761797416146,13,0.01593625498007968,19.05378486055777,-0.9196736648239333,0.16888224930349988,-461.67617974161453,167,0.31137724550898205,0.31736526946107785,-129.33142139753028,-0.7744396490870077,0.23401614123205147,168,0.35714285714285715,0.3630952380952381,-111.9447583440843,-0.6663378472862161,0.2871151024938938,167,0.3473053892215569,0.3473053892215569,-120.0,-0.718562874251497,0.26605504587155965,0.31137724550898205,134,0.34328358208955223,False,124,0.3467741935483871,False,123,0.34959349593495936,False,121,0.3140495867768595,False,0,False,False
30,120,LONG,DRIVE_UP__EFF_MID,539,0.2987012987012987,0.30241187384044527,-431.31752746557777,-0.8002180472459699,0.21982651591348934,432.0675274655778,12,0.02411873840445269,20.269016697588125,-1.0002180472459699,0.14159852022631908,-539.1175274655777,159,0.2893081761006289,0.2893081761006289,-132.356490983664,-0.8324307609035472,0.20676450641274546,180,0.2388888888888889,0.25,-163.46412124127477,-0.9081340068959709,0.16809959388419626,200,0.36,0.36,-135.496915240639,-0.677484576203195,0.2849650609426876,0.2388888888888889,130,0.3153846153846154,False,146,0.2671232876712329,False,124,0.27419354838709675,False,139,0.3381294964028777,False,0,False,False
30,120,LONG,DRIVE_UP__EFF_HIGH,522,0.2720306513409962,0.2739463601532567,-456.7389948479578,-0.8749789173332525,0.18944042033481062,457.4889948479578,20,0.019157088122605363,17.528735632183906,-1.0749789173332525,0.12224110384523204,-561.1389948479577,169,0.23668639053254437,0.24260355029585798,-161.75297074024334,-0.9571181700606115,0.1575366107278993,161,0.2732919254658385,0.2732919254658385,-139.18510670526302,-0.864503768355671,0.19165420651907822,192,0.3020833333333333,0.3020833333333333,-155.8009174024515,-0.8114631114711015,0.21826291904196188,0.23668639053254437,121,0.2727272727272727,False,133,0.18796992481203006,False,142,0.29577464788732394,False,126,0.3333333333333333,False,0,False,False
30,120,LONG,DRIVE_UP__RV_LOW,577,0.2807625649913345,0.2876949740034662,-472.31146856022673,-0.8185640702950203,0.20609922145990692,473.06146856022673,27,0.05025996533795494,27.10571923743501,-1.0185640702950203,0.13219513752879022,-587.7114685602266,207,0.26570048309178745,0.27053140096618356,-180.20299532728407,-0.8705458711462999,0.18717647567722612,171,0.19298245614035087,0.21052631578947367,-164.3106405898522,-0.9608809391219427,0.13487568964508817,199,0.37185929648241206,0.37185929648241206,-127.79783264309052,-0.6422001640356307,0.302785904228705,0.19298245614035087,131,0.31297709923664124,False,148,0.20945945945945946,False,158,0.2974683544303797,False,140,0.30714285714285716,False,0,False,False
30,120,LONG,DRIVE_UP__RV_MID,505,0.3207920792079208,0.3227722772277228,-390.7712334949235,-0.7738044227622247,0.23794086377572313,390.7712334949235,18,0.0039603960396039604,17.594059405940595,-0.9738044227622246,0.15384493183994555,-491.7712334949234,156,0.2948717948717949,0.30128205128205127,-128.48788779415355,-0.8236403063727792,0.21414135905716475,165,0.32727272727272727,0.32727272727272727,-125.78334570076991,-0.7623233072773934,0.24356017031844263,184,0.33695652173913043,0.33695652173913043,-136.5,-0.7418478260869565,0.2540983606557377,0.2948717948717949,130,0.34615384615384615,False,128,0.28125,False,132,0.2878787878787879,False,115,0.3739130434782609,False,0,False,False
30,120,LONG,DRIVE_UP__RV_HIGH,481,0.3097713097713098,0.3097713097713098,-386.25,-0.803014553014553,0.22439759036144577,386.25,15,0.0,10.634095634095635,-1.0030145530145527,0.14519844082211197,-482.4499999999999,132,0.2803030303030303,0.2803030303030303,-114.75,-0.8693181818181818,0.19473684210526315,173,0.3468208092485549,0.3468208092485549,-124.5,-0.7196531791907514,0.26548672566371684,176,0.29545454545454547,0.29545454545454547,-147.0,-0.8352272727272727,0.20967741935483872,0.2803030303030303,124,0.27419354838709675,False,127,0.31496062992125984,False,99,0.3434343434343434,False,131,0.31297709923664124,False,0,False,False
30,120,LONG,DRIVE_UP__RANGE_LOW,544,0.3069852941176471,0.3161764705882353,-410.9268695170492,-0.7553802748475169,0.2359150182997526,411.6768695170492,24,0.051470588235294115,28.602941176470587,-0.9553802748475169,0.15121233742083495,-519.7268695170492,199,0.3015075376884422,0.31155778894472363,-154.94088312143765,-0.7785974026202896,0.22799768739319717,164,0.23780487804878048,0.25609756097560976,-141.11002230745032,-0.8604269652893313,0.17588718792129104,181,0.3756906077348066,0.3756906077348066,-114.87596408816128,-0.6346738347412225,0.3074586500844333,0.23780487804878048,134,0.3656716417910448,False,153,0.24836601307189543,False,135,0.3111111111111111,False,122,0.3114754098360656,False,0,False,False
30,120,LONG,DRIVE_UP__RANGE_MID,506,0.30632411067193677,0.30632411067193677,-408.655832538101,-0.8076202224073142,0.2214682954424246,409.405832538101,18,0.005928853754940711,18.448616600790512,-1.007620222407314,0.1432518307481753,-509.8558325381009,150,0.25333333333333335,0.25333333333333335,-139.5,-0.93,0.16964285714285715,166,0.30120481927710846,0.30120481927710846,-135.48396398317178,-0.8161684577299505,0.21678310021643438,190,0.3526315789473684,0.3526315789473684,-133.67186855492923,-0.7035361502891012,0.2732138401747075,0.25333333333333335,122,0.28688524590163933,False,123,0.2845528455284553,False,135,0.31851851851851853,False,126,0.3333333333333333,False,0,False,False
30,120,LONG,DRIVE_UP__RANGE_HIGH,513,0.29434697855750486,0.29434697855750486,-429.75,-0.8377192982456141,0.2085635359116022,429.75,27,0.0,9.249512670565302,-1.0377192982456138,0.13495287617809554,-532.3499999999999,146,0.273972602739726,0.273972602739726,-129.0,-0.8835616438356164,0.18867924528301888,179,0.3240223463687151,0.3240223463687151,-138.0,-0.770949720670391,0.2396694214876033,188,0.28191489361702127,0.28191489361702127,-162.75,-0.8656914893617021,0.1962962962962963,0.273972602739726,129,0.27906976744186046,False,127,0.2677165354330709,False,119,0.2857142857142857,False,138,0.34057971014492755,False,0,False,False
30,120,LONG,DRIVE_UP__EXT_LOW,414,0.3357487922705314,0.33816425120772947,-298.91042558944986,-0.7220058589117146,0.25906137776738647,298.91042558944986,16,0.01932367149758454,18.707729468599034,-0.9220058589117144,0.16697363963615053,-381.71042558944976,144,0.3333333333333333,0.3333333333333333,-105.62187292952606,-0.7334852286772643,0.2541980222074477,127,0.3228346456692913,0.33070866141732286,-92.45988913923614,-0.7280306231435917,0.2511596830154748,143,0.34965034965034963,0.34965034965034963,-100.82866352068763,-0.7050955490957177,0.27109348883712536,0.3228346456692913,105,0.3619047619047619,False,104,0.28846153846153844,False,103,0.33980582524271846,False,102,0.35294117647058826,False,0,False,False
30,120,LONG,DRIVE_UP__EXT_MID,545,0.29724770642201837,0.29908256880733947,-442.3299969908204,-0.8116146733776521,0.21560993680517657,443.0799969908204,18,0.023853211009174313,19.706422018348626,-1.011614673377652,0.1391252758594272,-551.3299969908204,168,0.22023809523809523,0.22023809523809523,-167.69057153258098,-0.9981581638844106,0.14198689546593926,180,0.2833333333333333,0.28888888888888886,-146.7603766107172,-0.8153354256150955,0.20711313755476893,197,0.3756345177664975,0.3756345177664975,-127.87904884752226,-0.6491322276523972,0.30265180427534916,0.22023809523809523,139,0.302158273381295,False,138,0.2246376811594203,False,122,0.319672131147541,False,146,0.3424657534246575,False,0,False,False
30,120,LONG,DRIVE_UP__EXT_HIGH,604,0.2847682119205298,0.2897350993377483,-508.09227947488,-0.8412123832365563,0.20408024921195644,508.09227947488,16,0.016556291390728478,18.468543046357617,-1.041212383236556,0.1315696572822192,-628.8922794748798,183,0.2896174863387978,0.3005464480874317,-150.12843865933058,-0.8203739817449759,0.212492948342376,202,0.2722772277227723,0.27722772277227725,-175.37372054066876,-0.8681867353498454,0.1923604099770673,219,0.2922374429223744,0.2922374429223744,-182.59012027488063,-0.8337448414378111,0.20816156365580804,0.2722772277227723,141,0.28368794326241137,False,161,0.2857142857142857,False,164,0.27439024390243905,False,138,0.2971014492753623,False,0,False,False
30,120,LONG,DRIVE_UP__STR_B0_20,307,0.3517915309446254,0.36156351791530944,-202.6361477765368,-0.660052598620641,0.28773389186285003,203.38614777653683,13,0.04234527687296417,25.048859934853418,-0.8600525986206412,0.18459328041237713,-264.03614777653684,118,0.3220338983050847,0.3305084745762712,-86.0503322562606,-0.7292401038666153,0.2521423244697435,95,0.3368421052631579,0.35789473684210527,-62.25715199958857,-0.6553384421009324,0.28112756603693845,94,0.40425531914893614,0.40425531914893614,-54.32866352068762,-0.57796450553923,0.34408378438801834,0.3220338983050847,77,0.33766233766233766,False,78,0.34615384615384615,False,79,0.4050632911392405,False,73,0.3150684931506849,False,0,False,False
30,120,LONG,DRIVE_UP__STR_B20_40,328,0.34146341463414637,0.34146341463414637,-231.73562646045372,-0.706511056281871,0.26604536504695364,231.7356264604537,28,0.03048780487804878,22.05792682926829,-0.906511056281871,0.17161851724625857,-297.3356264604537,95,0.35789473684210527,0.35789473684210527,-66.0,-0.6947368421052632,0.2786885245901639,103,0.30097087378640774,0.30097087378640774,-78.93832589298007,-0.7663915135240784,0.2275210969240194,130,0.36153846153846153,0.36153846153846153,-86.79730056747366,-0.6676715428267205,0.2888224470029314,0.30097087378640774,84,0.39285714285714285,False,90,0.2777777777777778,False,78,0.2948717948717949,False,76,0.40789473684210525,False,0,False,False
30,120,LONG,DRIVE_UP__STR_B40_60,316,0.27531645569620256,0.28164556962025317,-271.41301338563346,-0.8589019410937768,0.19564613879313836,272.16301338563346,20,0.0189873417721519,21.97784810126582,-1.0589019410937766,0.1259485073826425,-334.6130133856334,96,0.23958333333333334,0.25,-89.14055086517703,-0.9285474048455941,0.16407939151711448,107,0.22429906542056074,0.2336448598130841,-102.7724625204564,-0.9604903039294991,0.1526875422007319,113,0.35398230088495575,0.35398230088495575,-79.5,-0.7035398230088495,0.273972602739726,0.22429906542056074,72,0.375,False,83,0.21686746987951808,False,80,0.25,False,81,0.2716049382716049,False,0,False,False
30,120,LONG,DRIVE_UP__STR_B60_80,296,0.26013513513513514,0.26013513513513514,-270.37604587759705,-0.9134325874243143,0.17599943901296652,271.12604587759705,17,0.0033783783783783786,15.574324324324325,-1.1134325874243143,0.11386672288591913,-329.57604587759704,96,0.21875,0.21875,-96.75,-1.0078125,0.14,97,0.25773195876288657,0.25773195876288657,-88.87604587759705,-0.9162478956453304,0.1742143348955173,103,0.30097087378640774,0.30097087378640774,-84.75,-0.8228155339805825,0.2152777777777778,0.21875,71,0.2112676056338028,False,72,0.25,False,81,0.2716049382716049,False,72,0.3055555555555556,False,0,False,False
30,120,LONG,DRIVE_UP__STR_B80_100,316,0.28164556962025317,0.28164556962025317,-273.17186855492923,-0.864467938464966,0.19636865460809155,273.17186855492923,13,0.0031645569620253164,10.0,-1.0644679384649658,0.1270366516792233,-336.3718685549292,90,0.24444444444444444,0.24444444444444444,-85.5,-0.95,0.16176470588235295,107,0.32710280373831774,0.32710280373831774,-81.75,-0.764018691588785,0.24305555555555555,119,0.2689075630252101,0.2689075630252101,-105.92186855492923,-0.8900997357557079,0.1847264072395412,0.24444444444444444,81,0.2345679012345679,False,80,0.2375,False,71,0.30985915492957744,False,84,0.34523809523809523,False,0,False,False
30,120,LONG,DRIVE_DOWN__EFF_LOW,518,0.32625482625482627,0.3301158301158301,-388.0804494961253,-0.7491900569423269,0.24655699575204332,388.08044949612525,14,0.013513513513513514,18.745173745173744,-0.9491900569423267,0.15900900169577123,-491.6804494961252,178,0.30337078651685395,0.30337078651685395,-145.5,-0.8174157303370787,0.21774193548387097,162,0.3333333333333333,0.3395061728395062,-114.54412875708297,-0.7070625231918702,0.2613680458879889,178,0.34269662921348315,0.34831460674157305,-128.0363207390423,-0.7193051726912489,0.2641590762124004,0.30337078651685395,129,0.2868217054263566,False,133,0.2932330827067669,False,130,0.3769230769230769,False,126,0.3492063492063492,False,0,False,False
30,120,LONG,DRIVE_DOWN__EFF_MID,505,0.31287128712871287,0.31683168316831684,-389.70230111500894,-0.7716877249802158,0.23366634496181776,389.7023011150089,14,0.02178217821782178,17.762376237623762,-0.9716877249802155,0.150525659410719,-490.7023011150088,175,0.2857142857142857,0.2857142857142857,-150.0,-0.8571428571428571,0.2,171,0.2807017543859649,0.29239766081871343,-136.20230111500888,-0.7965046848830929,0.21055066137592254,159,0.37735849056603776,0.37735849056603776,-103.5,-0.6509433962264151,0.30303030303030304,0.2807017543859649,129,0.23255813953488372,False,107,0.35514018691588783,False,137,0.2846715328467153,False,132,0.38636363636363635,False,0,False,False
30,120,LONG,DRIVE_DOWN__EFF_HIGH,525,0.3295238095238095,0.34476190476190477,-378.16900027820475,-0.7203219052918186,0.25805985520083347,378.16900027820475,11,0.024761904761904763,17.257142857142856,-0.9203219052918183,0.16545092606677064,-483.16900027820463,188,0.3191489361702128,0.324468085106383,-144.0559866968269,-0.7662552483873771,0.2381583409097696,186,0.3225806451612903,0.34946236559139787,-130.49639635396363,-0.7015935287847507,0.26111962162868696,151,0.3509933774834437,0.36423841059602646,-103.61661722741417,-0.686202763095458,0.2804401581429572,0.3191489361702128,134,0.30597014925373134,False,134,0.41044776119402987,False,123,0.3170731707317073,False,134,0.2835820895522388,False,0,False,False
30,120,LONG,DRIVE_DOWN__RV_LOW,489,0.2822085889570552,0.3006134969325153,-392.518325383507,-0.8026959619294621,0.2114515907230353,392.51832538350703,25,0.044989775051124746,26.75869120654397,-1.002695961929462,0.134930835668744,-490.31832538350693,201,0.30845771144278605,0.31343283582089554,-159.0559866968269,-0.7913233168996363,0.22634053484642808,157,0.19745222929936307,0.2356687898089172,-141.84572145926592,-0.9034759328615664,0.14645448537929148,131,0.3435114503816794,0.35877862595419846,-91.61661722741417,-0.6993634902856043,0.27288399025861776,0.19745222929936307,133,0.2706766917293233,False,117,0.3162393162393162,False,115,0.26956521739130435,False,124,0.27419354838709675,False,0,False,False
30,120,LONG,DRIVE_DOWN__RV_MID,492,0.3475609756097561,0.35365853658536583,-343.70530102866945,-0.6985880102208729,0.2726671601278681,344.45530102866945,8,0.016260162601626018,18.516260162601625,-0.8985880102208728,0.17560971906344516,-442.1053010286694,153,0.32679738562091504,0.32679738562091504,-117.0,-0.7647058823529411,0.24271844660194175,172,0.37209302325581395,0.38372093023255816,-106.16898028962711,-0.6172615133117856,0.31306991752545665,167,0.3413173652694611,0.3473053892215569,-120.53632073904232,-0.7217743756828882,0.26277479670310505,0.32679738562091504,120,0.3,False,121,0.371900826446281,False,115,0.3391304347826087,False,136,0.375,False,0,False,False
