signal_hour,entry_ts,exit_ts,partition,outcome,net_return,hold_h,donor_e,donor_c,donor_both,e_count,c_count,shock_count,hour_green,regime_ok,hour_ret,hour_range,hour_clv,rebound_from_hour_low,close_from_hour_high,lower_wick_frac,upper_wick_frac,ret5,ret15,ret30,rsi4_end,rsi14_end,rsi4_delta15,cci14_end,cci_delta15,ema8_dist,mins_since_last_shock,postshock_close_ret,postshock_rebound,postshock_mfe,postshock_mae,rising_lows3,rising_closes3,close_above_prev5_high,prev1h_ret,ema20_dist,ema20_slope,vol15_vs_prev45
2023-06-07 14:00:00+00:00,2023-06-07 15:00:00+00:00,2023-06-07 16:00:00+00:00,SEARCH_2023,LOSS,-0.0115,1.0,False,True,False,0,3,3,False,False,-0.016035725159849745,0.025819885476314308,0.362903225806452,0.00937011972930768,-0.016035725159849745,0.362903225806452,0.0,0.002689006101975311,0.0010842067220817597,-0.007015926665642436,48.89595860400991,35.56250864293388,17.366458424523437,-70.49792812988326,54.112622701751405,-0.0007333741680375372,20.0,0.002948326695287884,0.00937011972930768,0.004448352557802737,-0.006362178658252615,False,True,True,-0.007404049561801074,-0.028400566514326875,-0.0029806226465891594,0.6390384140831935
2023-06-07 16:00:00+00:00,2023-06-07 17:00:00+00:00,2023-06-07 17:00:00+00:00,SEARCH_2023,LOSS,-0.0115,0.0,False,True,False,0,3,3,False,False,-0.014657136938056814,0.018891820580474894,0.2094972067039083,0.003957783641160839,-0.014657136938056814,0.2094972067039083,0.0,-0.004030991519212712,-0.005800585284280957,-0.0007878151260504174,19.766093164415196,31.013332104340876,-28.20837727871264,-88.94884409882245,-44.75391140821059,-0.004577510562660869,40.0,-0.004604196096897439,0.003957783641160839,0.003662428713441024,-0.008528226861298616,False,False,False,-0.00428055698813834,-0.03972592930776053,-0.004164263166692828,0.36952266146725704
2023-06-07 17:00:00+00:00,2023-06-07 18:00:00+00:00,2023-06-07 19:00:00+00:00,SEARCH_2023,LOSS,-0.0115,1.0,False,True,False,0,3,3,True,False,0.0015242300010511745,0.027448869752422,0.9313725490196078,0.025565123789020427,-0.0018334206390780983,0.8745098039215689,0.06862745098039222,0.001682174210166698,0.0014715929994217891,0.018221652238965547,73.9299859562336,49.84021625500577,2.698611124039232,87.01706066865555,63.675257007401314,0.00420712884620178,35.0,0.02062131762185304,0.025565123789020427,0.02249598286020338,-0.004820567755758121,False,True,False,-0.014657136938056814,-0.034698766100873524,-0.0036392094760496763,0.4194501752584091
2023-06-07 19:00:00+00:00,2023-06-07 20:00:00+00:00,2023-06-07 20:10:00+00:00,SEARCH_2023,LOSS,-0.0115,0.16666666666666666,False,True,False,0,1,1,True,False,0.0009501187648457421,0.01148691767708998,0.7361111111111189,0.008455647734524785,-0.0029968454258674226,0.6527777777777828,0.2638888888888811,-0.0008430370409399091,-0.0029968454258674226,-5.273149124640497e-05,48.85460974017139,48.08328471693749,-24.022225466014795,41.53240860400076,-30.037034789603034,-5.056683228155112e-05,50.0,0.0071701720841301775,0.008455647734524785,0.010197578075207048,-0.001274697259400992,False,False,False,-0.005772763054316399,-0.03237446968641122,-0.003396264990361386,0.6252381142995731
2023-06-07 20:00:00+00:00,2023-06-07 21:00:00+00:00,2023-06-07 21:50:00+00:00,SEARCH_2023,LOSS,-0.0115,0.8333333333333334,False,True,False,0,1,1,False,False,-0.007013288335794066,0.013889630856348978,0.43076923076922763,0.005983225599657915,-0.007798092628694908,0.43076923076922763,0.05769230769231032,-0.002542507548069395,-0.0012199002864113906,-0.0027537997140284487,35.09647728460405,42.31150551430094,-5.208141378778386,-59.661678594663734,-4.214958499681771,-0.001777090501866363,45.0,0.0013293629692650022,0.005983225599657915,0.007391258109114007,-0.004626183133042638,False,False,False,0.0009501187648457421,-0.03551756651213156,-0.0037247654638974392,0.4697600039696726
2023-06-07 21:00:00+00:00,2023-06-07 22:00:00+00:00,2023-06-07 22:10:00+00:00,SEARCH_2023,WIN,0.0085,0.16666666666666666,False,True,False,0,3,3,False,False,-0.013913228187563131,0.02313638575058108,0.16355140186915923,0.0037839883236931993,-0.01891477783061235,0.16355140186915923,0.22429906542056052,-0.00338127951910705,-0.011235356762513415,-0.017721117223868044,7.764997036798405,28.907132941625818,-20.484055580451766,-206.76472952334754,-70.58564335345716,-0.008465101358685723,0.0,0.0,0.0037839883236931993,0.005816145188217048,-0.0037697237331035804,False,False,False,-0.007013288335794066,-0.044483319557764855,-0.00466063149448992,1.7677250352629608
2023-06-08 02:00:00+00:00,2023-06-08 03:00:00+00:00,2023-06-08 03:20:00+00:00,SEARCH_2023,LOSS,-0.0115,0.3333333333333333,False,True,False,0,3,3,False,False,-0.006530395540217726,0.007594801305022214,0.10563380281690582,0.0008022677434882386,-0.006741334465735882,0.10563380281690582,0.028169014084491538,-0.0018669653811276277,-0.004469035965098955,-0.006424892475972999,19.867808714163374,41.33924736132286,-21.617898870997692,-159.08166230747466,-118.52485267618442,-0.002798648746543786,0.0,0.0,0.0008022677434882386,0.0026720820863617156,-0.0008016246259084925,False,False,False,0.006197243295223753,-0.022597904139875946,-0.002373081838313418,1.1429681735451818
2023-06-08 03:00:00+00:00,2023-06-08 04:00:00+00:00,2023-06-08 05:00:00+00:00,SEARCH_2023,WIN,0.0085,1.0,False,True,False,0,6,6,False,False,-0.013521457965902428,0.027399516802108392,0.4929859719438863,0.013507577421480343,-0.013521457965902428,0.4929859719438863,0.0,-0.0003249566724436992,0.0016279574560449372,0.010124227001586883,55.130164836294185,39.015403049991455,6.8305226232473615,-32.84742468415865,51.98382465754045,0.00032811993537795736,25.0,0.009406103029639956,0.012729068363875662,0.01022640271245745,-0.003281198731269974,False,False,False,-0.006530395540217726,-0.0325608066156311,-0.0034157460179046195,0.35561193156055027
2023-06-08 06:00:00+00:00,2023-06-08 07:00:00+00:00,2023-06-08 07:25:00+00:00,SEARCH_2023,WIN,0.0085,0.4166666666666667,False,True,False,0,2,2,True,False,0.0024319066147859836,0.013169351327818823,0.714876033057852,0.009414453635176123,-0.0037060908797936776,0.5289256198347171,0.28512396694214803,-0.0016147263038915893,-0.003009943563558215,0.006020175724048116,55.02352058594509,51.96758443647121,-31.583632390986523,95.50966896099183,-44.436130496998004,0.0008814536797911998,45.0,0.008755710245812454,0.009414453635176123,0.012508157494017569,-0.0006525995214270441,False,False,False,-0.0054286482128459435,-0.020757776545886064,-0.002180265167235129,0.7459379489488924
2023-06-08 10:00:00+00:00,2023-06-08 11:00:00+00:00,2023-06-08 12:35:00+00:00,SEARCH_2023,WIN,0.0085,1.5833333333333333,False,True,False,0,1,1,True,False,0.006660936828534636,0.01224577871284449,0.8942731277533001,0.010951070831310306,-0.0012790449797485115,0.3480176211453767,0.1057268722466999,0.0017640455444485337,0.000747623624906435,0.009317606506166864,77.62700337374025,61.22520360270372,-7.202639533169503,148.639596237668,12.257343677944647,0.003811528432685174,50.0,0.009100210004846065,0.010951070831310306,0.010392547520327255,-0.0018308114802650932,False,True,True,-0.005289591793118165,-0.006142803496552385,-0.0006461930589022336,1.3123248040346385
2023-06-08 16:00:00+00:00,2023-06-08 17:00:00+00:00,2023-06-08 20:15:00+00:00,SEARCH_2023,WIN,0.0085,3.25,False,True,False,0,3,3,False,False,-0.00926121930567314,0.016775095435238585,0.3910256410256392,0.006559492445830317,-0.01004706255618426,0.3910256410256392,0.04807692307692472,0.0017122371448445861,0.0,-0.00584143168180129,44.47615393768332,40.479451390060305,35.659399275629596,-89.61470695788019,78.57676187053112,-0.0010668922176901852,10.0,0.004076159828372283,0.006559492445830317,0.005631536604987941,-0.002467149369804189,True,True,True,-0.002165073665311268,-0.006450899151768663,-0.0006785812308087724,2.288568257491676
2023-06-09 00:00:00+00:00,2023-06-09 01:00:00+00:00,2023-06-09 02:20:00+00:00,SEARCH_2023,LOSS,-0.0115,1.3333333333333333,False,True,False,0,1,1,False,False,-0.004397816987230518,0.007302382602206725,0.211678832116787,0.0015457598209049905,-0.005714890464599498,0.211678832116787,0.18248175182480653,-0.0007445224420336016,-0.0015940488841658107,-0.0022302463891249458,24.34872500076891,36.38535965152352,-8.554890592825402,-157.1306332002441,-48.46114565910183,-0.0017525639483522149,25.0,-0.001275645795684066,0.0015457598209049905,0.0019134686935262657,-0.002817051132135706,False,False,False,-0.0026949904882688225,-0.002834718925909585,-0.00029830245497841634,0.8480591902017066
2023-06-09 01:00:00+00:00,2023-06-09 02:00:00+00:00,2023-06-09 02:20:00+00:00,SEARCH_2023,LOSS,-0.0115,0.3333333333333333,False,True,False,0,1,1,True,False,0.0021820117083555246,0.007995735607675858,0.47333333333332417,0.003784648187633133,-0.004177683765203666,0.1999999999999858,0.5266666666666758,-0.003017789072427002,-0.0027537997140284487,0.0013826110077106435,41.39989408411346,47.70542527548772,-24.153384558683662,42.13338483326236,-107.14976928860261,-0.0010204456593040367,55.0,0.0028224518053041603,0.003784648187633133,0.007029502609436689,-0.0009585685376503061,False,False,False,-0.004397816987230518,-0.0005961783417318678,-6.275167689917538e-05,0.31965969717117004
2023-06-09 02:00:00+00:00,2023-06-09 03:00:00+00:00,2023-06-09 09:45:00+00:00,SEARCH_2023,WIN,0.0085,6.75,False,True,False,0,2,2,False,False,-0.011045616271042391,0.01394122079879434,0.1737451737451801,0.0024222198299064246,-0.011360620056272142,0.1737451737451801,0.023166023166024015,-0.0005366822304512242,-0.0017153578129187608,-0.004969010472323121,33.42000909486664,37.91950831940291,-5.004875119101861,-82.13656705644624,33.40850082212451,-0.0026040462599065117,20.0,0.0004297609454742002,0.001128910869798938,0.004512489927477992,-0.0006983615363952422,False,False,False,0.0021820117083555246,-0.010538772443124844,-0.0011081151862459837,0.5162982833314931
2023-06-09 06:00:00+00:00,2023-06-09 07:00:00+00:00,2023-06-09 07:30:00+00:00,SEARCH_2023,LOSS,-0.0115,0.5,False,True,False,0,2,2,False,False,-0.0032046146450888102,0.0064419153961778886,0.2916666666666654,0.001878891990551912,-0.004533816940473723,0.2916666666666654,0.20833333333334936,-0.0003213883978788745,-0.0039494049207449144,-0.0041088580576306155,28.39264754444423,41.69674129024214,-34.25021058295713,-100.3430690774258,-198.1401705266837,-0.0016635458689481242,45.0,0.0012339055793990639,0.001878891990551912,0.005793991416308986,-0.0006437768240343811,False,False,False,-0.0017062116768861157,-0.00664611458100095,-0.0006991019231068485,1.0154396854124659
2023-06-09 07:00:00+00:00,2023-06-09 08:00:00+00:00,2023-06-09 09:35:00+00:00,SEARCH_2023,WIN,0.0085,1.5833333333333333,False,True,False,0,2,2,False,False,-0.004447063866266698,0.011377180626286787,0.5857142857142886,0.006663777223967937,-0.004660381401328517,0.5857142857142886,0.019047619047608412,0.0010235965951943538,0.0029146650833917764,-0.0012899758129535366,51.257669756711906,41.5567618802409,27.84861313059676,-50.71574642127258,87.48855957964591,-6.776743345715541e-05,15.0,0.0029146650833917764,0.0036188830074537215,0.003832244831866838,-0.0007016786311869749,True,False,True,-0.0032046146450888102,-0.00997245927361945,-0.0010486317722082639,0.4366140020615141
2023-06-09 13:00:00+00:00,2023-06-09 14:00:00+00:00,2023-06-09 14:45:00+00:00,SEARCH_2023,LOSS,-0.0115,0.75,False,True,False,0,1,1,False,False,-0.0057540409059998465,0.01075268817204278,0.17156862745098356,0.0018448239510857611,-0.008813099707968175,0.17156862745098356,0.28921568627450167,-0.0021524569508608593,-0.0026237078238965372,-0.001995274350223175,26.902364110243326,40.56373598367706,-10.95742303020105,-118.37732160312741,-43.74790313107326,-0.002455641304108358,45.0,-0.0017331932773108072,0.0018448239510857611,0.0071428571428571175,-0.0035714285714284477,False,False,False,-0.007373559040398714,0.006750929005924444,0.0007111294516175537,0.5442643836637945
2023-06-09 14:00:00+00:00,2023-06-09 15:00:00+00:00,2023-06-09 15:50:00+00:00,SEARCH_2023,LOSS,-0.0115,0.8333333333333334,False,True,False,0,5,5,False,False,-0.009680134680134511,0.014786447529386848,0.08273381294965128,0.0012233391840861252,-0.013365480371088534,0.08273381294965128,0.25539568345324076,-0.0013263303093001833,-0.002067539627842785,-0.007225357312377834,26.91981349584357,33.771019453726296,8.93383942199452,-93.03383651209907,89.3624066659689,-0.003176211204226065,10.0,0.0006378907080586416,0.0012233391840861252,0.004624707633425373,-0.0005847331490539398,False,False,False,-0.0057540409059998465,-0.0026626469160906385,-0.00028020008865148327,0.6483306352871571
2023-06-09 15:00:00+00:00,2023-06-09 16:00:00+00:00,2023-06-09 16:55:00+00:00,SEARCH_2023,LOSS,-0.0115,0.9166666666666666,False,True,False,0,2,2,False,False,-0.008287292817679703,0.02458040064970235,0.4361233480176214,0.010720086626962555,-0.0135277953920947,0.4361233480176214,0.22026431718061174,0.0049526270456501376,-0.007285296463706459,-0.008076514346439967,37.168015096387165,34.16666409481367,3.3990758836528556,-192.44084809997486,-68.66874593886831,-0.0035017116682626304,5.0,0.0049526270456501376,0.010720086626962555,0.006567614125753574,-0.005706287683031941,False,False,False,-0.009680134680134511,-0.009897424475727612,-0.0010407498665816473,6.456388532345191
2023-06-09 16:00:00+00:00,2023-06-09 17:00:00+00:00,2023-06-09 17:10:00+00:00,SEARCH_2023,LOSS,-0.0115,0.16666666666666666,False,True,False,0,1,1,False,False,-0.008624383972573257,0.012803124830467194,0.3135593220339043,0.004014539141756757,-0.008677486742728502,0.3135593220339043,0.004237288135598387,-0.0018337737986083846,-0.003124158362510121,-0.002371839793002928,21.380508649426275,31.11716303981271,-16.691265717035044,-157.91834903544677,-75.77376444639333,-0.0027477786290698303,55.0,-0.00349989231100567,0.004014539141756757,0.00522291621796267,-0.007484385095843149,False,False,False,-0.008287292817679703,-0.016709937130592323,-0.0017558523104078683,1.0961678096006453
2023-06-09 17:00:00+00:00,2023-06-09 18:00:00+00:00,2023-06-09 18:15:00+00:00,SEARCH_2023,LOSS,-0.0115,0.25,False,True,False,0,1,1,False,False,-0.011886751674951346,0.014136986301369836,0.14728682170542784,0.002082191780822029,-0.011886751674951346,0.14728682170542784,0.0,-0.0011469768966082539,-0.0069504778453518545,-0.002672192834160425,22.871280437205044,29.31787133597294,-35.19821390754373,-151.80132913606212,-122.90534746816927,-0.003467460353425267,55.0,-0.005167818092803089,0.002082191780822029,0.006799760648425135,-0.007234945329924303,False,False,False,-0.008624383972573257,-0.02571540609556755,-0.0026995774069749068,0.8684692810882192
2023-06-09 18:00:00+00:00,2023-06-09 19:00:00+00:00,2023-06-09 19:05:00+00:00,SEARCH_2023,LOSS,-0.0115,0.08333333333333333,False,True,False,0,3,3,False,False,-0.019138232720909976,0.027196418578623316,0.1399176954732464,0.0038052602126468216,-0.02277184571802149,0.1399176954732464,0.1399176954732537,-0.003444444444444472,-0.004440004440004586,-0.0077442194933068365,35.59538583673327,31.73869653044811,13.054552974805432,-96.70700403373597,9.382343045301255,-0.004549689828411196,10.0,0.003636770547753576,0.0038052602126468216,0.008168746153415674,-0.00016785094835791714,False,False,False,-0.011886751674951346,-0.04030688014500372,-0.0042249039419149925,1.2763840595432199
2023-06-09 19:00:00+00:00,2023-06-09 20:00:00+00:00,2023-06-09 20:20:00+00:00,SEARCH_2023,WIN,0.0085,0.3333333333333333,False,True,False,0,2,2,False,False,-0.030995651689151416,0.044378526144361,0.2477064220183493,0.010992845925667405,-0.03196703051904648,0.2477064220183493,0.02359108781127225,-0.003896848137535658,-0.010981507823612957,-0.012105711849957235,17.49563004462597,27.22835423751812,-17.429160595476077,-117.67084821292319,-66.16772634442836,-0.008831231863060451,45.0,-0.0028110837014514445,0.010992845925667405,0.01904652630371184,-0.013653835121335556,False,False,False,-0.019138232720909976,-0.06380716542698373,-0.006671732744428893,0.6498046961382585
2023-06-09 22:00:00+00:00,2023-06-09 23:00:00+00:00,2023-06-09 23:00:00+00:00,SEARCH_2023,LOSS,-0.0115,0.0,False,True,False,0,3,3,False,False,-0.009871780324520518,0.017898383371824478,0.42580645161290964,0.007621247113164031,-0.010096426545660675,0.42580645161290964,0.012903225806444514,0.005647113057508424,-0.0005154343966552455,-0.002970749542961615,50.81407760683115,42.61806087055007,18.714741685222137,-111.70419794273019,-2.5473529744596988,-0.000238706330056071,5.0,0.005647113057508424,0.007621247113164031,0.006511467096922852,-0.001959202489339562,False,False,True,-0.00203838967215908,-0.04679587689347231,-0.004901736404224977,2.5056151541081673
2023-06-09 23:00:00+00:00,2023-06-10 00:00:00+00:00,2023-06-10 00:10:00+00:00,SEARCH_2023,LOSS,-0.0115,0.16666666666666666,False,True,False,0,3,3,False,False,-0.0038393215288522464,0.021585258847616196,0.7831978319783243,0.01690552793214395,-0.004580852038479022,0.7831978319783243,0.035230352303517974,-0.00034502587694074105,0.006484483557202436,0.01589527816736802,75.48991879882932,49.942355739812946,17.2151680533145,99.27342518335942,138.96961931578358,0.004382869907354037,45.0,0.008996459457890849,0.01690552793214395,0.011666376458297156,-0.0077775843055314375,False,False,False,-0.009871780324520518,-0.04592037077030464,-0.00481047075470209,0.6062946096793341
2023-06-10 00:00:00+00:00,2023-06-10 01:00:00+00:00,2023-06-10 01:05:00+00:00,SEARCH_2023,WIN,0.0085,0.08333333333333333,False,True,False,0,4,4,False,False,-0.026574633304573103,0.03370919881305623,0.12852112676055832,0.004332344213649586,-0.028418877023768552,0.12852112676055832,0.05809859154929194,0.0010647737355811149,-0.016104651162790806,-0.01667635095874509,19.947179078192505,29.973639842086342,-27.701032685283757,-185.80019851696105,-98.7666523529842,-0.009083190536844366,0.0,0.0,0.0023098791755506998,0.003368197128168937,-0.002304555929799612,False,False,False,-0.0038393215288522464,-0.06487835390579555,-0.006782977420648817,2.7719141074449505
2023-06-10 01:00:00+00:00,2023-06-10 02:00:00+00:00,2023-06-10 02:15:00+00:00,SEARCH_2023,LOSS,-0.0115,0.25,False,True,False,0,1,1,True,False,0.0035452611675728107,0.04036036036036039,0.4970238095238138,0.020060060060060225,-0.01951275834199273,0.40773809523809623,0.5029761904761861,0.0017104099085818447,0.005089359687537209,-0.006260604996781938,53.33295869177856,44.389145635769,27.642845957469262,-21.553364469812806,83.24773292387984,0.0006324622987772255,10.0,0.011675005956635731,0.020060060060060225,0.01489158923040268,-0.008220157255182325,False,True,False,-0.026574633304573103,-0.0559776887711686,-0.005857871438622597,1.445827318835189
2023-06-10 02:00:00+00:00,2023-06-10 03:00:00+00:00,2023-06-10 03:55:00+00:00,SEARCH_2023,LOSS,-0.0115,0.9166666666666666,False,True,False,0,4,4,False,False,-0.0318516337945246,0.06962581617277741,0.4652840396753824,0.03239578101456542,-0.03480659740564651,0.4652840396753824,0.04688908926961198,0.003233481788786685,0.01218761541302471,-0.019205535011332375,43.13413156248093,34.90981251582579,34.91027967762058,-82.16742895117403,143.65666177119894,-0.0035918700469275144,15.0,0.01218761541302471,0.03239578101456542,0.016557921950018484,-0.01957404899667592,False,True,True,0.0035452611675728107,-0.07844521224772527,-0.008189764675734734,1.246587756897989
2023-06-10 04:00:00+00:00,2023-06-10 05:00:00+00:00,2023-06-10 05:00:00+00:00,SEARCH_2023,LOSS,-0.0115,0.0,True,True,True,1,4,5,False,False,-0.10584188217949508,0.30666666666666664,0.5062111801242236,0.15523809523809518,-0.11588921282798836,0.5062111801242236,0.04787784679088995,-0.007703319926375407,-0.017880035085351853,0.045689655172413746,37.37540193207284,34.00263592807754,-10.38125264988944,-43.521399736064225,19.438569270706886,-0.017493756945851868,0.0,0.0,0.0036544163276561736,0.023426765594943832,-0.003641110195108488,False,False,False,-0.010033444816053505,-0.16325072876766167,-0.016893976297402857,0.8052071689342372
2023-06-10 06:00:00+00:00,2023-06-10 07:00:00+00:00,2023-06-10 07:00:00+00:00,SEARCH_2023,LOSS,-0.0115,0.0,True,True,True,4,2,4,False,False,-0.01668770158463062,0.09577338129496415,0.5320813771517993,0.05095923261390878,-0.0408972780741349,0.5320813771517993,0.2816901408450699,0.009501871580765986,0.02619639982438149,-0.023126219002507664,58.25939021205583,40.10834775032978,42.30343171243336,-30.11315580958485,174.52246263312665,0.0037670206093709524,15.0,0.02619639982438149,0.05095923261390878,0.032782086931069765,-0.02356212498170651,True,True,True,-0.020060456169277208,-0.16548106091815917,-0.01712083029030742,1.203849078548349
2023-06-10 10:00:00+00:00,2023-06-10 11:00:00+00:00,2023-06-10 11:15:00+00:00,SEARCH_2023,LOSS,-0.0115,0.25,False,True,False,0,1,1,True,False,0.01582753445217633,0.035011092623405515,0.9227722772277235,0.03230726566833053,-0.0026123651952575377,0.4633663366336626,0.07722772277227652,0.006421088205474934,0.01881628463906937,0.022945864248419934,89.99391540099325,63.8876808362932,28.754688384195184,235.86202261538514,241.19775403025366,0.012943742094741806,35.0,0.027888996272262823,0.03230726566833053,0.030581250862901976,-0.004279994477426552,True,True,True,-0.009727757886914823,-0.07581515250093229,-0.007917357561056493,1.498160571049419
2023-06-10 16:00:00+00:00,2023-06-10 17:00:00+00:00,2023-06-10 17:00:00+00:00,SEARCH_2023,LOSS,-0.0115,0.0,False,True,False,0,1,1,False,False,-0.006636868481647129,0.018161805173362744,0.4999999999999966,0.009080902586681372,-0.00891891891891905,0.4999999999999966,0.12878787878788087,-0.0025161509690582173,-0.004952174207991322,-0.0017694296991970226,34.114492258053346,44.92191647676156,-27.85228115298473,-86.89485044711662,-106.31439803567993,-0.0022805135510747254,45.0,0.0041073384446876915,0.009080902586681372,0.011569003285870627,-0.004928806133625452,False,False,False,0.00013544629554385068,-0.0525451256216114,-0.005500641444830867,0.8277179840717798
2023-06-11 00:00:00+00:00,2023-06-11 01:00:00+00:00,2023-06-11 01:30:00+00:00,SEARCH_2023,WIN,0.0085,0.5,False,True,False,0,2,2,False,False,-0.012046648724849507,0.02208325190541327,0.19764011799409636,0.0043645365122793045,-0.017335882727852137,0.19764011799409636,0.24778761061946894,-0.004005167958656353,-0.0010366722819749041,-0.011476566006283329,26.06924071970677,36.49719701551645,7.043028981479139,-144.58208371365126,-12.983001846779416,-0.004644287926359625,45.0,-0.005995744955193061,0.0043645365122793045,0.010186319386242149,-0.010315260137966464,False,False,False,-0.007189209823132647,-0.0031792205415557273,-0.00033454283748368674,0.854310692639319
2023-06-11 04:00:00+00:00,2023-06-11 05:00:00+00:00,2023-06-11 05:15:00+00:00,SEARCH_2023,WIN,0.0085,0.25,False,True,False,0,3,3,False,False,-0.007782851997169882,0.024919666863400858,0.4657894736842107,0.011607318512689258,-0.012988674899225727,0.4657894736842107,0.21578947368420837,-0.001424132573795922,0.0033170731707317103,0.005999739141776539,47.721147787259866,41.183856655629285,15.49864591688484,-27.540983606557006,66.67430562898046,-0.0005728295706484143,25.0,0.005999739141776539,0.007576747224036451,0.009651754271553292,-0.0015651493413328943,False,False,False,-0.0075960679177836665,-0.004371984601165391,-0.0004599972105731043,0.6851987219636727
2023-06-11 07:00:00+00:00,2023-06-11 08:00:00+00:00,2023-06-11 08:15:00+00:00,SEARCH_2023,WIN,0.0085,0.25,False,True,False,0,4,4,False,False,-0.01105895968623416,0.014910795676520427,0.10043668122270641,0.001497590832139517,-0.01321614165650864,0.10043668122270641,0.1484716157205198,-0.0033694032268515306,-0.0009093861643389989,-0.0034339769340416826,29.063547816775028,35.84730265932761,11.13198376600127,-72.12344380150691,42.86395739279163,-0.002829723626605274,30.0,-0.0034339769340416826,0.001497590832139517,0.0029804328106777245,-0.004924193339380545,False,False,False,-0.006389776357827448,-0.007679448902917163,-0.000807710119402838,0.89803158834499
2023-06-11 12:00:00+00:00,2023-06-11 13:00:00+00:00,2023-06-11 13:45:00+00:00,SEARCH_2023,LOSS,-0.0115,0.75,False,True,False,0,1,1,False,False,-0.004704517625829685,0.015680684248039922,0.04545454545454946,0.0007127583749109156,-0.01473684210526316,0.04545454545454946,0.6528925619834739,-0.0030983733539891034,-0.006816720257234676,-0.011520737327188946,17.66605154991754,40.66072169826571,-25.231380275393022,-166.6896077081869,-160.28151327311218,-0.00492067463797996,0.0,0.0,0.0007127583749109156,0.0036260036260036266,-0.0007122507122507837,False,False,False,-0.0039155273124077405,-0.0023249033991483703,-0.00024466679710311023,0.8648070600561129
2023-06-11 13:00:00+00:00,2023-06-11 14:00:00+00:00,2023-06-11 14:15:00+00:00,SEARCH_2023,WIN,0.0085,0.25,False,True,False,0,1,1,False,False,-0.010878715275529305,0.016212668198227753,0.16194331983806048,0.002625533311453987,-0.013370365585841593,0.16194331983806048,0.15789473684210412,-0.002676939148602786,-0.0071498212544686135,-0.00553385416666663,18.189171003335375,31.67747346887201,-32.57195023354837,-155.20833333333337,-90.44988853415681,-0.004930450072193393,55.0,-0.00843881856540074,0.002625533311453987,0.004998377150275957,-0.011035378123985695,False,False,False,-0.004704517625829685,-0.011996188501630423,-0.0012611641409331353,1.9741454611894091
2023-06-11 14:00:00+00:00,2023-06-11 15:00:00+00:00,2023-06-11 16:15:00+00:00,SEARCH_2023,WIN,0.0085,1.25,False,True,False,0,3,3,False,False,-0.003600418957842355,0.026090987351830908,0.30456852791878103,0.007946493609694683,-0.01768312358825419,0.30456852791878103,0.5558375634517775,0.003626533034419177,0.0026348725380409554,-0.0047731136393357465,49.59727848424476,41.45757455890805,20.326486875056013,-70.95516569200733,75.60975357364184,-0.0004886069648668556,15.0,0.0026348725380409554,0.007946493609694683,0.006323694091298293,-0.0052697450760818,True,False,False,-0.010878715275529305,-0.014034531025591268,-0.0014751398031849217,1.063793449756669
2023-06-11 21:00:00+00:00,2023-06-11 22:00:00+00:00,2023-06-11 22:35:00+00:00,SEARCH_2023,LOSS,-0.0115,0.5833333333333334,False,True,False,0,6,6,False,False,-0.012731263719034103,0.025695245418428936,0.3391521197007493,0.008714596949891185,-0.016555257075029695,0.3391521197007493,0.1546134663341669,0.00031772256465667503,0.00478713218867699,-0.0028504465699625836,51.63088517454835,42.46081779966331,46.769722898470214,-54.69659185369857,101.92564406586612,-0.0003054365116609281,15.0,0.00478713218867699,0.006264382510866806,0.006829641922512231,-0.001468053871194197,True,True,False,-0.0020028791387619593,0.01184744264692239,0.0012486564244522658,0.5296167114639866
2023-06-11 22:00:00+00:00,2023-06-11 23:00:00+00:00,2023-06-12 00:45:00+00:00,SEARCH_2023,LOSS,-0.0115,1.75,False,True,False,0,1,1,False,False,-0.015308391030934398,0.02879854052645281,0.3484162895927613,0.010033880635913484,-0.01823939202026592,0.3484162895927613,0.106334841628957,-0.0012241479286128065,0.006035433837367821,-0.010973586831695692,37.79347719710975,34.39265661889307,33.55232061192525,-84.10742960810988,230.83311920885058,-0.003060528749124436,15.0,0.006035433837367821,0.010033880635913484,0.011356999156337144,-0.0039587254202089195,True,False,False,-0.012731263719034103,-0.0032392657320718943,-0.0003408591156651708,1.1484630402581106
2023-06-12 00:00:00+00:00,2023-06-12 01:00:00+00:00,2023-06-12 01:30:00+00:00,SEARCH_2023,LOSS,-0.0115,0.5,False,True,False,0,3,3,False,False,-0.002574831026713964,0.017022109176286326,0.6206896551724119,0.01056544707493634,-0.006348595613697605,0.6206896551724119,0.22605363984674118,-0.0010315260137966353,0.007346248862306615,0.004407856355739925,61.90421712020656,48.63651267778036,37.99376887206065,77.80269058296118,219.02580886253276,0.0021793201166797616,10.0,0.007673798530272391,0.01056544707493634,0.014111985432789131,-0.0028614164011185883,True,False,False,0.002193548387096733,-0.003237632822918113,-0.0003406873476188288,1.5802057397329983
