partition,dev_block,execution_start,entry_ts,parent_exit_ts,parent_exit_reason,parent_pnl,parent_pnl_5bps,parent_won,parent_loss_class,exit_ts,exit_reason,exit_price,pnl,pnl_5bps,won,won_5bps,cut_done,cut_signal_ts,cut_known_ts,cut_exec_ts,cut_price,restore_done,restore_signal_ts,restore_known_ts,restore_exec_ts,restore_price,stress_cost,delta_pnl,delta_pnl_5bps
development,2.0,2023-01-19 15:00:00+00:00,2023-01-19 19:10:00+00:00,2023-01-19 20:20:00+00:00,TARGET,9.701492537313449,9.451492537313449,True,WIN,2023-01-19 20:20:00+00:00,TARGET,21.856,9.701492537313449,9.451492537313449,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-01-20 15:00:00+00:00,2023-01-20 15:00:00+00:00,2023-01-20 15:40:00+00:00,FAILED_BREAK,-0.3027762250792376,-0.5527762250792376,False,L2_BREAK_FAST_FAIL_5M,2023-01-20 15:40:00+00:00,FAILED_BREAK,21.455,-0.12809763368737404,-0.37809763368737404,False,False,True,2023-01-20 15:30:00+00:00,2023-01-20 15:35:00+00:00,2023-01-20 15:35:00+00:00,21.47,False,,,,,0.25,0.1746785913918636,0.1746785913918636
development,2.0,2023-01-22 15:00:00+00:00,2023-01-22 15:00:00+00:00,2023-01-22 15:25:00+00:00,FAILED_BREAK,-8.994939111181433,-9.244939111181433,False,L4_BREAK_FAIL_30M,2023-01-22 15:25:00+00:00,FAILED_BREAK,24.837,-4.398624070852453,-4.648624070852453,False,False,True,2023-01-22 15:00:00+00:00,2023-01-22 15:05:00+00:00,2023-01-22 15:05:00+00:00,25.302,False,,,,,0.25,4.59631504032898,4.59631504032898
development,2.0,2023-01-23 15:00:00+00:00,2023-01-24 02:00:00+00:00,2023-01-24 02:05:00+00:00,TARGET,9.148010951844142,8.898010951844142,True,WIN,2023-01-24 02:05:00+00:00,TARGET,25.290399999999998,9.148010951844142,8.898010951844142,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-01-25 15:00:00+00:00,2023-01-25 21:40:00+00:00,2023-01-25 22:05:00+00:00,TARGET,13.12823017132625,12.87823017132625,True,WIN,2023-01-25 22:05:00+00:00,TARGET,25.2182,13.12823017132625,12.87823017132625,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-01-27 15:00:00+00:00,2023-01-27 15:00:00+00:00,2023-01-27 15:35:00+00:00,FAILED_BREAK,-0.18760943883933123,-0.43760943883933123,False,L4_BREAK_FAIL_30M,2023-01-27 15:35:00+00:00,FAILED_BREAK,23.977,-0.18760943883933123,-0.43760943883933123,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-01-28 15:00:00+00:00,2023-01-29 00:35:00+00:00,2023-01-29 02:55:00+00:00,TIME,-9.086825124560994,-9.336825124560994,False,L1_NEVER_BREAK_TIME,2023-01-29 02:55:00+00:00,TIME,24.041,-9.086825124560994,-9.336825124560994,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-01-29 15:00:00+00:00,2023-01-29 15:05:00+00:00,2023-01-29 16:55:00+00:00,TARGET,5.72212582220244,5.47212582220244,True,WIN,2023-01-29 16:55:00+00:00,TARGET,25.0646,5.72212582220244,5.47212582220244,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-01-31 15:00:00+00:00,2023-01-31 16:35:00+00:00,2023-02-01 02:55:00+00:00,TIME,-9.890019697964547,-10.140019697964547,False,L1_NEVER_BREAK_TIME,2023-02-01 02:55:00+00:00,TIME,23.886,-9.890019697964547,-10.140019697964547,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-02-01 15:00:00+00:00,2023-02-01 19:40:00+00:00,2023-02-01 19:45:00+00:00,TARGET,4.5103256049664475,4.2603256049664475,True,WIN,2023-02-01 19:45:00+00:00,TARGET,23.892599999999998,4.5103256049664475,4.2603256049664475,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-02-02 15:00:00+00:00,2023-02-02 17:00:00+00:00,2023-02-02 17:10:00+00:00,FAILED_BREAK,-0.49436424757759445,-0.7443642475775945,False,L2_BREAK_FAST_FAIL_5M,2023-02-02 17:10:00+00:00,FAILED_BREAK,25.26,-0.49436424757759445,-0.7443642475775945,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-02-03 15:00:00+00:00,2023-02-03 15:20:00+00:00,2023-02-04 02:55:00+00:00,TIME,-8.46474025454258,-8.71474025454258,False,L1_NEVER_BREAK_TIME,2023-02-04 02:55:00+00:00,TIME,24.563,-8.46474025454258,-8.71474025454258,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-02-06 15:00:00+00:00,2023-02-06 15:55:00+00:00,2023-02-06 16:00:00+00:00,TARGET,3.8293871271048996,3.5793871271048996,True,WIN,2023-02-06 16:00:00+00:00,TARGET,23.5772,3.8293871271048996,3.5793871271048996,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-02-07 15:00:00+00:00,2023-02-07 17:50:00+00:00,2023-02-07 17:55:00+00:00,TARGET,2.8744455817126813,2.6244455817126813,True,WIN,2023-02-07 17:55:00+00:00,TARGET,23.5828,2.8744455817126813,2.6244455817126813,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-02-11 15:00:00+00:00,2023-02-11 15:00:00+00:00,2023-02-11 22:10:00+00:00,TARGET,3.528382581648448,3.278382581648448,True,WIN,2023-02-11 22:10:00+00:00,TARGET,20.7212,3.528382581648448,3.278382581648448,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-02-12 15:00:00+00:00,2023-02-12 15:10:00+00:00,2023-02-12 15:15:00+00:00,TARGET,3.2890995260663747,3.0390995260663747,True,WIN,2023-02-12 15:15:00+00:00,TARGET,21.2388,3.2890995260663747,3.0390995260663747,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-02-13 15:00:00+00:00,2023-02-13 23:25:00+00:00,2023-02-13 23:35:00+00:00,FAILED_BREAK,-0.4096977876319463,-0.6596977876319463,False,L2_BREAK_FAST_FAIL_5M,2023-02-13 23:35:00+00:00,FAILED_BREAK,20.73,0.04819973972139402,-0.20180026027860598,True,False,True,2023-02-13 23:25:00+00:00,2023-02-13 23:30:00+00:00,2023-02-13 23:30:00+00:00,20.768,False,,,,,0.25,0.45789752735334033,0.45789752735334033
development,2.0,2023-02-14 15:00:00+00:00,2023-02-14 15:10:00+00:00,2023-02-14 15:30:00+00:00,FAILED_BREAK,-4.190260475651186,-4.440260475651186,False,L4_BREAK_FAIL_30M,2023-02-14 15:30:00+00:00,FAILED_BREAK,21.89,-1.7893544733861844,-2.0393544733861844,False,False,True,2023-02-14 15:20:00+00:00,2023-02-14 15:25:00+00:00,2023-02-14 15:25:00+00:00,22.102,False,,,,,0.25,2.400906002265002,2.400906002265002
development,2.0,2023-02-15 15:00:00+00:00,2023-02-15 19:10:00+00:00,2023-02-15 20:15:00+00:00,TARGET,10.833150142888549,10.583150142888547,True,WIN,2023-02-15 20:15:00+00:00,TARGET,23.2378,9.667945971971292,9.292945971971292,True,True,True,2023-02-15 19:20:00+00:00,2023-02-15 19:25:00+00:00,2023-02-15 19:25:00+00:00,22.766,True,2023-02-15 19:25:00+00:00,2023-02-15 19:30:00+00:00,2023-02-15 19:30:00+00:00,22.87,0.375,-1.1652041709172565,-1.2902041709172547
development,2.0,2023-02-16 15:00:00+00:00,2023-02-16 16:00:00+00:00,2023-02-16 16:10:00+00:00,FAILED_BREAK,-8.92371995820268,-9.17371995820268,False,L2_BREAK_FAST_FAIL_5M,2023-02-16 16:10:00+00:00,FAILED_BREAK,23.498,-8.92371995820268,-9.17371995820268,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-02-17 15:00:00+00:00,2023-02-17 17:05:00+00:00,2023-02-17 17:55:00+00:00,FAILED_BREAK,0.0,-0.25,False,L5_BREAK_FAIL_LATE,2023-02-17 17:55:00+00:00,FAILED_BREAK,22.986,0.0,-0.25,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-02-18 15:00:00+00:00,2023-02-18 15:00:00+00:00,2023-02-18 15:50:00+00:00,TARGET,3.714958270918056,3.464958270918056,True,WIN,2023-02-18 15:50:00+00:00,TARGET,23.5386,3.714958270918056,3.464958270918056,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-02-19 15:00:00+00:00,2023-02-19 15:10:00+00:00,2023-02-19 15:25:00+00:00,FAILED_BREAK,-0.6316475814011069,-0.8816475814011069,False,L3_BREAK_FAST_FAIL_10M,2023-02-19 15:25:00+00:00,FAILED_BREAK,24.508,-0.6316475814011069,-0.8816475814011069,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-02-21 15:00:00+00:00,2023-02-21 18:00:00+00:00,2023-02-21 21:25:00+00:00,REFERENCE_INVALIDATION,-14.591668627912446,-14.841668627912446,False,L0_NEVER_BREAK_REFERENCE_INVALIDATION,2023-02-21 21:25:00+00:00,REFERENCE_INVALIDATION,24.75,-14.591668627912446,-14.841668627912446,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-02-22 15:00:00+00:00,2023-02-22 18:05:00+00:00,2023-02-22 19:00:00+00:00,FAILED_BREAK,-0.10504201680672232,-0.3550420168067223,False,L5_BREAK_FAIL_LATE,2023-02-22 19:00:00+00:00,FAILED_BREAK,23.795,-0.6900648715710278,-1.0650648715710278,False,False,True,2023-02-22 18:05:00+00:00,2023-02-22 18:10:00+00:00,2023-02-22 18:10:00+00:00,23.827,True,2023-02-22 18:25:00+00:00,2023-02-22 18:30:00+00:00,2023-02-22 18:30:00+00:00,23.883,0.375,-0.5850228547643055,-0.7100228547643055
development,2.0,2023-02-26 15:00:00+00:00,2023-02-26 16:15:00+00:00,2023-02-26 18:40:00+00:00,TARGET,3.710639780497349,3.460639780497349,True,WIN,2023-02-26 18:40:00+00:00,TARGET,23.1314,3.710639780497349,3.460639780497349,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-02-27 15:00:00+00:00,2023-02-27 15:05:00+00:00,2023-02-27 15:25:00+00:00,FAILED_BREAK,-0.15008576329333945,-0.40008576329333945,False,L3_BREAK_FAST_FAIL_10M,2023-02-27 15:25:00+00:00,FAILED_BREAK,23.313,-0.15008576329333945,-0.40008576329333945,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-02-28 15:00:00+00:00,2023-02-28 15:25:00+00:00,2023-02-28 20:05:00+00:00,REFERENCE_INVALIDATION,-11.032343819229073,-11.282343819229073,False,L0_NEVER_BREAK_REFERENCE_INVALIDATION,2023-02-28 20:05:00+00:00,REFERENCE_INVALIDATION,22.072,-11.032343819229073,-11.282343819229073,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-03-02 15:00:00+00:00,2023-03-02 19:00:00+00:00,2023-03-02 19:15:00+00:00,FAILED_BREAK,-2.172338884866065,-2.4223388848660656,False,L3_BREAK_FAST_FAIL_10M,2023-03-02 19:15:00+00:00,FAILED_BREAK,22.0,-0.9843410572049349,-1.234341057204935,False,False,True,2023-03-02 19:00:00+00:00,2023-03-02 19:05:00+00:00,2023-03-02 19:05:00+00:00,22.105,False,,,,,0.25,1.1879978276611303,1.1879978276611307
development,2.0,2023-03-03 15:00:00+00:00,2023-03-03 19:50:00+00:00,2023-03-04 02:55:00+00:00,TIME,-3.0315750198218194,-3.28157501982182,False,L1_NEVER_BREAK_TIME,2023-03-04 02:55:00+00:00,TIME,21.311,-3.0315750198218194,-3.2815750198218194,False,False,False,,,,,False,,,,,0.25,0.0,4.440892098500626e-16
development,2.0,2023-03-04 15:00:00+00:00,2023-03-05 00:35:00+00:00,2023-03-05 00:40:00+00:00,TARGET,1.713424967049515,1.463424967049515,True,WIN,2023-03-05 00:40:00+00:00,TARGET,21.3168,1.713424967049515,1.463424967049515,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-03-05 15:00:00+00:00,2023-03-05 15:30:00+00:00,2023-03-05 18:00:00+00:00,REFERENCE_INVALIDATION,-5.648525758214951,-5.898525758214951,False,L0_NEVER_BREAK_REFERENCE_INVALIDATION,2023-03-05 18:00:00+00:00,REFERENCE_INVALIDATION,21.092,-5.648525758214951,-5.898525758214951,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-03-06 15:00:00+00:00,2023-03-06 15:05:00+00:00,2023-03-06 15:50:00+00:00,TARGET,3.766730401529639,3.516730401529639,True,WIN,2023-03-06 15:50:00+00:00,TARGET,21.077600000000004,3.766730401529639,3.516730401529639,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-03-09 15:00:00+00:00,2023-03-09 15:05:00+00:00,2023-03-09 16:40:00+00:00,REFERENCE_INVALIDATION,-13.837489943684611,-14.087489943684611,False,L0_NEVER_BREAK_REFERENCE_INVALIDATION,2023-03-09 16:40:00+00:00,REFERENCE_INVALIDATION,18.129,-13.837489943684611,-14.087489943684611,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-03-10 15:00:00+00:00,2023-03-10 16:30:00+00:00,2023-03-11 01:40:00+00:00,TARGET,21.49673530888996,21.246735308889956,True,WIN,2023-03-11 01:40:00+00:00,TARGET,18.6894,21.49673530888996,21.24673530888996,True,True,False,,,,,False,,,,,0.25,0.0,3.552713678800501e-15
development,2.0,2023-03-11 15:00:00+00:00,2023-03-11 18:00:00+00:00,2023-03-11 20:00:00+00:00,TARGET,6.557746478873305,6.307746478873305,True,WIN,2023-03-11 20:00:00+00:00,TARGET,17.9828,6.557746478873305,6.307746478873305,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-03-12 15:00:00+00:00,2023-03-12 17:25:00+00:00,2023-03-12 17:30:00+00:00,TARGET,5.482300158669462,5.232300158669462,True,WIN,2023-03-12 17:30:00+00:00,TARGET,18.477400000000003,2.8095420473819854,2.5595420473819854,True,True,True,2023-03-12 17:25:00+00:00,2023-03-12 17:30:00+00:00,2023-03-12 17:30:00+00:00,18.282,False,,,,,0.25,-2.6727581112874765,-2.6727581112874765
development,2.0,2023-03-13 15:00:00+00:00,2023-03-13 15:00:00+00:00,2023-03-13 15:10:00+00:00,TARGET,16.313023165271613,16.063023165271613,True,WIN,2023-03-13 15:10:00+00:00,TARGET,21.2184,16.313023165271613,16.063023165271613,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-03-14 15:00:00+00:00,2023-03-14 15:05:00+00:00,2023-03-15 02:55:00+00:00,TIME,-23.290520984080963,-23.540520984080963,False,L1_NEVER_BREAK_TIME,2023-03-15 02:55:00+00:00,TIME,21.082,-23.290520984080963,-23.540520984080963,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-03-16 15:00:00+00:00,2023-03-16 19:20:00+00:00,2023-03-16 19:30:00+00:00,FAILED_BREAK,-1.4609571788413156,-1.7109571788413156,False,L2_BREAK_FAST_FAIL_5M,2023-03-16 19:30:00+00:00,FAILED_BREAK,19.792,-0.6926952141058096,-0.9426952141058096,False,False,True,2023-03-16 19:20:00+00:00,2023-03-16 19:25:00+00:00,2023-03-16 19:25:00+00:00,19.853,False,,,,,0.25,0.768261964735506,0.768261964735506
development,2.0,2023-03-17 15:00:00+00:00,2023-03-17 21:40:00+00:00,2023-03-17 21:50:00+00:00,FAILED_BREAK,-5.839768339768292,-6.089768339768292,False,L2_BREAK_FAST_FAIL_5M,2023-03-17 21:50:00+00:00,FAILED_BREAK,20.478,-2.401061776061697,-2.651061776061697,False,False,True,2023-03-17 21:40:00+00:00,2023-03-17 21:45:00+00:00,2023-03-17 21:45:00+00:00,20.763,False,,,,,0.25,3.438706563706595,3.438706563706595
development,2.0,2023-03-19 15:00:00+00:00,2023-03-19 15:00:00+00:00,2023-03-19 15:15:00+00:00,FAILED_BREAK,-0.2968714318337118,-0.5468714318337118,False,L3_BREAK_FAST_FAIL_10M,2023-03-19 15:15:00+00:00,FAILED_BREAK,21.882,-0.2968714318337118,-0.5468714318337118,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-03-22 15:00:00+00:00,2023-03-22 15:15:00+00:00,2023-03-22 15:30:00+00:00,FAILED_BREAK,-1.8519325460804592,-2.1019325460804597,False,L3_BREAK_FAST_FAIL_10M,2023-03-22 15:30:00+00:00,FAILED_BREAK,22.864,-0.7843479018694033,-1.0343479018694033,False,False,True,2023-03-22 15:15:00+00:00,2023-03-22 15:20:00+00:00,2023-03-22 15:20:00+00:00,22.962,False,,,,,0.25,1.067584644211056,1.0675846442110564
development,2.0,2023-03-23 15:00:00+00:00,2023-03-23 15:00:00+00:00,2023-03-23 15:10:00+00:00,TARGET,6.344890097439437,6.094890097439437,True,WIN,2023-03-23 15:10:00+00:00,TARGET,22.345000000000002,6.344890097439437,6.094890097439437,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-03-28 15:00:00+00:00,2023-03-28 18:45:00+00:00,2023-03-28 19:50:00+00:00,TARGET,7.739467359850871,7.489467359850871,True,WIN,2023-03-28 19:50:00+00:00,TARGET,20.7046,7.739467359850871,7.489467359850871,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-03-29 15:00:00+00:00,2023-03-30 02:35:00+00:00,2023-03-30 02:50:00+00:00,FAILED_BREAK,-1.534598214285754,-1.784598214285754,False,L3_BREAK_FAST_FAIL_10M,2023-03-30 02:50:00+00:00,FAILED_BREAK,21.438,-1.534598214285754,-1.784598214285754,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-03-31 15:00:00+00:00,2023-03-31 15:00:00+00:00,2023-03-31 15:20:00+00:00,FAILED_BREAK,-3.872448247836724,-4.122448247836724,False,L4_BREAK_FAIL_30M,2023-03-31 15:20:00+00:00,FAILED_BREAK,20.755,-1.6015681025003947,-1.8515681025003947,False,False,True,2023-03-31 15:00:00+00:00,2023-03-31 15:05:00+00:00,2023-03-31 15:05:00+00:00,20.945,False,,,,,0.25,2.270880145336329,2.270880145336329
development,2.0,2023-04-01 15:00:00+00:00,2023-04-01 20:30:00+00:00,2023-04-01 20:50:00+00:00,FAILED_BREAK,-0.14210601108427534,-0.39210601108427534,False,L2_BREAK_FAST_FAIL_5M,2023-04-01 20:50:00+00:00,FAILED_BREAK,21.105,-0.03552650277108271,-0.2855265027710827,False,False,True,2023-04-01 20:40:00+00:00,2023-04-01 20:45:00+00:00,2023-04-01 20:45:00+00:00,21.114,False,,,,,0.25,0.10657950831319263,0.10657950831319263
development,2.0,2023-04-03 15:00:00+00:00,2023-04-03 18:35:00+00:00,2023-04-03 19:30:00+00:00,TARGET,4.82547696490121,4.57547696490121,True,WIN,2023-04-03 19:30:00+00:00,TARGET,20.7978,3.6910240274229955,3.3160240274229955,True,True,True,2023-04-03 18:50:00+00:00,2023-04-03 18:55:00+00:00,2023-04-03 18:55:00+00:00,20.613,True,2023-04-03 19:00:00+00:00,2023-04-03 19:05:00+00:00,2023-04-03 19:05:00+00:00,20.706,0.375,-1.1344529374782142,-1.2594529374782142
development,2.0,2023-04-04 15:00:00+00:00,2023-04-05 00:55:00+00:00,2023-04-05 01:20:00+00:00,FAILED_BREAK,-0.9873524848370563,-1.2373524848370563,False,L3_BREAK_FAST_FAIL_10M,2023-04-05 01:20:00+00:00,FAILED_BREAK,21.227,-0.38788847618598243,-0.6378884761859824,False,False,True,2023-04-05 01:05:00+00:00,2023-04-05 01:10:00+00:00,2023-04-05 01:10:00+00:00,21.278,False,,,,,0.25,0.5994640086510739,0.5994640086510739
development,2.0,2023-04-06 15:00:00+00:00,2023-04-06 15:25:00+00:00,2023-04-06 15:50:00+00:00,FAILED_BREAK,-0.38526366482066754,-0.6352636648206675,False,L3_BREAK_FAST_FAIL_10M,2023-04-06 15:50:00+00:00,FAILED_BREAK,20.749,-0.15651336383340486,-0.40651336383340486,False,False,True,2023-04-06 15:35:00+00:00,2023-04-06 15:40:00+00:00,2023-04-06 15:40:00+00:00,20.768,False,,,,,0.25,0.22875030098726268,0.22875030098726268
development,2.0,2023-04-09 15:00:00+00:00,2023-04-09 19:15:00+00:00,2023-04-09 19:30:00+00:00,FAILED_BREAK,-0.0738188976378007,-0.3238188976378007,False,L3_BREAK_FAST_FAIL_10M,2023-04-09 19:30:00+00:00,FAILED_BREAK,20.317,-0.0738188976378007,-0.3238188976378007,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-04-10 15:00:00+00:00,2023-04-10 16:45:00+00:00,2023-04-10 16:55:00+00:00,TARGET,3.0432435085653298,2.7932435085653298,True,WIN,2023-04-10 16:55:00+00:00,TARGET,20.497000000000003,3.0432435085653298,2.7932435085653298,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-04-11 15:00:00+00:00,2023-04-11 15:00:00+00:00,2023-04-12 02:55:00+00:00,TIME,-17.1590762482261,-17.409076248226103,False,L1_NEVER_BREAK_TIME,2023-04-12 02:55:00+00:00,TIME,22.455,-17.1590762482261,-17.4090762482261,False,False,False,,,,,False,,,,,0.25,0.0,3.552713678800501e-15
development,2.0,2023-04-13 15:00:00+00:00,2023-04-14 01:45:00+00:00,2023-04-14 01:55:00+00:00,FAILED_BREAK,-2.37247924080658,-2.6224792408065802,False,L2_BREAK_FAST_FAIL_5M,2023-04-14 01:55:00+00:00,FAILED_BREAK,25.17,-1.1466982997231645,-1.3966982997231645,False,False,True,2023-04-14 01:45:00+00:00,2023-04-14 01:50:00+00:00,2023-04-14 01:50:00+00:00,25.294,False,,,,,0.25,1.2257809410834153,1.2257809410834157
development,2.0,2023-04-16 15:00:00+00:00,2023-04-16 15:55:00+00:00,2023-04-16 18:55:00+00:00,TARGET,3.243154480890076,2.993154480890076,True,WIN,2023-04-16 18:55:00+00:00,TARGET,24.517000000000003,3.243154480890076,2.993154480890076,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-04-22 15:00:00+00:00,2023-04-22 15:00:00+00:00,2023-04-22 16:10:00+00:00,TARGET,4.157043879907563,3.9070438799075626,True,WIN,2023-04-22 16:10:00+00:00,TARGET,21.83,4.157043879907563,3.9070438799075626,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-04-25 15:00:00+00:00,2023-04-25 17:55:00+00:00,2023-04-25 18:05:00+00:00,FAILED_BREAK,-1.1576808581014175,-1.4076808581014175,False,L2_BREAK_FAST_FAIL_5M,2023-04-25 18:05:00+00:00,FAILED_BREAK,21.114,-1.1576808581014175,-1.4076808581014175,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-04-27 15:00:00+00:00,2023-04-27 15:00:00+00:00,2023-04-27 15:20:00+00:00,TARGET,5.420970838285077,5.170970838285077,True,WIN,2023-04-27 15:20:00+00:00,TARGET,22.1152,4.236726982830675,3.8617269828306746,True,True,True,2023-04-27 15:00:00+00:00,2023-04-27 15:05:00+00:00,2023-04-27 15:05:00+00:00,21.884,True,2023-04-27 15:15:00+00:00,2023-04-27 15:20:00+00:00,2023-04-27 15:20:00+00:00,21.987,0.375,-1.1842438554544028,-1.3092438554544028
development,2.0,2023-04-28 15:00:00+00:00,2023-04-28 16:55:00+00:00,2023-04-28 17:20:00+00:00,FAILED_BREAK,-1.77118866439252,-2.02118866439252,False,L4_BREAK_FAIL_30M,2023-04-28 17:20:00+00:00,FAILED_BREAK,22.785,-3.015633667981049,-3.390633667981049,False,False,True,2023-04-28 17:00:00+00:00,2023-04-28 17:05:00+00:00,2023-04-28 17:05:00+00:00,22.88,True,2023-04-28 17:05:00+00:00,2023-04-28 17:10:00+00:00,2023-04-28 17:10:00+00:00,22.995,0.375,-1.2444450035885288,-1.3694450035885288
development,2.0,2023-04-30 15:00:00+00:00,2023-04-30 15:00:00+00:00,2023-04-30 15:10:00+00:00,FAILED_BREAK,-0.33783783783780663,-0.5878378378378066,False,L2_BREAK_FAST_FAIL_5M,2023-04-30 15:10:00+00:00,FAILED_BREAK,23.664,-0.33783783783780663,-0.5878378378378066,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-05-02 15:00:00+00:00,2023-05-02 15:40:00+00:00,2023-05-02 15:50:00+00:00,FAILED_BREAK,-0.9205622165341376,-1.1705622165341376,False,L2_BREAK_FAST_FAIL_5M,2023-05-02 15:50:00+00:00,FAILED_BREAK,22.228,-0.22452736988637367,-0.4745273698863737,False,False,True,2023-05-02 15:40:00+00:00,2023-05-02 15:45:00+00:00,2023-05-02 15:45:00+00:00,22.29,False,,,,,0.25,0.6960348466477639,0.6960348466477639
development,2.0,2023-05-03 15:00:00+00:00,2023-05-03 21:20:00+00:00,2023-05-03 21:40:00+00:00,TARGET,5.19599742954191,4.94599742954191,True,WIN,2023-05-03 21:40:00+00:00,TARGET,22.012400000000003,5.19599742954191,4.94599742954191,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-05-05 15:00:00+00:00,2023-05-05 16:00:00+00:00,2023-05-05 16:10:00+00:00,FAILED_BREAK,-1.2454961967884315,-1.4954961967884315,False,L2_BREAK_FAST_FAIL_5M,2023-05-05 16:10:00+00:00,FAILED_BREAK,22.425,-0.5782660913661031,-0.8282660913661031,False,False,True,2023-05-05 16:00:00+00:00,2023-05-05 16:05:00+00:00,2023-05-05 16:05:00+00:00,22.485,False,,,,,0.25,0.6672301054223284,0.6672301054223284
development,2.0,2023-05-07 15:00:00+00:00,2023-05-07 15:00:00+00:00,2023-05-07 15:20:00+00:00,FAILED_BREAK,-0.2901785714285454,-0.5401785714285454,False,L4_BREAK_FAIL_30M,2023-05-07 15:20:00+00:00,FAILED_BREAK,22.387,-1.1335994861664533,-1.5085994861664533,False,False,True,2023-05-07 15:00:00+00:00,2023-05-07 15:05:00+00:00,2023-05-07 15:05:00+00:00,22.416,True,2023-05-07 15:05:00+00:00,2023-05-07 15:10:00+00:00,2023-05-07 15:10:00+00:00,22.492,0.375,-0.8434209147379079,-0.9684209147379079
development,2.0,2023-05-12 15:00:00+00:00,2023-05-12 23:45:00+00:00,2023-05-13 02:55:00+00:00,TIME,-0.16721609096559398,-0.417216090965594,False,L1_NEVER_BREAK_TIME,2023-05-13 02:55:00+00:00,TIME,20.924,-0.16721609096559398,-0.417216090965594,False,False,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-05-14 15:00:00+00:00,2023-05-14 15:00:00+00:00,2023-05-14 15:05:00+00:00,TARGET,2.8937538417891373,2.6437538417891373,True,WIN,2023-05-14 15:05:00+00:00,TARGET,21.2714,2.8937538417891373,2.6437538417891373,True,True,False,,,,,False,,,,,0.25,0.0,0.0
development,2.0,2023-05-16 15:00:00+00:00,2023-05-17 01:45:00+00:00,2023-05-17 01:55:00+00:00,FAILED_BREAK,-1.0682746177951286,-1.3182746177951286,False,L2_BREAK_FAST_FAIL_5M,2023-05-17 01:55:00+00:00,FAILED_BREAK,21.017,-0.45104928306910486,-0.7010492830691049,False,False,True,2023-05-17 01:45:00+00:00,2023-05-17 01:50:00+00:00,2023-05-17 01:50:00+00:00,21.069,False,,,,,0.25,0.6172253347260237,0.6172253347260237
development,2.0,2023-05-17 15:00:00+00:00,2023-05-17 16:35:00+00:00,2023-05-17 17:05:00+00:00,FAILED_BREAK,-0.09650180940895536,-0.34650180940895536,False,L4_BREAK_FAIL_30M,2023-05-17 17:05:00+00:00,FAILED_BREAK,20.721,-0.09650180940895536,-0.34650180940895536,False,False,False,,,,,False,,,,,0.25,0.0,0.0
