partition,entry_ts,exit_ts,year,hour_utc,minute_anchor,entry_price,exit_price,gross_return,net,ret_24h,ret_72h,ret_7d,range_24h,range_72h,range_7d,loc_24h,loc_72h,loc_7d,range_ratio_24_72,mfe_pct,mae_pct,giveback_pct
external,2021-01-14 06:45:00+00:00,2021-01-14 22:45:00+00:00,2021,6,45,3.3699,3.1979,-0.05104009021039191,-26.270045105195955,0.001902779842426039,0.10401651159743142,0.5785553681843734,0.11229374163817449,0.4326759271393002,0.9558272437699081,0.3248610007942813,0.5955932460059059,0.7382504288164666,0.25953313922644344,0.05860708032879325,-0.05810261432089969,0.10964717053918516
external,2021-01-14 22:00:00+00:00,2021-01-15 14:00:00+00:00,2021,22,0,3.2165,3.3857,0.052603761852945796,25.551880926472897,-0.06205348030210245,0.0705251947014578,0.335644879993356,0.1146881287726358,0.31302003594488453,0.7158873847687068,0.1078057462496816,0.26900584795321647,0.6012180974477958,0.3663922931528565,0.0706668739312919,-0.008518576092025554,0.0180631120783461
external,2021-01-15 13:45:00+00:00,2021-01-16 05:45:00+00:00,2021,13,45,3.3596,3.3795,0.005923324205262537,2.2116621026312684,-0.02507254788160196,0.03213517665130561,-0.08412845537320757,0.11413232733604178,0.2314285714285714,0.3600403467640805,0.471650139842359,0.27731315544935603,0.5877943514802756,0.4931643773779584,0.03506369805929266,-0.11480533396832959,0.02914037385403012
external,2021-01-18 04:45:00+00:00,2021-01-18 20:45:00+00:00,2021,4,45,3.7581,3.8155,0.01527367552752712,6.88683776376356,0.02742085406528516,0.1360984310287494,0.21029918521142643,0.19517196128820596,0.31624293358324,0.4626904125470998,0.6331418966241779,0.7496415256667628,0.8177072457715602,0.6171583316559188,0.11085388893323733,-0.008594768633085947,0.09558021340571021
external,2021-01-18 10:30:00+00:00,2021-01-19 02:30:00+00:00,2021,10,30,4.0836,3.8283,-0.06251836614751682,-32.00918307375841,0.19351161771152992,0.21626209977661937,0.31457635848570686,0.22040040917726136,0.3576470588235293,0.5122971928920936,0.879193740883172,0.9241339107261826,0.9427548070880986,0.6162511440811586,0.00012244098344615928,-0.0816926241551571,0.06264080713096298
external,2021-01-18 16:15:00+00:00,2021-01-19 08:15:00+00:00,2021,16,15,3.993,3.9175,-0.018908089156023045,-10.204044578011523,0.12921014677186737,0.29870552266961536,0.48948075201432406,0.18084895789146221,0.36072985103753324,0.5936287675320798,0.7158717748240815,0.8361734739879183,0.885823802940807,0.5013418140231628,0.012847483095417056,-0.0608564988730278,0.0317555722514401
external,2021-01-19 17:15:00+00:00,2021-01-20 09:15:00+00:00,2021,17,15,3.8122,3.5744,-0.062378678978017965,-31.939339489008983,-0.0273759408087767,0.1260375129227589,0.10023377298046121,0.07508610792192875,0.26421503470683794,0.34656122831827746,0.21134896364254113,0.5947456679709336,0.6981179213857429,0.2841855990717606,0.0063480405015476915,-0.07455012853470433,0.06872671947956566
external,2021-01-19 20:30:00+00:00,2021-01-20 12:30:00+00:00,2021,20,30,3.6384,3.3966,-0.06645778364116095,-33.97889182058047,-0.050868680544686296,0.016540008940545192,0.013171451644342858,0.11712839776699531,0.24991618238712557,0.33438222271727314,0.09599109131403102,0.4004471771939633,0.5533810792804797,0.46867072251272185,0.023774186455584934,-0.08193161829375539,0.09023197009674588
external,2021-01-20 00:15:00+00:00,2021-01-20 16:15:00+00:00,2021,0,15,3.6334,3.5286,-0.028843507458578777,-15.171753729289389,-0.0374589382218925,0.08095082259839947,0.015597048300536764,0.11894669916286951,0.2601969476095557,0.33564400715563497,0.08485523385300676,0.38108849759890245,0.5492171885409728,0.45714102434959236,0.0251830241646942,-0.08515440083668191,0.05402653162327298
external,2021-01-20 20:45:00+00:00,2021-01-21 12:45:00+00:00,2021,20,45,3.6807,3.4609,-0.059716901676311496,-30.608450838155747,0.00357181808266982,-0.05552846988786542,0.05123811155856384,0.10930853964445414,0.21829052372276816,0.3429583297632307,0.8897480668495884,0.41930175149876586,0.5886075949367089,0.5007479838349622,0.016029559594642473,-0.0871301654576575,0.07574646127095397
external,2021-01-21 07:30:00+00:00,2021-01-21 23:30:00+00:00,2021,7,30,3.5718,3.0195,-0.15462791869645565,-78.06395934822783,-0.010362407181646827,-0.09190755853863164,0.039583212061237605,0.11517787875429464,0.2162814939109653,0.34949647825833857,0.5961029588645661,0.29128952627248184,0.49791805463024674,0.5325369113721256,0.005655411837169,-0.17545775239375105,0.16028333053362465
external,2021-01-21 11:15:00+00:00,2021-01-22 03:15:00+00:00,2021,11,15,3.4373,3.0355,-0.11689407383702333,-59.197036918511664,0.01085166451005759,-0.11963425878496048,-0.0011333255840985101,0.12225032349135402,0.18448417170371886,0.34894804138091357,0.2725523213856149,0.15729557128974064,0.3859093937375085,0.6626602291262567,0.024786896692171156,-0.26913565880196666,0.14168097052919448
external,2021-01-21 15:30:00+00:00,2021-01-22 07:30:00+00:00,2021,15,30,3.3024,3.0976,-0.06201550387596899,-31.757751937984494,-0.07126385061027052,-0.17280765473536563,-0.0678033083046351,0.13096912087294,0.19294642186208444,0.33896008581267983,0.0609834657504831,0.03686875243411657,0.2735676215856097,0.6787849166052687,0.023286094961240345,-0.23928052325581395,0.08530159883720934
external,2021-01-21 23:45:00+00:00,2021-01-22 15:45:00+00:00,2021,23,45,3.0078,3.3988,0.12999534543520186,64.24767271760093,-0.19387864493996565,-0.20103065398714337,-0.08150364918923869,0.21296097770154374,0.2919832120278382,0.375484777231502,0.07890762647873141,0.0570414847161572,0.05099219258295381,0.7293603499410769,0.14176474499634284,-0.1647715938559745,0.01176939956114098
external,2021-01-22 03:15:00+00:00,2021-01-22 19:15:00+00:00,2021,3,15,3.0355,3.4856,0.14827870202602544,73.38935101301273,-0.1420536446115147,-0.22252388392285438,-0.10274600218734309,0.3055029535626467,0.3924134928156135,0.49141320091040747,0.4841335923767229,0.34155733959924284,0.3147669172932331,0.7785230608933109,0.15210014824575846,-0.014824575852413036,0.0038214462197330157
external,2021-01-22 10:00:00+00:00,2021-01-23 02:00:00+00:00,2021,10,0,3.1435,3.3934,0.07949737553682201,38.998687768411,-0.0803370293437875,-0.20100144879648218,-0.059648807921266034,0.2955735642608467,0.3674605393589711,0.49732268389721485,0.6248639018113431,0.4366742754375043,0.37972932330827075,0.8043681772646116,0.11251789406712254,-0.0022586289168123885,0.033020518530300524
external,2021-01-22 12:45:00+00:00,2021-01-23 04:45:00+00:00,2021,12,45,3.2252,3.4378,0.06591839265781974,32.20919632890987,-0.0681036724551417,-0.16043212286867103,-0.03225612866444627,0.28521482851281454,0.3561629571781856,0.49884478050829645,0.7223179009218926,0.5211226428884667,0.42887218045112796,0.8007986871305197,0.08433585514076647,-0.0019843730621357247,0.018417462482946734
external,2021-01-22 13:00:00+00:00,2021-01-23 05:00:00+00:00,2021,13,0,3.2373,3.4644,0.07015105180242798,34.325525901213986,-0.06792007370724407,-0.16073419231068364,-0.03184999102817154,0.28420476793734883,0.3547040676120602,0.4971888270829594,0.734576030797285,0.5299663791843298,0.4361503759398496,0.8012447386089284,0.08028295184258494,-0.005714638742161715,0.01013190004015696
external,2021-01-22 21:45:00+00:00,2021-01-23 13:45:00+00:00,2021,21,45,3.4168,3.5133,0.02824280028096471,13.371400140482354,0.0677833682302571,-0.07556613727983552,0.06764990782114166,0.3078221194412325,0.3321068152917941,0.519482548511077,0.9183756345177665,0.7369450101832993,0.5441203007518797,0.9268768518669974,0.054729571528916,-0.034184031842659834,0.02648677124795129
external,2021-01-25 16:00:00+00:00,2021-01-26 08:00:00+00:00,2021,16,0,3.7113,3.7529,0.0112090103198339,4.85450515991695,0.03060176057315811,0.0960396916806947,-0.06268468240939506,0.07797617394684961,0.14553616254688295,0.3869427958075514,0.966168091168091,0.8346185064935063,0.782651262972391,0.5357855572269222,0.07420580389620879,-0.02920809419879833,0.06299679357637489
external,2021-01-25 19:30:00+00:00,2021-01-26 11:30:00+00:00,2021,19,30,3.9526,3.8777,-0.018949552193492925,-10.224776096746462,0.1073880032499368,0.15263035110229795,0.01484029988702873,0.15316728770347127,0.2002507873556515,0.39337064804354516,0.9376257545271629,0.9503422163972622,0.9401475099536585,0.7648773307015343,0.004402165663107915,-0.07663310226180231,0.02335171785660084
external,2021-01-25 21:00:00+00:00,2021-01-26 13:00:00+00:00,2021,21,0,3.8682,3.8286,-0.010237319683573776,-5.868659841786888,0.08416715715126544,0.13646913652789605,0.011109078077214729,0.15322738865999608,0.20175103563768843,0.40047572993177716,0.7832449240899944,0.8274355613805154,0.8850597219502644,0.7594874949498014,0.05074711752236172,-0.056486220981334934,0.06098443720593549
external,2021-01-26 00:45:00+00:00,2021-01-26 16:45:00+00:00,2021,0,45,3.871,3.8527,-0.004727460604494915,-3.1137303022474576,0.049051490514905094,0.1622879447530401,0.018255471380471455,0.1481571815718157,0.2037832157333734,0.40301452020202017,0.7883665630144505,0.8295270369824667,0.8868872788982444,0.7270332889714632,0.04998708344097125,-0.0539137173856884,0.05471454404546616
external,2021-01-26 01:45:00+00:00,2021-01-26 17:45:00+00:00,2021,1,45,3.8621,3.9346,0.018772170580772185,8.636085290386092,0.060521185160776536,0.13724970553592453,0.004943925476828426,0.15012219567784274,0.1849234393404005,0.3986625380552158,0.7720870678617157,0.8015923566878981,0.8810782585993082,0.8118072874553405,0.052406721731700356,-0.05173351285570016,0.03363455115092817
external,2021-01-26 07:00:00+00:00,2021-01-26 23:00:00+00:00,2021,7,0,3.7544,4.0309,0.07364692094608993,36.07346047304497,0.06438352280781334,0.07999884935132173,-0.024298968268406163,0.15499106965667792,0.15945114058050225,0.38319602900283267,0.57508688494604,0.5809128630705395,0.8424550695150899,0.9720286044515776,0.09399637758363522,-0.024531216705731884,0.020349456637545282
external,2021-01-26 09:15:00+00:00,2021-01-27 01:15:00+00:00,2021,9,15,3.8773,3.9673,0.023212028989245015,10.856014494622507,0.09680065627563583,0.08207747265014498,-0.0029315709620181263,0.1546490905490651,0.15469412815360573,0.37917555995576924,0.799890250594476,0.8026339527331771,0.9258053577483893,0.9997088602839798,0.059319629639182025,-0.05545095814097434,0.03610760064993701
external,2021-01-26 15:15:00+00:00,2021-01-27 07:15:00+00:00,2021,15,15,3.7687,3.7754,0.0017778013638654055,0.13890068193270277,0.04895902916944994,0.08007336715100455,-0.008576013469076327,0.1342685370741482,0.17897572579027307,0.4083602977928603,0.38681592039800994,0.5263410728582868,0.8094440507633834,0.7502052944961176,0.08984530474699515,-0.016106349669647302,0.08806750338312974
external,2021-01-26 16:30:00+00:00,2021-01-27 08:30:00+00:00,2021,16,30,3.7923,3.7593,-0.008701843208606896,-5.100921604303448,0.04525784846062675,0.07491496598639458,-0.0056895647614053635,0.1272291281938204,0.17701247165532874,0.4070005243838489,0.41031195840554613,0.5641313050440355,0.8246472975584618,0.7187579892198536,0.08306304880942972,-0.022229254014713984,0.09176489201803661
external,2021-01-26 19:30:00+00:00,2021-01-27 11:30:00+00:00,2021,19,30,3.9538,3.7113,-0.061333400778997405,-31.4167003894987,0.00030359763193854583,0.125572921114812,0.08104117679225675,0.10494358144006467,0.17778347140376344,0.42442718871329355,0.7331243972999043,0.8227381905524426,0.9286864652451204,0.5902887406317299,0.0388234103900047,-0.0812130102686025,0.1001568111690021
external,2021-01-27 04:30:00+00:00,2021-01-27 20:30:00+00:00,2021,4,30,3.8583,3.7451,-0.029339346344244843,-15.419673172122422,0.02022846263683964,0.07996976991546778,0.07779764232638686,0.11766883494632194,0.18678273526283393,0.4455835521537517,0.4404494382022463,0.6268544882361751,0.8438969343614817,0.6299770414045099,0.004613430785579187,-0.08812171163465776,0.03395277712982403
external,2021-01-28 16:15:00+00:00,2021-01-29 08:15:00+00:00,2021,16,15,3.8843,3.6799,-0.05262209407100382,-27.06104703550191,0.03658731853117003,0.055143563415098074,0.15196180195142195,0.10010140905209229,0.15999782685464387,0.47305673359233674,0.7765929085577178,0.6213921901528011,0.8601968528618894,0.625642304148501,0.011585098988234677,-0.06443889503900324,0.0642071930592385
external,2021-01-28 23:45:00+00:00,2021-01-29 15:45:00+00:00,2021,23,45,3.8266,3.8497,0.006036690534678257,2.2683452673391287,0.038341519007950575,0.027578613818845854,0.2722255469113637,0.10178275852712133,0.1581675125540429,0.5303211649710753,0.6227672620634495,0.5234295415959249,0.8240235721898311,0.643512418470538,0.014660534155647165,-0.05033188731511007,0.008623843620968907
external,2021-01-29 20:00:00+00:00,2021-01-30 12:00:00+00:00,2021,20,0,3.7442,3.8935,0.03987500667699373,19.187503338496864,-0.02934619173536579,-0.07147108421783543,0.09421941668127887,0.06447347954580804,0.1460668584465828,0.2359284587059444,0.4431041415359885,0.3835314091680816,0.5502291589248112,0.44139704400766744,0.050317824902515795,-0.004914267400245809,0.010442818225522066
external,2021-02-01 02:15:00+00:00,2021-02-01 18:15:00+00:00,2021,2,15,4.2337,4.4279,0.045870042752202744,22.18502137610137,0.004198292220113808,0.09616031898091815,0.1631683059508764,0.1723434535104363,0.3084172643243663,0.38057036100884656,0.18593448940269702,0.5034419073203492,0.5729858504187121,0.5587996310387493,0.04853910291234609,-0.028013321680799286,0.002669060160143344
external,2021-02-01 19:00:00+00:00,2021-02-02 11:00:00+00:00,2021,19,0,4.4539,5.3506,0.20132917218617385,99.91458609308692,0.052757226936440915,0.18288051416885787,0.12819798368711677,0.09043420710520719,0.2965500756911799,0.3310451390647955,0.9286461055933081,0.6674726849364142,0.7158925702043004,0.304954253997167,0.22741866678641198,-0.010889332944161279,0.026089494600238128
external,2021-02-02 02:00:00+00:00,2021-02-02 18:00:00+00:00,2021,2,0,4.5123,5.2053,0.15358021408151057,76.04010704075529,0.06374501992031867,0.172818006965743,0.14359936133005546,0.12195006954430788,0.2749649113687164,0.3312213295486225,0.7678329789290548,0.704225352112676,0.760578468130691,0.44351138818864766,0.2115329211266983,-0.009219245174301283,0.057952707045187735
external,2021-02-02 10:15:00+00:00,2021-02-03 02:15:00+00:00,2021,10,15,5.1867,5.1924,0.0010989646596102354,-0.2005176701948823,0.22472255017709553,0.3272685398433901,0.3480701754385964,0.2996458087367178,0.41266185577562825,0.5064327485380117,0.7792750197005516,0.8263053454049362,0.8562483962022068,0.726129164939443,0.05195982030963808,-0.03021188809840547,0.05086085565002785
external,2021-02-02 12:45:00+00:00,2021-02-03 04:45:00+00:00,2021,12,45,5.2334,5.1027,-0.024974204150265633,-13.237102075132817,0.2145841069439287,0.33699512045576463,0.3219996463485486,0.29451355365763093,0.3987941649847993,0.4922070376638796,0.8160756501182029,0.8504804612427928,0.8802155504234024,0.7385101877527641,0.04257270608017749,-0.03886574693315992,0.06754691023044312
external,2021-02-02 23:30:00+00:00,2021-02-03 15:30:00+00:00,2021,23,30,5.3097,5.5159,0.038834585758140694,18.667292879070345,0.17310326543237164,0.25813330805866896,0.3019076108277756,0.22135566258671732,0.32419496244342816,0.4777608866222048,0.8431979239445057,0.8851776056132146,0.9193738773415449,0.6827856328129829,0.06032355876979856,-0.04568996365143052,0.021488973011657864
external,2021-02-03 00:15:00+00:00,2021-02-03 16:15:00+00:00,2021,0,15,5.3058,5.5607,0.04804176561498741,23.270882807493706,0.15630039663513928,0.2519289304169319,0.3291082164328656,0.21834546484766598,0.3228333451310728,0.48810120240480964,0.8393053198922044,0.8823271451542168,0.9173723376956631,0.6763411157512742,0.07625617249048222,-0.044988503147498915,0.028214406875494813
external,2021-02-03 00:30:00+00:00,2021-02-03 16:30:00+00:00,2021,0,30,5.2566,5.5096,0.04812996994254837,23.314984971274185,0.16175658054677644,0.25593730587279606,0.3161241862794191,0.2214290450195593,0.32689826539876715,0.48785678517776665,0.7901986226170272,0.8463674901330211,0.8921221452399279,0.6773637808981606,0.08632956664003344,-0.03604991819807479,0.03819959669748507
external,2021-02-03 14:00:00+00:00,2021-02-04 06:00:00+00:00,2021,14,0,5.3228,5.9882,0.1250093935522658,61.7546967761329,0.029973490199113773,0.1839494639441257,0.456944216346417,0.082470636041719,0.3043284843631834,0.5333388076859912,0.6870014077897699,0.8947522292062563,0.9260969976905311,0.27099216892001193,0.14601337641842638,-0.005560982941309134,0.021003982866160564
external,2021-02-03 14:30:00+00:00,2021-02-04 06:30:00+00:00,2021,14,30,5.333,5.9582,0.11723232702043873,57.866163510219366,0.043721622044778474,0.1880416137583818,0.4645868233872519,0.08341161734773753,0.30479627525674435,0.535111086699805,0.7109338338808076,0.9022072796374799,0.9313317936874519,0.2736635061484133,0.14382148884305268,0.0,0.02658916182261395
external,2021-02-04 07:45:00+00:00,2021-02-04 23:45:00+00:00,2021,7,45,5.9391,6.4564,0.08710073916923444,42.80036958461722,0.13350255744713335,0.41781852037527734,0.5765289870460819,0.18614016337124967,0.4709828355892953,0.6545975791038436,0.8350251204757512,0.9184449287850374,0.9347526358475264,0.395216448043909,0.10707009479550789,-0.060244818238453623,0.019969355626273444
external,2021-02-05 04:30:00+00:00,2021-02-05 20:30:00+00:00,2021,4,30,6.8732,6.7324,-0.020485363440609805,-10.992681720304903,0.1432848730829368,0.4241727274610969,0.8312906319940316,0.23129511959812374,0.4524564348024285,0.8893211126505383,0.9290902553038474,0.9548452097453745,0.9704595841572292,0.5111986520848621,0.044637141360647226,-0.05377407903160103,0.06512250480125703
external,2021-02-05 15:30:00+00:00,2021-02-06 07:30:00+00:00,2021,15,30,6.9365,5.9773,-0.13828299574713476,-69.89149787356737,0.22291567497046927,0.35693186486433603,0.7984650885426119,0.2323478076902734,0.38341908096793753,0.8507869013974955,0.9594051141968278,0.9727040816326528,0.98369598342171,0.6059891623121983,0.03510415915807674,-0.15163266777193107,0.1733871549052115
external,2021-02-05 21:30:00+00:00,2021-02-06 13:30:00+00:00,2021,21,30,6.7738,6.0468,-0.1073252827069,-54.41264135345,0.11442344076468758,0.2865716999050332,0.7988156252489578,0.18431140285935205,0.4013105413105413,0.9096847863611015,0.6374185486030525,0.8077523782479057,0.881422232601588,0.4592737640468023,0.009182438217839373,-0.1312557205704331,0.11650772092473938
external,2021-02-08 00:30:00+00:00,2021-02-08 16:30:00+00:00,2021,0,30,6.7064,7.6242,0.13685434808541097,67.67717404270549,0.08323238196766347,0.015106106015196907,0.6240222787262382,0.1822939380723942,0.22251990433808608,0.7421963918149896,0.8474215842636902,0.6778450445547926,0.8454761982446412,0.8192253120665804,0.19582786591912194,-0.03410175354884892,0.058973517833710964
external,2021-02-08 02:30:00+00:00,2021-02-08 18:30:00+00:00,2021,2,30,6.5422,7.9043,0.20820213383876984,103.35106691938492,0.10779599024654574,-0.03835016389587087,0.5518288343849329,0.1911067461392576,0.21609266363863527,0.7270031785189051,0.7019315966684392,0.5661519624515341,0.7919018565042907,0.8843740593564953,0.22584146005930728,-0.008896090000305779,0.017639326220537432
external,2021-02-08 13:45:00+00:00,2021-02-09 05:45:00+00:00,2021,13,45,7.3203,8.2757,0.1305137767577833,64.50688837889166,0.07827483097408994,0.07668887614172881,0.712471050600042,0.2329979820000295,0.29740105016988044,0.8267480758883665,0.7397901125300286,0.7964391691394654,0.8835347047338783,0.7834470721167164,0.16585385844842437,-0.002950698741854718,0.03534008169064107
external,2021-02-08 17:30:00+00:00,2021-02-09 09:30:00+00:00,2021,17,30,7.845,8.1101,0.03379222434671769,16.146112173358844,0.22572379419714705,0.15303212910432396,0.8273934311670159,0.2654250582003969,0.33948675740027634,0.8696715583508037,0.8971627030845299,0.9243657459520302,0.9532074460961563,0.7818421555908999,0.0878776290630976,-0.014990439770554476,0.0540854047163799
external,2021-02-08 17:45:00+00:00,2021-02-09 09:45:00+00:00,2021,17,45,7.7598,7.8317,0.009265702724296832,3.8828513621484158,0.21161683191505976,0.14092894005557755,0.7962499999999999,0.2580060894683426,0.3396115448517195,0.8578703703703704,0.842713628661341,0.8874794354489566,0.9298704803022126,0.7597094191276468,0.09982216036495783,-0.0035310188406917353,0.090556457640661
external,2021-02-08 21:45:00+00:00,2021-02-09 13:45:00+00:00,2021,21,45,8.0412,7.7182,-0.04016813410933684,-20.83406705466842,0.21596854680175404,0.19095365748900317,0.8160711865937935,0.24861636171177967,0.35706986181667366,0.8391074574280678,0.9515844535003958,0.966983284250695,0.9785756580718095,0.6962681208850495,0.0613341292344427,-0.05890911804208332,0.10150226334377954
external,2021-02-09 22:45:00+00:00,2021-02-10 14:45:00+00:00,2021,22,45,7.8632,7.9981,0.017155865296571315,7.827932648285657,-0.014327796928862435,0.24317402096409535,0.46907052779075187,0.12120338451895955,0.4402143839623089,0.6477907519850536,0.30582273244389296,0.758942680649332,0.8064199809650161,0.27532808771041195,0.07527469732424463,-0.0731635975175502,0.05811883202767332
external,2021-02-10 01:45:00+00:00,2021-02-10 17:45:00+00:00,2021,1,45,8.1907,7.9699,-0.026957402908176276,-14.228701454088139,0.01730133889758312,0.32672994687054535,0.5726244647965746,0.12009091586556375,0.45101723467668775,0.6657258606455081,0.6445340779811768,0.8765622755351242,0.9008738788106019,0.26626680009612286,0.03228051326504455,-0.11022256949955433,0.05923791617322083
external,2021-02-10 10:15:00+00:00,2021-02-11 02:15:00+00:00,2021,10,15,8.3684,8.9943,0.0747932699201761,36.64663496008805,0.05846044876173129,0.31143533246618915,0.617738599238338,0.1122663226328704,0.373650311074893,0.6503315355023294,0.9023208652546187,0.9303778886885038,0.9506554501947028,0.30045826085333616,0.11088141102241789,-0.12911667702308682,0.03608814110224179
external,2021-02-10 13:30:00+00:00,2021-02-11 05:30:00+00:00,2021,13,30,7.9308,9.1074,0.14835829928884858,73.42914964442429,0.029960649861690003,0.16667157021389278,0.49153689911983744,0.15158244698120807,0.3507458295330842,0.614703227262469,0.5508053461274844,0.7468439374239818,0.8153281321707204,0.43217177288464387,0.17217682957583103,-0.03749936954657784,0.023818530286982442
external,2021-02-10 16:00:00+00:00,2021-02-11 08:00:00+00:00,2021,16,0,7.7932,9.4424,0.21162038700405472,105.06019350202736,0.010371830109422886,0.20482970796036049,0.3863203771235435,0.1513250012964788,0.3686130822627274,0.5519523258916658,0.4329163810829335,0.6891330788910791,0.761118989299987,0.4105253138808095,0.22837858645999076,-0.015462197813478351,0.01675819945593604
external,2021-02-10 17:15:00+00:00,2021-02-11 09:15:00+00:00,2021,17,15,7.8859,9.3839,0.1899592944369064,94.2296472184532,0.026315446985176516,0.22938654610647746,0.43078234995282694,0.15190598279474735,0.34507755865616957,0.5629581246824877,0.5123372172721047,0.7070250734131468,0.7909952301147353,0.4402082343062602,0.213938802165891,-0.001813363091086706,0.023979507728984606
external,2021-02-11 11:30:00+00:00,2021-02-12 03:30:00+00:00,2021,11,30,9.2202,9.5252,0.033079542743107426,15.789771371553712,0.11136289671299249,0.21820127630900954,0.5862709677419355,0.29285344069042824,0.3491484667115884,0.6993720430107525,0.7953161014158713,0.811814122455158,0.8776659860766035,0.8387647909459036,0.03473894275612244,-0.034250883928765075,0.001659400013015011
external,2021-02-11 16:30:00+00:00,2021-02-12 08:30:00+00:00,2021,16,30,9.3039,9.4418,0.014821741420264711,6.660870710132356,0.182213242862044,0.22031163925395458,0.6292333555143068,0.2425570845881141,0.3186694997507935,0.7017826498091267,0.7833307140237838,0.8297662166611792,0.896796087433876,0.7611556323331823,0.03863971022904367,-0.04293898257719875,0.023817968808778955
external,2021-02-11 22:15:00+00:00,2021-02-12 14:15:00+00:00,2021,22,15,8.9472,9.6325,0.0765937947067239,37.54689735336195,0.016808155194163232,0.11174343617589688,0.4272588055130171,0.1105997067948585,0.30189241914039683,0.6392930066360387,0.20848746403616927,0.6829519262430034,0.8077901986226173,0.36635470049157964,0.11071620171673802,-0.00110649141630903,0.03412240701001412
external,2021-02-12 04:45:00+00:00,2021-02-12 20:45:00+00:00,2021,4,45,9.2886,9.4706,0.019593910815407956,9.046955407703978,0.032250177809388436,0.10769781169876569,0.34570584144645355,0.09036050853485049,0.28973823862619996,0.5806096430227166,0.47251260607551415,0.8234688837668757,0.8929783411518118,0.31186946177106883,0.06989212583166449,-0.007643778395022061,0.05029821501625653
external,2021-02-12 16:00:00+00:00,2021-02-13 08:00:00+00:00,2021,16,0,9.5582,9.165,-0.04113745265845037,-21.318726329225186,0.02806191044711892,0.23920033189856338,0.3736598545600873,0.11115054908414256,0.3435539075869937,0.607614038113305,0.6326688600735432,0.8567493112947658,0.9102154734028713,0.32353161070070885,0.021813730618735816,-0.05426753991337274,0.06295118327718618
external,2021-02-12 16:15:00+00:00,2021-02-13 08:15:00+00:00,2021,16,15,9.588,9.2023,-0.040227367542761794,-20.8636837713809,0.019360188817656887,0.24148646898873483,0.3504986196405431,0.10986721100585786,0.3431179593422245,0.5955124232351118,0.6615057093090763,0.8679950186799501,0.9172638898744057,0.3202024493747841,0.0186378806841887,-0.05720692532332072,0.058865248226950495
external,2021-02-15 05:00:00+00:00,2021-02-15 21:00:00+00:00,2021,5,0,8.023,9.2352,0.15109061448336059,74.79530724168029,-0.10410594843277166,-0.13873800373574952,0.16386688716743558,0.16076513349636531,0.2523563132017948,0.45035831374938334,0.30284086962561635,0.1854687765866939,0.3832179094862296,0.6370561190114182,0.1649881590427522,-0.014458432007977029,0.013897544559391628
external,2021-02-15 06:00:00+00:00,2021-02-15 22:00:00+00:00,2021,6,0,7.9736,8.9257,0.11940654158723807,58.95327079361903,-0.08692615113309732,-0.14766435061464456,0.1405031968303463,0.1618056271256313,0.2512880812399786,0.4230257605881595,0.27360226468506754,0.164454653734899,0.3358579881656807,0.6439049012082189,0.17220577907093415,-0.0005392796227551289,0.05279923748369608
external,2021-02-16 01:00:00+00:00,2021-02-16 17:00:00+00:00,2021,1,0,8.7569,8.0426,-0.08156996197284427,-41.534980986422134,0.0032422152464313125,-0.05146230502599647,0.11320298993186206,0.20160163141855514,0.2118609185441941,0.33686311400386454,0.6648292322554981,0.598138964159722,0.5543605419072419,0.9515753674810068,0.028503237447041974,-0.0826890794687618,0.11007319941988625
external,2021-02-16 05:00:00+00:00,2021-02-16 21:00:00+00:00,2021,5,0,8.7206,8.1284,-0.06790817145609251,-34.70408572804626,0.08695001869624819,-0.08406679970591335,0.04158903062443242,0.1794465910507292,0.20312992332738167,0.31650422817830004,0.5651177328610121,0.5861427094105475,0.5406619117702554,0.8834079593557351,0.012097791436369132,-0.08706969703919454,0.08000596289246165
external,2021-02-16 12:15:00+00:00,2021-02-17 04:15:00+00:00,2021,12,15,8.6565,7.732,-0.10679835961416273,-54.14917980708137,0.006382533482142794,-0.018659804332793017,0.10821640721015968,0.09809802827380952,0.19948759225039966,0.3392436501433838,0.1820336572647536,0.6077740523952943,0.5164723197101777,0.4917500239848275,0.008698665742505662,-0.11783053197019577,0.11549702535666839
external,2021-02-16 13:45:00+00:00,2021-02-17 05:45:00+00:00,2021,13,45,8.5436,7.6235,-0.10769464862587197,-54.59732431293598,-0.01399900748998828,-0.059385665529010256,0.10694203311652961,0.09738138928320003,0.19373554992843778,0.34333134668705134,0.04823417871533456,0.5436153889867589,0.4738669383750331,0.5026511103365947,0.005653354557797696,-0.11900135774146725,0.11334800318366967
external,2021-02-17 12:00:00+00:00,2021-02-18 04:00:00+00:00,2021,12,0,8.127,8.4858,0.04414913252122532,21.32456626061266,-0.055076912344343976,-0.05451626413513877,-0.02007596310363524,0.1400932482239817,0.21171296942621806,0.31951528305299326,0.4980496306747453,0.32976151225409406,0.31665345862108046,0.6617131137674783,0.06179401993355493,-0.00974529346622377,0.017644887412329613
external,2021-02-17 12:15:00+00:00,2021-02-18 04:15:00+00:00,2021,12,15,8.1687,8.5038,0.04102243931102878,19.761219655514388,-0.056350719112805425,-0.059013938486349504,-0.005357555980371909,0.1391902038930283,0.20963022693238106,0.32265880891789545,0.5326583118931026,0.35267611825475276,0.3323899015057172,0.6639796461124182,0.05637371919644507,-0.014800396635939461,0.015351279885416291
