partition,date_utc,signal_ts,window_status,filled,target_hit,entry_ts,entry_px,entry_fraction,H,L,range,h2_bar_start,opposite_break_bar_start,path_class,pre_h2_min_low,pre_h2_min_frac,pre_h2_required_distance,to_h2_conservative_min_low,to_h2_conservative_min_frac,to_h2_required_distance,next_bar_pre_h2_min_frac,next_bar_pre_h2_required_distance,failure_terminal_min_low,failure_terminal_min_frac,failure_required_distance
development,2023-09-19,2023-09-19 15:40:00+00:00,H2_ARRIVAL,False,False,,,0.85,27470.0,26834.3,635.7000000000007,2023-09-19 15:50:00+00:00,,NO_FILL,,,,,,,,,,,
development,2023-09-20,2023-09-20 13:55:00+00:00,H2_ARRIVAL,False,False,,,0.85,27182.0,26930.3,251.70000000000073,2023-09-20 14:00:00+00:00,,NO_FILL,,,,,,,,,,,
development,2023-09-28,2023-09-28 14:25:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,26620.0,26373.8,246.20000000000073,,,NO_FILL,,,,,,,,,,,
development,2023-10-05,2023-10-05 13:40:00+00:00,H2_ARRIVAL,True,True,2023-10-05 13:50:00+00:00,27996.895,0.85,28070.8,27578.1,492.7000000000007,2023-10-05 14:15:00+00:00,,F85_H2_WINNER,27905.4,0.6642987619240966,0.18570123807590333,27905.4,0.6642987619240966,0.18570123807590333,0.6642987619240966,0.18570123807590333,,,
development,2023-10-16,2023-10-16 13:35:00+00:00,NO_H2_BY_SESSION_END,False,False,,,0.85,29488.0,27627.4,1860.5999999999985,,,NO_FILL,,,,,,,,,,,
development,2023-10-19,2023-10-19 13:35:00+00:00,H2_ARRIVAL,False,False,,,0.85,28563.6,28267.4,296.1999999999971,2023-10-19 14:10:00+00:00,,NO_FILL,,,,,,,,,,,
development,2023-10-23,2023-10-23 14:50:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,30777.0,30333.0,444.0,,,NO_FILL,,,,,,,,,,,
development,2023-10-25,2023-10-25 14:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,34711.9,33773.3,938.5999999999985,,,NO_FILL,,,,,,,,,,,
development,2023-10-31,2023-10-31 19:05:00+00:00,H2_ARRIVAL,True,True,2023-10-31 19:20:00+00:00,34481.58,0.85,34563.6,34016.8,546.7999999999956,2023-10-31 19:55:00+00:00,,F85_H2_WINNER,34447.9,0.7884052670080505,0.06159473299194951,34447.9,0.7884052670080505,0.06159473299194951,0.7918800292611622,0.05811997073883779,,,
development,2023-11-03,2023-11-03 14:05:00+00:00,H2_ARRIVAL,True,True,2023-11-03 14:15:00+00:00,34543.75,0.85,34618.0,34123.0,495.0,2023-11-03 14:20:00+00:00,,F85_H2_WINNER,34506.0,0.7737373737373737,0.07626262626262625,34506.0,0.7737373737373737,0.07626262626262625,,,,,
development,2023-11-15,2023-11-15 16:00:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,36424.7,35593.0,831.6999999999971,,,NO_FILL,,,,,,,,,,,
development,2023-11-24,2023-11-24 15:25:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,38200.0,37427.3,772.6999999999971,,,NO_FILL,,,,,,,,,,,
development,2023-11-30,2023-11-30 13:45:00+00:00,OPPOSITE_BREAK_BEFORE_H2,False,False,,,0.85,37913.6,37570.9,342.6999999999971,,2023-11-30 14:00:00+00:00,NO_FILL,,,,,,,,,,,
development,2023-12-07,2023-12-07 15:35:00+00:00,NO_H2_BY_SESSION_END,True,False,2023-12-07 15:45:00+00:00,43747.025,0.85,43911.5,42815.0,1096.5,,,F85_NON_H2_FILL,,,,,,,,,43091.5,0.25216598267213863,0.5978340173278613
development,2023-12-20,2023-12-20 13:35:00+00:00,H2_ARRIVAL,False,False,,,0.85,43437.8,42693.6,744.2000000000044,2023-12-20 13:40:00+00:00,,NO_FILL,,,,,,,,,,,
development,2023-12-21,2023-12-21 14:00:00+00:00,OPPOSITE_BREAK_BEFORE_H2,True,False,2023-12-21 14:05:00+00:00,44162.5,0.85,44260.0,43610.0,650.0,,2023-12-21 14:55:00+00:00,F85_NON_H2_FILL,,,,,,,,,43463.0,-0.22615384615384615,1.0761538461538462
development,2023-12-26,2023-12-26 14:30:00+00:00,OPPOSITE_BREAK_BEFORE_H2,True,False,2023-12-26 14:40:00+00:00,42727.375,0.85,42836.5,42109.0,727.5,,2023-12-26 17:35:00+00:00,F85_NON_H2_FILL,,,,,,,,,41597.0,-0.7037800687285224,1.5537800687285224
development,2024-01-08,2024-01-08 15:45:00+00:00,H2_ARRIVAL,True,True,2024-01-08 15:50:00+00:00,44947.455,0.85,45180.0,43629.7,1550.300000000003,2024-01-08 17:15:00+00:00,,F85_H2_WINNER,44783.8,0.74443656066568,0.10556343933432,44783.8,0.74443656066568,0.10556343933432,0.74443656066568,0.10556343933432,,,
development,2024-01-09,2024-01-09 13:55:00+00:00,NO_H2_BY_SESSION_END,True,False,2024-01-09 14:00:00+00:00,46828.0,0.85,47080.0,45400.0,1680.0,,,F85_NON_H2_FILL,,,,,,,,,46432.0,0.6142857142857143,0.23571428571428565
development,2024-02-05,2024-02-05 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,43443.7,42936.0,507.6999999999971,,,NO_FILL,,,,,,,,,,,
development,2024-02-06,2024-02-06 15:25:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,43110.0,42631.0,479.0,,,NO_FILL,,,,,,,,,,,
development,2024-02-07,2024-02-07 14:20:00+00:00,H2_ARRIVAL,True,True,2024-02-07 14:30:00+00:00,43134.56,0.85,43191.2,42813.6,377.59999999999854,2024-02-07 14:45:00+00:00,,F85_H2_WINNER,43077.0,0.6975635593220404,0.15243644067795958,43077.0,0.6975635593220404,0.15243644067795958,0.7153072033898294,0.13469279661017053,,,
development,2024-02-09,2024-02-09 14:15:00+00:00,H2_ARRIVAL,True,True,2024-02-09 16:10:00+00:00,47462.565,0.85,47688.3,46183.4,1504.9000000000015,2024-02-09 18:00:00+00:00,,F85_H2_WINNER,47127.0,0.6270184065386388,0.22298159346136115,47127.0,0.6270184065386388,0.22298159346136115,0.6270184065386388,0.22298159346136115,,,
development,2024-02-14,2024-02-14 14:35:00+00:00,H2_ARRIVAL,False,False,,,0.85,51888.0,49742.4,2145.5999999999985,2024-02-14 14:50:00+00:00,,NO_FILL,,,,,,,,,,,
development,2024-02-23,2024-02-23 14:25:00+00:00,H2_ARRIVAL,False,False,,,0.85,51300.0,50862.3,437.6999999999971,2024-02-23 14:30:00+00:00,,NO_FILL,,,,,,,,,,,
development,2024-02-28,2024-02-28 15:00:00+00:00,H2_ARRIVAL,True,True,2024-02-28 15:05:00+00:00,60691.985,0.85,61127.0,58226.9,2900.0999999999985,2024-02-28 15:10:00+00:00,,F85_H2_WINNER,60639.3,0.8318333850556886,0.018166614944311377,60639.3,0.8318333850556886,0.018166614944311377,,,,,
development,2024-02-29,2024-02-29 14:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,True,False,2024-02-29 15:25:00+00:00,63249.18,0.85,63460.8,62050.0,1410.800000000003,,2024-02-29 16:40:00+00:00,F85_NON_H2_FILL,,,,,,,,,61550.0,-0.35440884604479655,1.2044088460447966
development,2024-03-04,2024-03-04 13:45:00+00:00,H2_ARRIVAL,True,True,2024-03-04 13:50:00+00:00,65471.52,0.85,65717.4,64078.2,1639.199999999997,2024-03-04 14:35:00+00:00,,F85_H2_WINNER,64566.3,0.2977672035139133,0.5522327964860867,64566.3,0.2977672035139133,0.5522327964860867,0.2977672035139133,0.5522327964860867,,,
development,2024-03-07,2024-03-07 14:30:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,67350.0,66404.2,945.8000000000029,,,NO_FILL,,,,,,,,,,,
development,2024-03-08,2024-03-08 13:50:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,67860.0,67093.0,767.0,,,NO_FILL,,,,,,,,,,,
development,2024-03-11,2024-03-11 15:10:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,72498.3,71211.5,1286.800000000003,,,NO_FILL,,,,,,,,,,,
development,2024-03-15,2024-03-15 14:00:00+00:00,H2_ARRIVAL,True,True,2024-03-15 14:05:00+00:00,68202.675,0.85,68665.5,65580.0,3085.5,2024-03-15 14:55:00+00:00,,F85_H2_WINNER,67877.0,0.7444498460541241,0.10555015394587586,67877.0,0.7444498460541241,0.10555015394587586,0.7444498460541241,0.10555015394587586,,,
development,2024-03-20,2024-03-20 15:05:00+00:00,OPPOSITE_BREAK_BEFORE_H2,True,False,2024-03-20 15:10:00+00:00,64124.49,0.85,64380.0,62676.6,1703.4000000000015,,2024-03-20 16:25:00+00:00,F85_NON_H2_FILL,,,,,,,,,62368.0,-0.1811670776094859,1.031167077609486
development,2024-03-27,2024-03-27 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,False,False,,,0.85,71778.8,69466.4,2312.4000000000087,,2024-03-27 14:00:00+00:00,NO_FILL,,,,,,,,,,,
development,2024-04-01,2024-04-01 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,True,False,2024-04-01 13:55:00+00:00,69967.11,0.85,70098.6,69222.0,876.6000000000058,,2024-04-01 14:35:00+00:00,F85_NON_H2_FILL,,,,,,,,,69104.3,-0.13426876568559926,0.9842687656855993
development,2024-04-03,2024-04-03 14:10:00+00:00,H2_ARRIVAL,False,False,,,0.85,66696.5,65555.0,1141.5,2024-04-03 14:15:00+00:00,,NO_FILL,,,,,,,,,,,
development,2024-04-04,2024-04-04 13:55:00+00:00,H2_ARRIVAL,True,True,2024-04-04 14:00:00+00:00,67263.485,0.85,67480.1,66036.0,1444.1000000000058,2024-04-04 14:05:00+00:00,,F85_H2_WINNER,67058.0,0.7077072224915144,0.14229277750848557,67058.0,0.7077072224915144,0.14229277750848557,,,,,
development,2024-04-22,2024-04-22 14:05:00+00:00,H2_ARRIVAL,False,False,,,0.85,66239.2,65600.7,638.5,2024-04-22 14:10:00+00:00,,NO_FILL,,,,,,,,,,,
development,2024-05-02,2024-05-02 14:40:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,59089.5,57542.4,1547.0999999999985,,,NO_FILL,,,,,,,,,,,
development,2024-05-13,2024-05-13 16:30:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,63289.3,62296.5,992.8000000000029,,,NO_FILL,,,,,,,,,,,
development,2024-05-14,2024-05-14 14:35:00+00:00,NO_H2_BY_SESSION_END,True,False,2024-05-14 15:15:00+00:00,61916.28,0.85,62086.8,60950.0,1136.800000000003,,,F85_NON_H2_FILL,,,,,,,,,61116.6,0.14655172413792938,0.7034482758620706
development,2024-05-15,2024-05-15 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,64300.0,61886.8,2413.199999999997,,,NO_FILL,,,,,,,,,,,
development,2024-06-04,2024-06-04 13:35:00+00:00,H2_ARRIVAL,False,False,,,0.85,69524.7,68595.5,929.1999999999971,2024-06-04 13:40:00+00:00,,NO_FILL,,,,,,,,,,,
development,2024-06-27,2024-06-27 13:35:00+00:00,H2_ARRIVAL,True,True,2024-06-27 13:40:00+00:00,61665.0,0.85,61830.0,60730.0,1100.0,2024-06-27 13:55:00+00:00,,F85_H2_WINNER,61628.0,0.8163636363636364,0.033636363636363575,61628.0,0.8163636363636364,0.033636363636363575,0.8189090909090936,0.031090909090906393,,,
development,2024-07-02,2024-07-02 13:45:00+00:00,OPPOSITE_BREAK_BEFORE_H2,False,False,,,0.85,63050.0,62387.0,663.0,,2024-07-02 14:10:00+00:00,NO_FILL,,,,,,,,,,,
development,2024-07-15,2024-07-15 15:05:00+00:00,H2_ARRIVAL,True,True,2024-07-15 15:25:00+00:00,63093.22,0.85,63239.2,62266.0,973.1999999999971,2024-07-15 16:25:00+00:00,,F85_H2_WINNER,62812.8,0.561857788738188,0.28814221126181194,62812.8,0.561857788738188,0.28814221126181194,0.561857788738188,0.28814221126181194,,,
development,2024-07-16,2024-07-16 15:15:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,64258.6,62350.0,1908.5999999999985,,,NO_FILL,,,,,,,,,,,
development,2024-07-22,2024-07-22 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,False,False,,,0.85,67825.7,66904.2,921.5,,2024-07-22 14:30:00+00:00,NO_FILL,,,,,,,,,,,
development,2024-08-13,2024-08-13 13:50:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,59302.5,58360.0,942.5,,,NO_FILL,,,,,,,,,,,
development,2024-08-16,2024-08-16 17:35:00+00:00,H2_ARRIVAL,True,True,2024-08-16 17:40:00+00:00,58697.225,0.85,58908.5,57500.0,1408.5,2024-08-16 17:45:00+00:00,,F85_H2_WINNER,58683.1,0.8399716009939642,0.010028399006035804,58683.1,0.8399716009939642,0.010028399006035804,,,,,
development,2024-08-19,2024-08-19 13:35:00+00:00,H2_ARRIVAL,True,True,2024-08-19 17:20:00+00:00,58761.5,0.85,58940.0,57750.0,1190.0,2024-08-19 17:30:00+00:00,,F85_H2_WINNER,58623.0,0.7336134453781512,0.11638655462184877,58623.0,0.7336134453781512,0.11638655462184877,0.8411764705882353,0.008823529411764675,,,
development,2024-08-29,2024-08-29 13:40:00+00:00,H2_ARRIVAL,False,False,,,0.85,60480.0,59340.0,1140.0,2024-08-29 13:45:00+00:00,,NO_FILL,,,,,,,,,,,
development,2024-09-05,2024-09-05 14:05:00+00:00,H2_ARRIVAL,False,False,,,0.85,57217.5,56259.3,958.1999999999971,2024-09-05 14:20:00+00:00,,NO_FILL,,,,,,,,,,,
development,2024-09-13,2024-09-13 14:10:00+00:00,H2_ARRIVAL,True,True,2024-09-13 14:15:00+00:00,58212.715000000004,0.85,58321.9,57594.0,727.9000000000015,2024-09-13 14:55:00+00:00,,F85_H2_WINNER,57777.0,0.25140816046160136,0.5985918395383987,57777.0,0.25140816046160136,0.5985918395383987,0.25140816046160136,0.5985918395383987,,,
development,2024-09-19,2024-09-19 14:15:00+00:00,H2_ARRIVAL,True,True,2024-09-19 14:20:00+00:00,63141.854999999996,0.85,63369.6,61851.3,1518.2999999999956,2024-09-19 14:30:00+00:00,,F85_H2_WINNER,63100.0,0.8224329842587108,0.02756701574128917,63100.0,0.8224329842587108,0.02756701574128917,0.8224329842587108,0.02756701574128917,,,
development,2024-10-14,2024-10-14 13:50:00+00:00,H2_ARRIVAL,False,False,,,0.85,65221.6,64306.9,914.6999999999971,2024-10-14 14:00:00+00:00,,NO_FILL,,,,,,,,,,,
development,2024-10-15,2024-10-15 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,65999.9,65255.0,744.8999999999942,,,NO_FILL,,,,,,,,,,,
development,2024-10-28,2024-10-28 13:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,69090.0,68207.4,882.6000000000058,,,NO_FILL,,,,,,,,,,,
development,2024-11-11,2024-11-11 14:35:00+00:00,H2_ARRIVAL,False,False,,,0.85,82528.0,81051.6,1476.3999999999942,2024-11-11 14:40:00+00:00,,NO_FILL,,,,,,,,,,,
development,2024-11-27,2024-11-27 13:40:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,93939.0,92903.4,1035.6000000000058,,,NO_FILL,,,,,,,,,,,
development,2024-12-05,2024-12-05 14:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,103451.9,102290.3,1161.5999999999913,,,NO_FILL,,,,,,,,,,,
development,2024-12-10,2024-12-10 13:50:00+00:00,H2_ARRIVAL,True,True,2024-12-10 13:55:00+00:00,97787.935,0.85,97948.0,96880.9,1067.1000000000058,2024-12-10 14:05:00+00:00,,F85_H2_WINNER,97660.2,0.7302970668166044,0.11970293318339553,97660.2,0.7302970668166044,0.11970293318339553,0.7828694592821706,0.06713054071782942,,,
development,2024-12-12,2024-12-12 14:35:00+00:00,H2_ARRIVAL,True,True,2024-12-12 14:40:00+00:00,101323.935,0.85,101531.1,100150.0,1381.1000000000058,2024-12-12 14:55:00+00:00,,F85_H2_WINNER,100585.0,0.3149663311852858,0.5350336688147141,100585.0,0.3149663311852858,0.5350336688147141,0.5779451162117107,0.27205488378828924,,,
development,2024-12-17,2024-12-17 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,107493.9,106504.0,989.8999999999942,,,NO_FILL,,,,,,,,,,,
development,2024-12-31,2024-12-31 14:35:00+00:00,NO_H2_BY_SESSION_END,True,False,2024-12-31 14:50:00+00:00,95547.285,0.85,96032.1,92800.0,3232.100000000006,,,F85_NON_H2_FILL,,,,,,,,,93145.1,0.10677268648866223,0.7432273135113378
external,2020-01-03,2020-01-03 14:00:00+00:00,H2_ARRIVAL,False,False,,,0.85,7368.33,7198.0,170.32999999999993,2020-01-03 16:10:00+00:00,,NO_FILL,,,,,,,,,,,
external,2020-01-06,2020-01-06 13:55:00+00:00,NO_H2_BY_SESSION_END,False,False,,,0.85,7576.0,7505.35,70.64999999999964,,,NO_FILL,,,,,,,,,,,
external,2020-01-10,2020-01-10 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,7929.0,7670.0,259.0,,,NO_FILL,,,,,,,,,,,
external,2020-01-20,2020-01-20 15:55:00+00:00,H2_ARRIVAL,False,False,,,0.85,8686.0,8526.06,159.9400000000005,2020-01-20 16:00:00+00:00,,NO_FILL,,,,,,,,,,,
external,2020-01-27,2020-01-27 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,False,False,,,0.85,8764.0,8565.0,199.0,,,NO_FILL,,,,,,,,,,,
