qualified,reason,symbol,clock,side,partition,reference_start,execution_start,H,L,R,k1_start,k1_signal,leave,leave_start,leave_ts,terminal,terminal_start,minutes_leave_to_h2
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,reference_validation,2025-02-17 23:30:00+00:00,2025-02-18 05:00:00+00:00,2755.85,2690.0,65.84999999999991,,,,,,,,
True,,ETHUSDT,SHORT_2000,SHORT,reference_validation,2025-02-17 20:00:00+00:00,2025-02-18 01:30:00+00:00,2777.2,2713.78,63.41999999999962,2025-02-18 02:40:00+00:00,2025-02-18 02:45:00+00:00,False,,,BREAK_DURING_K1,,
True,,ETHUSDT,ALT_0330,LONG,reference_validation,2025-02-18 03:30:00+00:00,2025-02-18 09:00:00+00:00,2718.8,2650.31,68.49000000000024,2025-02-18 14:10:00+00:00,2025-02-18 14:15:00+00:00,True,2025-02-18 14:15:00+00:00,2025-02-18 14:20:00+00:00,H2_ARRIVAL,2025-02-18 14:20:00+00:00,5.0
False,BREAK_BEFORE_K1,ETHUSDT,RAW_0530,LONG,reference_validation,2025-02-18 05:30:00+00:00,2025-02-18 11:00:00+00:00,2705.45,2650.31,55.13999999999987,,,,,,,,
True,,ETHUSDT,LONDON,LONG,reference_validation,2025-02-18 08:00:00+00:00,2025-02-18 13:30:00+00:00,2710.0,2651.42,58.57999999999993,2025-02-18 14:00:00+00:00,2025-02-18 14:05:00+00:00,False,,,BREAK_DURING_K1,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,reference_validation,2025-02-18 23:30:00+00:00,2025-02-19 05:00:00+00:00,2699.12,2654.82,44.29999999999973,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,reference_validation,2025-02-18 20:00:00+00:00,2025-02-19 01:30:00+00:00,2678.0,2616.88,61.11999999999989,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,reference_validation,2025-02-19 03:30:00+00:00,2025-02-19 09:00:00+00:00,2724.45,2663.0,61.44999999999982,,,,,,,,
True,,ETHUSDT,RAW_0530,LONG,reference_validation,2025-02-19 05:30:00+00:00,2025-02-19 11:00:00+00:00,2735.99,2678.52,57.4699999999998,2025-02-19 11:15:00+00:00,2025-02-19 11:20:00+00:00,True,2025-02-19 11:20:00+00:00,2025-02-19 11:25:00+00:00,NO_H2_BY_END,,
False,BREAK_BEFORE_K1,ETHUSDT,LONDON,LONG,reference_validation,2025-02-19 08:00:00+00:00,2025-02-19 13:30:00+00:00,2736.12,2702.7,33.42000000000007,,,,,,,,
False,NO_K1,ETHUSDT,RAW_2330,LONG,reference_validation,2025-02-19 23:30:00+00:00,2025-02-20 05:00:00+00:00,2758.53,2708.21,50.320000000000164,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,reference_validation,2025-02-19 20:00:00+00:00,2025-02-20 01:30:00+00:00,2735.0,2704.66,30.340000000000146,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,reference_validation,2025-02-20 03:30:00+00:00,2025-02-20 09:00:00+00:00,2758.53,2721.0,37.5300000000002,,,,,,,,
True,,ETHUSDT,RAW_0530,LONG,reference_validation,2025-02-20 05:30:00+00:00,2025-02-20 11:00:00+00:00,2744.89,2721.0,23.889999999999873,2025-02-20 11:00:00+00:00,2025-02-20 11:05:00+00:00,True,2025-02-20 11:05:00+00:00,2025-02-20 11:10:00+00:00,H2_ARRIVAL,2025-02-20 12:05:00+00:00,60.0
True,,ETHUSDT,LONDON,LONG,reference_validation,2025-02-20 08:00:00+00:00,2025-02-20 13:30:00+00:00,2746.0,2723.72,22.2800000000002,2025-02-20 13:30:00+00:00,2025-02-20 13:35:00+00:00,True,2025-02-20 13:35:00+00:00,2025-02-20 13:40:00+00:00,H2_ARRIVAL,2025-02-20 14:00:00+00:00,25.0
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,reference_validation,2025-02-20 23:30:00+00:00,2025-02-21 05:00:00+00:00,2753.52,2724.15,29.36999999999989,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,reference_validation,2025-02-20 20:00:00+00:00,2025-02-21 01:30:00+00:00,2759.96,2720.71,39.25,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,reference_validation,2025-02-21 03:30:00+00:00,2025-02-21 09:00:00+00:00,2768.93,2738.53,30.399999999999636,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_0530,LONG,reference_validation,2025-02-21 05:30:00+00:00,2025-02-21 11:00:00+00:00,2830.88,2746.55,84.32999999999993,,,,,,,,
True,,ETHUSDT,LONDON,LONG,reference_validation,2025-02-21 08:00:00+00:00,2025-02-21 13:30:00+00:00,2843.75,2746.55,97.19999999999982,2025-02-21 13:40:00+00:00,2025-02-21 13:45:00+00:00,True,2025-02-21 13:45:00+00:00,2025-02-21 13:50:00+00:00,OPPOSITE_BREAK_BEFORE_H2,2025-02-21 15:35:00+00:00,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,RAW_2330,LONG,reference_validation,2025-02-23 23:30:00+00:00,2025-02-24 05:00:00+00:00,2839.0,2691.07,147.92999999999984,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,reference_validation,2025-02-23 20:00:00+00:00,2025-02-24 01:30:00+00:00,2860.9,2783.74,77.16000000000031,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,reference_validation,2025-02-24 03:30:00+00:00,2025-02-24 09:00:00+00:00,2738.78,2676.49,62.29000000000042,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,RAW_0530,LONG,reference_validation,2025-02-24 05:30:00+00:00,2025-02-24 11:00:00+00:00,2734.68,2662.0,72.67999999999984,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,LONDON,LONG,reference_validation,2025-02-24 08:00:00+00:00,2025-02-24 13:30:00+00:00,2721.01,2662.0,59.01000000000022,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,reference_validation,2025-02-24 23:30:00+00:00,2025-02-25 05:00:00+00:00,2532.47,2456.75,75.7199999999998,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,reference_validation,2025-02-24 20:00:00+00:00,2025-02-25 01:30:00+00:00,2662.71,2456.75,205.96000000000004,,,,,,,,
False,NO_K1,ETHUSDT,ALT_0330,LONG,reference_validation,2025-02-25 03:30:00+00:00,2025-02-25 09:00:00+00:00,2512.88,2287.13,225.75,,,,,,,,
False,NO_K1,ETHUSDT,RAW_0530,LONG,reference_validation,2025-02-25 05:30:00+00:00,2025-02-25 11:00:00+00:00,2509.9,2287.13,222.76999999999998,,,,,,,,
True,,ETHUSDT,LONDON,LONG,reference_validation,2025-02-25 08:00:00+00:00,2025-02-25 13:30:00+00:00,2448.0,2355.36,92.63999999999987,2025-02-25 19:40:00+00:00,2025-02-25 19:45:00+00:00,False,,,BREAK_DURING_K1,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,reference_validation,2025-02-25 23:30:00+00:00,2025-02-26 05:00:00+00:00,2507.41,2470.33,37.07999999999993,,,,,,,,
False,NO_K1,ETHUSDT,SHORT_2000,SHORT,reference_validation,2025-02-25 20:00:00+00:00,2025-02-26 01:30:00+00:00,2532.89,2456.15,76.73999999999978,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,ALT_0330,LONG,reference_validation,2025-02-26 03:30:00+00:00,2025-02-26 09:00:00+00:00,2505.76,2456.66,49.100000000000364,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,RAW_0530,LONG,reference_validation,2025-02-26 05:30:00+00:00,2025-02-26 11:00:00+00:00,2505.76,2456.66,49.100000000000364,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,LONDON,LONG,reference_validation,2025-02-26 08:00:00+00:00,2025-02-26 13:30:00+00:00,2494.62,2422.22,72.40000000000009,,,,,,,,
True,,ETHUSDT,RAW_2330,LONG,reference_validation,2025-02-26 23:30:00+00:00,2025-02-27 05:00:00+00:00,2370.36,2302.01,68.34999999999991,2025-02-27 07:35:00+00:00,2025-02-27 07:40:00+00:00,True,2025-02-27 07:40:00+00:00,2025-02-27 07:45:00+00:00,H2_ARRIVAL,2025-02-27 10:05:00+00:00,145.0
False,NO_K1,ETHUSDT,SHORT_2000,SHORT,reference_validation,2025-02-26 20:00:00+00:00,2025-02-27 01:30:00+00:00,2382.77,2252.78,129.98999999999978,,,,,,,,
True,,ETHUSDT,ALT_0330,LONG,reference_validation,2025-02-27 03:30:00+00:00,2025-02-27 09:00:00+00:00,2373.16,2302.01,71.14999999999964,2025-02-27 10:35:00+00:00,2025-02-27 10:40:00+00:00,True,2025-02-27 10:45:00+00:00,2025-02-27 10:50:00+00:00,H2_ARRIVAL,2025-02-27 10:55:00+00:00,10.0
True,,ETHUSDT,RAW_0530,LONG,reference_validation,2025-02-27 05:30:00+00:00,2025-02-27 11:00:00+00:00,2378.0,2318.53,59.4699999999998,2025-02-27 11:00:00+00:00,2025-02-27 11:05:00+00:00,True,2025-02-27 11:05:00+00:00,2025-02-27 11:10:00+00:00,H2_ARRIVAL,2025-02-27 11:15:00+00:00,10.0
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,LONDON,LONG,reference_validation,2025-02-27 08:00:00+00:00,2025-02-27 13:30:00+00:00,2381.44,2339.32,42.11999999999989,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,RAW_2330,LONG,reference_validation,2025-02-27 23:30:00+00:00,2025-02-28 05:00:00+00:00,2313.24,2090.83,222.40999999999985,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,reference_validation,2025-02-27 20:00:00+00:00,2025-02-28 01:30:00+00:00,2313.24,2229.0,84.23999999999978,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,reference_validation,2025-02-28 03:30:00+00:00,2025-02-28 09:00:00+00:00,2169.21,2070.0,99.21000000000004,,,,,,,,
True,,ETHUSDT,RAW_0530,LONG,reference_validation,2025-02-28 05:30:00+00:00,2025-02-28 11:00:00+00:00,2151.06,2070.0,81.05999999999995,2025-02-28 13:30:00+00:00,2025-02-28 13:35:00+00:00,False,,,BREAK_DURING_K1,,
True,,ETHUSDT,LONDON,LONG,reference_validation,2025-02-28 08:00:00+00:00,2025-02-28 13:30:00+00:00,2151.06,2074.61,76.44999999999982,2025-02-28 13:30:00+00:00,2025-02-28 13:35:00+00:00,False,,,BREAK_DURING_K1,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,reference_validation,2025-03-02 23:30:00+00:00,2025-03-03 05:00:00+00:00,2526.38,2417.6,108.7800000000002,,,,,,,,
True,,ETHUSDT,SHORT_2000,SHORT,reference_validation,2025-03-02 20:00:00+00:00,2025-03-03 01:30:00+00:00,2550.0,2450.35,99.65000000000009,2025-03-03 01:35:00+00:00,2025-03-03 01:40:00+00:00,True,2025-03-03 01:40:00+00:00,2025-03-03 01:45:00+00:00,H2_ARRIVAL,2025-03-03 02:05:00+00:00,25.0
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,ALT_0330,LONG,reference_validation,2025-03-03 03:30:00+00:00,2025-03-03 09:00:00+00:00,2457.08,2330.65,126.42999999999984,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,RAW_0530,LONG,reference_validation,2025-03-03 05:30:00+00:00,2025-03-03 11:00:00+00:00,2450.0,2321.0,129.0,,,,,,,,
True,,ETHUSDT,LONDON,LONG,reference_validation,2025-03-03 08:00:00+00:00,2025-03-03 13:30:00+00:00,2386.99,2321.0,65.98999999999978,2025-03-03 13:40:00+00:00,2025-03-03 13:45:00+00:00,True,2025-03-03 13:45:00+00:00,2025-03-03 13:50:00+00:00,OPPOSITE_BREAK_BEFORE_H2,2025-03-03 14:50:00+00:00,
False,NO_K1,ETHUSDT,RAW_2330,LONG,reference_validation,2025-03-03 23:30:00+00:00,2025-03-04 05:00:00+00:00,2166.21,2001.09,165.12000000000012,,,,,,,,
True,,ETHUSDT,SHORT_2000,SHORT,reference_validation,2025-03-03 20:00:00+00:00,2025-03-04 01:30:00+00:00,2172.71,2095.12,77.59000000000015,2025-03-04 01:30:00+00:00,2025-03-04 01:35:00+00:00,False,,,BREAK_DURING_K1,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,ALT_0330,LONG,reference_validation,2025-03-04 03:30:00+00:00,2025-03-04 09:00:00+00:00,2121.32,2058.55,62.76999999999998,,,,,,,,
True,,ETHUSDT,RAW_0530,LONG,reference_validation,2025-03-04 05:30:00+00:00,2025-03-04 11:00:00+00:00,2110.84,2067.28,43.559999999999945,2025-03-04 11:10:00+00:00,2025-03-04 11:15:00+00:00,True,2025-03-04 11:15:00+00:00,2025-03-04 11:20:00+00:00,H2_ARRIVAL,2025-03-04 11:30:00+00:00,15.0
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,LONDON,LONG,reference_validation,2025-03-04 08:00:00+00:00,2025-03-04 13:30:00+00:00,2117.44,2052.51,64.92999999999984,,,,,,,,
True,,ETHUSDT,RAW_2330,LONG,reference_validation,2025-03-04 23:30:00+00:00,2025-03-05 05:00:00+00:00,2192.0,2153.7,38.30000000000018,2025-03-05 06:55:00+00:00,2025-03-05 07:00:00+00:00,False,,,BREAK_DURING_K1,,
False,NO_K1,ETHUSDT,SHORT_2000,SHORT,reference_validation,2025-03-04 20:00:00+00:00,2025-03-05 01:30:00+00:00,2221.77,2125.6,96.17000000000007,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,reference_validation,2025-03-05 03:30:00+00:00,2025-03-05 09:00:00+00:00,2226.23,2156.93,69.30000000000018,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_0530,LONG,reference_validation,2025-03-05 05:30:00+00:00,2025-03-05 11:00:00+00:00,2272.94,2170.46,102.48000000000002,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,LONDON,LONG,reference_validation,2025-03-05 08:00:00+00:00,2025-03-05 13:30:00+00:00,2272.94,2200.0,72.94000000000005,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,reference_validation,2025-03-05 23:30:00+00:00,2025-03-06 05:00:00+00:00,2306.4,2232.16,74.24000000000024,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,reference_validation,2025-03-05 20:00:00+00:00,2025-03-06 01:30:00+00:00,2256.61,2212.67,43.940000000000055,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,reference_validation,2025-03-06 03:30:00+00:00,2025-03-06 09:00:00+00:00,2318.99,2274.04,44.94999999999982,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_0530,LONG,reference_validation,2025-03-06 05:30:00+00:00,2025-03-06 11:00:00+00:00,2318.99,2275.37,43.61999999999989,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,LONDON,LONG,reference_validation,2025-03-06 08:00:00+00:00,2025-03-06 13:30:00+00:00,2304.93,2250.0,54.929999999999836,,,,,,,,
False,NO_K1,ETHUSDT,RAW_2330,LONG,reference_validation,2025-03-06 23:30:00+00:00,2025-03-07 05:00:00+00:00,2226.45,2100.75,125.69999999999982,,,,,,,,
False,NO_K1,ETHUSDT,SHORT_2000,SHORT,reference_validation,2025-03-06 20:00:00+00:00,2025-03-07 01:30:00+00:00,2229.29,2100.75,128.53999999999996,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,reference_validation,2025-03-07 03:30:00+00:00,2025-03-07 09:00:00+00:00,2195.88,2143.41,52.470000000000255,,,,,,,,
True,,ETHUSDT,RAW_0530,LONG,reference_validation,2025-03-07 05:30:00+00:00,2025-03-07 11:00:00+00:00,2209.94,2164.31,45.63000000000011,2025-03-07 13:30:00+00:00,2025-03-07 13:35:00+00:00,False,,,BREAK_DURING_K1,,
True,,ETHUSDT,LONDON,LONG,reference_validation,2025-03-07 08:00:00+00:00,2025-03-07 13:30:00+00:00,2209.94,2164.37,45.570000000000164,2025-03-07 13:30:00+00:00,2025-03-07 13:35:00+00:00,False,,,BREAK_DURING_K1,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,reference_validation,2025-03-09 23:30:00+00:00,2025-03-10 05:00:00+00:00,2076.18,1993.54,82.63999999999987,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,reference_validation,2025-03-09 20:00:00+00:00,2025-03-10 01:30:00+00:00,2055.64,1986.8,68.83999999999992,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,reference_validation,2025-03-10 03:30:00+00:00,2025-03-10 09:00:00+00:00,2078.55,2045.05,33.50000000000023,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,RAW_0530,LONG,reference_validation,2025-03-10 05:30:00+00:00,2025-03-10 11:00:00+00:00,2152.99,2046.75,106.23999999999978,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,LONDON,LONG,reference_validation,2025-03-10 08:00:00+00:00,2025-03-10 13:30:00+00:00,2152.99,2046.75,106.23999999999978,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,reference_validation,2025-03-10 23:30:00+00:00,2025-03-11 05:00:00+00:00,1893.98,1752.5,141.48000000000002,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,reference_validation,2025-03-10 20:00:00+00:00,2025-03-11 01:30:00+00:00,1903.0,1752.5,150.5,,,,,,,,
True,,ETHUSDT,ALT_0330,LONG,reference_validation,2025-03-11 03:30:00+00:00,2025-03-11 09:00:00+00:00,1919.19,1844.89,74.29999999999995,2025-03-11 09:10:00+00:00,2025-03-11 09:15:00+00:00,True,2025-03-11 09:15:00+00:00,2025-03-11 09:20:00+00:00,H2_ARRIVAL,2025-03-11 09:25:00+00:00,10.0
False,BREAK_BEFORE_K1,ETHUSDT,RAW_0530,LONG,reference_validation,2025-03-11 05:30:00+00:00,2025-03-11 11:00:00+00:00,1928.84,1880.46,48.37999999999988,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,LONDON,LONG,reference_validation,2025-03-11 08:00:00+00:00,2025-03-11 13:30:00+00:00,1969.77,1864.96,104.80999999999995,,,,,,,,
True,,ETHUSDT,RAW_2330,LONG,reference_validation,2025-03-11 23:30:00+00:00,2025-03-12 05:00:00+00:00,1932.0,1851.33,80.67000000000007,2025-03-12 08:50:00+00:00,2025-03-12 08:55:00+00:00,True,2025-03-12 08:55:00+00:00,2025-03-12 09:00:00+00:00,H2_ARRIVAL,2025-03-12 09:00:00+00:00,5.0
True,,ETHUSDT,SHORT_2000,SHORT,reference_validation,2025-03-11 20:00:00+00:00,2025-03-12 01:30:00+00:00,1954.6,1904.41,50.18999999999983,2025-03-12 02:05:00+00:00,2025-03-12 02:10:00+00:00,True,2025-03-12 02:10:00+00:00,2025-03-12 02:15:00+00:00,H2_ARRIVAL,2025-03-12 02:20:00+00:00,10.0
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,reference_validation,2025-03-12 03:30:00+00:00,2025-03-12 09:00:00+00:00,1935.75,1851.33,84.42000000000007,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,RAW_0530,LONG,reference_validation,2025-03-12 05:30:00+00:00,2025-03-12 11:00:00+00:00,1955.9,1852.01,103.8900000000001,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,LONDON,LONG,reference_validation,2025-03-12 08:00:00+00:00,2025-03-12 13:30:00+00:00,1955.9,1870.0,85.90000000000009,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,reference_validation,2025-03-12 23:30:00+00:00,2025-03-13 05:00:00+00:00,1916.54,1868.2,48.33999999999992,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,reference_validation,2025-03-12 20:00:00+00:00,2025-03-13 01:30:00+00:00,1916.54,1872.69,43.84999999999991,,,,,,,,
True,,ETHUSDT,ALT_0330,LONG,reference_validation,2025-03-13 03:30:00+00:00,2025-03-13 09:00:00+00:00,1892.99,1852.18,40.809999999999945,2025-03-13 09:00:00+00:00,2025-03-13 09:05:00+00:00,True,2025-03-13 09:05:00+00:00,2025-03-13 09:10:00+00:00,H2_ARRIVAL,2025-03-13 09:45:00+00:00,40.0
True,,ETHUSDT,RAW_0530,LONG,reference_validation,2025-03-13 05:30:00+00:00,2025-03-13 11:00:00+00:00,1904.7,1852.18,52.51999999999998,2025-03-13 12:20:00+00:00,2025-03-13 12:25:00+00:00,False,,,BREAK_DURING_K1,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,LONDON,LONG,reference_validation,2025-03-13 08:00:00+00:00,2025-03-13 13:30:00+00:00,1922.0,1852.18,69.81999999999994,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,reference_validation,2025-03-13 23:30:00+00:00,2025-03-14 05:00:00+00:00,1896.3,1860.41,35.88999999999987,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,reference_validation,2025-03-13 20:00:00+00:00,2025-03-14 01:30:00+00:00,1882.9,1838.03,44.87000000000012,,,,,,,,
True,,ETHUSDT,ALT_0330,LONG,reference_validation,2025-03-14 03:30:00+00:00,2025-03-14 09:00:00+00:00,1904.94,1883.33,21.610000000000127,2025-03-14 10:40:00+00:00,2025-03-14 10:45:00+00:00,True,2025-03-14 10:55:00+00:00,2025-03-14 11:00:00+00:00,H2_ARRIVAL,2025-03-14 11:35:00+00:00,40.0
True,,ETHUSDT,RAW_0530,LONG,reference_validation,2025-03-14 05:30:00+00:00,2025-03-14 11:00:00+00:00,1908.2,1887.37,20.830000000000155,2025-03-14 13:30:00+00:00,2025-03-14 13:35:00+00:00,True,2025-03-14 13:40:00+00:00,2025-03-14 13:45:00+00:00,H2_ARRIVAL,2025-03-14 13:50:00+00:00,10.0
True,,ETHUSDT,LONDON,LONG,reference_validation,2025-03-14 08:00:00+00:00,2025-03-14 13:30:00+00:00,1908.2,1888.45,19.75,2025-03-14 13:30:00+00:00,2025-03-14 13:35:00+00:00,True,2025-03-14 13:40:00+00:00,2025-03-14 13:45:00+00:00,H2_ARRIVAL,2025-03-14 13:50:00+00:00,10.0
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,RAW_2330,LONG,reference_validation,2025-03-16 23:30:00+00:00,2025-03-17 05:00:00+00:00,1914.88,1880.37,34.51000000000022,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,reference_validation,2025-03-16 20:00:00+00:00,2025-03-17 01:30:00+00:00,1909.99,1869.11,40.88000000000011,,,,,,,,
True,,ETHUSDT,ALT_0330,LONG,reference_validation,2025-03-17 03:30:00+00:00,2025-03-17 09:00:00+00:00,1912.38,1878.66,33.72000000000003,2025-03-17 09:55:00+00:00,2025-03-17 10:00:00+00:00,True,2025-03-17 10:05:00+00:00,2025-03-17 10:10:00+00:00,H2_ARRIVAL,2025-03-17 10:20:00+00:00,15.0
True,,ETHUSDT,RAW_0530,LONG,reference_validation,2025-03-17 05:30:00+00:00,2025-03-17 11:00:00+00:00,1918.0,1878.66,39.33999999999992,2025-03-17 12:00:00+00:00,2025-03-17 12:05:00+00:00,True,2025-03-17 12:05:00+00:00,2025-03-17 12:10:00+00:00,H2_ARRIVAL,2025-03-17 12:30:00+00:00,25.0
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,LONDON,LONG,reference_validation,2025-03-17 08:00:00+00:00,2025-03-17 13:30:00+00:00,1947.0,1892.06,54.940000000000055,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,reference_validation,2025-03-17 23:30:00+00:00,2025-03-18 05:00:00+00:00,1930.71,1896.3,34.41000000000008,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,reference_validation,2025-03-17 20:00:00+00:00,2025-03-18 01:30:00+00:00,1949.2,1907.66,41.539999999999964,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,ALT_0330,LONG,reference_validation,2025-03-18 03:30:00+00:00,2025-03-18 09:00:00+00:00,1912.3,1892.9,19.399999999999864,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,RAW_0530,LONG,reference_validation,2025-03-18 05:30:00+00:00,2025-03-18 11:00:00+00:00,1912.3,1884.25,28.049999999999955,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,LONDON,LONG,reference_validation,2025-03-18 08:00:00+00:00,2025-03-18 13:30:00+00:00,1912.3,1884.25,28.049999999999955,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,reference_validation,2025-03-18 23:30:00+00:00,2025-03-19 05:00:00+00:00,1948.5,1926.9,21.59999999999991,,,,,,,,
False,NO_K1,ETHUSDT,SHORT_2000,SHORT,reference_validation,2025-03-18 20:00:00+00:00,2025-03-19 01:30:00+00:00,1948.5,1897.73,50.76999999999998,,,,,,,,
True,,ETHUSDT,ALT_0330,LONG,reference_validation,2025-03-19 03:30:00+00:00,2025-03-19 09:00:00+00:00,1943.92,1929.39,14.529999999999973,2025-03-19 09:30:00+00:00,2025-03-19 09:35:00+00:00,True,2025-03-19 09:40:00+00:00,2025-03-19 09:45:00+00:00,H2_ARRIVAL,2025-03-19 10:00:00+00:00,20.0
False,BREAK_BEFORE_K1,ETHUSDT,RAW_0530,LONG,reference_validation,2025-03-19 05:30:00+00:00,2025-03-19 11:00:00+00:00,1990.0,1930.12,59.88000000000011,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,LONDON,LONG,reference_validation,2025-03-19 08:00:00+00:00,2025-03-19 13:30:00+00:00,2032.73,1930.73,102.0,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_2330,LONG,reference_validation,2025-03-19 23:30:00+00:00,2025-03-20 05:00:00+00:00,2069.69,2016.94,52.75,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,SHORT_2000,SHORT,reference_validation,2025-03-19 20:00:00+00:00,2025-03-20 01:30:00+00:00,2069.69,2027.5,42.190000000000055,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,ALT_0330,LONG,reference_validation,2025-03-20 03:30:00+00:00,2025-03-20 09:00:00+00:00,2028.87,2002.04,26.829999999999927,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,RAW_0530,LONG,reference_validation,2025-03-20 05:30:00+00:00,2025-03-20 11:00:00+00:00,2021.58,1970.31,51.26999999999998,,,,,,,,
False,BREAK_BEFORE_K1,ETHUSDT,LONDON,LONG,reference_validation,2025-03-20 08:00:00+00:00,2025-03-20 13:30:00+00:00,2020.57,1970.31,50.25999999999999,,,,,,,,
False,OPPOSITE_VISIT_BEFORE_K1,ETHUSDT,RAW_2330,LONG,reference_validation,2025-03-20 23:30:00+00:00,2025-03-21 05:00:00+00:00,1995.8,1971.6,24.200000000000045,,,,,,,,
