partition,date_utc,signal_ts,window_status,entry_name,entry_fraction,planned_entry_px,H,L,eligible_start,h2_bar_start,opposite_break_bar_start,filled,entry_ts,entry_px,target_hit,terminal,minutes_to_h2,reward_range_frac,min_post_entry_frac,adverse_excursion_range_frac
reference_validation,2025-10-13,2025-10-13 13:35:00+00:00,H2_ARRIVAL,F90,0.9,115198.72,115376.3,113600.5,2025-10-13 13:40:00+00:00,2025-10-13 14:00:00+00:00,,True,2025-10-13 13:55:00+00:00,115198.72,True,H2_ARRIVAL,5.0,0.09999999999999998,0.7334722378646232,0.1665277621353768
reference_validation,2025-10-13,2025-10-13 13:35:00+00:00,H2_ARRIVAL,F85,0.85,115109.93000000001,115376.3,113600.5,2025-10-13 13:40:00+00:00,2025-10-13 14:00:00+00:00,,True,2025-10-13 13:50:00+00:00,115109.93000000001,True,H2_ARRIVAL,10.0,0.15000000000000002,0.43698614708863537,0.4130138529113646
reference_validation,2025-10-13,2025-10-13 13:35:00+00:00,H2_ARRIVAL,F80,0.8,115021.14,115376.3,113600.5,2025-10-13 13:40:00+00:00,2025-10-13 14:00:00+00:00,,True,2025-10-13 13:40:00+00:00,115021.14,True,H2_ARRIVAL,20.0,0.19999999999999996,0.43698614708863537,0.3630138529113647
reference_validation,2025-10-13,2025-10-13 13:35:00+00:00,H2_ARRIVAL,F75,0.75,114932.35,115376.3,113600.5,2025-10-13 13:40:00+00:00,2025-10-13 14:00:00+00:00,,True,2025-10-13 13:40:00+00:00,114932.35,True,H2_ARRIVAL,20.0,0.25,0.43698614708863537,0.31301385291136463
reference_validation,2025-10-28,2025-10-28 13:35:00+00:00,H2_ARRIVAL,F95,0.95,115086.185,115140.3,114058.0,2025-10-28 13:40:00+00:00,2025-10-28 13:45:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,
reference_validation,2025-10-28,2025-10-28 13:35:00+00:00,H2_ARRIVAL,F90,0.9,115032.07,115140.3,114058.0,2025-10-28 13:40:00+00:00,2025-10-28 13:45:00+00:00,,True,2025-10-28 13:40:00+00:00,115032.07,True,H2_ARRIVAL,5.0,0.09999999999999998,0.802642520558066,0.09735747944193407
reference_validation,2025-10-28,2025-10-28 13:35:00+00:00,H2_ARRIVAL,F85,0.85,114977.955,115140.3,114058.0,2025-10-28 13:40:00+00:00,2025-10-28 13:45:00+00:00,,True,2025-10-28 13:40:00+00:00,114977.955,True,H2_ARRIVAL,5.0,0.15000000000000002,0.802642520558066,0.047357479441934025
reference_validation,2025-10-28,2025-10-28 13:35:00+00:00,H2_ARRIVAL,F80,0.8,114923.84,115140.3,114058.0,2025-10-28 13:40:00+00:00,2025-10-28 13:45:00+00:00,,False,,,False,H2_ARRIVAL,,0.19999999999999996,,
reference_validation,2025-10-28,2025-10-28 13:35:00+00:00,H2_ARRIVAL,F75,0.75,114869.725,115140.3,114058.0,2025-10-28 13:40:00+00:00,2025-10-28 13:45:00+00:00,,False,,,False,H2_ARRIVAL,,0.25,,
reference_validation,2025-10-31,2025-10-31 14:55:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F95,0.95,110590.65,110666.0,109159.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.050000000000000044,,
reference_validation,2025-10-31,2025-10-31 14:55:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F90,0.9,110515.3,110666.0,109159.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.09999999999999998,,
reference_validation,2025-10-31,2025-10-31 14:55:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F85,0.85,110439.95,110666.0,109159.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.15000000000000002,,
reference_validation,2025-10-31,2025-10-31 14:55:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F80,0.8,110364.6,110666.0,109159.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.19999999999999996,,
reference_validation,2025-10-31,2025-10-31 14:55:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F75,0.75,110289.25,110666.0,109159.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.25,,
reference_validation,2025-11-03,2025-11-03 14:10:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F95,0.95,108136.98999999999,108216.9,106618.7,2025-11-03 14:15:00+00:00,,2025-11-03 15:25:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.050000000000000044,,
reference_validation,2025-11-03,2025-11-03 14:10:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F90,0.9,108057.07999999999,108216.9,106618.7,2025-11-03 14:15:00+00:00,,2025-11-03 15:25:00+00:00,True,2025-11-03 15:00:00+00:00,108057.07999999999,False,OPPOSITE_BREAK_BEFORE_H2,,0.09999999999999998,0.26104367413339874,0.6389563258666013
reference_validation,2025-11-03,2025-11-03 14:10:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F85,0.85,107977.17,108216.9,106618.7,2025-11-03 14:15:00+00:00,,2025-11-03 15:25:00+00:00,True,2025-11-03 14:50:00+00:00,107977.17,False,OPPOSITE_BREAK_BEFORE_H2,,0.15000000000000002,0.26104367413339874,0.5889563258666013
reference_validation,2025-11-03,2025-11-03 14:10:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F80,0.8,107897.26,108216.9,106618.7,2025-11-03 14:15:00+00:00,,2025-11-03 15:25:00+00:00,True,2025-11-03 14:50:00+00:00,107897.26,False,OPPOSITE_BREAK_BEFORE_H2,,0.19999999999999996,0.26104367413339874,0.5389563258666012
reference_validation,2025-11-03,2025-11-03 14:10:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F75,0.75,107817.34999999999,108216.9,106618.7,2025-11-03 14:15:00+00:00,,2025-11-03 15:25:00+00:00,True,2025-11-03 14:15:00+00:00,107817.34999999999,False,OPPOSITE_BREAK_BEFORE_H2,,0.25,0.26104367413339874,0.48895632586660126
reference_validation,2025-11-05,2025-11-05 13:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F95,0.95,102767.09,102853.2,101131.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.050000000000000044,,
reference_validation,2025-11-05,2025-11-05 13:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F90,0.9,102680.98,102853.2,101131.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.09999999999999998,,
reference_validation,2025-11-05,2025-11-05 13:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F85,0.85,102594.87,102853.2,101131.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.15000000000000002,,
reference_validation,2025-11-05,2025-11-05 13:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F80,0.8,102508.76,102853.2,101131.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.19999999999999996,,
reference_validation,2025-11-05,2025-11-05 13:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F75,0.75,102422.65,102853.2,101131.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.25,,
reference_validation,2025-11-18,2025-11-18 14:30:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F95,0.95,91789.005,91859.0,90459.1,,,,False,,,False,NO_CLEAN_WINDOW,,0.050000000000000044,,
reference_validation,2025-11-18,2025-11-18 14:30:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F90,0.9,91719.01,91859.0,90459.1,,,,False,,,False,NO_CLEAN_WINDOW,,0.09999999999999998,,
reference_validation,2025-11-18,2025-11-18 14:30:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F85,0.85,91649.015,91859.0,90459.1,,,,False,,,False,NO_CLEAN_WINDOW,,0.15000000000000002,,
reference_validation,2025-11-18,2025-11-18 14:30:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F80,0.8,91579.02,91859.0,90459.1,,,,False,,,False,NO_CLEAN_WINDOW,,0.19999999999999996,,
reference_validation,2025-11-18,2025-11-18 14:30:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F75,0.75,91509.025,91859.0,90459.1,,,,False,,,False,NO_CLEAN_WINDOW,,0.25,,
reference_validation,2025-11-20,2025-11-20 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F95,0.95,92314.37000000001,92363.1,91388.5,2025-11-20 13:40:00+00:00,,2025-11-20 14:00:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.050000000000000044,,
reference_validation,2025-11-20,2025-11-20 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F90,0.9,92265.64,92363.1,91388.5,2025-11-20 13:40:00+00:00,,2025-11-20 14:00:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.09999999999999998,,
reference_validation,2025-11-20,2025-11-20 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F85,0.85,92216.91,92363.1,91388.5,2025-11-20 13:40:00+00:00,,2025-11-20 14:00:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.15000000000000002,,
reference_validation,2025-11-20,2025-11-20 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F80,0.8,92168.18000000001,92363.1,91388.5,2025-11-20 13:40:00+00:00,,2025-11-20 14:00:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.19999999999999996,,
reference_validation,2025-11-20,2025-11-20 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F75,0.75,92119.45000000001,92363.1,91388.5,2025-11-20 13:40:00+00:00,,2025-11-20 14:00:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.25,,
reference_validation,2025-11-26,2025-11-26 16:40:00+00:00,H2_ARRIVAL,F95,0.95,87826.785,87909.2,86260.9,2025-11-26 16:45:00+00:00,2025-11-26 17:10:00+00:00,,True,2025-11-26 17:00:00+00:00,87826.785,True,H2_ARRIVAL,10.0,0.050000000000000044,0.8750834192804745,0.07491658071952545
reference_validation,2025-11-26,2025-11-26 16:40:00+00:00,H2_ARRIVAL,F90,0.9,87744.37,87909.2,86260.9,2025-11-26 16:45:00+00:00,2025-11-26 17:10:00+00:00,,True,2025-11-26 16:55:00+00:00,87744.37,True,H2_ARRIVAL,15.0,0.09999999999999998,0.809682703391375,0.09031729660862498
reference_validation,2025-11-26,2025-11-26 16:40:00+00:00,H2_ARRIVAL,F85,0.85,87661.955,87909.2,86260.9,2025-11-26 16:45:00+00:00,2025-11-26 17:10:00+00:00,,True,2025-11-26 16:45:00+00:00,87661.955,True,H2_ARRIVAL,25.0,0.15000000000000002,0.7244433658921335,0.12555663410786644
reference_validation,2025-11-26,2025-11-26 16:40:00+00:00,H2_ARRIVAL,F80,0.8,87579.54,87909.2,86260.9,2025-11-26 16:45:00+00:00,2025-11-26 17:10:00+00:00,,True,2025-11-26 16:45:00+00:00,87579.54,True,H2_ARRIVAL,25.0,0.19999999999999996,0.7244433658921335,0.0755566341078665
reference_validation,2025-11-26,2025-11-26 16:40:00+00:00,H2_ARRIVAL,F75,0.75,87497.125,87909.2,86260.9,2025-11-26 16:45:00+00:00,2025-11-26 17:10:00+00:00,,True,2025-11-26 16:50:00+00:00,87497.125,True,H2_ARRIVAL,20.0,0.25,0.7244433658921335,0.02555663410786646
reference_validation,2025-12-09,2025-12-09 13:35:00+00:00,H2_ARRIVAL,F95,0.95,90660.20499999999,90701.9,89868.0,2025-12-09 13:40:00+00:00,2025-12-09 15:00:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,
reference_validation,2025-12-09,2025-12-09 13:35:00+00:00,H2_ARRIVAL,F90,0.9,90618.51,90701.9,89868.0,2025-12-09 13:40:00+00:00,2025-12-09 15:00:00+00:00,,False,,,False,H2_ARRIVAL,,0.09999999999999998,,
reference_validation,2025-12-09,2025-12-09 13:35:00+00:00,H2_ARRIVAL,F85,0.85,90576.815,90701.9,89868.0,2025-12-09 13:40:00+00:00,2025-12-09 15:00:00+00:00,,True,2025-12-09 14:00:00+00:00,90576.815,True,H2_ARRIVAL,60.0,0.15000000000000002,0.10193068713275044,0.7480693128672495
reference_validation,2025-12-09,2025-12-09 13:35:00+00:00,H2_ARRIVAL,F80,0.8,90535.12,90701.9,89868.0,2025-12-09 13:40:00+00:00,2025-12-09 15:00:00+00:00,,True,2025-12-09 14:00:00+00:00,90535.12,True,H2_ARRIVAL,60.0,0.19999999999999996,0.10193068713275044,0.6980693128672496
reference_validation,2025-12-09,2025-12-09 13:35:00+00:00,H2_ARRIVAL,F75,0.75,90493.42499999999,90701.9,89868.0,2025-12-09 13:40:00+00:00,2025-12-09 15:00:00+00:00,,True,2025-12-09 14:00:00+00:00,90493.42499999999,True,H2_ARRIVAL,60.0,0.25,0.10193068713275044,0.6480693128672496
reference_validation,2025-12-16,2025-12-16 13:35:00+00:00,H2_ARRIVAL,F95,0.95,87447.42,87530.2,85874.6,2025-12-16 13:40:00+00:00,2025-12-16 14:50:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,
reference_validation,2025-12-16,2025-12-16 13:35:00+00:00,H2_ARRIVAL,F90,0.9,87364.64,87530.2,85874.6,2025-12-16 13:40:00+00:00,2025-12-16 14:50:00+00:00,,False,,,False,H2_ARRIVAL,,0.09999999999999998,,
reference_validation,2025-12-16,2025-12-16 13:35:00+00:00,H2_ARRIVAL,F85,0.85,87281.86,87530.2,85874.6,2025-12-16 13:40:00+00:00,2025-12-16 14:50:00+00:00,,True,2025-12-16 14:30:00+00:00,87281.86,True,H2_ARRIVAL,20.0,0.15000000000000002,0.5379318676008673,0.31206813239913267
reference_validation,2025-12-16,2025-12-16 13:35:00+00:00,H2_ARRIVAL,F80,0.8,87199.08,87530.2,85874.6,2025-12-16 13:40:00+00:00,2025-12-16 14:50:00+00:00,,True,2025-12-16 13:40:00+00:00,87199.08,True,H2_ARRIVAL,70.0,0.19999999999999996,0.10950712732543447,0.6904928726745656
reference_validation,2025-12-16,2025-12-16 13:35:00+00:00,H2_ARRIVAL,F75,0.75,87116.3,87530.2,85874.6,2025-12-16 13:40:00+00:00,2025-12-16 14:50:00+00:00,,True,2025-12-16 13:40:00+00:00,87116.3,True,H2_ARRIVAL,70.0,0.25,0.10950712732543447,0.6404928726745656
reference_validation,2025-12-30,2025-12-30 14:25:00+00:00,H2_ARRIVAL,F95,0.95,88153.845,88190.6,87455.5,2025-12-30 14:30:00+00:00,2025-12-30 14:35:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,
reference_validation,2025-12-30,2025-12-30 14:25:00+00:00,H2_ARRIVAL,F90,0.9,88117.09000000001,88190.6,87455.5,2025-12-30 14:30:00+00:00,2025-12-30 14:35:00+00:00,,False,,,False,H2_ARRIVAL,,0.09999999999999998,,
reference_validation,2025-12-30,2025-12-30 14:25:00+00:00,H2_ARRIVAL,F85,0.85,88080.335,88190.6,87455.5,2025-12-30 14:30:00+00:00,2025-12-30 14:35:00+00:00,,True,2025-12-30 14:30:00+00:00,88080.335,True,H2_ARRIVAL,5.0,0.15000000000000002,0.5883553258060081,0.26164467419399184
reference_validation,2025-12-30,2025-12-30 14:25:00+00:00,H2_ARRIVAL,F80,0.8,88043.58,88190.6,87455.5,2025-12-30 14:30:00+00:00,2025-12-30 14:35:00+00:00,,True,2025-12-30 14:30:00+00:00,88043.58,True,H2_ARRIVAL,5.0,0.19999999999999996,0.5883553258060081,0.2116446741939919
reference_validation,2025-12-30,2025-12-30 14:25:00+00:00,H2_ARRIVAL,F75,0.75,88006.82500000001,88190.6,87455.5,2025-12-30 14:30:00+00:00,2025-12-30 14:35:00+00:00,,True,2025-12-30 14:30:00+00:00,88006.82500000001,True,H2_ARRIVAL,5.0,0.25,0.5883553258060081,0.16164467419399187
reference_validation,2025-12-31,2025-12-31 13:55:00+00:00,H2_ARRIVAL,F95,0.95,88966.995,89000.0,88339.9,2025-12-31 14:00:00+00:00,2025-12-31 14:00:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,
reference_validation,2025-12-31,2025-12-31 13:55:00+00:00,H2_ARRIVAL,F90,0.9,88933.99,89000.0,88339.9,2025-12-31 14:00:00+00:00,2025-12-31 14:00:00+00:00,,False,,,False,H2_ARRIVAL,,0.09999999999999998,,
reference_validation,2025-12-31,2025-12-31 13:55:00+00:00,H2_ARRIVAL,F85,0.85,88900.985,89000.0,88339.9,2025-12-31 14:00:00+00:00,2025-12-31 14:00:00+00:00,,False,,,False,H2_ARRIVAL,,0.15000000000000002,,
reference_validation,2025-12-31,2025-12-31 13:55:00+00:00,H2_ARRIVAL,F80,0.8,88867.98,89000.0,88339.9,2025-12-31 14:00:00+00:00,2025-12-31 14:00:00+00:00,,False,,,False,H2_ARRIVAL,,0.19999999999999996,,
reference_validation,2025-12-31,2025-12-31 13:55:00+00:00,H2_ARRIVAL,F75,0.75,88834.975,89000.0,88339.9,2025-12-31 14:00:00+00:00,2025-12-31 14:00:00+00:00,,False,,,False,H2_ARRIVAL,,0.25,,
reference_validation,2026-01-01,2026-01-01 15:20:00+00:00,H2_ARRIVAL,F95,0.95,87979.5,88000.0,87590.0,2026-01-01 15:25:00+00:00,2026-01-01 15:40:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,
reference_validation,2026-01-01,2026-01-01 15:20:00+00:00,H2_ARRIVAL,F90,0.9,87959.0,88000.0,87590.0,2026-01-01 15:25:00+00:00,2026-01-01 15:40:00+00:00,,True,2026-01-01 15:25:00+00:00,87959.0,True,H2_ARRIVAL,15.0,0.09999999999999998,0.7278048780487663,0.17219512195123376
reference_validation,2026-01-01,2026-01-01 15:20:00+00:00,H2_ARRIVAL,F85,0.85,87938.5,88000.0,87590.0,2026-01-01 15:25:00+00:00,2026-01-01 15:40:00+00:00,,True,2026-01-01 15:25:00+00:00,87938.5,True,H2_ARRIVAL,15.0,0.15000000000000002,0.7278048780487663,0.12219512195123372
reference_validation,2026-01-01,2026-01-01 15:20:00+00:00,H2_ARRIVAL,F80,0.8,87918.0,88000.0,87590.0,2026-01-01 15:25:00+00:00,2026-01-01 15:40:00+00:00,,True,2026-01-01 15:30:00+00:00,87918.0,True,H2_ARRIVAL,10.0,0.19999999999999996,0.7278048780487663,0.07219512195123379
reference_validation,2026-01-01,2026-01-01 15:20:00+00:00,H2_ARRIVAL,F75,0.75,87897.5,88000.0,87590.0,2026-01-01 15:25:00+00:00,2026-01-01 15:40:00+00:00,,True,2026-01-01 15:35:00+00:00,87897.5,True,H2_ARRIVAL,5.0,0.25,0.7278048780487663,0.022195121951233743
reference_validation,2026-01-06,2026-01-06 14:10:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F95,0.95,93909.02,93950.0,93130.4,,,,False,,,False,NO_CLEAN_WINDOW,,0.050000000000000044,,
reference_validation,2026-01-06,2026-01-06 14:10:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F90,0.9,93868.04,93950.0,93130.4,,,,False,,,False,NO_CLEAN_WINDOW,,0.09999999999999998,,
reference_validation,2026-01-06,2026-01-06 14:10:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F85,0.85,93827.06,93950.0,93130.4,,,,False,,,False,NO_CLEAN_WINDOW,,0.15000000000000002,,
reference_validation,2026-01-06,2026-01-06 14:10:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F80,0.8,93786.08,93950.0,93130.4,,,,False,,,False,NO_CLEAN_WINDOW,,0.19999999999999996,,
reference_validation,2026-01-06,2026-01-06 14:10:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F75,0.75,93745.1,93950.0,93130.4,,,,False,,,False,NO_CLEAN_WINDOW,,0.25,,
reference_validation,2026-01-09,2026-01-09 13:35:00+00:00,H2_ARRIVAL,F95,0.95,90753.04,90812.0,89632.8,2026-01-09 13:40:00+00:00,2026-01-09 15:20:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,
reference_validation,2026-01-09,2026-01-09 13:35:00+00:00,H2_ARRIVAL,F90,0.9,90694.08,90812.0,89632.8,2026-01-09 13:40:00+00:00,2026-01-09 15:20:00+00:00,,True,2026-01-09 13:40:00+00:00,90694.08,True,H2_ARRIVAL,100.0,0.09999999999999998,0.1417910447761173,0.7582089552238828
reference_validation,2026-01-09,2026-01-09 13:35:00+00:00,H2_ARRIVAL,F85,0.85,90635.12,90812.0,89632.8,2026-01-09 13:40:00+00:00,2026-01-09 15:20:00+00:00,,True,2026-01-09 13:40:00+00:00,90635.12,True,H2_ARRIVAL,100.0,0.15000000000000002,0.1417910447761173,0.7082089552238827
reference_validation,2026-01-09,2026-01-09 13:35:00+00:00,H2_ARRIVAL,F80,0.8,90576.16,90812.0,89632.8,2026-01-09 13:40:00+00:00,2026-01-09 15:20:00+00:00,,True,2026-01-09 13:40:00+00:00,90576.16,True,H2_ARRIVAL,100.0,0.19999999999999996,0.1417910447761173,0.6582089552238828
reference_validation,2026-01-09,2026-01-09 13:35:00+00:00,H2_ARRIVAL,F75,0.75,90517.2,90812.0,89632.8,2026-01-09 13:40:00+00:00,2026-01-09 15:20:00+00:00,,True,2026-01-09 13:45:00+00:00,90517.2,True,H2_ARRIVAL,95.0,0.25,0.1417910447761173,0.6082089552238827
reference_validation,2026-01-14,2026-01-14 14:10:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F95,0.95,95255.75,95288.0,94643.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.050000000000000044,,
reference_validation,2026-01-14,2026-01-14 14:10:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F90,0.9,95223.5,95288.0,94643.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.09999999999999998,,
reference_validation,2026-01-14,2026-01-14 14:10:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F85,0.85,95191.25,95288.0,94643.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.15000000000000002,,
reference_validation,2026-01-14,2026-01-14 14:10:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F80,0.8,95159.0,95288.0,94643.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.19999999999999996,,
reference_validation,2026-01-14,2026-01-14 14:10:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F75,0.75,95126.75,95288.0,94643.0,,,,False,,,False,NO_CLEAN_WINDOW,,0.25,,
reference_validation,2026-01-22,2026-01-22 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F95,0.95,90137.285,90160.2,89701.9,2026-01-22 13:40:00+00:00,,2026-01-22 13:40:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.050000000000000044,,
reference_validation,2026-01-22,2026-01-22 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F90,0.9,90114.37,90160.2,89701.9,2026-01-22 13:40:00+00:00,,2026-01-22 13:40:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.09999999999999998,,
reference_validation,2026-01-22,2026-01-22 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F85,0.85,90091.455,90160.2,89701.9,2026-01-22 13:40:00+00:00,,2026-01-22 13:40:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.15000000000000002,,
reference_validation,2026-01-22,2026-01-22 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F80,0.8,90068.54,90160.2,89701.9,2026-01-22 13:40:00+00:00,,2026-01-22 13:40:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.19999999999999996,,
reference_validation,2026-01-22,2026-01-22 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F75,0.75,90045.625,90160.2,89701.9,2026-01-22 13:40:00+00:00,,2026-01-22 13:40:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.25,,
reference_validation,2026-01-27,2026-01-27 14:20:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F95,0.95,88332.675,88365.6,87707.1,2026-01-27 14:25:00+00:00,,2026-01-27 14:40:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.050000000000000044,,
reference_validation,2026-01-27,2026-01-27 14:20:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F90,0.9,88299.75,88365.6,87707.1,2026-01-27 14:25:00+00:00,,2026-01-27 14:40:00+00:00,True,2026-01-27 14:25:00+00:00,88299.75,False,OPPOSITE_BREAK_BEFORE_H2,,0.09999999999999998,0.0069855732725759585,0.893014426727424
reference_validation,2026-01-27,2026-01-27 14:20:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F85,0.85,88266.82500000001,88365.6,87707.1,2026-01-27 14:25:00+00:00,,2026-01-27 14:40:00+00:00,True,2026-01-27 14:25:00+00:00,88266.82500000001,False,OPPOSITE_BREAK_BEFORE_H2,,0.15000000000000002,0.0069855732725759585,0.843014426727424
reference_validation,2026-01-27,2026-01-27 14:20:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F80,0.8,88233.90000000001,88365.6,87707.1,2026-01-27 14:25:00+00:00,,2026-01-27 14:40:00+00:00,True,2026-01-27 14:25:00+00:00,88233.90000000001,False,OPPOSITE_BREAK_BEFORE_H2,,0.19999999999999996,0.0069855732725759585,0.7930144267274241
reference_validation,2026-01-27,2026-01-27 14:20:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F75,0.75,88200.975,88365.6,87707.1,2026-01-27 14:25:00+00:00,,2026-01-27 14:40:00+00:00,True,2026-01-27 14:25:00+00:00,88200.975,False,OPPOSITE_BREAK_BEFORE_H2,,0.25,0.0069855732725759585,0.743014426727424
reference_validation,2026-02-02,2026-02-02 14:00:00+00:00,H2_ARRIVAL,F95,0.95,78308.835,78400.0,76576.7,2026-02-02 14:05:00+00:00,2026-02-02 14:30:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,
reference_validation,2026-02-02,2026-02-02 14:00:00+00:00,H2_ARRIVAL,F90,0.9,78217.67,78400.0,76576.7,2026-02-02 14:05:00+00:00,2026-02-02 14:30:00+00:00,,False,,,False,H2_ARRIVAL,,0.09999999999999998,,
reference_validation,2026-02-02,2026-02-02 14:00:00+00:00,H2_ARRIVAL,F85,0.85,78126.505,78400.0,76576.7,2026-02-02 14:05:00+00:00,2026-02-02 14:30:00+00:00,,False,,,False,H2_ARRIVAL,,0.15000000000000002,,
reference_validation,2026-02-02,2026-02-02 14:00:00+00:00,H2_ARRIVAL,F80,0.8,78035.34,78400.0,76576.7,2026-02-02 14:05:00+00:00,2026-02-02 14:30:00+00:00,,True,2026-02-02 14:05:00+00:00,78035.34,True,H2_ARRIVAL,25.0,0.19999999999999996,0.5447814402457091,0.255218559754291
reference_validation,2026-02-02,2026-02-02 14:00:00+00:00,H2_ARRIVAL,F75,0.75,77944.175,78400.0,76576.7,2026-02-02 14:05:00+00:00,2026-02-02 14:30:00+00:00,,True,2026-02-02 14:05:00+00:00,77944.175,True,H2_ARRIVAL,25.0,0.25,0.5447814402457091,0.20521855975429093
reference_validation,2026-02-25,2026-02-25 13:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F95,0.95,66231.39,66299.9,64929.7,,,,False,,,False,NO_CLEAN_WINDOW,,0.050000000000000044,,
reference_validation,2026-02-25,2026-02-25 13:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F90,0.9,66162.87999999999,66299.9,64929.7,,,,False,,,False,NO_CLEAN_WINDOW,,0.09999999999999998,,
reference_validation,2026-02-25,2026-02-25 13:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F85,0.85,66094.37,66299.9,64929.7,,,,False,,,False,NO_CLEAN_WINDOW,,0.15000000000000002,,
