rule,partition,date_utc,signal_ts,entry_start,entry_px,H,L,range,F35,E20,session_end,baseline_net_pnl_usd,baseline_exit_reason,baseline_exit_px,h2_seen,breakout_accepted,acceptance_bar_start,acceptance_ts,acceptance_close,last_confirmed_pivot,trail_at_exit,trail_updates,ever_e20,exit_bar_start,exit_ts,exit_px,runner_exit_reason,gross_return,runner_net_pnl_usd,hold_minutes,session_peak_high_after_accept,session_peak_extension_r,realized_exit_extension_r,giveback_from_peak_r,capture_ratio,exit_above_e20
BLIND_F85,development,2024-12-10,2024-12-10 13:50:00+00:00,2024-12-10 13:55:00+00:00,97787.935,97948.0,96880.9,1067.1000000000058,97254.385,98161.42,2024-12-10 20:00:00+00:00,1.5096680996485428,TP_E20,98161.42,True,True,2024-12-10 14:15:00+00:00,2024-12-10 14:20:00+00:00,97964.0,97633.1,97633.1,0,True,2024-12-10 14:35:00+00:00,2024-12-10 14:40:00+00:00,97332.9,RUNNER_STRUCTURE_CLOSE_BREAK,-0.004653283659175389,-2.7266418295876944,45.0,98320.6,0.3491706494236752,-0.5764220785305992,0.9255927279542744,0.0,False
BLIND_F85,development,2024-12-12,2024-12-12 14:35:00+00:00,2024-12-12 14:40:00+00:00,101323.935,101531.1,100150.0,1381.1000000000058,100633.385,101807.32,2024-12-12 20:00:00+00:00,1.9853445881272247,TP_E20,101807.32,True,True,2024-12-12 14:55:00+00:00,2024-12-12 15:00:00+00:00,101678.3,101311.1,101447.5,3,True,2024-12-12 17:20:00+00:00,2024-12-12 17:25:00+00:00,101300.0,RUNNER_STRUCTURE_CLOSE_BREAK,-0.00023622256676070208,-0.5181112833803511,165.0,102538.4,0.7293461733400797,-0.1673303888205089,0.8966765621605886,0.0,False
BLIND_F85,development,2024-12-31,2024-12-31 14:35:00+00:00,2024-12-31 14:50:00+00:00,95547.285,96032.1,92800.0,3232.100000000006,93931.235,96678.52,2024-12-31 20:00:00+00:00,-11.940280814886616,CLOSE_INVALIDATION,93342.0,False,False,,,,94680.3,93931.235,0,False,2024-12-31 17:35:00+00:00,2024-12-31 17:40:00+00:00,93342.0,PREBREAK_CLOSE_INVALIDATION_F35,-0.023080561629773233,-11.940280814886616,170.0,,,,,,False
BLIND_F85,external,2020-01-30,2020-01-30 14:05:00+00:00,2020-01-30 16:00:00+00:00,9401.238,9415.2,9322.12,93.07999999999991,9354.698,9433.816,2020-01-30 20:00:00+00:00,1.3326441475048472,TP_E20,9433.816,True,True,2020-01-30 16:20:00+00:00,2020-01-30 16:25:00+00:00,9442.0,,9354.698,0,True,2020-01-30 16:30:00+00:00,2020-01-30 16:35:00+00:00,9294.95,RUNNER_STRUCTURE_CLOSE_BREAK,-0.011305745051874982,-6.052872525937492,35.0,9545.08,1.3953588311130138,-1.2918994413407834,2.6872582724537972,0.0,False
BLIND_F85,external,2020-02-12,2020-02-12 13:35:00+00:00,2020-02-12 13:45:00+00:00,10371.078,10395.0,10235.52,159.47999999999956,10291.338,10426.896,2020-02-12 20:00:00+00:00,2.2910413748696405,TP_E20,10426.896,True,True,2020-02-12 14:00:00+00:00,2020-02-12 14:05:00+00:00,10429.42,10315.0,10315.0,2,True,2020-02-12 15:25:00+00:00,2020-02-12 15:30:00+00:00,10297.96,RUNNER_STRUCTURE_CLOSE_BREAK,-0.00705018321142703,-3.925091605713515,105.0,10437.0,0.26335590669676523,-0.6084775520441507,0.8718334587409159,0.0,False
BLIND_F85,external,2020-03-18,2020-03-18 13:35:00+00:00,2020-03-18 13:45:00+00:00,5209.2155,5249.18,4982.75,266.4300000000003,5076.0005,5302.466,2020-03-18 20:00:00+00:00,8.550531994692866,TP_E20,5302.466,True,True,2020-03-18 13:50:00+00:00,2020-03-18 13:55:00+00:00,5366.69,5288.99,5293.02,1,True,2020-03-18 14:50:00+00:00,2020-03-18 14:55:00+00:00,5289.82,RUNNER_STRUCTURE_CLOSE_BREAK,0.015473443170089585,7.336721585044792,70.0,5390.0,0.5285440828735486,0.15253537514543922,0.37600870772810935,0.28859536997585217,False
BLIND_F85,external,2020-04-09,2020-04-09 14:05:00+00:00,2020-04-09 14:10:00+00:00,7309.147,7345.0,7105.98,239.02000000000044,7189.637,7392.804,2020-04-09 20:00:00+00:00,-3.898151015433104,TIME_EXIT_SESSION_END,7258.01,False,False,,,,7240.0,7189.637,0,False,2020-04-09 20:00:00+00:00,2020-04-09 20:00:00+00:00,7258.01,TIME_EXIT_SESSION_END,-0.006996302030866208,-3.898151015433104,350.0,,,,,,False
BLIND_F85,external,2020-04-22,2020-04-22 13:50:00+00:00,2020-04-22 13:55:00+00:00,7051.0,7075.0,6915.0,160.0,6971.0,7107.0,2020-04-22 20:00:00+00:00,3.571067933626449,TP_E20,7107.0,True,True,2020-04-22 14:25:00+00:00,2020-04-22 14:30:00+00:00,7078.06,7073.96,7082.25,1,True,2020-04-22 15:00:00+00:00,2020-04-22 15:05:00+00:00,7080.77,RUNNER_STRUCTURE_CLOSE_BREAK,0.00422209615657354,1.7110480782867703,70.0,7154.9,0.49937499999999774,0.03606250000000273,0.463312499999995,0.07221526908636373,False
BLIND_F85,external,2020-05-13,2020-05-13 14:10:00+00:00,2020-05-13 14:35:00+00:00,9071.95,9115.0,8828.0,287.0,8928.45,9172.4,2020-05-13 20:00:00+00:00,5.13629594519367,TP_E20,9172.4,True,True,2020-05-13 15:25:00+00:00,2020-05-13 15:30:00+00:00,9124.0,9108.0,9108.0,1,True,2020-05-13 16:00:00+00:00,2020-05-13 16:05:00+00:00,9107.42,RUNNER_STRUCTURE_CLOSE_BREAK,0.0039098540005180205,1.5549270002590103,90.0,9180.48,0.2281533101045281,-0.026411149825783718,0.25456445993031185,0.0,False
BLIND_F85,external,2020-06-04,2020-06-04 13:50:00+00:00,2020-06-04 14:20:00+00:00,9726.45,9777.0,9440.0,337.0,9557.95,9844.4,2020-06-04 20:00:00+00:00,5.66336330315782,TP_E20,9844.4,True,True,2020-06-04 15:55:00+00:00,2020-06-04 16:00:00+00:00,9828.11,9782.32,9782.32,3,True,2020-06-04 16:40:00+00:00,2020-06-04 16:45:00+00:00,9773.02,RUNNER_STRUCTURE_CLOSE_BREAK,0.004787975057703342,1.993987528851671,145.0,9884.0,0.31750741839762614,-0.011810089020770218,0.3293175074183964,0.0,False
BLIND_F85,external,2020-06-10,2020-06-10 13:40:00+00:00,2020-06-10 16:05:00+00:00,9763.8,9774.0,9706.0,68.0,9729.8,9787.6,2020-06-10 20:00:00+00:00,0.8187877670579716,TP_E20,9787.6,True,True,2020-06-10 16:50:00+00:00,2020-06-10 16:55:00+00:00,9774.36,9758.49,9758.49,0,False,2020-06-10 17:00:00+00:00,2020-06-10 17:05:00+00:00,9757.91,RUNNER_STRUCTURE_CLOSE_BREAK,-0.0006032487351235183,-0.7016243675617592,60.0,10015.99,3.558676470588232,-0.23661764705882568,3.7952941176470576,0.0,False
BLIND_F85,external,2020-07-16,2020-07-16 16:20:00+00:00,2020-07-16 16:25:00+00:00,9126.436,9140.98,9044.02,96.95999999999913,9077.956,9160.372,2020-07-16 20:00:00+00:00,-0.4233387929307605,TIME_EXIT_SESSION_END,9126.01,True,True,2020-07-16 18:30:00+00:00,2020-07-16 18:35:00+00:00,9142.42,9137.06,9137.06,1,False,2020-07-16 18:50:00+00:00,2020-07-16 18:55:00+00:00,9129.39,RUNNER_STRUCTURE_CLOSE_BREAK,0.0003236750906925323,-0.23816245465373387,150.0,9150.0,0.09302805280528587,-0.11953382838284086,0.21256188118812674,0.0,False
BLIND_F85,external,2020-07-22,2020-07-22 15:05:00+00:00,2020-07-22 15:35:00+00:00,9345.634,9355.0,9292.56,62.44000000000051,9314.414,9367.488,2020-07-22 20:00:00+00:00,0.7692090659659593,TP_E20,9367.488,True,True,2020-07-22 17:30:00+00:00,2020-07-22 17:35:00+00:00,9355.75,9359.01,9359.01,2,True,2020-07-22 18:25:00+00:00,2020-07-22 18:30:00+00:00,9354.93,RUNNER_STRUCTURE_CLOSE_BREAK,0.0009946890708538714,0.09734453542693566,175.0,9384.0,0.4644458680333082,-0.0011210762331791862,0.46556694426648737,0.0,False
BLIND_F85,external,2020-07-24,2020-07-24 15:50:00+00:00,2020-07-24 15:55:00+00:00,9553.75,9565.0,9490.0,75.0,9516.25,9580.0,2020-07-24 20:00:00+00:00,0.973806097082264,TP_E20,9580.0,True,True,2020-07-24 16:50:00+00:00,2020-07-24 16:55:00+00:00,9578.11,9575.0,9575.0,5,True,2020-07-24 19:05:00+00:00,2020-07-24 19:10:00+00:00,9573.13,RUNNER_STRUCTURE_CLOSE_BREAK,0.0020285228313488,0.6142614156744001,195.0,9590.75,0.3433333333333333,0.10839999999998932,0.23493333333334399,0.3157281553397747,False
BLIND_F85,external,2020-08-05,2020-08-05 14:05:00+00:00,2020-08-05 14:20:00+00:00,11583.016,11635.96,11283.0,352.9599999999991,11406.536,11706.552,2020-08-05 20:00:00+00:00,4.932635299821753,TP_E20,11706.552,True,True,2020-08-05 14:30:00+00:00,2020-08-05 14:35:00+00:00,11635.97,11655.69,11655.69,2,False,2020-08-05 15:30:00+00:00,2020-08-05 15:35:00+00:00,11630.82,RUNNER_STRUCTURE_CLOSE_BREAK,0.00412707709287452,1.6635385464372603,75.0,11729.0,0.26359927470535216,-0.014562556663642992,0.27816183136899514,0.0,False
BLIND_F85,external,2020-09-11,2020-09-11 16:05:00+00:00,2020-09-11 16:25:00+00:00,10322.4395,10334.99,10251.32,83.67000000000007,10280.6045,10351.724,2020-09-11 20:00:00+00:00,-2.559833438597547,CLOSE_INVALIDATION,10277.85,True,False,,,,,10280.6045,0,False,2020-09-11 17:00:00+00:00,2020-09-11 17:05:00+00:00,10277.85,PREBREAK_CLOSE_INVALIDATION_F35,-0.004319666877195094,-2.559833438597547,40.0,,,,,,False
BLIND_F85,external,2020-09-30,2020-09-30 13:35:00+00:00,2020-09-30 13:40:00+00:00,10731.824,10744.49,10660.05,84.44000000000051,10689.604,10761.378,2020-09-30 20:00:00+00:00,0.9769327562583866,TP_E20,10761.378,True,True,2020-09-30 14:00:00+00:00,2020-09-30 14:05:00+00:00,10745.98,10767.35,10767.35,4,True,2020-09-30 16:00:00+00:00,2020-09-30 16:05:00+00:00,10765.4,RUNNER_STRUCTURE_CLOSE_BREAK,0.003128638710437226,1.164319355218613,145.0,10796.0,0.6100189483657024,0.2476314542870645,0.36238749407863785,0.4059405940594014,True
BLIND_F85,external,2020-10-05,2020-10-05 14:05:00+00:00,2020-10-05 14:15:00+00:00,10717.966,10729.96,10650.0,79.95999999999913,10677.986,10745.952,2020-10-05 20:00:00+00:00,-0.1129119461658497,TIME_EXIT_SESSION_END,10724.12,True,True,2020-10-05 14:30:00+00:00,2020-10-05 14:35:00+00:00,10732.42,10722.32,10722.32,1,False,2020-10-05 14:50:00+00:00,2020-10-05 14:55:00+00:00,10718.0,RUNNER_STRUCTURE_CLOSE_BREAK,3.172243688842613e-06,-0.3984138781555787,40.0,10742.17,0.15270135067535118,-0.14957478739368757,0.30227613806903875,0.0,False
BLIND_F85,external,2020-10-07,2020-10-07 13:35:00+00:00,2020-10-07 14:40:00+00:00,10618.772,10628.6,10563.08,65.52000000000044,10586.012,10641.704,2020-10-07 20:00:00+00:00,0.6797858735454024,TP_E20,10641.704,True,True,2020-10-07 15:20:00+00:00,2020-10-07 15:25:00+00:00,10638.0,10615.65,10615.65,1,True,2020-10-07 16:00:00+00:00,2020-10-07 16:05:00+00:00,10612.95,RUNNER_STRUCTURE_CLOSE_BREAK,-0.0005482743202321894,-0.6741371601160947,85.0,10675.0,0.7081807081806979,-0.2388583638583567,0.9470390720390546,0.0,False
BLIND_F85,external,2020-10-08,2020-10-08 13:35:00+00:00,2020-10-08 13:45:00+00:00,10710.8415,10743.99,10523.0,220.98999999999975,10600.3465,10788.188,2020-10-08 20:00:00+00:00,3.2106640173882988,TP_E20,10788.188,True,True,2020-10-08 14:30:00+00:00,2020-10-08 14:35:00+00:00,10769.14,10888.72,10888.72,2,True,2020-10-08 15:25:00+00:00,2020-10-08 15:30:00+00:00,10877.9,RUNNER_STRUCTURE_CLOSE_BREAK,0.015597140523459174,7.398570261729587,105.0,10958.0,0.9684148604009252,0.605955020589167,0.3624598398117582,0.6257184243726915,True
BLIND_F85,external,2020-10-15,2020-10-15 13:55:00+00:00,2020-10-15 14:10:00+00:00,11379.2935,11402.11,11250.0,152.11000000000058,11303.2385,11432.532,2020-10-15 20:00:00+00:00,1.939270887072309,TP_E20,11432.532,True,True,2020-10-15 15:15:00+00:00,2020-10-15 15:20:00+00:00,11404.93,11386.27,11386.27,2,True,2020-10-15 16:30:00+00:00,2020-10-15 16:35:00+00:00,11376.67,RUNNER_STRUCTURE_CLOSE_BREAK,-0.00023055034128438567,-0.5152751706421929,145.0,11540.66,0.9108539872460637,-0.1672473867595846,1.0781013740056482,0.0,False
BLIND_F85,external,2020-10-19,2020-10-19 15:20:00+00:00,2020-10-19 15:30:00+00:00,11661.393,11700.0,11442.62,257.3799999999992,11532.703,11751.476,2020-10-19 20:00:00+00:00,3.462445935918668,TP_E20,11751.476,True,True,2020-10-19 15:40:00+00:00,2020-10-19 15:45:00+00:00,11734.02,11754.0,11760.0,1,True,2020-10-19 16:30:00+00:00,2020-10-19 16:35:00+00:00,11756.17,RUNNER_STRUCTURE_CLOSE_BREAK,0.008127416681694921,3.6637083408474607,65.0,11830.0,0.5050897505633709,0.21823762530111215,0.2868521252622588,0.43207692307692364,True
BLIND_F85,external,2020-10-20,2020-10-20 14:00:00+00:00,2020-10-20 14:05:00+00:00,11901.3855,11937.63,11696.0,241.6299999999992,11780.5705,11985.955999999998,2020-10-20 20:00:00+00:00,3.1529686858726262,TP_E20,11985.955999999998,True,True,2020-10-20 15:10:00+00:00,2020-10-20 15:15:00+00:00,11941.9,11922.0,11922.0,1,False,2020-10-20 15:50:00+00:00,2020-10-20 15:55:00+00:00,11888.28,RUNNER_STRUCTURE_CLOSE_BREAK,-0.001101174312856279,-0.9505871564281395,110.0,12045.78,0.4475851508504814,-0.20423788436865747,0.6518230352191389,0.0,False
BLIND_F85,external,2020-10-29,2020-10-29 13:35:00+00:00,2020-10-29 13:40:00+00:00,13169.0,13205.0,12965.0,240.0,13049.0,13253.0,2020-10-29 20:00:00+00:00,2.7893082238591,TP_E20,13253.0,True,True,2020-10-29 13:55:00+00:00,2020-10-29 14:00:00+00:00,13224.25,13400.0,13400.0,4,True,2020-10-29 15:40:00+00:00,2020-10-29 15:45:00+00:00,13372.99,RUNNER_STRUCTURE_CLOSE_BREAK,0.015490166299643171,7.345083149821585,125.0,13637.22,1.8009166666666638,0.6999583333333325,1.1009583333333315,0.3886678080607099,True
BLIND_F85,external,2020-11-12,2020-11-12 17:05:00+00:00,2020-11-12 17:10:00+00:00,16091.137,16176.22,15609.0,567.2199999999993,15807.527,16289.664,2020-11-12 20:00:00+00:00,-1.4041863418353002,TIME_EXIT_SESSION_END,16058.82,False,False,,,,15985.0,15807.527,0,False,2020-11-12 20:00:00+00:00,2020-11-12 20:00:00+00:00,16058.82,TIME_EXIT_SESSION_END,-0.0020083726836706006,-1.4041863418353002,170.0,,,,,,False
BLIND_F85,external,2020-12-28,2020-12-28 13:35:00+00:00,2020-12-28 13:40:00+00:00,27354.8,27488.0,26600.0,888.0,26910.8,27665.6,2020-12-28 20:00:00+00:00,-6.372809159635606,TIME_EXIT_SESSION_END,27028.03,False,False,,,,27088.61,26910.8,0,False,2020-12-28 20:00:00+00:00,2020-12-28 20:00:00+00:00,27028.03,TIME_EXIT_SESSION_END,-0.011945618319271212,-6.372809159635606,380.0,,,,,,False
BLIND_F85,external,2021-01-14,2021-01-14 13:35:00+00:00,2021-01-14 13:40:00+00:00,38686.5,38850.0,37760.0,1090.0,38141.5,39068.0,2021-01-14 20:00:00+00:00,4.530660566347389,TP_E20,39068.0,True,True,2021-01-14 13:45:00+00:00,2021-01-14 13:50:00+00:00,38947.05,39549.0,39549.0,4,True,2021-01-14 15:00:00+00:00,2021-01-14 15:05:00+00:00,39483.53,RUNNER_STRUCTURE_CLOSE_BREAK,0.020602277280188153,9.901138640094077,85.0,40189.39,1.228798165137614,0.5812201834862375,0.6475779816513766,0.4729989024854591,True
BLIND_F85,external,2021-02-03,2021-02-03 14:05:00+00:00,2021-02-03 14:10:00+00:00,36600.175,36776.89,35598.79,1178.0999999999983,36011.125,37012.51,2021-02-03 20:00:00+00:00,5.232964869703438,TP_E20,37012.51,True,True,2021-02-03 15:25:00+00:00,2021-02-03 15:30:00+00:00,36813.04,36830.1,36830.1,2,True,2021-02-03 16:20:00+00:00,2021-02-03 16:25:00+00:00,36742.25,RUNNER_STRUCTURE_CLOSE_BREAK,0.003881812040516186,1.540906020258093,135.0,37273.12,0.42121212121212454,-0.029403276462099538,0.4506153976742241,0.0,False
BLIND_F85,external,2021-03-01,2021-03-01 14:35:00+00:00,2021-03-01 14:50:00+00:00,48124.4335,48448.63,46287.32,2161.3099999999977,47043.7785,48880.892,2021-03-01 20:00:00+00:00,7.459401607293703,TP_E20,48880.892,True,True,2021-03-01 15:15:00+00:00,2021-03-01 15:20:00+00:00,48480.0,48780.0,48780.0,1,True,2021-03-01 16:45:00+00:00,2021-03-01 16:50:00+00:00,48617.82,RUNNER_STRUCTURE_CLOSE_BREAK,0.010252307697294682,4.726153848647341,120.0,49455.0,0.4656296412823721,0.07828122758882461,0.3873484136935475,0.168119081451158,False
BLIND_F85,external,2021-04-16,2021-04-16 16:05:00+00:00,2021-04-16 16:10:00+00:00,61492.2745,61737.97,60100.0,1637.9700000000012,60673.2895,62065.564,2021-04-16 20:00:00+00:00,1.9719686934006169,TIME_EXIT_SESSION_END,61783.99,True,True,2021-04-16 16:45:00+00:00,2021-04-16 16:50:00+00:00,61814.78,61750.0,61750.0,2,False,2021-04-16 17:40:00+00:00,2021-04-16 17:45:00+00:00,61728.65,RUNNER_STRUCTURE_CLOSE_BREAK,0.003843986938554478,1.521993469277239,95.0,61957.6,0.13408670488470315,-0.005689969901768471,0.13977667478647163,0.0,False
BLIND_F85,external,2021-04-20,2021-04-20 14:05:00+00:00,2021-04-20 14:15:00+00:00,56119.7615,56450.0,54248.41,2201.5899999999965,55018.9665,56890.318,2021-04-20 20:00:00+00:00,3.662637543461367,TIME_EXIT_SESSION_END,56575.75,True,True,2021-04-20 19:30:00+00:00,2021-04-20 19:35:00+00:00,56483.77,56473.0,56473.0,1,False,2021-04-20 19:50:00+00:00,2021-04-20 19:55:00+00:00,56422.92,RUNNER_STRUCTURE_CLOSE_BREAK,0.005401991952513896,2.300995976256948,340.0,56769.2,0.14498612366516817,-0.012300201218211288,0.15728632488337946,0.0,False
BLIND_F85,external,2021-05-14,2021-05-14 14:00:00+00:00,2021-05-14 14:05:00+00:00,50841.1575,51000.0,49941.05,1058.949999999997,50311.6825,51211.79,2021-05-14 20:00:00+00:00,3.245004541841912,TP_E20,51211.79,True,True,2021-05-14 15:00:00+00:00,2021-05-14 15:05:00+00:00,51428.52,51162.37,51162.37,1,True,2021-05-14 15:45:00+00:00,2021-05-14 15:50:00+00:00,51127.12,RUNNER_STRUCTURE_CLOSE_BREAK,0.00562462607189862,2.41231303594931,105.0,51533.0,0.5033287690636965,0.12004343925586947,0.38328532980782704,0.238499061913701,False
BLIND_F85,external,2021-06-02,2021-06-02 13:35:00+00:00,2021-06-02 13:40:00+00:00,37632.15,37770.0,36851.0,919.0,37172.65,37953.8,2021-06-02 20:00:00+00:00,3.87360647744024,TP_E20,37953.8,True,True,2021-06-02 14:25:00+00:00,2021-06-02 14:30:00+00:00,37858.0,37756.11,37900.0,2,True,2021-06-02 16:35:00+00:00,2021-06-02 16:40:00+00:00,37897.79,RUNNER_STRUCTURE_CLOSE_BREAK,0.007058857918030181,3.1294289590150908,180.0,38232.99,0.5037976060935777,0.13905331882481053,0.3647442872687672,0.27601028099959274,False
BLIND_F85,external,2021-06-04,2021-06-04 17:25:00+00:00,2021-06-04 18:05:00+00:00,36945.2265,37191.0,35552.51,1638.489999999998,36125.9815,37518.698,2021-06-04 20:00:00+00:00,-2.380181390957125,TIME_EXIT_SESSION_END,36798.91,True,False,,,,36725.17,36125.9815,0,False,2021-06-04 20:00:00+00:00,2021-06-04 20:00:00+00:00,36798.91,TIME_EXIT_SESSION_END,-0.003960362781914251,-2.380181390957125,115.0,,,,,,False
BLIND_F85,external,2021-06-14,2021-06-14 13:40:00+00:00,2021-06-14 13:55:00+00:00,40413.5,40700.0,38790.0,1910.0,39458.5,41082.0,2021-06-14 20:00:00+00:00,-12.835448550608133,CLOSE_INVALIDATION,39408.38,True,True,2021-06-14 14:15:00+00:00,2021-06-14 14:20:00+00:00,40889.8,40692.0,40692.0,1,False,2021-06-14 14:55:00+00:00,2021-06-14 15:00:00+00:00,40528.6,RUNNER_STRUCTURE_CLOSE_BREAK,0.0028480581983743036,1.024029099187152,65.0,41000.0,0.15706806282722513,-0.08973821989528873,0.24680628272251387,0.0,False
BLIND_F85,external,2021-07-02,2021-07-02 14:35:00+00:00,2021-07-02 14:40:00+00:00,33472.65,33600.0,32751.0,849.0,33048.15,33769.8,2021-07-02 20:00:00+00:00,4.038698459787393,TP_E20,33769.8,True,True,2021-07-02 14:55:00+00:00,2021-07-02 15:00:00+00:00,33646.66,33500.05,33500.05,3,True,2021-07-02 16:35:00+00:00,2021-07-02 16:40:00+00:00,33469.18,RUNNER_STRUCTURE_CLOSE_BREAK,-0.00010366672492323481,-0.4518333624616174,120.0,33788.0,0.22143698468786807,-0.15408716136631298,0.37552414605418105,0.0,False
BLIND_F85,external,2021-07-08,2021-07-08 17:05:00+00:00,2021-07-08 17:10:00+00:00,32832.7,32968.0,32066.0,902.0,32381.7,33148.4,2021-07-08 20:00:00+00:00,4.407706950692547,TP_E20,33148.4,True,True,2021-07-08 19:50:00+00:00,2021-07-08 19:55:00+00:00,32968.12,32780.0,32780.0,1,True,2021-07-08 20:00:00+00:00,2021-07-08 20:00:00+00:00,32984.99,TIME_EXIT_SESSION_END,0.004638363582647909,1.9191817913239544,170.0,33195.0,0.2516629711751663,0.018835920177381334,0.23282705099778495,0.0748458149779646,False
BLIND_F85,external,2021-07-16,2021-07-16 13:35:00+00:00,2021-07-16 13:40:00+00:00,31815.278,31955.87,31018.59,937.2799999999988,31346.638,32143.326,2021-07-16 20:00:00+00:00,4.755510506618887,TP_E20,32143.326,True,True,2021-07-16 15:30:00+00:00,2021-07-16 15:35:00+00:00,32079.63,31924.05,32000.0,1,True,2021-07-16 16:50:00+00:00,2021-07-16 16:55:00+00:00,31981.18,RUNNER_STRUCTURE_CLOSE_BREAK,0.005214538750847986,2.207269375423993,195.0,32245.0,0.3084777227722787,0.027003670194607098,0.2814740525776716,0.08753847750147414,False
BLIND_F85,external,2021-07-22,2021-07-22 14:45:00+00:00,2021-07-22 14:50:00+00:00,32159.0,32240.0,31700.0,540.0,31889.0,32348.0,2021-07-22 20:00:00+00:00,2.5385242078422414,TP_E20,32348.0,True,True,2021-07-22 14:55:00+00:00,2021-07-22 15:00:00+00:00,32253.01,32301.0,32350.71,5,True,2021-07-22 17:40:00+00:00,2021-07-22 17:45:00+00:00,32331.04,RUNNER_STRUCTURE_CLOSE_BREAK,0.005349668832986154,2.274834416493077,175.0,32583.48,0.6360740740740732,0.1685925925925942,0.46748148148147906,0.2650518225224205,False
BLIND_F85,external,2021-08-04,2021-08-04 13:35:00+00:00,2021-08-04 13:55:00+00:00,38906.75,39155.0,37500.0,1655.0,38079.25,39486.0,2021-08-04 20:00:00+00:00,7.044081039922334,TP_E20,39486.0,True,True,2021-08-04 15:00:00+00:00,2021-08-04 15:05:00+00:00,39199.0,39404.1,39404.1,4,True,2021-08-04 17:00:00+00:00,2021-08-04 17:05:00+00:00,39297.36,RUNNER_STRUCTURE_CLOSE_BREAK,0.010039646076837494,4.619823038418747,190.0,39855.12,0.42303323262840037,0.08601812688821787,0.3370151057401825,0.2033365708735646,False
BLIND_F85,external,2021-08-11,2021-08-11 14:50:00+00:00,2021-08-11 15:00:00+00:00,46520.4105,46643.13,45825.0,818.1299999999974,46111.3455,46806.756,2021-08-11 20:00:00+00:00,-1.1736442910364904,TIME_EXIT_SESSION_END,46448.43,True,True,2021-08-11 15:10:00+00:00,2021-08-11 15:15:00+00:00,46668.95,46467.11,46467.11,1,False,2021-08-11 15:50:00+00:00,2021-08-11 15:55:00+00:00,46429.04,RUNNER_STRUCTURE_CLOSE_BREAK,-0.0019640948783115064,-1.3820474391557531,55.0,46754.27,0.1358463813819317,-0.26168212875704006,0.3975285101389717,0.0,False
BLIND_F85,external,2021-09-08,2021-09-08 13:35:00+00:00,2021-09-08 13:40:00+00:00,46444.65,46800.0,44431.0,2369.0,45260.15,47273.8,2021-09-08 20:00:00+00:00,-0.2980506904454613,TIME_EXIT_SESSION_END,46454.12,False,False,,,,46283.84,45260.15,0,False,2021-09-08 20:00:00+00:00,2021-09-08 20:00:00+00:00,46454.12,TIME_EXIT_SESSION_END,0.00020389861910907747,-0.2980506904454613,380.0,,,,,,False
BLIND_F85,external,2021-09-14,2021-09-14 13:35:00+00:00,2021-09-14 13:50:00+00:00,46543.133,46694.06,45687.88,1006.1800000000004,46040.043,46895.296,2021-09-14 20:00:00+00:00,3.383189670536258,TP_E20,46895.296,True,True,2021-09-14 15:00:00+00:00,2021-09-14 15:05:00+00:00,46760.95,46740.0,46740.0,1,True,2021-09-14 15:35:00+00:00,2021-09-14 15:40:00+00:00,46619.62,RUNNER_STRUCTURE_CLOSE_BREAK,0.0016433573562828485,0.42167867814142423,110.0,46950.0,0.25436800572462404,-0.0739827863801656,0.3283507921047896,0.0,False
BLIND_F85,external,2021-11-02,2021-11-02 14:05:00+00:00,2021-11-02 14:10:00+00:00,63351.016,63692.17,61417.81,2274.3600000000006,62213.836,64147.042,2021-11-02 20:00:00+00:00,5.88266167033531,TP_E20,64147.042,True,True,2021-11-02 15:35:00+00:00,2021-11-02 15:40:00+00:00,63807.27,64015.73,64015.73,1,True,2021-11-02 16:05:00+00:00,2021-11-02 16:10:00+00:00,63937.03,RUNNER_STRUCTURE_CLOSE_BREAK,0.009250269956207147,4.225134978103573,120.0,64349.55,0.28903955398441955,0.10766105629715635,0.18137849768726322,0.37247862727798053,False
BLIND_F85,external,2021-11-16,2021-11-16 14:50:00+00:00,2021-11-16 15:00:00+00:00,60882.064,61320.58,58397.14,2923.4400000000023,59420.344,61905.268,2021-11-16 20:00:00+00:00,-5.643941795402996,TIME_EXIT_SESSION_END,60243.54,False,False,,,,59800.85,59420.344,0,False,2021-11-16 20:00:00+00:00,2021-11-16 20:00:00+00:00,60243.54,TIME_EXIT_SESSION_END,-0.01048788359080599,-5.643941795402996,300.0,,,,,,False
BLIND_F85,external,2021-11-23,2021-11-23 15:05:00+00:00,2021-11-23 15:10:00+00:00,57369.7895,57743.87,55250.0,2493.8700000000026,56122.8545,58242.644,2021-11-23 20:00:00+00:00,3.48122829002191,TIME_EXIT_SESSION_END,57815.12,True,True,2021-11-23 19:55:00+00:00,2021-11-23 20:00:00+00:00,57815.12,57560.48,57560.48,0,False,2021-11-23 20:00:00+00:00,2021-11-23 20:00:00+00:00,57815.12,TIME_EXIT_SESSION_END,0.0077624565800438194,3.48122829002191,290.0,57888.0,0.05779371017735376,0.02857005377184854,0.02922365640550522,0.4943453826406806,False
