partition,trigger,onset_ts,entry_ts,side,onset_market_state,onset_regime,entry_price,exit_ts,exit_price,exit_reason,samebar_sl,hold_min,gross_return,net_return,net_pnl_usd
validation_2025,T0_ONSET,2025-02-27 07:00:00+00:00,2025-02-27 07:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,141.98,2025-02-27 08:10:00+00:00,140.56019999999998,TP,False,70.0,0.01000000000000012,0.00850000000000012,4.25000000000006
validation_2025,T0_ONSET,2025-02-27 09:00:00+00:00,2025-02-27 09:00:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,139.47,2025-02-27 09:35:00+00:00,140.8647,TP,False,35.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-02-27 09:45:00+00:00,2025-02-27 09:45:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,140.67,2025-02-27 10:15:00+00:00,142.0767,SL,False,30.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-02-27 11:30:00+00:00,2025-02-27 11:30:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,141.44,2025-02-27 11:45:00+00:00,140.0256,TP,False,15.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-02-28 14:00:00+00:00,2025-02-28 14:00:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,137.8,2025-02-28 14:05:00+00:00,139.17800000000003,TP,False,5.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-02-28 15:30:00+00:00,2025-02-28 15:30:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,146.81,2025-02-28 15:35:00+00:00,145.3419,TP,False,5.0,0.009999999999999898,0.008499999999999898,4.249999999999949
validation_2025,T0_ONSET,2025-02-28 15:45:00+00:00,2025-02-28 15:45:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,145.23,2025-02-28 17:50:00+00:00,143.77769999999998,SL,False,125.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-02-28 19:45:00+00:00,2025-02-28 19:45:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,146.7,2025-02-28 20:20:00+00:00,145.23299999999998,TP,False,35.0,0.01000000000000012,0.00850000000000012,4.25000000000006
validation_2025,T0_ONSET,2025-02-28 22:00:00+00:00,2025-02-28 22:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,147.63,2025-02-28 22:35:00+00:00,146.1537,TP,False,35.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,148.1,2025-03-01 00:20:00+00:00,146.619,TP,False,20.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-01 02:45:00+00:00,2025-03-01 02:45:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,148.69,2025-03-01 02:55:00+00:00,147.2031,TP,False,10.0,0.009999999999999898,0.008499999999999898,4.249999999999949
validation_2025,T0_ONSET,2025-03-01 05:00:00+00:00,2025-03-01 05:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,146.71,2025-03-01 05:25:00+00:00,145.24290000000002,TP,False,25.0,0.009999999999999898,0.008499999999999898,4.249999999999949
validation_2025,T0_ONSET,2025-03-02 07:00:00+00:00,2025-03-02 07:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,144.02,2025-03-02 08:15:00+00:00,142.5798,TP,False,75.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-02 10:30:00+00:00,2025-03-02 10:30:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,143.67,2025-03-02 12:15:00+00:00,142.23329999999999,SL,False,105.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-02 19:15:00+00:00,2025-03-02 19:15:00+00:00,SHORT,DELEVERAGING,BULL,168.43,2025-03-02 19:25:00+00:00,170.11430000000001,SL,False,10.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-02 20:00:00+00:00,2025-03-02 20:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,172.04,2025-03-02 20:20:00+00:00,173.7604,SL,False,20.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-03 00:00:00+00:00,2025-03-03 00:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,178.64,2025-03-03 00:05:00+00:00,176.85359999999997,TP,False,5.0,0.01000000000000012,0.00850000000000012,4.25000000000006
validation_2025,T0_ONSET,2025-03-03 00:15:00+00:00,2025-03-03 00:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,175.79,2025-03-03 00:25:00+00:00,177.5479,TP,False,10.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-03 00:30:00+00:00,2025-03-03 00:30:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,176.42,2025-03-03 00:40:00+00:00,174.6558,TP,False,10.0,0.009999999999999898,0.008499999999999898,4.249999999999949
validation_2025,T0_ONSET,2025-03-03 01:00:00+00:00,2025-03-03 01:00:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,174.29,2025-03-03 01:15:00+00:00,176.03289999999998,TP,False,15.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-03 06:45:00+00:00,2025-03-03 06:45:00+00:00,SHORT,DELEVERAGING,BULL,163.53,2025-03-03 06:55:00+00:00,161.8947,TP,False,10.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,SHORT,DELEVERAGING,BULL,158.49,2025-03-03 09:25:00+00:00,156.9051,TP,False,25.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-03 12:15:00+00:00,2025-03-03 12:15:00+00:00,SHORT,DELEVERAGING,BULL,162.88,2025-03-03 12:35:00+00:00,161.25119999999998,TP,False,20.0,0.01000000000000012,0.00850000000000012,4.25000000000006
validation_2025,T0_ONSET,2025-03-03 16:15:00+00:00,2025-03-03 16:15:00+00:00,SHORT,DELEVERAGING,BULL,156.55,2025-03-03 16:25:00+00:00,158.11550000000003,SL,False,10.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-03 18:00:00+00:00,2025-03-03 18:00:00+00:00,SHORT,DELEVERAGING,BULL,156.12,2025-03-03 18:20:00+00:00,154.5588,TP,False,20.0,0.01000000000000012,0.00850000000000012,4.25000000000006
validation_2025,T0_ONSET,2025-03-03 20:45:00+00:00,2025-03-03 20:45:00+00:00,SHORT,DELEVERAGING,BULL,142.07,2025-03-03 20:50:00+00:00,143.4907,SL,False,5.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-04 15:15:00+00:00,2025-03-04 15:15:00+00:00,SHORT,DELEVERAGING,BULL,135.24,2025-03-04 15:20:00+00:00,133.88760000000002,TP,False,5.0,0.009999999999999898,0.008499999999999898,4.249999999999949
validation_2025,T0_ONSET,2025-03-04 17:30:00+00:00,2025-03-04 17:30:00+00:00,SHORT,DELEVERAGING,BULL,139.37,2025-03-04 17:40:00+00:00,140.7637,SL,False,10.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-04 20:00:00+00:00,2025-03-04 20:00:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,143.04,2025-03-04 20:30:00+00:00,144.47039999999998,TP,False,30.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-04 20:30:00+00:00,2025-03-04 20:30:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,143.59,2025-03-04 20:55:00+00:00,142.1541,TP,False,25.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-05 01:15:00+00:00,2025-03-05 01:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,142.61,2025-03-05 01:40:00+00:00,144.0361,TP,False,25.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-05 02:45:00+00:00,2025-03-05 02:45:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,144.41,2025-03-05 03:45:00+00:00,142.9659,SL,False,60.0,-0.009999999999999898,-0.011499999999999897,-5.7499999999999485
validation_2025,T0_ONSET,2025-03-05 03:45:00+00:00,2025-03-05 03:45:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,142.91,2025-03-05 04:30:00+00:00,141.4809,TP,False,45.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-05 09:00:00+00:00,2025-03-05 09:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,143.9,2025-03-05 09:15:00+00:00,145.339,SL,False,15.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-05 10:00:00+00:00,2025-03-05 10:00:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,145.65,2025-03-05 10:30:00+00:00,147.1065,TP,False,30.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-05 11:15:00+00:00,2025-03-05 11:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,148.3,2025-03-05 11:55:00+00:00,146.817,SL,False,40.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-05 14:00:00+00:00,2025-03-05 14:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,143.74,2025-03-05 14:40:00+00:00,142.3026,TP,False,40.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-06 02:00:00+00:00,2025-03-06 02:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,147.11,2025-03-06 02:10:00+00:00,148.58110000000002,SL,False,10.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-06 04:15:00+00:00,2025-03-06 04:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,148.75,2025-03-06 05:45:00+00:00,150.2375,TP,False,90.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-06 10:45:00+00:00,2025-03-06 10:45:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,151.73,2025-03-06 12:10:00+00:00,150.21269999999998,SL,False,85.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-07 02:00:00+00:00,2025-03-07 02:00:00+00:00,SHORT,DELEVERAGING,BULL,140.55,2025-03-07 04:30:00+00:00,141.9555,SL,False,150.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-07 21:15:00+00:00,2025-03-07 21:15:00+00:00,SHORT,DELEVERAGING,BULL,141.9,2025-03-07 21:25:00+00:00,143.31900000000002,SL,False,10.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-09 09:15:00+00:00,2025-03-09 09:15:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,138.95,2025-03-09 10:05:00+00:00,137.5605,TP,False,50.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-10 18:30:00+00:00,2025-03-10 18:30:00+00:00,SHORT,DELEVERAGING,BULL,118.43,2025-03-10 18:55:00+00:00,117.2457,TP,False,25.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-10 19:45:00+00:00,2025-03-10 19:45:00+00:00,SHORT,DELEVERAGING,BULL,118.83,2025-03-10 20:05:00+00:00,120.0183,SL,False,20.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-10 20:45:00+00:00,2025-03-10 20:45:00+00:00,SHORT,DELEVERAGING,BULL,117.99,2025-03-10 21:00:00+00:00,119.1699,SL,False,15.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-11 15:30:00+00:00,2025-03-11 15:30:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,122.99,2025-03-11 15:40:00+00:00,124.2199,TP,False,10.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-11 16:00:00+00:00,2025-03-11 16:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,124.93,2025-03-11 16:15:00+00:00,123.6807,TP,False,15.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-11 17:15:00+00:00,2025-03-11 17:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,125.22,2025-03-11 17:30:00+00:00,123.9678,SL,False,15.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-11 22:15:00+00:00,2025-03-11 22:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,126.38,2025-03-11 23:35:00+00:00,125.11619999999999,SL,False,80.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-11 23:45:00+00:00,2025-03-11 23:45:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,125.41,2025-03-12 01:55:00+00:00,126.66409999999999,SL,False,130.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-12 13:30:00+00:00,2025-03-12 13:30:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,127.69,2025-03-12 13:55:00+00:00,126.4131,SL,False,25.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-14 12:30:00+00:00,2025-03-14 12:30:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,126.31,2025-03-14 13:50:00+00:00,127.5731,SL,False,80.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-14 15:15:00+00:00,2025-03-14 15:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,131.89,2025-03-14 15:20:00+00:00,133.2089,TP,False,5.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-14 18:00:00+00:00,2025-03-14 18:00:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,132.4,2025-03-14 18:40:00+00:00,133.72400000000002,TP,False,40.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-14 22:00:00+00:00,2025-03-14 22:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,134.66,2025-03-14 22:55:00+00:00,136.0066,SL,False,55.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-15 00:45:00+00:00,2025-03-15 00:45:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,133.51,2025-03-15 03:30:00+00:00,134.8451,SL,False,165.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-15 06:00:00+00:00,2025-03-15 06:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,133.43,2025-03-15 10:00:00+00:00,133.32,TIME,False,240.0,0.0008244023083265883,-0.0006755976916734117,-0.33779884583670583
validation_2025,T0_ONSET,2025-03-15 10:45:00+00:00,2025-03-15 10:45:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,132.8,2025-03-15 12:30:00+00:00,134.12800000000001,SL,False,105.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-15 15:15:00+00:00,2025-03-15 15:15:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,135.04,2025-03-15 17:35:00+00:00,136.3904,SL,False,140.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-15 20:45:00+00:00,2025-03-15 20:45:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,135.16,2025-03-16 00:45:00+00:00,135.96,TIME,False,240.0,0.005918910920390763,0.0044189109203907635,2.2094554601953815
validation_2025,T0_ONSET,2025-03-16 01:45:00+00:00,2025-03-16 01:45:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,135.65,2025-03-16 02:20:00+00:00,134.2935,TP,False,35.0,0.01000000000000012,0.00850000000000012,4.25000000000006
validation_2025,T0_ONSET,2025-03-16 06:15:00+00:00,2025-03-16 06:15:00+00:00,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,135.36,2025-03-16 07:15:00+00:00,134.0064,SL,False,60.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-16 07:15:00+00:00,2025-03-16 07:15:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,134.09,2025-03-16 11:05:00+00:00,132.7491,TP,False,230.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-17 12:15:00+00:00,2025-03-17 12:15:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,128.73,2025-03-17 12:55:00+00:00,127.44269999999999,TP,False,40.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-17 18:30:00+00:00,2025-03-17 18:30:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,128.55,2025-03-17 18:45:00+00:00,129.83550000000002,TP,False,15.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-17 19:30:00+00:00,2025-03-17 19:30:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,129.99,2025-03-17 20:55:00+00:00,128.6901,SL,False,85.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-19 00:30:00+00:00,2025-03-19 00:30:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,125.82,2025-03-19 01:35:00+00:00,124.56179999999999,TP,False,65.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-19 03:45:00+00:00,2025-03-19 03:45:00+00:00,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,125.84,2025-03-19 07:45:00+00:00,126.06,TIME,False,240.0,0.0017482517482516613,0.00024825174825166127,0.12412587412583063
validation_2025,T0_ONSET,2025-03-19 10:45:00+00:00,2025-03-19 10:45:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,126.58,2025-03-19 11:20:00+00:00,127.8458,SL,False,35.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-03-19 13:00:00+00:00,2025-03-19 13:00:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,127.54,2025-03-19 13:20:00+00:00,128.8154,TP,False,20.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-19 13:45:00+00:00,2025-03-19 13:45:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,129.12,2025-03-19 13:50:00+00:00,130.4112,TP,False,5.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-19 20:00:00+00:00,2025-03-19 20:00:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,132.98,2025-03-19 20:10:00+00:00,134.3098,TP,False,10.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-19 21:15:00+00:00,2025-03-19 21:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,134.14,2025-03-19 23:45:00+00:00,135.48139999999998,TP,False,150.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-03-20 01:00:00+00:00,2025-03-20 01:00:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,133.37,2025-03-20 05:00:00+00:00,133.06,TIME,False,240.0,-0.002324360800779801,-0.003824360800779801,-1.9121804003899006
