partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,F05,T10,F25,filled,cancel_reason,fill_ts,entry_px,actual_reward_px,actual_risk_px,actual_rr,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,hold_minutes
reference_validation,BEAR,08-12,2025-02-25 08:00:00+00:00,2025-02-25 12:00:00+00:00,2025-02-25 10:35:00+00:00,92287.0,88131.6,4155.399999999994,88339.37000000001,87716.06000000001,89170.45000000001,True,,2025-02-25 10:35:00+00:00,88339.37000000001,623.3099999999977,831.0800000000017,0.7499999999999957,2025-02-25 11:10:00+00:00,87716.06000000001,TP_T10,0.00705585742800744,3.12792871400372,35.0
reference_validation,BEAR,12-16,2025-02-27 12:00:00+00:00,2025-02-27 16:00:00+00:00,2025-02-27 14:25:00+00:00,87066.0,85827.1,1238.8999999999942,85889.04500000001,85703.21,86136.82500000001,True,,2025-02-27 14:25:00+00:00,85889.04500000001,185.8350000000064,247.77999999999884,0.7500000000000293,2025-02-27 14:30:00+00:00,86136.82500000001,SL_F25,-0.0028848847952611277,-1.8424423976305637,5.0
reference_validation,BEAR,08-12,2025-03-04 08:00:00+00:00,2025-03-04 12:00:00+00:00,2025-03-04 08:15:00+00:00,84566.0,83100.3,1465.699999999997,83173.585,82953.73000000001,83466.725,True,,2025-03-04 08:15:00+00:00,83244.1,290.36999999999534,222.625,1.3043009545199118,2025-03-04 08:25:00+00:00,83466.725,SL_F25,-0.002674363708659232,-1.737181854329616,10.0
reference_validation,SIDEWAYS,00-04,2025-03-05 00:00:00+00:00,2025-03-05 04:00:00+00:00,2025-03-05 00:55:00+00:00,88931.0,86544.0,2387.0,86663.35,86305.3,87140.75,True,,2025-03-05 00:55:00+00:00,86669.3,364.0,471.4499999999971,0.7720861172977034,2025-03-05 01:30:00+00:00,87140.75,SL_F25,-0.005439642410865175,-3.1198212054325873,35.0
reference_validation,BULL,16-20,2025-03-05 16:00:00+00:00,2025-03-05 20:00:00+00:00,2025-03-05 16:40:00+00:00,90897.1,87890.0,3007.100000000006,88040.355,87589.29,88641.775,True,,2025-03-05 16:40:00+00:00,88150.1,560.8100000000122,491.67499999998836,1.1406111760818132,2025-03-05 17:00:00+00:00,88641.775,SL_F25,-0.0055777021239906514,-3.1888510619953254,20.0
reference_validation,BULL,12-16,2025-03-06 12:00:00+00:00,2025-03-06 16:00:00+00:00,2025-03-06 15:10:00+00:00,91642.3,90572.4,1069.9000000000087,90625.89499999999,90465.40999999999,90839.875,True,,2025-03-06 15:10:00+00:00,90744.7,279.29000000000815,95.17500000000291,2.934489099028102,2025-03-06 15:15:00+00:00,90839.875,SL_F25,-0.0010488215840705067,-0.9244107920352533,5.0
reference_validation,BEAR,16-20,2025-03-08 16:00:00+00:00,2025-03-08 20:00:00+00:00,2025-03-08 17:20:00+00:00,86587.0,85774.8,812.1999999999971,85815.41,85693.58,85977.85,True,,2025-03-08 17:20:00+00:00,85840.8,147.22000000000116,137.0500000000029,1.074206493980285,2025-03-08 17:25:00+00:00,85977.85,SL_F25,-0.0015965601438943126,-1.1982800719471562,5.0
reference_validation,BULL,04-08,2025-03-15 04:00:00+00:00,2025-03-15 08:00:00+00:00,2025-03-15 07:40:00+00:00,84625.0,83915.4,709.6000000000058,83950.87999999999,83844.43999999999,84092.79999999999,True,,2025-03-15 07:40:00+00:00,83970.1,125.66000000001804,122.69999999998254,1.024123879380896,2025-03-15 08:00:00+00:00,83844.43999999999,TP_T10,0.0014964850583721828,0.34824252918609144,20.0
reference_validation,BULL,08-12,2025-03-16 08:00:00+00:00,2025-03-16 12:00:00+00:00,2025-03-16 10:10:00+00:00,84382.2,83924.4,457.8000000000029,83947.29,83878.62,84038.84999999999,True,,2025-03-16 10:10:00+00:00,83958.2,79.58000000000175,80.64999999999418,0.9867327960323309,2025-03-16 10:25:00+00:00,83878.62,TP_T10,0.0009478526218999663,0.07392631094998314,15.0
reference_validation,BEAR,20-00,2025-03-22 20:00:00+00:00,2025-03-23 00:00:00+00:00,2025-03-22 21:15:00+00:00,84292.0,84021.1,270.8999999999942,84034.645,83994.01000000001,84088.82500000001,True,,2025-03-22 21:15:00+00:00,84034.645,40.63499999999476,54.18000000000757,0.7499999999997986,2025-03-22 21:25:00+00:00,83994.01000000001,TP_T10,0.0004835505641749871,-0.15822471791250645,10.0
reference_validation,BULL,00-04,2025-03-25 00:00:00+00:00,2025-03-25 04:00:00+00:00,2025-03-25 01:45:00+00:00,88438.5,87010.0,1428.5,87081.425,86867.15,87367.125,True,,2025-03-25 01:45:00+00:00,87084.0,216.85000000000582,283.125,0.7659161147903075,2025-03-25 02:15:00+00:00,86867.15,TP_T10,0.0024901244775160283,0.8450622387580141,30.0
reference_validation,BEAR,16-20,2025-03-29 16:00:00+00:00,2025-03-29 20:00:00+00:00,2025-03-29 17:30:00+00:00,82839.9,82104.0,735.8999999999942,82140.795,82030.41,82287.975,True,,2025-03-29 17:30:00+00:00,82152.6,122.19000000000233,135.375,0.9026038781163607,2025-03-29 17:35:00+00:00,82287.975,SL_F25,-0.0016478480291554983,-1.223924014577749,5.0
reference_validation,BEAR,04-08,2025-04-07 04:00:00+00:00,2025-04-07 08:00:00+00:00,2025-04-07 04:25:00+00:00,79311.5,77311.0,2000.5,77411.025,77110.95,77811.125,True,,2025-04-07 04:25:00+00:00,77411.025,300.0749999999971,400.1000000000058,0.7499999999999818,2025-04-07 04:35:00+00:00,77110.95,TP_T10,0.003876385824887309,1.5381929124436544,10.0
reference_validation,SIDEWAYS,00-04,2025-04-11 00:00:00+00:00,2025-04-11 04:00:00+00:00,2025-04-11 01:15:00+00:00,79999.9,79335.2,664.6999999999971,79368.435,79268.73,79501.375,True,,2025-04-11 01:15:00+00:00,79376.7,107.97000000000116,124.67500000000291,0.8660116302386095,2025-04-11 01:20:00+00:00,79501.375,SL_F25,-0.0015706750217633501,-1.185337510881675,5.0
reference_validation,BULL,00-04,2025-04-24 00:00:00+00:00,2025-04-24 04:00:00+00:00,2025-04-24 01:30:00+00:00,93869.9,93181.8,688.0999999999913,93216.205,93112.99,93353.825,True,,2025-04-24 01:30:00+00:00,93238.6,125.61000000000058,115.22499999999127,1.0901280104144941,2025-04-24 01:35:00+00:00,93353.825,SL_F25,-0.0012358079164636884,-1.017903958231844,5.0
reference_validation,BULL,04-08,2025-04-26 04:00:00+00:00,2025-04-26 08:00:00+00:00,2025-04-26 05:05:00+00:00,95157.1,94500.5,656.6000000000058,94533.33,94434.84,94664.65,True,,2025-04-26 05:05:00+00:00,94540.1,105.26000000000931,124.54999999998836,0.8451224407869864,2025-04-26 05:30:00+00:00,94434.84,TP_T10,0.001113389979490283,0.1566949897451414,25.0
reference_validation,BULL,04-08,2025-04-27 04:00:00+00:00,2025-04-27 08:00:00+00:00,2025-04-27 05:05:00+00:00,95280.5,94000.0,1280.5,94064.025,93871.95,94320.125,True,,2025-04-27 05:05:00+00:00,94073.9,201.9499999999971,246.22500000000582,0.8201847903340128,2025-04-27 05:30:00+00:00,93871.95,TP_T10,0.002146716570695986,0.673358285347993,25.0
reference_validation,BULL,12-16,2025-04-29 12:00:00+00:00,2025-04-29 16:00:00+00:00,2025-04-29 13:25:00+00:00,95264.9,94700.1,564.7999999999884,94728.34000000001,94643.62000000001,94841.3,True,,2025-04-29 13:25:00+00:00,94799.2,155.5799999999872,42.10000000000582,3.6954869358661684,2025-04-29 13:30:00+00:00,94841.3,SL_F25,-0.00044409657465469985,-0.62204828732735,5.0
reference_validation,BULL,16-20,2025-05-07 16:00:00+00:00,2025-05-07 20:00:00+00:00,2025-05-07 16:45:00+00:00,97446.8,96655.2,791.6000000000058,96694.78,96576.04,96853.1,True,,2025-05-07 16:45:00+00:00,96694.78,118.74000000000524,158.32000000000698,0.75,2025-05-07 16:55:00+00:00,96853.1,SL_F25,-0.001637316926518753,-1.2186584632593767,10.0
reference_validation,BULL,12-16,2025-05-08 12:00:00+00:00,2025-05-08 16:00:00+00:00,2025-05-08 13:55:00+00:00,99863.3,99165.2,698.1000000000058,99200.105,99095.39,99339.725,True,,2025-05-08 13:55:00+00:00,99224.9,129.50999999999476,114.82500000001164,1.1278902677986644,2025-05-08 14:00:00+00:00,99339.725,SL_F25,-0.0011572196091909556,-0.9786098045954779,5.0
reference_validation,SIDEWAYS,00-04,2025-05-13 00:00:00+00:00,2025-05-13 04:00:00+00:00,2025-05-13 03:45:00+00:00,103080.9,101728.3,1352.5999999999913,101795.93000000001,101593.04000000001,102066.45,True,,2025-05-13 03:45:00+00:00,101809.7,216.65999999998894,256.75,0.8438558909444555,2025-05-13 03:55:00+00:00,101593.04000000001,TP_T10,0.0021280879916156215,0.6640439958078107,10.0
reference_validation,BULL,20-00,2025-05-16 20:00:00+00:00,2025-05-17 00:00:00+00:00,2025-05-16 20:55:00+00:00,104524.2,103533.2,991.0,103582.75,103434.09999999999,103780.95,True,,2025-05-16 20:55:00+00:00,103582.75,148.65000000000873,198.1999999999971,0.7500000000000551,2025-05-16 22:10:00+00:00,103434.09999999999,TP_T10,0.001435084509727814,0.31754225486390697,75.0
reference_validation,SIDEWAYS,12-16,2025-05-19 12:00:00+00:00,2025-05-19 16:00:00+00:00,2025-05-19 13:40:00+00:00,103359.5,102732.8,626.6999999999971,102764.13500000001,102670.13,102889.475,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,
reference_validation,BULL,08-12,2025-05-20 08:00:00+00:00,2025-05-20 12:00:00+00:00,2025-05-20 08:35:00+00:00,106371.3,104868.5,1502.800000000003,104943.64,104718.22,105244.2,True,,2025-05-20 08:35:00+00:00,104990.1,271.88000000000466,254.09999999999127,1.0699724517906888,2025-05-20 09:05:00+00:00,105244.2,SL_F25,-0.0024202281929438228,-1.6101140964719116,30.0
reference_validation,BULL,08-12,2025-05-21 08:00:00+00:00,2025-05-21 12:00:00+00:00,2025-05-21 08:30:00+00:00,107950.0,106400.0,1550.0,106477.5,106245.0,106787.5,True,,2025-05-21 08:30:00+00:00,106477.5,232.5,310.0,0.75,2025-05-21 09:10:00+00:00,106245.0,TP_T10,0.0021835599070226105,0.6917799535113053,40.0
reference_validation,BULL,16-20,2025-05-26 16:00:00+00:00,2025-05-26 20:00:00+00:00,2025-05-26 16:40:00+00:00,110400.0,109412.9,987.1000000000058,109462.25499999999,109314.18999999999,109659.67499999999,True,,2025-05-26 16:40:00+00:00,109471.0,156.81000000001222,188.67499999998836,0.8311117000133663,2025-05-26 16:55:00+00:00,109314.18999999999,TP_T10,0.0014324341606453967,0.31621708032269835,15.0
reference_validation,SIDEWAYS,00-04,2025-05-28 00:00:00+00:00,2025-05-28 04:00:00+00:00,2025-05-28 02:35:00+00:00,109857.6,108533.5,1324.1000000000058,108599.705,108401.09,108864.525,True,,2025-05-28 02:35:00+00:00,108599.705,198.61500000000524,264.81999999999243,0.7500000000000412,2025-05-28 03:55:00+00:00,108864.525,SL_F25,-0.0024384964949950134,-1.6192482474975067,80.0
reference_validation,BEAR,04-08,2025-05-29 04:00:00+00:00,2025-05-29 08:00:00+00:00,2025-05-29 04:55:00+00:00,108450.0,107378.6,1071.3999999999942,107432.17000000001,107271.46,107646.45000000001,True,,2025-05-29 04:55:00+00:00,107469.0,197.5399999999936,177.45000000001164,1.113214990137958,2025-05-29 05:45:00+00:00,107646.45000000001,SL_F25,-0.001651173826871113,-1.2255869134355564,50.0
reference_validation,BEAR,00-04,2025-05-31 00:00:00+00:00,2025-05-31 04:00:00+00:00,2025-05-31 01:40:00+00:00,104849.9,103555.0,1294.8999999999942,103619.745,103425.51,103878.725,True,,2025-05-31 01:40:00+00:00,103851.4,425.8899999999994,27.32500000001164,15.58609332112783,2025-05-31 01:55:00+00:00,103425.51,TP_T10,0.004100955788752,1.6504778943760003,15.0
reference_validation,BULL,00-04,2025-06-04 00:00:00+00:00,2025-06-04 04:00:00+00:00,2025-06-04 00:50:00+00:00,106208.0,105200.4,1007.6000000000058,105250.78,105099.64,105452.29999999999,True,,2025-06-04 00:50:00+00:00,105308.9,209.25999999999476,143.39999999999418,1.4592747559274983,2025-06-04 01:05:00+00:00,105452.29999999999,SL_F25,-0.0013617082696713591,-1.0808541348356795,15.0
reference_validation,BEAR,04-08,2025-06-05 04:00:00+00:00,2025-06-05 08:00:00+00:00,2025-06-05 06:00:00+00:00,105225.6,104594.8,630.8000000000029,104626.34,104531.72,104752.5,True,,2025-06-05 06:00:00+00:00,104626.34,94.61999999999534,126.16000000000349,0.7499999999999424,2025-06-05 06:15:00+00:00,104531.72,TP_T10,0.0009043611771184516,0.052180588559225805,15.0
reference_validation,BULL,08-12,2025-06-08 08:00:00+00:00,2025-06-08 12:00:00+00:00,2025-06-08 09:05:00+00:00,105617.2,105358.2,259.0,105371.15,105332.3,105422.95,False,REBREAK_BEFORE_FILL,,,,,,,,NO_TRADE,,,
reference_validation,BULL,04-08,2025-06-10 04:00:00+00:00,2025-06-10 08:00:00+00:00,2025-06-10 05:45:00+00:00,110280.0,109340.0,940.0,109387.0,109246.0,109575.0,True,,2025-06-10 05:45:00+00:00,109387.0,141.0,188.0,0.75,2025-06-10 05:55:00+00:00,109246.0,TP_T10,0.0012890014352711016,0.2445007176355508,10.0
reference_validation,BULL,20-00,2025-06-11 20:00:00+00:00,2025-06-12 00:00:00+00:00,2025-06-11 22:50:00+00:00,109776.5,108331.7,1444.800000000003,108403.94,108187.22,108692.9,True,,2025-06-11 22:50:00+00:00,108403.94,216.72000000000116,288.95999999999185,0.7500000000000252,2025-06-12 00:00:00+00:00,108600.0,TIME,-0.001808605849565963,-1.3043029247829816,70.0
reference_validation,BEAR,16-20,2025-06-14 16:00:00+00:00,2025-06-14 20:00:00+00:00,2025-06-14 17:10:00+00:00,105084.2,104570.0,514.1999999999971,104595.71,104518.58,104698.55,False,REBREAK_BEFORE_FILL,,,,,,,,NO_TRADE,,,
reference_validation,BEAR,08-12,2025-06-15 08:00:00+00:00,2025-06-15 12:00:00+00:00,2025-06-15 09:00:00+00:00,106099.4,105137.0,962.3999999999942,105185.12,105040.76,105377.6,False,REBREAK_BEFORE_FILL,,,,,,,,NO_TRADE,,,
reference_validation,BEAR,16-20,2025-06-17 16:00:00+00:00,2025-06-17 20:00:00+00:00,2025-06-17 17:35:00+00:00,105816.5,104068.0,1748.5,104155.425,103893.15,104505.125,False,REBREAK_BEFORE_FILL,,,,,,,,NO_TRADE,,,
reference_validation,BEAR,08-12,2025-06-18 08:00:00+00:00,2025-06-18 12:00:00+00:00,2025-06-18 09:50:00+00:00,105500.0,104660.0,840.0,104702.0,104576.0,104870.0,True,,2025-06-18 09:50:00+00:00,104702.0,126.0,168.0,0.75,2025-06-18 10:05:00+00:00,104576.0,TP_T10,0.0012034154075375829,0.20170770376879144,15.0
reference_validation,BEAR,12-16,2025-06-21 12:00:00+00:00,2025-06-21 16:00:00+00:00,2025-06-21 14:35:00+00:00,103940.6,103401.9,538.7000000000116,103428.83499999999,103348.03,103536.575,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,
reference_validation,BULL,08-12,2025-06-30 08:00:00+00:00,2025-06-30 12:00:00+00:00,2025-06-30 09:10:00+00:00,108500.0,107427.5,1072.5,107481.125,107320.25,107695.625,True,,2025-06-30 09:10:00+00:00,107603.4,283.1499999999942,92.22500000000582,3.0702087286524944,2025-06-30 10:20:00+00:00,107320.25,TP_T10,0.002631422427172322,0.9157112135861608,70.0
reference_validation,BULL,08-12,2025-07-04 08:00:00+00:00,2025-07-04 12:00:00+00:00,2025-07-04 08:25:00+00:00,109283.2,108661.0,622.1999999999971,108692.11,108598.78,108816.55,True,,2025-07-04 08:25:00+00:00,108731.3,132.52000000000407,85.25,1.5544868035191093,2025-07-04 08:40:00+00:00,108816.55,SL_F25,-0.0007840428653018956,-0.7920214326509478,15.0
reference_validation,BEAR,08-12,2025-07-05 08:00:00+00:00,2025-07-05 12:00:00+00:00,2025-07-05 08:55:00+00:00,108368.1,107946.1,422.0,107967.20000000001,107903.90000000001,108051.6,True,,2025-07-05 08:55:00+00:00,107967.20000000001,63.30000000000291,84.39999999999418,0.7500000000000862,2025-07-05 09:10:00+00:00,107903.90000000001,TP_T10,0.0005862891693032968,-0.10685541534835163,15.0
reference_validation,BULL,08-12,2025-07-10 08:00:00+00:00,2025-07-10 12:00:00+00:00,2025-07-10 10:55:00+00:00,111399.7,110894.2,505.5,110919.47499999999,110843.65,111020.575,True,,2025-07-10 10:55:00+00:00,110992.3,148.65000000000873,28.27499999999418,5.257294429709614,2025-07-10 11:00:00+00:00,111020.575,SL_F25,-0.0002547474013962606,-0.5273737006981303,5.0
reference_validation,BULL,12-16,2025-07-10 12:00:00+00:00,2025-07-10 16:00:00+00:00,2025-07-10 12:30:00+00:00,111370.3,110800.0,570.3000000000029,110828.515,110742.97,110942.575,True,,2025-07-10 12:30:00+00:00,110865.4,122.42999999999302,77.17500000000291,1.586394557822979,2025-07-10 12:55:00+00:00,110742.97,TP_T10,0.0011043120757241937,0.15215603786209686,25.0
reference_validation,BULL,16-20,2025-07-11 16:00:00+00:00,2025-07-11 20:00:00+00:00,2025-07-11 16:25:00+00:00,118226.0,116725.1,1500.8999999999942,116800.145,116575.01000000001,117100.32500000001,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,
reference_validation,BULL,20-00,2025-07-13 20:00:00+00:00,2025-07-14 00:00:00+00:00,2025-07-13 22:25:00+00:00,119454.9,118325.4,1129.5,118381.875,118212.45,118607.775,True,,2025-07-13 22:25:00+00:00,118410.6,198.15000000000873,197.17499999998836,1.0049448459491337,2025-07-13 22:40:00+00:00,118607.775,SL_F25,-0.0016651803132488843,-1.2325901566244422,15.0
reference_validation,BULL,16-20,2025-07-14 16:00:00+00:00,2025-07-14 20:00:00+00:00,2025-07-14 16:25:00+00:00,122113.9,119590.9,2523.0,119717.04999999999,119338.59999999999,120221.65,True,,2025-07-14 16:25:00+00:00,119776.8,438.20000000001164,444.84999999999127,0.9850511408340344,2025-07-14 16:55:00+00:00,120221.65,SL_F25,-0.00371399135725776,-2.25699567862888,30.0
reference_validation,BULL,00-04,2025-07-23 00:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-23 02:20:00+00:00,120264.8,119207.5,1057.300000000003,119260.365,119101.77,119471.825,True,,2025-07-23 02:20:00+00:00,119280.1,178.33000000000175,191.72499999999127,0.9301343069501101,2025-07-23 02:45:00+00:00,119101.77,TP_T10,0.0014950524018675516,0.34752620093377573,25.0
reference_validation,BULL,04-08,2025-07-23 04:00:00+00:00,2025-07-23 08:00:00+00:00,2025-07-23 06:30:00+00:00,120146.5,118522.0,1624.5,118603.225,118359.55,118928.125,True,,2025-07-23 06:30:00+00:00,118603.225,243.6750000000029,324.8999999999942,0.7500000000000224,2025-07-23 06:50:00+00:00,118359.55,TP_T10,0.002054539410711664,0.6272697053558319,20.0
reference_validation,BULL,12-16,2025-07-28 12:00:00+00:00,2025-07-28 16:00:00+00:00,2025-07-28 13:40:00+00:00,119091.2,118471.3,619.8999999999942,118502.295,118409.31,118626.275,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,
reference_validation,SIDEWAYS,16-20,2025-07-28 16:00:00+00:00,2025-07-28 20:00:00+00:00,2025-07-28 17:30:00+00:00,119085.0,117900.0,1185.0,117959.25,117781.5,118196.25,True,,2025-07-28 17:30:00+00:00,118006.1,224.60000000000582,190.14999999999418,1.1811727583487388,2025-07-28 17:45:00+00:00,117781.5,TP_T10,0.001903291440018828,0.5516457200094139,15.0
reference_validation,BULL,08-12,2025-07-29 08:00:00+00:00,2025-07-29 12:00:00+00:00,2025-07-29 11:15:00+00:00,119258.7,118377.1,881.5999999999913,118421.18000000001,118288.94,118597.5,True,,2025-07-29 11:15:00+00:00,118421.18000000001,132.24000000000524,176.31999999999243,0.750000000000062,2025-07-29 12:00:00+00:00,118560.0,TIME,-0.0011722565169507045,-0.9861282584753522,45.0
reference_validation,BULL,16-20,2025-08-09 16:00:00+00:00,2025-08-09 20:00:00+00:00,2025-08-09 16:55:00+00:00,117200.0,116600.0,600.0,116630.0,116540.0,116750.0,True,,2025-08-09 16:55:00+00:00,116640.7,100.69999999999709,109.30000000000291,0.9213174748398391,2025-08-09 17:15:00+00:00,116750.0,SL_F25,-0.0009370657069102201,-0.86853285345511,20.0
reference_validation,BULL,20-00,2025-08-09 20:00:00+00:00,2025-08-10 00:00:00+00:00,2025-08-09 21:35:00+00:00,116900.9,116458.1,442.7999999999884,116480.24,116413.82,116568.8,True,,2025-08-09 21:35:00+00:00,116495.4,81.5799999999872,73.40000000000873,1.1114441416890666,2025-08-09 21:40:00+00:00,116401.3,TP_GAP_OPEN,0.0008077572161646836,0.00387860808234175,5.0
reference_validation,BULL,20-00,2025-08-11 20:00:00+00:00,2025-08-12 00:00:00+00:00,2025-08-11 22:00:00+00:00,120799.0,118499.0,2300.0,118614.0,118269.0,119074.0,True,,2025-08-11 22:00:00+00:00,118671.3,402.3000000000029,402.6999999999971,0.9990067047429994,2025-08-11 22:25:00+00:00,118269.0,TP_T10,0.003390036175553844,1.295018087776922,25.0
reference_validation,BULL,04-08,2025-08-13 04:00:00+00:00,2025-08-13 08:00:00+00:00,2025-08-13 06:00:00+00:00,120146.6,119028.0,1118.6000000000058,119083.93,118916.14,119307.65,False,REBREAK_BEFORE_FILL,,,,,,,,NO_TRADE,,,
reference_validation,BEAR,16-20,2025-08-17 16:00:00+00:00,2025-08-17 20:00:00+00:00,2025-08-17 16:25:00+00:00,118558.0,118010.0,548.0,118037.4,117955.2,118147.0,True,,2025-08-17 16:25:00+00:00,118110.9,155.6999999999971,36.10000000000582,4.3130193905809415,2025-08-17 16:35:00+00:00,117955.2,TP_T10,0.0013182525914204116,0.25912629571020573,10.0
reference_validation,BEAR,00-04,2025-08-19 00:00:00+00:00,2025-08-19 04:00:00+00:00,2025-08-19 00:35:00+00:00,116938.7,115929.9,1008.8000000000028,115980.34,115829.01999999999,116182.09999999999,True,,2025-08-19 00:35:00+00:00,115987.6,158.5800000000163,194.49999999998545,0.8153213367610702,2025-08-19 00:50:00+00:00,116182.09999999999,SL_F25,-0.001676903393121208,-1.238451696560604,15.0
reference_validation,BEAR,16-20,2025-08-21 16:00:00+00:00,2025-08-21 20:00:00+00:00,2025-08-21 16:55:00+00:00,113936.0,112545.4,1390.6000000000058,112614.93,112406.34,112893.04999999999,False,REBREAK_BEFORE_FILL,,,,,,,,NO_TRADE,,,
