partition,date_utc,signal_ts,window_status,entry_name,entry_fraction,planned_entry_px,H,L,eligible_start,h2_bar_start,opposite_break_bar_start,filled,entry_ts,entry_px,target_hit,terminal,minutes_to_h2,reward_range_frac,min_post_entry_frac,adverse_excursion_range_frac,window_id
development,2023-03-22,2023-03-22 13:35:00+00:00,H2_ARRIVAL,F85,0.85,1799.1705,1802.55,1780.02,2023-03-22 13:50:00+00:00,2023-03-22 14:30:00+00:00,,True,2023-03-22 13:50:00+00:00,1799.1705,True,H2_ARRIVAL,40.0,0.15000000000000002,0.6844207723035992,0.16557922769640077,development|2023-03-22|2023-03-22T13:35:00+00:00
development,2023-03-22,2023-03-22 13:35:00+00:00,H2_ARRIVAL,F80,0.8,1798.0439999999999,1802.55,1780.02,2023-03-22 13:50:00+00:00,2023-03-22 14:30:00+00:00,,True,2023-03-22 13:50:00+00:00,1798.0439999999999,True,H2_ARRIVAL,40.0,0.19999999999999996,0.6844207723035992,0.11557922769640083,development|2023-03-22|2023-03-22T13:35:00+00:00
development,2023-03-22,2023-03-22 13:35:00+00:00,H2_ARRIVAL,F75,0.75,1796.9175,1802.55,1780.02,2023-03-22 13:50:00+00:00,2023-03-22 14:30:00+00:00,,True,2023-03-22 13:55:00+00:00,1796.9175,True,H2_ARRIVAL,35.0,0.25,0.6844207723035992,0.06557922769640079,development|2023-03-22|2023-03-22T13:35:00+00:00
development,2023-04-12,2023-04-12 14:10:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F95,0.95,1902.7479999999998,1904.85,1862.81,,,,False,,,False,NO_CLEAN_WINDOW,,0.050000000000000044,,,development|2023-04-12|2023-04-12T14:10:00+00:00
development,2023-04-12,2023-04-12 14:10:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F90,0.9,1900.646,1904.85,1862.81,,,,False,,,False,NO_CLEAN_WINDOW,,0.09999999999999998,,,development|2023-04-12|2023-04-12T14:10:00+00:00
development,2023-04-12,2023-04-12 14:10:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F85,0.85,1898.5439999999999,1904.85,1862.81,,,,False,,,False,NO_CLEAN_WINDOW,,0.15000000000000002,,,development|2023-04-12|2023-04-12T14:10:00+00:00
development,2023-04-12,2023-04-12 14:10:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F80,0.8,1896.442,1904.85,1862.81,,,,False,,,False,NO_CLEAN_WINDOW,,0.19999999999999996,,,development|2023-04-12|2023-04-12T14:10:00+00:00
development,2023-04-12,2023-04-12 14:10:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F75,0.75,1894.34,1904.85,1862.81,,,,False,,,False,NO_CLEAN_WINDOW,,0.25,,,development|2023-04-12|2023-04-12T14:10:00+00:00
development,2023-04-13,2023-04-13 17:10:00+00:00,H2_ARRIVAL,F95,0.95,2006.854,2011.49,1918.77,2023-04-13 17:20:00+00:00,2023-04-13 17:20:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,,development|2023-04-13|2023-04-13T17:10:00+00:00
development,2023-04-13,2023-04-13 17:10:00+00:00,H2_ARRIVAL,F90,0.9,2002.218,2011.49,1918.77,2023-04-13 17:20:00+00:00,2023-04-13 17:20:00+00:00,,False,,,False,H2_ARRIVAL,,0.09999999999999998,,,development|2023-04-13|2023-04-13T17:10:00+00:00
development,2023-04-13,2023-04-13 17:10:00+00:00,H2_ARRIVAL,F85,0.85,1997.582,2011.49,1918.77,2023-04-13 17:20:00+00:00,2023-04-13 17:20:00+00:00,,False,,,False,H2_ARRIVAL,,0.15000000000000002,,,development|2023-04-13|2023-04-13T17:10:00+00:00
development,2023-04-13,2023-04-13 17:10:00+00:00,H2_ARRIVAL,F80,0.8,1992.946,2011.49,1918.77,2023-04-13 17:20:00+00:00,2023-04-13 17:20:00+00:00,,False,,,False,H2_ARRIVAL,,0.19999999999999996,,,development|2023-04-13|2023-04-13T17:10:00+00:00
development,2023-04-13,2023-04-13 17:10:00+00:00,H2_ARRIVAL,F75,0.75,1988.31,2011.49,1918.77,2023-04-13 17:20:00+00:00,2023-04-13 17:20:00+00:00,,False,,,False,H2_ARRIVAL,,0.25,,,development|2023-04-13|2023-04-13T17:10:00+00:00
development,2023-04-20,2023-04-20 13:55:00+00:00,H2_ARRIVAL,F95,0.95,1973.9395,1975.98,1935.17,2023-04-20 14:00:00+00:00,2023-04-20 14:10:00+00:00,,True,2023-04-20 14:00:00+00:00,1973.9395,True,H2_ARRIVAL,10.0,0.050000000000000044,0.8081352609654512,0.14186473903454877,development|2023-04-20|2023-04-20T13:55:00+00:00
development,2023-04-20,2023-04-20 13:55:00+00:00,H2_ARRIVAL,F90,0.9,1971.8990000000001,1975.98,1935.17,2023-04-20 14:00:00+00:00,2023-04-20 14:10:00+00:00,,True,2023-04-20 14:00:00+00:00,1971.8990000000001,True,H2_ARRIVAL,10.0,0.09999999999999998,0.8081352609654512,0.09186473903454884,development|2023-04-20|2023-04-20T13:55:00+00:00
development,2023-04-20,2023-04-20 13:55:00+00:00,H2_ARRIVAL,F85,0.85,1969.8585,1975.98,1935.17,2023-04-20 14:00:00+00:00,2023-04-20 14:10:00+00:00,,True,2023-04-20 14:00:00+00:00,1969.8585,True,H2_ARRIVAL,10.0,0.15000000000000002,0.8081352609654512,0.04186473903454879,development|2023-04-20|2023-04-20T13:55:00+00:00
development,2023-04-20,2023-04-20 13:55:00+00:00,H2_ARRIVAL,F80,0.8,1967.818,1975.98,1935.17,2023-04-20 14:00:00+00:00,2023-04-20 14:10:00+00:00,,False,,,False,H2_ARRIVAL,,0.19999999999999996,,,development|2023-04-20|2023-04-20T13:55:00+00:00
development,2023-04-20,2023-04-20 13:55:00+00:00,H2_ARRIVAL,F75,0.75,1965.7775000000001,1975.98,1935.17,2023-04-20 14:00:00+00:00,2023-04-20 14:10:00+00:00,,False,,,False,H2_ARRIVAL,,0.25,,,development|2023-04-20|2023-04-20T13:55:00+00:00
development,2023-04-24,2023-04-24 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F95,0.95,1854.5990000000002,1855.9,1829.88,,,,False,,,False,NO_CLEAN_WINDOW,,0.050000000000000044,,,development|2023-04-24|2023-04-24T13:35:00+00:00
development,2023-04-24,2023-04-24 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F90,0.9,1853.298,1855.9,1829.88,,,,False,,,False,NO_CLEAN_WINDOW,,0.09999999999999998,,,development|2023-04-24|2023-04-24T13:35:00+00:00
development,2023-04-24,2023-04-24 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F85,0.85,1851.997,1855.9,1829.88,,,,False,,,False,NO_CLEAN_WINDOW,,0.15000000000000002,,,development|2023-04-24|2023-04-24T13:35:00+00:00
development,2023-04-24,2023-04-24 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F80,0.8,1850.6960000000001,1855.9,1829.88,,,,False,,,False,NO_CLEAN_WINDOW,,0.19999999999999996,,,development|2023-04-24|2023-04-24T13:35:00+00:00
development,2023-04-24,2023-04-24 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F75,0.75,1849.395,1855.9,1829.88,,,,False,,,False,NO_CLEAN_WINDOW,,0.25,,,development|2023-04-24|2023-04-24T13:35:00+00:00
development,2023-04-25,2023-04-25 13:35:00+00:00,H2_ARRIVAL,F95,0.95,1829.881,1831.22,1804.44,2023-04-25 13:40:00+00:00,2023-04-25 17:40:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,,development|2023-04-25|2023-04-25T13:35:00+00:00
development,2023-04-25,2023-04-25 13:35:00+00:00,H2_ARRIVAL,F90,0.9,1828.542,1831.22,1804.44,2023-04-25 13:40:00+00:00,2023-04-25 17:40:00+00:00,,False,,,False,H2_ARRIVAL,,0.09999999999999998,,,development|2023-04-25|2023-04-25T13:35:00+00:00
development,2023-04-25,2023-04-25 13:35:00+00:00,H2_ARRIVAL,F85,0.85,1827.203,1831.22,1804.44,2023-04-25 13:40:00+00:00,2023-04-25 17:40:00+00:00,,True,2023-04-25 17:35:00+00:00,1827.203,True,H2_ARRIVAL,5.0,0.15000000000000002,0.5448095593726636,0.30519044062733636,development|2023-04-25|2023-04-25T13:35:00+00:00
development,2023-04-25,2023-04-25 13:35:00+00:00,H2_ARRIVAL,F80,0.8,1825.864,1831.22,1804.44,2023-04-25 13:40:00+00:00,2023-04-25 17:40:00+00:00,,True,2023-04-25 14:00:00+00:00,1825.864,True,H2_ARRIVAL,220.0,0.19999999999999996,-0.24122479462285448,1.0412247946228546,development|2023-04-25|2023-04-25T13:35:00+00:00
development,2023-04-25,2023-04-25 13:35:00+00:00,H2_ARRIVAL,F75,0.75,1824.525,1831.22,1804.44,2023-04-25 13:40:00+00:00,2023-04-25 17:40:00+00:00,,True,2023-04-25 13:40:00+00:00,1824.525,True,H2_ARRIVAL,240.0,0.25,-0.24122479462285448,0.9912247946228545,development|2023-04-25|2023-04-25T13:35:00+00:00
development,2023-04-27,2023-04-27 14:05:00+00:00,H2_ARRIVAL,F95,0.95,1893.1775,1895.0,1858.55,2023-04-27 14:10:00+00:00,2023-04-27 15:20:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,,development|2023-04-27|2023-04-27T14:05:00+00:00
development,2023-04-27,2023-04-27 14:05:00+00:00,H2_ARRIVAL,F90,0.9,1891.355,1895.0,1858.55,2023-04-27 14:10:00+00:00,2023-04-27 15:20:00+00:00,,True,2023-04-27 14:15:00+00:00,1891.355,True,H2_ARRIVAL,65.0,0.09999999999999998,0.6194787379972599,0.2805212620027401,development|2023-04-27|2023-04-27T14:05:00+00:00
development,2023-04-27,2023-04-27 14:05:00+00:00,H2_ARRIVAL,F85,0.85,1889.5325,1895.0,1858.55,2023-04-27 14:10:00+00:00,2023-04-27 15:20:00+00:00,,True,2023-04-27 14:10:00+00:00,1889.5325,True,H2_ARRIVAL,70.0,0.15000000000000002,0.6194787379972599,0.23052126200274003,development|2023-04-27|2023-04-27T14:05:00+00:00
development,2023-04-27,2023-04-27 14:05:00+00:00,H2_ARRIVAL,F80,0.8,1887.71,1895.0,1858.55,2023-04-27 14:10:00+00:00,2023-04-27 15:20:00+00:00,,True,2023-04-27 14:10:00+00:00,1887.71,True,H2_ARRIVAL,70.0,0.19999999999999996,0.6194787379972599,0.1805212620027401,development|2023-04-27|2023-04-27T14:05:00+00:00
development,2023-04-27,2023-04-27 14:05:00+00:00,H2_ARRIVAL,F75,0.75,1885.8875,1895.0,1858.55,2023-04-27 14:10:00+00:00,2023-04-27 15:20:00+00:00,,True,2023-04-27 14:10:00+00:00,1885.8875,True,H2_ARRIVAL,70.0,0.25,0.6194787379972599,0.13052126200274006,development|2023-04-27|2023-04-27T14:05:00+00:00
development,2023-05-03,2023-05-03 17:30:00+00:00,H2_ARRIVAL,F95,0.95,1870.248,1871.75,1841.71,2023-05-03 17:35:00+00:00,2023-05-03 17:35:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,,development|2023-05-03|2023-05-03T17:30:00+00:00
development,2023-05-03,2023-05-03 17:30:00+00:00,H2_ARRIVAL,F90,0.9,1868.746,1871.75,1841.71,2023-05-03 17:35:00+00:00,2023-05-03 17:35:00+00:00,,False,,,False,H2_ARRIVAL,,0.09999999999999998,,,development|2023-05-03|2023-05-03T17:30:00+00:00
development,2023-05-03,2023-05-03 17:30:00+00:00,H2_ARRIVAL,F85,0.85,1867.244,1871.75,1841.71,2023-05-03 17:35:00+00:00,2023-05-03 17:35:00+00:00,,False,,,False,H2_ARRIVAL,,0.15000000000000002,,,development|2023-05-03|2023-05-03T17:30:00+00:00
development,2023-05-03,2023-05-03 17:30:00+00:00,H2_ARRIVAL,F80,0.8,1865.742,1871.75,1841.71,2023-05-03 17:35:00+00:00,2023-05-03 17:35:00+00:00,,False,,,False,H2_ARRIVAL,,0.19999999999999996,,,development|2023-05-03|2023-05-03T17:30:00+00:00
development,2023-05-03,2023-05-03 17:30:00+00:00,H2_ARRIVAL,F75,0.75,1864.24,1871.75,1841.71,2023-05-03 17:35:00+00:00,2023-05-03 17:35:00+00:00,,False,,,False,H2_ARRIVAL,,0.25,,,development|2023-05-03|2023-05-03T17:30:00+00:00
development,2023-05-08,2023-05-08 15:05:00+00:00,H2_ARRIVAL,F95,0.95,1871.5,1873.5,1833.5,2023-05-08 15:10:00+00:00,2023-05-08 15:20:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,,development|2023-05-08|2023-05-08T15:05:00+00:00
development,2023-05-08,2023-05-08 15:05:00+00:00,H2_ARRIVAL,F90,0.9,1869.5,1873.5,1833.5,2023-05-08 15:10:00+00:00,2023-05-08 15:20:00+00:00,,False,,,False,H2_ARRIVAL,,0.09999999999999998,,,development|2023-05-08|2023-05-08T15:05:00+00:00
development,2023-05-08,2023-05-08 15:05:00+00:00,H2_ARRIVAL,F85,0.85,1867.5,1873.5,1833.5,2023-05-08 15:10:00+00:00,2023-05-08 15:20:00+00:00,,True,2023-05-08 15:10:00+00:00,1867.5,True,H2_ARRIVAL,10.0,0.15000000000000002,0.7605000000000018,0.08949999999999814,development|2023-05-08|2023-05-08T15:05:00+00:00
development,2023-05-08,2023-05-08 15:05:00+00:00,H2_ARRIVAL,F80,0.8,1865.5,1873.5,1833.5,2023-05-08 15:10:00+00:00,2023-05-08 15:20:00+00:00,,True,2023-05-08 15:10:00+00:00,1865.5,True,H2_ARRIVAL,10.0,0.19999999999999996,0.7605000000000018,0.0394999999999982,development|2023-05-08|2023-05-08T15:05:00+00:00
development,2023-05-08,2023-05-08 15:05:00+00:00,H2_ARRIVAL,F75,0.75,1863.5,1873.5,1833.5,2023-05-08 15:10:00+00:00,2023-05-08 15:20:00+00:00,,False,,,False,H2_ARRIVAL,,0.25,,,development|2023-05-08|2023-05-08T15:05:00+00:00
development,2023-05-09,2023-05-09 17:05:00+00:00,NO_H2_BY_SESSION_END,F95,0.95,1852.79,1853.83,1833.03,2023-05-09 17:10:00+00:00,,,True,2023-05-09 19:55:00+00:00,1852.79,False,NO_H2_BY_SESSION_END,,0.050000000000000044,0.7028846153846227,0.2471153846153773,development|2023-05-09|2023-05-09T17:05:00+00:00
development,2023-05-09,2023-05-09 17:05:00+00:00,NO_H2_BY_SESSION_END,F90,0.9,1851.75,1853.83,1833.03,2023-05-09 17:10:00+00:00,,,True,2023-05-09 19:55:00+00:00,1851.75,False,NO_H2_BY_SESSION_END,,0.09999999999999998,0.7028846153846227,0.19711538461537736,development|2023-05-09|2023-05-09T17:05:00+00:00
development,2023-05-09,2023-05-09 17:05:00+00:00,NO_H2_BY_SESSION_END,F85,0.85,1850.71,1853.83,1833.03,2023-05-09 17:10:00+00:00,,,True,2023-05-09 17:10:00+00:00,1850.71,False,NO_H2_BY_SESSION_END,,0.15000000000000002,0.25144230769230913,0.5985576923076908,development|2023-05-09|2023-05-09T17:05:00+00:00
development,2023-05-09,2023-05-09 17:05:00+00:00,NO_H2_BY_SESSION_END,F80,0.8,1849.6699999999998,1853.83,1833.03,2023-05-09 17:10:00+00:00,,,True,2023-05-09 17:10:00+00:00,1849.6699999999998,False,NO_H2_BY_SESSION_END,,0.19999999999999996,0.25144230769230913,0.5485576923076909,development|2023-05-09|2023-05-09T17:05:00+00:00
development,2023-05-09,2023-05-09 17:05:00+00:00,NO_H2_BY_SESSION_END,F75,0.75,1848.6299999999999,1853.83,1833.03,2023-05-09 17:10:00+00:00,,,True,2023-05-09 17:10:00+00:00,1848.6299999999999,False,NO_H2_BY_SESSION_END,,0.25,0.25144230769230913,0.49855769230769087,development|2023-05-09|2023-05-09T17:05:00+00:00
development,2023-05-12,2023-05-12 13:35:00+00:00,H2_ARRIVAL,F95,0.95,1775.559,1776.68,1754.26,2023-05-12 13:40:00+00:00,2023-05-12 14:10:00+00:00,,True,2023-05-12 13:40:00+00:00,1775.559,True,H2_ARRIVAL,30.0,0.050000000000000044,0.6168599464763551,0.33314005352364484,development|2023-05-12|2023-05-12T13:35:00+00:00
development,2023-05-12,2023-05-12 13:35:00+00:00,H2_ARRIVAL,F90,0.9,1774.438,1776.68,1754.26,2023-05-12 13:40:00+00:00,2023-05-12 14:10:00+00:00,,True,2023-05-12 13:40:00+00:00,1774.438,True,H2_ARRIVAL,30.0,0.09999999999999998,0.6168599464763551,0.2831400535236449,development|2023-05-12|2023-05-12T13:35:00+00:00
development,2023-05-12,2023-05-12 13:35:00+00:00,H2_ARRIVAL,F85,0.85,1773.317,1776.68,1754.26,2023-05-12 13:40:00+00:00,2023-05-12 14:10:00+00:00,,True,2023-05-12 13:40:00+00:00,1773.317,True,H2_ARRIVAL,30.0,0.15000000000000002,0.6168599464763551,0.23314005352364486,development|2023-05-12|2023-05-12T13:35:00+00:00
development,2023-05-12,2023-05-12 13:35:00+00:00,H2_ARRIVAL,F80,0.8,1772.1960000000001,1776.68,1754.26,2023-05-12 13:40:00+00:00,2023-05-12 14:10:00+00:00,,True,2023-05-12 13:40:00+00:00,1772.1960000000001,True,H2_ARRIVAL,30.0,0.19999999999999996,0.6168599464763551,0.18314005352364493,development|2023-05-12|2023-05-12T13:35:00+00:00
development,2023-05-12,2023-05-12 13:35:00+00:00,H2_ARRIVAL,F75,0.75,1771.075,1776.68,1754.26,2023-05-12 13:40:00+00:00,2023-05-12 14:10:00+00:00,,True,2023-05-12 13:40:00+00:00,1771.075,True,H2_ARRIVAL,30.0,0.25,0.6168599464763551,0.13314005352364489,development|2023-05-12|2023-05-12T13:35:00+00:00
development,2023-05-16,2023-05-16 17:00:00+00:00,H2_ARRIVAL,F95,0.95,1826.0205,1826.92,1808.93,2023-05-16 17:05:00+00:00,2023-05-16 17:45:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,,development|2023-05-16|2023-05-16T17:00:00+00:00
development,2023-05-16,2023-05-16 17:00:00+00:00,H2_ARRIVAL,F90,0.9,1825.121,1826.92,1808.93,2023-05-16 17:05:00+00:00,2023-05-16 17:45:00+00:00,,False,,,False,H2_ARRIVAL,,0.09999999999999998,,,development|2023-05-16|2023-05-16T17:00:00+00:00
development,2023-05-16,2023-05-16 17:00:00+00:00,H2_ARRIVAL,F85,0.85,1824.2215,1826.92,1808.93,2023-05-16 17:05:00+00:00,2023-05-16 17:45:00+00:00,,True,2023-05-16 17:05:00+00:00,1824.2215,True,H2_ARRIVAL,40.0,0.15000000000000002,0.337965536409112,0.512034463590888,development|2023-05-16|2023-05-16T17:00:00+00:00
development,2023-05-16,2023-05-16 17:00:00+00:00,H2_ARRIVAL,F80,0.8,1823.3220000000001,1826.92,1808.93,2023-05-16 17:05:00+00:00,2023-05-16 17:45:00+00:00,,True,2023-05-16 17:05:00+00:00,1823.3220000000001,True,H2_ARRIVAL,40.0,0.19999999999999996,0.337965536409112,0.46203446359088807,development|2023-05-16|2023-05-16T17:00:00+00:00
development,2023-05-16,2023-05-16 17:00:00+00:00,H2_ARRIVAL,F75,0.75,1822.4225000000001,1826.92,1808.93,2023-05-16 17:05:00+00:00,2023-05-16 17:45:00+00:00,,True,2023-05-16 17:05:00+00:00,1822.4225000000001,True,H2_ARRIVAL,40.0,0.25,0.337965536409112,0.412034463590888,development|2023-05-16|2023-05-16T17:00:00+00:00
development,2023-05-22,2023-05-22 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F95,0.95,1819.168,1819.75,1808.11,,,,False,,,False,NO_CLEAN_WINDOW,,0.050000000000000044,,,development|2023-05-22|2023-05-22T13:35:00+00:00
development,2023-05-22,2023-05-22 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F90,0.9,1818.586,1819.75,1808.11,,,,False,,,False,NO_CLEAN_WINDOW,,0.09999999999999998,,,development|2023-05-22|2023-05-22T13:35:00+00:00
development,2023-05-22,2023-05-22 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F85,0.85,1818.004,1819.75,1808.11,,,,False,,,False,NO_CLEAN_WINDOW,,0.15000000000000002,,,development|2023-05-22|2023-05-22T13:35:00+00:00
development,2023-05-22,2023-05-22 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F80,0.8,1817.422,1819.75,1808.11,,,,False,,,False,NO_CLEAN_WINDOW,,0.19999999999999996,,,development|2023-05-22|2023-05-22T13:35:00+00:00
development,2023-05-22,2023-05-22 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F75,0.75,1816.84,1819.75,1808.11,,,,False,,,False,NO_CLEAN_WINDOW,,0.25,,,development|2023-05-22|2023-05-22T13:35:00+00:00
development,2023-05-26,2023-05-26 13:40:00+00:00,H2_ARRIVAL,F95,0.95,1825.0905,1826.0,1807.81,2023-05-26 13:50:00+00:00,2023-05-26 14:00:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,,development|2023-05-26|2023-05-26T13:40:00+00:00
development,2023-05-26,2023-05-26 13:40:00+00:00,H2_ARRIVAL,F90,0.9,1824.181,1826.0,1807.81,2023-05-26 13:50:00+00:00,2023-05-26 14:00:00+00:00,,True,2023-05-26 13:55:00+00:00,1824.181,True,H2_ARRIVAL,5.0,0.09999999999999998,0.735568993952725,0.164431006047275,development|2023-05-26|2023-05-26T13:40:00+00:00
development,2023-05-26,2023-05-26 13:40:00+00:00,H2_ARRIVAL,F85,0.85,1823.2715,1826.0,1807.81,2023-05-26 13:50:00+00:00,2023-05-26 14:00:00+00:00,,True,2023-05-26 13:50:00+00:00,1823.2715,True,H2_ARRIVAL,10.0,0.15000000000000002,0.735568993952725,0.11443100604727496,development|2023-05-26|2023-05-26T13:40:00+00:00
development,2023-05-26,2023-05-26 13:40:00+00:00,H2_ARRIVAL,F80,0.8,1822.362,1826.0,1807.81,2023-05-26 13:50:00+00:00,2023-05-26 14:00:00+00:00,,True,2023-05-26 13:50:00+00:00,1822.362,True,H2_ARRIVAL,10.0,0.19999999999999996,0.735568993952725,0.06443100604727503,development|2023-05-26|2023-05-26T13:40:00+00:00
development,2023-05-26,2023-05-26 13:40:00+00:00,H2_ARRIVAL,F75,0.75,1821.4524999999999,1826.0,1807.81,2023-05-26 13:50:00+00:00,2023-05-26 14:00:00+00:00,,True,2023-05-26 13:55:00+00:00,1821.4524999999999,True,H2_ARRIVAL,5.0,0.25,0.735568993952725,0.014431006047274986,development|2023-05-26|2023-05-26T13:40:00+00:00
development,2023-06-01,2023-06-01 16:25:00+00:00,H2_ARRIVAL,F95,0.95,1865.27,1866.01,1851.21,2023-06-01 16:30:00+00:00,2023-06-01 16:50:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,,development|2023-06-01|2023-06-01T16:25:00+00:00
development,2023-06-01,2023-06-01 16:25:00+00:00,H2_ARRIVAL,F90,0.9,1864.53,1866.01,1851.21,2023-06-01 16:30:00+00:00,2023-06-01 16:50:00+00:00,,True,2023-06-01 16:30:00+00:00,1864.53,True,H2_ARRIVAL,20.0,0.09999999999999998,0.5709459459459508,0.3290540540540492,development|2023-06-01|2023-06-01T16:25:00+00:00
development,2023-06-01,2023-06-01 16:25:00+00:00,H2_ARRIVAL,F85,0.85,1863.79,1866.01,1851.21,2023-06-01 16:30:00+00:00,2023-06-01 16:50:00+00:00,,True,2023-06-01 16:30:00+00:00,1863.79,True,H2_ARRIVAL,20.0,0.15000000000000002,0.5709459459459508,0.27905405405404915,development|2023-06-01|2023-06-01T16:25:00+00:00
development,2023-06-01,2023-06-01 16:25:00+00:00,H2_ARRIVAL,F80,0.8,1863.05,1866.01,1851.21,2023-06-01 16:30:00+00:00,2023-06-01 16:50:00+00:00,,True,2023-06-01 16:30:00+00:00,1863.05,True,H2_ARRIVAL,20.0,0.19999999999999996,0.5709459459459508,0.22905405405404922,development|2023-06-01|2023-06-01T16:25:00+00:00
development,2023-06-01,2023-06-01 16:25:00+00:00,H2_ARRIVAL,F75,0.75,1862.31,1866.01,1851.21,2023-06-01 16:30:00+00:00,2023-06-01 16:50:00+00:00,,True,2023-06-01 16:30:00+00:00,1862.31,True,H2_ARRIVAL,20.0,0.25,0.5709459459459508,0.17905405405404917,development|2023-06-01|2023-06-01T16:25:00+00:00
development,2023-06-08,2023-06-08 14:35:00+00:00,H2_ARRIVAL,F95,0.95,1855.984,1857.0,1836.68,2023-06-08 14:45:00+00:00,2023-06-08 14:50:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,,development|2023-06-08|2023-06-08T14:35:00+00:00
development,2023-06-08,2023-06-08 14:35:00+00:00,H2_ARRIVAL,F90,0.9,1854.968,1857.0,1836.68,2023-06-08 14:45:00+00:00,2023-06-08 14:50:00+00:00,,True,2023-06-08 14:45:00+00:00,1854.968,True,H2_ARRIVAL,5.0,0.09999999999999998,0.7775590551181104,0.12244094488188961,development|2023-06-08|2023-06-08T14:35:00+00:00
development,2023-06-08,2023-06-08 14:35:00+00:00,H2_ARRIVAL,F85,0.85,1853.952,1857.0,1836.68,2023-06-08 14:45:00+00:00,2023-06-08 14:50:00+00:00,,True,2023-06-08 14:45:00+00:00,1853.952,True,H2_ARRIVAL,5.0,0.15000000000000002,0.7775590551181104,0.07244094488188957,development|2023-06-08|2023-06-08T14:35:00+00:00
development,2023-06-08,2023-06-08 14:35:00+00:00,H2_ARRIVAL,F80,0.8,1852.936,1857.0,1836.68,2023-06-08 14:45:00+00:00,2023-06-08 14:50:00+00:00,,True,2023-06-08 14:45:00+00:00,1852.936,True,H2_ARRIVAL,5.0,0.19999999999999996,0.7775590551181104,0.022440944881889635,development|2023-06-08|2023-06-08T14:35:00+00:00
development,2023-06-08,2023-06-08 14:35:00+00:00,H2_ARRIVAL,F75,0.75,1851.92,1857.0,1836.68,2023-06-08 14:45:00+00:00,2023-06-08 14:50:00+00:00,,False,,,False,H2_ARRIVAL,,0.25,,,development|2023-06-08|2023-06-08T14:35:00+00:00
development,2023-06-21,2023-06-21 14:00:00+00:00,H2_ARRIVAL,F95,0.95,1837.379,1839.0,1806.58,2023-06-21 14:05:00+00:00,2023-06-21 14:25:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,,development|2023-06-21|2023-06-21T14:00:00+00:00
development,2023-06-21,2023-06-21 14:00:00+00:00,H2_ARRIVAL,F90,0.9,1835.758,1839.0,1806.58,2023-06-21 14:05:00+00:00,2023-06-21 14:25:00+00:00,,False,,,False,H2_ARRIVAL,,0.09999999999999998,,,development|2023-06-21|2023-06-21T14:00:00+00:00
development,2023-06-21,2023-06-21 14:00:00+00:00,H2_ARRIVAL,F85,0.85,1834.137,1839.0,1806.58,2023-06-21 14:05:00+00:00,2023-06-21 14:25:00+00:00,,False,,,False,H2_ARRIVAL,,0.15000000000000002,,,development|2023-06-21|2023-06-21T14:00:00+00:00
development,2023-06-21,2023-06-21 14:00:00+00:00,H2_ARRIVAL,F80,0.8,1832.516,1839.0,1806.58,2023-06-21 14:05:00+00:00,2023-06-21 14:25:00+00:00,,True,2023-06-21 14:20:00+00:00,1832.516,True,H2_ARRIVAL,5.0,0.19999999999999996,0.5749537322640363,0.2250462677359637,development|2023-06-21|2023-06-21T14:00:00+00:00
development,2023-06-21,2023-06-21 14:00:00+00:00,H2_ARRIVAL,F75,0.75,1830.895,1839.0,1806.58,2023-06-21 14:05:00+00:00,2023-06-21 14:25:00+00:00,,True,2023-06-21 14:20:00+00:00,1830.895,True,H2_ARRIVAL,5.0,0.25,0.5749537322640363,0.17504626773596366,development|2023-06-21|2023-06-21T14:00:00+00:00
