partition,date_utc,signal_ts,cohort,entry_ts,entry_px,H,L,range,h2_bar_start,session_end,fixed_exit_ts,fixed_exit_px,fixed_exit_reason,fixed_net_pnl_usd,hybrid_exit_ts,hybrid_exit_px,hybrid_exit_reason,hybrid_net_pnl_usd,e10_reached,e10_activation_bar_start,e10_activation_ts,final_floor,final_floor_extension,floor_updates,realized_exit_extension,hybrid_hold_minutes
development,2024-02-07,2024-02-07 14:05:00+00:00,BLIND_F75,2024-02-07 14:15:00+00:00,2370.8475,2377.11,2352.06,25.050000000000185,2024-02-07 14:45:00+00:00,2024-02-07 20:00:00+00:00,2024-02-07 14:45:00+00:00,2379.615,TP_E10,1.4490223432761078,2024-02-07 14:55:00+00:00,2379.6150000000002,ACTIVE_FLOOR_TOUCH,1.4490223432761078,True,2024-02-07 14:45:00+00:00,2024-02-07 14:50:00+00:00,2379.6150000000002,0.10000000000000361,0,0.10000000000000361,40.0
development,2024-02-15,2024-02-15 14:00:00+00:00,BLIND_F75,2024-02-15 14:05:00+00:00,2804.6025,2816.13,2770.02,46.11000000000013,2024-02-15 14:10:00+00:00,2024-02-15 20:00:00+00:00,2024-02-15 14:15:00+00:00,2820.741,TP_E10,2.477145691769112,2024-02-15 14:20:00+00:00,2815.05,ACTIVE_FLOOR_GAP_OPEN,1.4625634113925705,True,2024-02-15 14:15:00+00:00,2024-02-15 14:20:00+00:00,2820.741,0.09999999999999704,0,-0.02342225113858001,15.0
development,2024-03-28,2024-03-28 13:35:00+00:00,BLIND_F75,2024-03-28 14:00:00+00:00,3586.945,3597.61,3554.95,42.66000000000031,2024-03-28 14:05:00+00:00,2024-03-28 20:00:00+00:00,2024-03-28 14:05:00+00:00,3601.876,TP_E10,1.6812975944710655,2024-03-28 14:10:00+00:00,3593.8,ACTIVE_FLOOR_GAP_OPEN,0.5555485238831318,True,2024-03-28 14:05:00+00:00,2024-03-28 14:10:00+00:00,3601.876,0.10000000000000106,0,-0.089310829817157,10.0
development,2024-04-04,2024-04-04 14:10:00+00:00,BLIND_F75,2024-04-04 14:25:00+00:00,3367.4775,3383.0,3320.91,62.09000000000015,2024-04-04 14:40:00+00:00,2024-04-04 20:00:00+00:00,2024-04-04 14:40:00+00:00,3389.209,TP_E10,2.826673377921596,2024-04-04 14:45:00+00:00,3388.53,ACTIVE_FLOOR_GAP_OPEN,2.7258560747622345,True,2024-04-04 14:40:00+00:00,2024-04-04 14:45:00+00:00,3389.209,0.09999999999999706,0,0.08906426155580908,20.0
development,2024-04-10,2024-04-10 17:25:00+00:00,BLIND_F75,2024-04-10 18:00:00+00:00,3511.255,3543.94,3413.2,130.74000000000024,,2024-04-10 20:00:00+00:00,2024-04-10 20:00:00+00:00,3523.99,TIME_EXIT_SESSION_END,1.4134541638246128,2024-04-10 20:00:00+00:00,3523.99,PRE_E10_TIME_EXIT,1.4134541638246128,False,,,,,0,-0.1525929325378632,120.0
development,2024-05-21,2024-05-21 13:50:00+00:00,BLIND_F75,2024-05-21 14:05:00+00:00,3785.795,3830.53,3651.59,178.94000000000003,2024-05-21 14:35:00+00:00,2024-05-21 20:00:00+00:00,2024-05-21 16:30:00+00:00,3848.424,TP_E10,7.871578360687815,2024-05-21 16:35:00+00:00,3823.82,ACTIVE_FLOOR_GAP_OPEN,4.622062737152999,True,2024-05-21 16:30:00+00:00,2024-05-21 16:35:00+00:00,3848.424,0.09999999999999874,0,-0.03749860288364835,150.0
development,2024-05-22,2024-05-22 16:15:00+00:00,BLIND_F75,2024-05-22 16:35:00+00:00,3750.505,3782.34,3655.0,127.34000000000016,2024-05-22 17:15:00+00:00,2024-05-22 20:00:00+00:00,2024-05-22 17:15:00+00:00,3795.074,TP_E10,5.54173317993174,2024-05-22 17:20:00+00:00,3776.07,ACTIVE_FLOOR_GAP_OPEN,3.008207694697074,True,2024-05-22 17:15:00+00:00,2024-05-22 17:20:00+00:00,3795.074,0.09999999999999927,0,-0.049238259776974824,45.0
development,2024-07-26,2024-07-26 14:15:00+00:00,BLIND_F75,2024-07-26 14:25:00+00:00,3253.965,3262.72,3227.7,35.01999999999998,,2024-07-26 20:00:00+00:00,2024-07-26 14:35:00+00:00,3226.96,CLOSE_INVALIDATION_D60,-4.549552930040768,2024-07-26 14:35:00+00:00,3226.96,PRE_E10_CLOSE_INVALIDATION_F15,-4.549552930040768,False,,,,,0,-1.021130782410045,10.0
development,2024-08-12,2024-08-12 13:40:00+00:00,BLIND_F75,2024-08-12 14:10:00+00:00,2663.2925,2698.85,2556.62,142.23000000000002,2024-08-12 14:35:00+00:00,2024-08-12 20:00:00+00:00,2024-08-12 14:35:00+00:00,2713.073,TP_E10,8.945668941732832,2024-08-12 14:40:00+00:00,2706.79,ACTIVE_FLOOR_GAP_OPEN,7.766113936039721,True,2024-08-12 14:35:00+00:00,2024-08-12 14:40:00+00:00,2713.073,0.09999999999999969,0,0.055825072066371745,30.0
development,2024-08-15,2024-08-15 13:40:00+00:00,BLIND_F75,2024-08-15 13:45:00+00:00,2651.06,2666.65,2604.29,62.36000000000013,2024-08-15 14:00:00+00:00,2024-08-15 20:00:00+00:00,2024-08-15 15:50:00+00:00,2672.886,TP_E10,3.7164666208988177,2024-08-15 15:55:00+00:00,2670.43,ACTIVE_FLOOR_GAP_OPEN,3.2532556788605453,True,2024-08-15 15:50:00+00:00,2024-08-15 15:55:00+00:00,2672.886,0.09999999999999781,0,0.06061577934573024,130.0
development,2024-11-21,2024-11-21 14:10:00+00:00,BLIND_F75,2024-11-21 15:10:00+00:00,3307.535,3370.0,3120.14,249.86000000000013,2024-11-21 18:55:00+00:00,2024-11-21 20:00:00+00:00,2024-11-21 20:00:00+00:00,3349.99,TIME_EXIT_SESSION_END,6.017921503476198,2024-11-21 20:00:00+00:00,3349.99,PRE_E10_TIME_EXIT,6.017921503476198,False,,,,,0,-0.08008484751460901,290.0
development,2024-11-29,2024-11-29 14:05:00+00:00,BLIND_F75,2024-11-29 14:15:00+00:00,3600.395,3618.0,3547.58,70.42000000000007,2024-11-29 14:35:00+00:00,2024-11-29 20:00:00+00:00,2024-11-29 14:45:00+00:00,3625.042,TP_E10,3.0228188851500586,2024-11-29 14:50:00+00:00,3621.16,ACTIVE_FLOOR_GAP_OPEN,2.4837113705579843,True,2024-11-29 14:45:00+00:00,2024-11-29 14:50:00+00:00,3625.042,0.09999999999999871,0,0.04487361545015409,35.0
external,2020-02-04,2020-02-04 15:20:00+00:00,BLIND_F75,2020-02-04 15:30:00+00:00,187.6275,188.6,184.71,3.8899999999999855,2020-02-04 15:40:00+00:00,2020-02-04 20:00:00+00:00,2020-02-04 16:00:00+00:00,188.989,TP_E10,3.2281994910127847,2020-02-04 16:05:00+00:00,188.65,ACTIVE_FLOOR_GAP_OPEN,2.324813793287262,True,2020-02-04 16:00:00+00:00,2020-02-04 16:05:00+00:00,188.989,0.10000000000000295,0,0.012853470437020965,35.0
external,2020-02-19,2020-02-19 16:20:00+00:00,BLIND_F75,2020-02-19 16:25:00+00:00,281.23,283.46,274.54,8.919999999999959,2020-02-19 17:05:00+00:00,2020-02-19 20:00:00+00:00,2020-02-19 17:25:00+00:00,284.352,TP_E10,5.1506169327596,2020-02-19 17:35:00+00:00,284.352,ACTIVE_FLOOR_TOUCH,5.1506169327596,True,2020-02-19 17:25:00+00:00,2020-02-19 17:30:00+00:00,284.352,0.1,0,0.1,70.0
external,2020-03-31,2020-03-31 15:20:00+00:00,BLIND_F75,2020-03-31 15:30:00+00:00,132.695,133.26,131.0,2.259999999999991,2020-03-31 19:50:00+00:00,2020-03-31 20:00:00+00:00,2020-03-31 19:50:00+00:00,133.486,TP_E10,2.580519235841528,2020-03-31 19:55:00+00:00,133.19,ACTIVE_FLOOR_GAP_OPEN,1.4651795470816524,True,2020-03-31 19:50:00+00:00,2020-03-31 19:55:00+00:00,133.486,0.1,0,-0.030973451327430734,265.0
external,2020-04-06,2020-04-06 13:35:00+00:00,BLIND_F75,2020-04-06 13:50:00+00:00,156.065,158.4,149.06,9.340000000000003,2020-04-06 15:40:00+00:00,2020-04-06 20:00:00+00:00,2020-04-06 15:40:00+00:00,159.334,TP_E10,10.073200269118688,2020-04-06 15:45:00+00:00,159.24,ACTIVE_FLOOR_GAP_OPEN,9.772043699740562,True,2020-04-06 15:40:00+00:00,2020-04-06 15:45:00+00:00,159.334,0.0999999999999997,0,0.08993576017130654,115.0
external,2020-04-21,2020-04-21 14:35:00+00:00,BLIND_F75,2020-04-21 14:40:00+00:00,172.0,173.36,167.92,5.440000000000026,,2020-04-21 20:00:00+00:00,2020-04-21 20:00:00+00:00,171.77,TIME_EXIT_SESSION_END,-1.0686046511627518,2020-04-21 20:00:00+00:00,171.77,PRE_E10_TIME_EXIT,-1.0686046511627518,False,,,,,0,-0.2922794117647051,320.0
external,2020-06-01,2020-06-01 14:50:00+00:00,BLIND_F75,2020-06-01 14:55:00+00:00,239.205,240.7,234.72,5.97999999999999,,2020-06-01 20:00:00+00:00,2020-06-01 20:00:00+00:00,237.77,TIME_EXIT_SESSION_END,-3.3995192408185377,2020-06-01 20:00:00+00:00,237.77,PRE_E10_TIME_EXIT,-3.3995192408185377,False,,,,,0,-0.4899665551839437,305.0
external,2020-06-10,2020-06-10 13:40:00+00:00,BLIND_F75,2020-06-10 13:45:00+00:00,243.595,243.96,242.5,1.460000000000008,2020-06-10 18:10:00+00:00,2020-06-10 20:00:00+00:00,2020-06-10 18:10:00+00:00,244.106,TP_E10,0.6488721032861914,2020-06-10 18:15:00+00:00,243.99,ACTIVE_FLOOR_GAP_OPEN,0.41077197807843946,True,2020-06-10 18:10:00+00:00,2020-06-10 18:15:00+00:00,244.106,0.09999999999999026,0,0.020547945205480117,270.0
external,2020-07-01,2020-07-01 13:45:00+00:00,BLIND_F75,2020-07-01 13:55:00+00:00,228.22,229.13,225.49,3.6399999999999855,2020-07-01 14:30:00+00:00,2020-07-01 20:00:00+00:00,2020-07-01 16:00:00+00:00,229.494,TP_E10,2.391166418368296,2020-07-01 16:05:00+00:00,228.84,ACTIVE_FLOOR_GAP_OPEN,0.958338445359708,True,2020-07-01 16:00:00+00:00,2020-07-01 16:05:00+00:00,229.494,0.10000000000000159,0,-0.0796703296703278,130.0
external,2020-08-05,2020-08-05 16:25:00+00:00,BLIND_F75,2020-08-05 16:30:00+00:00,398.9575,402.11,389.5,12.610000000000014,,2020-08-05 20:00:00+00:00,2020-08-05 20:00:00+00:00,399.14,TIME_EXIT_SESSION_END,-0.1712788956216734,2020-08-05 20:00:00+00:00,399.14,PRE_E10_TIME_EXIT,-0.17127889562167342,False,,,,,0,-0.23552735923870136,210.0
external,2020-08-17,2020-08-17 14:05:00+00:00,BLIND_F75,2020-08-17 14:10:00+00:00,430.56500000000005,433.22,422.6,10.620000000000005,2020-08-17 15:45:00+00:00,2020-08-17 20:00:00+00:00,2020-08-17 15:45:00+00:00,434.282,TP_E10,3.916421446239227,2020-08-17 17:30:00+00:00,440.95,ACTIVE_FLOOR_TOUCH,11.659735463867182,True,2020-08-17 15:45:00+00:00,2020-08-17 15:50:00+00:00,440.95,0.7278719397363426,4,0.7278719397363426,200.0
external,2020-09-25,2020-09-25 16:15:00+00:00,BLIND_F75,2020-09-25 16:25:00+00:00,345.8775,348.67,337.5,11.170000000000016,2020-09-25 17:40:00+00:00,2020-09-25 20:00:00+00:00,2020-09-25 17:40:00+00:00,349.78700000000003,TP_E10,5.251567390188794,2020-09-25 17:50:00+00:00,349.78700000000003,ACTIVE_FLOOR_TOUCH,5.251567390188794,True,2020-09-25 17:40:00+00:00,2020-09-25 17:45:00+00:00,349.78700000000003,0.10000000000000153,0,0.10000000000000153,85.0
external,2020-09-28,2020-09-28 17:35:00+00:00,BLIND_F75,2020-09-28 17:50:00+00:00,364.7075,367.65,355.88,11.769999999999982,,2020-09-28 20:00:00+00:00,2020-09-28 20:00:00+00:00,363.2,TIME_EXIT_SESSION_END,-2.466724704043621,2020-09-28 20:00:00+00:00,363.2,PRE_E10_TIME_EXIT,-2.466724704043621,False,,,,,0,-0.3780798640611721,130.0
external,2020-09-30,2020-09-30 13:35:00+00:00,BLIND_F75,2020-09-30 13:40:00+00:00,354.83000000000004,356.1,351.02,5.080000000000041,2020-09-30 14:00:00+00:00,2020-09-30 20:00:00+00:00,2020-09-30 14:05:00+00:00,356.608,TP_E10,2.10542513316232,2020-09-30 14:10:00+00:00,356.16,ACTIVE_FLOOR_GAP_OPEN,1.4741369106332063,True,2020-09-30 14:05:00+00:00,2020-09-30 14:10:00+00:00,356.608,0.09999999999999552,0,0.011811023622047596,30.0
external,2020-10-05,2020-10-05 14:05:00+00:00,BLIND_F75,2020-10-05 14:40:00+00:00,353.025,354.2,349.5,4.699999999999989,,2020-10-05 20:00:00+00:00,2020-10-05 18:25:00+00:00,350.15,CLOSE_INVALIDATION_D60,-4.471949578641765,2020-10-05 18:25:00+00:00,350.15,PRE_E10_CLOSE_INVALIDATION_F15,-4.471949578641765,False,,,,,0,-0.861702127659579,225.0
external,2020-11-04,2020-11-04 13:45:00+00:00,BLIND_F75,2020-11-04 14:00:00+00:00,382.38,384.29,376.65,7.640000000000043,2020-11-04 16:00:00+00:00,2020-11-04 20:00:00+00:00,2020-11-04 16:00:00+00:00,385.054,TP_E10,3.096521784612239,2020-11-04 16:05:00+00:00,385.03,ACTIVE_FLOOR_GAP_OPEN,3.0651393901354855,True,2020-11-04 16:00:00+00:00,2020-11-04 16:05:00+00:00,385.05400000000003,0.10000000000000074,0,0.0968586387434487,125.0
external,2020-11-05,2020-11-05 13:45:00+00:00,BLIND_F75,2020-11-05 14:00:00+00:00,407.59,411.49,395.89,15.600000000000025,2020-11-05 14:10:00+00:00,2020-11-05 20:00:00+00:00,2020-11-05 14:15:00+00:00,413.05,TP_E10,6.297907210677423,2020-11-05 14:20:00+00:00,411.2,ACTIVE_FLOOR_GAP_OPEN,4.028469785814237,True,2020-11-05 14:15:00+00:00,2020-11-05 14:20:00+00:00,413.05,0.09999999999999999,0,-0.018589743589744873,20.0
external,2020-11-20,2020-11-20 14:15:00+00:00,BLIND_F75,2020-11-20 14:45:00+00:00,506.0625,511.21,490.62,20.58999999999997,2020-11-20 17:35:00+00:00,2020-11-20 20:00:00+00:00,2020-11-20 17:55:00+00:00,513.269,TP_E10,6.72016796344328,2020-11-20 18:05:00+00:00,513.269,ACTIVE_FLOOR_TOUCH,6.72016796344328,True,2020-11-20 17:55:00+00:00,2020-11-20 18:00:00+00:00,513.269,0.1000000000000014,0,0.1000000000000014,200.0
external,2020-12-30,2020-12-30 16:05:00+00:00,BLIND_F75,2020-12-30 16:25:00+00:00,733.225,738.46,717.52,20.94000000000005,2020-12-30 17:35:00+00:00,2020-12-30 20:00:00+00:00,2020-12-30 18:55:00+00:00,740.5540000000001,TP_E10,4.597783763510566,2020-12-30 19:35:00+00:00,753.05,ACTIVE_FLOOR_TOUCH,13.119042585836471,True,2020-12-30 18:55:00+00:00,2020-12-30 19:00:00+00:00,753.05,0.6967526265520478,2,0.6967526265520478,190.0
external,2021-01-18,2021-01-18 14:15:00+00:00,BLIND_F75,2021-01-18 14:30:00+00:00,1246.0625,1257.76,1210.97,46.78999999999997,,2021-01-18 20:00:00+00:00,2021-01-18 20:00:00+00:00,1229.09,TIME_EXIT_SESSION_END,-7.210452926719224,2021-01-18 20:00:00+00:00,1229.09,PRE_E10_TIME_EXIT,-7.210452926719224,False,,,,,0,-0.6127377644795916,330.0
external,2021-01-29,2021-01-29 14:05:00+00:00,BLIND_F75,2021-01-29 14:30:00+00:00,1401.7075,1436.97,1295.92,141.04999999999995,,2021-01-29 20:00:00+00:00,2021-01-29 20:00:00+00:00,1349.94,TIME_EXIT_SESSION_END,-18.86587108936776,2021-01-29 20:00:00+00:00,1349.94,PRE_E10_TIME_EXIT,-18.865871089367758,False,,,,,0,-0.6170152428216944,330.0
external,2021-02-03,2021-02-03 13:35:00+00:00,BLIND_F75,2021-02-03 13:45:00+00:00,1556.06,1569.58,1515.5,54.07999999999993,2021-02-03 15:15:00+00:00,2021-02-03 20:00:00+00:00,2021-02-03 15:20:00+00:00,1574.9879999999998,TP_E10,5.6820276853077445,2021-02-03 16:20:00+00:00,1593.67,ACTIVE_FLOOR_TOUCH,11.68500957546632,True,2021-02-03 15:20:00+00:00,2021-02-03 15:25:00+00:00,1593.67,0.44545118343195594,2,0.44545118343195594,155.0
external,2021-03-05,2021-03-05 13:35:00+00:00,BLIND_F75,2021-03-05 13:40:00+00:00,1483.7424999999998,1497.8,1441.57,56.23000000000002,2021-03-05 14:00:00+00:00,2021-03-05 20:00:00+00:00,2021-03-05 14:15:00+00:00,1503.423,TP_E10,6.232047002764984,2021-03-05 14:40:00+00:00,1503.423,ACTIVE_FLOOR_TOUCH,6.232047002764984,True,2021-03-05 14:15:00+00:00,2021-03-05 14:20:00+00:00,1503.423,0.10000000000000081,0,0.10000000000000081,60.0
external,2021-03-09,2021-03-09 13:50:00+00:00,BLIND_F75,2021-03-09 14:10:00+00:00,1832.95,1843.6,1801.0,42.59999999999991,2021-03-09 16:00:00+00:00,2021-03-09 20:00:00+00:00,2021-03-09 16:00:00+00:00,1847.86,TP_E10,3.667214053847579,2021-03-09 16:05:00+00:00,1847.01,ACTIVE_FLOOR_GAP_OPEN,3.4353473908180336,True,2021-03-09 16:00:00+00:00,2021-03-09 16:05:00+00:00,1847.86,0.1,0,0.0800469483568096,115.0
external,2021-03-19,2021-03-19 16:05:00+00:00,BLIND_F75,2021-03-19 16:10:00+00:00,1819.065,1830.0,1786.26,43.74000000000001,2021-03-19 16:15:00+00:00,2021-03-19 20:00:00+00:00,2021-03-19 20:00:00+00:00,1828.99,TIME_EXIT_SESSION_END,2.3280498497854745,2021-03-19 20:00:00+00:00,1828.99,PRE_E10_TIME_EXIT,2.3280498497854745,False,,,,,0,-0.023090992226794484,230.0
external,2021-04-08,2021-04-08 13:40:00+00:00,BLIND_F75,2021-04-08 13:45:00+00:00,2025.735,2039.1,1985.64,53.45999999999981,2021-04-08 14:10:00+00:00,2021-04-08 20:00:00+00:00,2021-04-08 14:15:00+00:00,2044.446,TP_E10,4.218323719538852,2021-04-08 14:25:00+00:00,2044.446,ACTIVE_FLOOR_TOUCH,4.218323719538852,True,2021-04-08 14:15:00+00:00,2021-04-08 14:20:00+00:00,2044.446,0.10000000000000042,0,0.10000000000000042,40.0
external,2021-04-26,2021-04-26 16:05:00+00:00,BLIND_F75,2021-04-26 17:00:00+00:00,2501.3725,2527.36,2423.41,103.95000000000029,2021-04-26 17:20:00+00:00,2021-04-26 20:00:00+00:00,2021-04-26 20:00:00+00:00,2491.92,TIME_EXIT_SESSION_END,-2.2894626849859097,2021-04-26 20:00:00+00:00,2491.92,PRE_E10_TIME_EXIT,-2.2894626849859097,False,,,,,0,-0.34093314093314053,180.0
external,2021-05-04,2021-05-04 13:35:00+00:00,BLIND_F75,2021-05-04 13:50:00+00:00,3460.7925,3521.39,3279.0,242.38999999999987,,2021-05-04 20:00:00+00:00,2021-05-04 15:20:00+00:00,3286.16,CLOSE_INVALIDATION_D60,-25.630131537790856,2021-05-04 15:20:00+00:00,3286.16,PRE_E10_CLOSE_INVALIDATION_F15,-25.630131537790856,False,,,,,0,-0.9704608275918979,90.0
external,2021-05-24,2021-05-24 14:30:00+00:00,BLIND_F75,2021-05-24 14:35:00+00:00,2406.6400000000003,2468.09,2222.29,245.80000000000013,2021-05-24 15:20:00+00:00,2021-05-24 20:00:00+00:00,2021-05-24 15:20:00+00:00,2492.67,TP_E10,17.473466742013734,2021-05-24 15:30:00+00:00,2492.67,ACTIVE_FLOOR_TOUCH,17.473466742013734,True,2021-05-24 15:20:00+00:00,2021-05-24 15:25:00+00:00,2492.67,0.09999999999999966,0,0.09999999999999966,55.0
external,2021-05-27,2021-05-27 14:30:00+00:00,BLIND_F75,2021-05-27 15:15:00+00:00,2821.5275,2867.37,2684.0,183.3699999999999,,2021-05-27 20:00:00+00:00,2021-05-27 20:00:00+00:00,2758.68,TIME_EXIT_SESSION_END,-11.537141140747377,2021-05-27 20:00:00+00:00,2758.68,PRE_E10_TIME_EXIT,-11.537141140747375,False,,,,,0,-0.5927359982548951,285.0
external,2021-06-02,2021-06-02 13:35:00+00:00,BLIND_F75,2021-06-02 14:00:00+00:00,2727.33,2749.44,2661.0,88.44000000000005,2021-06-02 14:30:00+00:00,2021-06-02 20:00:00+00:00,2021-06-02 14:30:00+00:00,2758.284,TP_E10,5.274780829602599,2021-06-02 14:40:00+00:00,2758.284,ACTIVE_FLOOR_TOUCH,5.274780829602599,True,2021-06-02 14:30:00+00:00,2021-06-02 14:35:00+00:00,2758.284,0.10000000000000052,0,0.10000000000000052,40.0
external,2021-07-16,2021-07-16 13:35:00+00:00,BLIND_F75,2021-07-16 13:45:00+00:00,1896.715,1913.62,1846.0,67.61999999999989,2021-07-16 14:40:00+00:00,2021-07-16 20:00:00+00:00,2021-07-16 15:30:00+00:00,1920.382,TP_E10,5.838944701760673,2021-07-16 15:40:00+00:00,1920.3819999999998,ACTIVE_FLOOR_TOUCH,5.838944701760673,True,2021-07-16 15:30:00+00:00,2021-07-16 15:35:00+00:00,1920.3819999999998,0.09999999999999933,0,0.09999999999999933,115.0
external,2021-07-20,2021-07-20 14:10:00+00:00,BLIND_F75,2021-07-20 14:15:00+00:00,1751.2725,1763.03,1716.0,47.02999999999997,2021-07-20 14:25:00+00:00,2021-07-20 20:00:00+00:00,2021-07-20 14:55:00+00:00,1767.733,TP_E10,4.299582731984897,2021-07-20 15:00:00+00:00,1766.65,ACTIVE_FLOOR_GAP_OPEN,3.9903789958444906,True,2021-07-20 14:55:00+00:00,2021-07-20 15:00:00+00:00,1767.733,0.09999999999999952,0,0.076972145439084,45.0
external,2021-07-27,2021-07-27 13:40:00+00:00,BLIND_F75,2021-07-27 14:00:00+00:00,2286.02,2317.36,2192.0,125.36000000000011,,2021-07-27 20:00:00+00:00,2021-07-27 20:00:00+00:00,2228.06,TIME_EXIT_SESSION_END,-13.077054443968104,2021-07-27 20:00:00+00:00,2228.06,PRE_E10_TIME_EXIT,-13.077054443968105,False,,,,,0,-0.7123484365028725,360.0
external,2021-07-29,2021-07-29 15:15:00+00:00,BLIND_F75,2021-07-29 15:30:00+00:00,2316.135,2328.0,2280.54,47.46000000000004,2021-07-29 16:00:00+00:00,2021-07-29 20:00:00+00:00,2021-07-29 16:00:00+00:00,2332.746,TP_E10,3.185930871905063,2021-07-29 16:05:00+00:00,2323.63,ACTIVE_FLOOR_GAP_OPEN,1.2179972238232755,True,2021-07-29 16:00:00+00:00,2021-07-29 16:05:00+00:00,2332.746,0.1000000000000019,0,-0.09207753898019147,35.0
external,2021-09-01,2021-09-01 14:35:00+00:00,BLIND_F75,2021-09-01 15:15:00+00:00,3551.5025,3564.0,3514.01,49.98999999999978,2021-09-01 15:40:00+00:00,2021-09-01 20:00:00+00:00,2021-09-01 15:40:00+00:00,3568.999,TP_E10,2.063253228739082,2021-09-01 15:45:00+00:00,3562.18,ACTIVE_FLOOR_GAP_OPEN,1.103237010251235,True,2021-09-01 15:40:00+00:00,2021-09-01 15:45:00+00:00,3568.999,0.09999999999999636,0,-0.03640728145629469,30.0
external,2021-09-02,2021-09-02 13:50:00+00:00,BLIND_F75,2021-09-02 14:00:00+00:00,3782.5075,3800.0,3730.03,69.9699999999998,2021-09-02 14:05:00+00:00,2021-09-02 20:00:00+00:00,2021-09-02 14:05:00+00:00,3806.997,TP_E10,2.837204420612483,2021-09-02 14:20:00+00:00,3806.997,ACTIVE_FLOOR_TOUCH,2.837204420612483,True,2021-09-02 14:05:00+00:00,2021-09-02 14:10:00+00:00,3806.997,0.09999999999999805,0,0.09999999999999805,20.0
external,2021-09-15,2021-09-15 14:15:00+00:00,BLIND_F75,2021-09-15 14:20:00+00:00,3428.6125,3445.0,3379.45,65.55000000000018,2021-09-15 15:00:00+00:00,2021-09-15 20:00:00+00:00,2021-09-15 15:00:00+00:00,3451.555,TP_E10,2.9457411708088803,2021-09-15 15:05:00+00:00,3450.32,ACTIVE_FLOOR_GAP_OPEN,2.7656391616141645,True,2021-09-15 15:00:00+00:00,2021-09-15 15:05:00+00:00,3451.555,0.09999999999999723,0,0.08115942028985734,45.0
external,2021-10-25,2021-10-25 14:05:00+00:00,BLIND_F75,2021-10-25 14:10:00+00:00,4152.1425,4166.19,4110.0,56.1899999999996,2021-10-25 15:40:00+00:00,2021-10-25 20:00:00+00:00,2021-10-25 15:45:00+00:00,4171.808999999999,TP_E10,1.9682351942400091,2021-10-25 17:20:00+00:00,4205.11,ACTIVE_FLOOR_TOUCH,5.97833359524631,True,2021-10-25 15:45:00+00:00,2021-10-25 15:50:00+00:00,4205.11,0.6926499377113428,2,0.6926499377113428,190.0
external,2021-10-28,2021-10-28 13:35:00+00:00,BLIND_F75,2021-10-28 15:50:00+00:00,4152.3875,4199.32,4011.59,187.7299999999996,2021-10-28 17:00:00+00:00,2021-10-28 20:00:00+00:00,2021-10-28 17:05:00+00:00,4218.093,TP_E10,7.511773648292652,2021-10-28 17:10:00+00:00,4196.21,ACTIVE_FLOOR_GAP_OPEN,4.876783537181972,True,2021-10-28 17:05:00+00:00,2021-10-28 17:10:00+00:00,4218.093,0.10000000000000095,0,-0.016566345283117664,80.0
external,2021-11-16,2021-11-16 14:50:00+00:00,BLIND_F75,2021-11-16 15:55:00+00:00,4278.0,4345.0,4077.0,268.0,,2021-11-16 20:00:00+00:00,2021-11-16 20:00:00+00:00,4265.55,TIME_EXIT_SESSION_END,-1.8551192145862423,2021-11-16 20:00:00+00:00,4265.55,PRE_E10_TIME_EXIT,-1.8551192145862423,False,,,,,0,-0.29645522388059636,245.0
external,2021-12-16,2021-12-16 13:55:00+00:00,BLIND_F75,2021-12-16 14:00:00+00:00,4064.4525,4083.9,4006.11,77.78999999999996,2021-12-16 14:35:00+00:00,2021-12-16 20:00:00+00:00,2021-12-16 15:30:00+00:00,4091.679,TP_E10,2.949344099851104,2021-12-16 15:35:00+00:00,4079.79,ACTIVE_FLOOR_GAP_OPEN,1.4867854895585624,True,2021-12-16 15:30:00+00:00,2021-12-16 15:35:00+00:00,4091.679,0.1,0,-0.052834554569997805,95.0
external,2021-12-23,2021-12-23 16:10:00+00:00,BLIND_F75,2021-12-23 16:30:00+00:00,3945.57,3964.47,3888.87,75.59999999999991,2021-12-23 16:40:00+00:00,2021-12-23 20:00:00+00:00,2021-12-23 16:45:00+00:00,3972.03,TP_E10,2.9531276849732007,2021-12-23 16:55:00+00:00,3972.0299999999997,ACTIVE_FLOOR_TOUCH,2.9531276849732007,True,2021-12-23 16:45:00+00:00,2021-12-23 16:50:00+00:00,3972.0299999999997,0.0999999999999994,0,0.0999999999999994,25.0
reference_validation,2025-01-01,2025-01-01 14:05:00+00:00,BLIND_F75,2025-01-01 14:15:00+00:00,3342.74,3352.78,3312.62,40.16000000000031,2025-01-01 15:45:00+00:00,2025-01-01 20:00:00+00:00,2025-01-01 19:45:00+00:00,3356.7960000000003,TP_E10,1.7024668385816182,2025-01-01 19:55:00+00:00,3356.7960000000003,ACTIVE_FLOOR_TOUCH,1.7024668385816182,True,2025-01-01 19:45:00+00:00,2025-01-01 19:50:00+00:00,3356.7960000000003,0.10000000000000113,0,0.10000000000000113,340.0
