partition,dev_block,ref_min,hour,execution_start,family,target_R,H,L,R,h1_ts,h1_break_ts,entry_ts,entry_price,entry_F,exit_ts,exit_price,exit_reason,return,pnl,return_5bps,pnl_5bps,won,won_5bps,h1_break_confirmed,invalidation_close_ts,role,candidate_scope
external,,180,18,2021-07-01 18:00:00+00:00,E0_RESTING_H,0.4,34.175,33.12,1.0549999999999997,2021-07-01 18:05:00+00:00,2021-07-01 18:05:00+00:00,2021-07-01 18:05:00+00:00,34.175,1.0,2021-07-01 18:15:00+00:00,33.999,FAILED_BREAK,-0.005149963423555115,-2.5749817117775575,-0.0056499634235551155,-2.824981711777558,False,False,True,2021-07-01 18:10:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-07-02 18:00:00+00:00,E0_RESTING_H,0.4,33.2,32.51,0.6900000000000048,2021-07-02 19:50:00+00:00,2021-07-02 19:50:00+00:00,2021-07-02 19:50:00+00:00,33.2,1.0,2021-07-02 20:05:00+00:00,33.111,FAILED_BREAK,-0.0026807228915664005,-1.3403614457832003,-0.0031807228915664005,-1.5903614457832003,False,False,True,2021-07-02 20:00:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-07-04 18:00:00+00:00,E0_RESTING_H,0.4,35.308,34.7,0.607999999999997,2021-07-04 21:50:00+00:00,,2021-07-04 21:50:00+00:00,35.308,1.0,2021-07-04 22:50:00+00:00,34.517,REFERENCE_INVALIDATION,-0.0224028548770816,-11.2014274385408,-0.022902854877081602,-11.4514274385408,False,False,False,2021-07-04 22:45:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-07-05 18:00:00+00:00,E0_RESTING_H,0.4,33.33,32.358,0.9720000000000013,2021-07-05 18:25:00+00:00,,2021-07-05 18:25:00+00:00,33.33,1.0,2021-07-06 04:05:00+00:00,33.7188,TARGET,0.011665166516651837,5.8325832583259185,0.011165166516651837,5.5825832583259185,True,True,False,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-07-06 18:00:00+00:00,E0_RESTING_H,0.4,33.889,33.202,0.6870000000000047,2021-07-06 23:20:00+00:00,2021-07-06 23:20:00+00:00,2021-07-06 23:20:00+00:00,33.889,1.0,2021-07-06 23:25:00+00:00,34.1638,TARGET,0.008108825872702008,4.054412936351004,0.0076088258727020075,3.804412936351004,True,True,True,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-07-07 18:00:00+00:00,E0_RESTING_H,0.4,37.403,36.1,1.3029999999999973,2021-07-07 18:00:00+00:00,2021-07-07 18:00:00+00:00,2021-07-07 18:00:00+00:00,37.403,1.0,2021-07-07 18:10:00+00:00,37.9242,TARGET,0.01393471111942901,6.967355559714505,0.01343471111942901,6.717355559714505,True,True,True,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-07-11 18:00:00+00:00,E0_RESTING_H,0.4,32.57,31.951,0.6189999999999998,2021-07-12 03:40:00+00:00,2021-07-12 03:40:00+00:00,2021-07-12 03:40:00+00:00,32.57,1.0,2021-07-12 03:50:00+00:00,32.559,FAILED_BREAK,-0.0003377341111453491,-0.16886705557267456,-0.0008377341111453491,-0.41886705557267456,False,False,True,2021-07-12 03:45:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-07-14 18:00:00+00:00,E0_RESTING_H,0.4,31.001,30.33,0.6710000000000029,2021-07-14 18:00:00+00:00,,2021-07-14 18:00:00+00:00,31.001,1.0,2021-07-14 18:35:00+00:00,31.2694,TARGET,0.008657785232734527,4.328892616367264,0.008157785232734527,4.078892616367264,True,True,False,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-07-15 18:00:00+00:00,E0_RESTING_H,0.4,29.25,27.952,1.2979999999999983,2021-07-16 02:05:00+00:00,2021-07-16 02:05:00+00:00,2021-07-16 02:05:00+00:00,29.25,1.0,2021-07-16 02:40:00+00:00,29.172,FAILED_BREAK,-0.002666666666666595,-1.3333333333332975,-0.003166666666666595,-1.5833333333332975,False,False,True,2021-07-16 02:35:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-07-17 18:00:00+00:00,E0_RESTING_H,0.4,26.847,26.223,0.6240000000000023,2021-07-17 19:25:00+00:00,2021-07-17 19:25:00+00:00,2021-07-17 19:25:00+00:00,26.847,1.0,2021-07-17 19:50:00+00:00,27.096600000000002,TARGET,0.009297128170745461,4.648564085372731,0.00879712817074546,4.398564085372731,True,True,True,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-07-18 18:00:00+00:00,E0_RESTING_H,0.4,26.872,26.204,0.6679999999999993,2021-07-18 18:25:00+00:00,2021-07-18 18:25:00+00:00,2021-07-18 18:25:00+00:00,26.872,1.0,2021-07-18 18:35:00+00:00,26.811,FAILED_BREAK,-0.002270020839535536,-1.135010419767768,-0.002770020839535536,-1.385010419767768,False,False,True,2021-07-18 18:30:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-07-19 18:00:00+00:00,E0_RESTING_H,0.4,24.768,24.011,0.7570000000000014,2021-07-19 23:40:00+00:00,,2021-07-19 23:40:00+00:00,24.768,1.0,2021-07-20 01:15:00+00:00,23.844,REFERENCE_INVALIDATION,-0.03730620155038755,-18.653100775193778,-0.03780620155038755,-18.903100775193778,False,False,False,2021-07-20 01:10:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-07-20 18:00:00+00:00,E0_RESTING_H,0.4,23.941,23.218,0.722999999999999,2021-07-20 20:05:00+00:00,2021-07-20 20:15:00+00:00,2021-07-20 20:05:00+00:00,23.941,1.0,2021-07-20 21:15:00+00:00,23.866,FAILED_BREAK,-0.003132701223841905,-1.5663506119209525,-0.003632701223841905,-1.8163506119209525,False,False,True,2021-07-20 21:10:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-07-22 18:00:00+00:00,E0_RESTING_H,0.4,28.172,27.154,1.0180000000000007,2021-07-23 01:35:00+00:00,,2021-07-23 01:35:00+00:00,28.172,1.0,2021-07-23 02:05:00+00:00,28.5792,TARGET,0.014454067868805875,7.227033934402938,0.013954067868805875,6.977033934402938,True,True,False,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-07-23 18:00:00+00:00,E0_RESTING_H,0.4,27.659,26.381,1.2779999999999987,2021-07-23 22:40:00+00:00,2021-07-23 22:40:00+00:00,2021-07-23 22:40:00+00:00,27.659,1.0,2021-07-23 22:50:00+00:00,27.583,FAILED_BREAK,-0.002747749376333264,-1.373874688166632,-0.003247749376333264,-1.623874688166632,False,False,True,2021-07-23 22:45:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-07-25 18:00:00+00:00,E0_RESTING_H,0.4,27.682,26.904,0.7779999999999987,2021-07-25 18:25:00+00:00,,2021-07-25 18:25:00+00:00,27.682,1.0,2021-07-25 23:05:00+00:00,27.993199999999998,TARGET,0.011241962285962082,5.620981142981041,0.010741962285962081,5.370981142981041,True,True,False,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-07-26 18:00:00+00:00,E0_RESTING_H,0.4,30.51,29.839,0.6710000000000029,2021-07-26 18:05:00+00:00,2021-07-26 18:05:00+00:00,2021-07-26 18:05:00+00:00,30.51,1.0,2021-07-26 18:35:00+00:00,30.491,FAILED_BREAK,-0.0006227466404458148,-0.3113733202229074,-0.0011227466404458149,-0.5613733202229074,False,False,True,2021-07-26 18:30:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-07-27 18:00:00+00:00,E0_RESTING_H,0.4,28.521,26.984,1.536999999999999,2021-07-28 02:45:00+00:00,2021-07-28 02:45:00+00:00,2021-07-28 02:45:00+00:00,28.521,1.0,2021-07-28 02:55:00+00:00,28.491,FAILED_BREAK,-0.0010518565267697566,-0.5259282633848783,-0.0015518565267697566,-0.7759282633848783,False,False,True,2021-07-28 02:50:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-07-29 18:00:00+00:00,E0_RESTING_H,0.4,30.321,29.19,1.1310000000000002,2021-07-29 18:55:00+00:00,2021-07-29 18:55:00+00:00,2021-07-29 18:55:00+00:00,30.321,1.0,2021-07-29 19:10:00+00:00,30.271,FAILED_BREAK,-0.0016490221298770535,-0.8245110649385268,-0.0021490221298770536,-1.0745110649385268,False,False,True,2021-07-29 19:05:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-07-30 18:00:00+00:00,E0_RESTING_H,0.4,31.62,30.42,1.1999999999999993,2021-07-30 18:00:00+00:00,,2021-07-30 18:00:00+00:00,31.62,1.0,2021-07-30 20:45:00+00:00,32.1,TARGET,0.015180265654648917,7.590132827324458,0.014680265654648916,7.340132827324458,True,True,False,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-07-31 18:00:00+00:00,E0_RESTING_H,0.4,34.701,33.611,1.0900000000000034,2021-07-31 18:45:00+00:00,2021-07-31 18:45:00+00:00,2021-07-31 18:45:00+00:00,34.701,1.0,2021-07-31 18:55:00+00:00,34.581,FAILED_BREAK,-0.003458113599031698,-1.729056799515849,-0.0039581135990316985,-1.9790567995158492,False,False,True,2021-07-31 18:50:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-08-01 18:00:00+00:00,E0_RESTING_H,0.4,36.0,34.298,1.7019999999999982,2021-08-01 20:15:00+00:00,2021-08-01 20:15:00+00:00,2021-08-01 20:15:00+00:00,36.0,1.0,2021-08-01 20:30:00+00:00,35.987,FAILED_BREAK,-0.00036111111111103433,-0.18055555555551717,-0.0008611111111110343,-0.43055555555551717,False,False,True,2021-08-01 20:25:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-08-04 18:00:00+00:00,E0_RESTING_H,0.4,36.311,35.197,1.1139999999999972,2021-08-04 19:40:00+00:00,2021-08-04 19:40:00+00:00,2021-08-04 19:40:00+00:00,36.311,1.0,2021-08-04 20:00:00+00:00,36.241,FAILED_BREAK,-0.0019277904767150966,-0.9638952383575483,-0.0024277904767150966,-1.2138952383575483,False,False,True,2021-08-04 19:55:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-08-05 18:00:00+00:00,E0_RESTING_H,0.4,37.386,36.1,1.2860000000000014,2021-08-05 19:15:00+00:00,,2021-08-05 19:15:00+00:00,37.386,1.0,2021-08-06 03:30:00+00:00,35.904,REFERENCE_INVALIDATION,-0.039640507141710746,-19.82025357085537,-0.040140507141710746,-20.070253570855375,False,False,False,2021-08-06 03:25:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-08-07 18:00:00+00:00,E0_RESTING_H,0.4,39.145,37.535,1.6100000000000065,2021-08-07 21:15:00+00:00,2021-08-07 21:15:00+00:00,2021-08-07 21:15:00+00:00,39.145,1.0,2021-08-07 21:35:00+00:00,39.068,FAILED_BREAK,-0.0019670455996936287,-0.9835227998468143,-0.0024670455996936287,-1.2335227998468143,False,False,True,2021-08-07 21:30:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-08-08 18:00:00+00:00,E0_RESTING_H,0.4,37.93,37.191,0.7389999999999972,2021-08-08 21:35:00+00:00,2021-08-08 21:35:00+00:00,2021-08-08 21:35:00+00:00,37.93,1.0,2021-08-08 21:45:00+00:00,37.881,FAILED_BREAK,-0.0012918534141840299,-0.6459267070920149,-0.0017918534141840299,-0.8959267070920149,False,False,True,2021-08-08 21:40:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-08-09 18:00:00+00:00,E0_RESTING_H,0.4,40.059,39.281,0.7779999999999987,2021-08-10 02:30:00+00:00,2021-08-10 02:30:00+00:00,2021-08-10 02:30:00+00:00,40.059,1.0,2021-08-10 02:45:00+00:00,40.3702,TARGET,0.007768541401432794,3.884270700716397,0.007268541401432793,3.634270700716397,True,True,True,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-08-10 18:00:00+00:00,E0_RESTING_H,0.4,40.735,39.149,1.5859999999999985,2021-08-10 20:00:00+00:00,2021-08-10 20:00:00+00:00,2021-08-10 20:00:00+00:00,40.735,1.0,2021-08-10 20:10:00+00:00,40.53,FAILED_BREAK,-0.005032527310666501,-2.5162636553332507,-0.005532527310666502,-2.766263655333251,False,False,True,2021-08-10 20:05:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-08-11 18:00:00+00:00,E0_RESTING_H,0.4,43.318,42.412,0.9059999999999988,2021-08-11 19:35:00+00:00,2021-08-11 19:35:00+00:00,2021-08-11 19:35:00+00:00,43.318,1.0,2021-08-11 19:50:00+00:00,43.235,FAILED_BREAK,-0.001916062606768465,-0.9580313033842325,-0.002416062606768465,-1.2080313033842325,False,False,True,2021-08-11 19:45:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-08-12 18:00:00+00:00,E0_RESTING_H,0.4,40.822,39.387,1.4350000000000023,2021-08-12 18:00:00+00:00,2021-08-12 18:00:00+00:00,2021-08-12 18:00:00+00:00,40.822,1.0,2021-08-12 18:10:00+00:00,40.82,FAILED_BREAK,-4.899318994666668e-05,-0.02449659497333334,-0.0005489931899466667,-0.27449659497333334,False,False,True,2021-08-12 18:05:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-08-13 18:00:00+00:00,E0_RESTING_H,0.4,44.136,42.834,1.3019999999999996,2021-08-13 20:05:00+00:00,2021-08-13 20:10:00+00:00,2021-08-13 20:05:00+00:00,44.136,1.0,2021-08-13 20:20:00+00:00,44.037,FAILED_BREAK,-0.0022430668841763035,-1.1215334420881518,-0.0027430668841763035,-1.3715334420881518,False,False,True,2021-08-13 20:15:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-08-14 18:00:00+00:00,E0_RESTING_H,0.4,44.231,43.541,0.6900000000000048,2021-08-14 23:40:00+00:00,2021-08-14 23:40:00+00:00,2021-08-14 23:40:00+00:00,44.231,1.0,2021-08-14 23:50:00+00:00,44.145,FAILED_BREAK,-0.0019443376817164237,-0.9721688408582119,-0.0024443376817164237,-1.2221688408582119,False,False,True,2021-08-14 23:45:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-08-15 18:00:00+00:00,E0_RESTING_H,0.4,52.8,46.694,6.1059999999999945,2021-08-15 19:25:00+00:00,2021-08-15 19:25:00+00:00,2021-08-15 19:25:00+00:00,52.8,1.0,2021-08-15 20:10:00+00:00,52.714,FAILED_BREAK,-0.0016287878787878407,-0.8143939393939204,-0.0021287878787878407,-1.0643939393939204,False,False,True,2021-08-15 20:05:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-08-16 18:00:00+00:00,E0_RESTING_H,0.4,69.448,65.776,3.671999999999997,2021-08-17 01:50:00+00:00,2021-08-17 01:50:00+00:00,2021-08-17 01:50:00+00:00,69.448,1.0,2021-08-17 01:55:00+00:00,70.9168,TARGET,0.021149637138578425,10.574818569289214,0.020649637138578425,10.324818569289212,True,True,True,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-08-19 18:00:00+00:00,E0_RESTING_H,0.4,74.505,70.5,4.0049999999999955,2021-08-19 21:50:00+00:00,2021-08-19 21:50:00+00:00,2021-08-19 21:50:00+00:00,74.505,1.0,2021-08-19 22:00:00+00:00,74.45,FAILED_BREAK,-0.0007382054895643808,-0.3691027447821904,-0.0012382054895643808,-0.6191027447821904,False,False,True,2021-08-19 21:55:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-08-20 18:00:00+00:00,E0_RESTING_H,0.4,77.329,72.52,4.8089999999999975,2021-08-20 18:15:00+00:00,2021-08-20 18:15:00+00:00,2021-08-20 18:15:00+00:00,77.329,1.0,2021-08-20 18:25:00+00:00,76.902,FAILED_BREAK,-0.005521861138770623,-2.7609305693853115,-0.006021861138770623,-3.0109305693853115,False,False,True,2021-08-20 18:20:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-08-22 18:00:00+00:00,E0_RESTING_H,0.4,75.149,73.79,1.3589999999999947,2021-08-23 03:10:00+00:00,,2021-08-23 03:10:00+00:00,75.149,1.0,2021-08-23 03:50:00+00:00,75.6926,TARGET,0.00723362919000925,3.616814595004625,0.006733629190009249,3.366814595004625,True,True,False,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-08-23 18:00:00+00:00,E0_RESTING_H,0.4,73.21,71.695,1.5150000000000006,2021-08-23 18:30:00+00:00,2021-08-23 18:30:00+00:00,2021-08-23 18:30:00+00:00,73.21,1.0,2021-08-23 18:40:00+00:00,73.81599999999999,TARGET,0.008277557710695271,4.138778855347636,0.007777557710695271,3.8887788553476357,True,True,True,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-08-25 18:00:00+00:00,E0_RESTING_H,0.4,71.576,69.6,1.975999999999999,2021-08-25 22:30:00+00:00,2021-08-25 22:30:00+00:00,2021-08-25 22:30:00+00:00,71.576,1.0,2021-08-25 22:45:00+00:00,71.356,FAILED_BREAK,-0.0030736559740695,-1.53682798703475,-0.0035736559740695,-1.78682798703475,False,False,True,2021-08-25 22:40:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-08-26 18:00:00+00:00,E0_RESTING_H,0.4,77.6,73.4,4.199999999999989,2021-08-27 00:35:00+00:00,2021-08-27 00:35:00+00:00,2021-08-27 00:35:00+00:00,77.6,1.0,2021-08-27 00:40:00+00:00,79.27999999999999,TARGET,0.021649484536082397,10.824742268041199,0.021149484536082397,10.574742268041199,True,True,True,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-08-27 18:00:00+00:00,E0_RESTING_H,0.4,85.858,81.763,4.094999999999999,2021-08-27 18:40:00+00:00,2021-08-27 18:40:00+00:00,2021-08-27 18:40:00+00:00,85.858,1.0,2021-08-27 19:05:00+00:00,85.207,FAILED_BREAK,-0.007582287032076307,-3.7911435160381535,-0.008082287032076307,-4.0411435160381535,False,False,True,2021-08-27 19:00:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-08-28 18:00:00+00:00,E0_RESTING_H,0.4,96.607,92.201,4.406000000000006,2021-08-28 22:05:00+00:00,2021-08-28 22:05:00+00:00,2021-08-28 22:05:00+00:00,96.607,1.0,2021-08-28 22:15:00+00:00,96.595,FAILED_BREAK,-0.00012421460142642005,-0.06210730071321002,-0.0006242146014264201,-0.31210730071321,False,False,True,2021-08-28 22:10:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-08-29 18:00:00+00:00,E0_RESTING_H,0.4,93.5,90.36,3.1400000000000006,2021-08-29 18:25:00+00:00,,2021-08-29 18:25:00+00:00,93.5,1.0,2021-08-29 22:25:00+00:00,94.756,TARGET,0.01343315508021381,6.716577540106905,0.01293315508021381,6.466577540106905,True,True,False,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-08-30 18:00:00+00:00,E0_RESTING_H,0.4,108.498,102.084,6.4140000000000015,2021-08-30 18:10:00+00:00,2021-08-30 18:15:00+00:00,2021-08-30 18:10:00+00:00,108.498,1.0,2021-08-30 18:45:00+00:00,111.06360000000001,TARGET,0.023646518829840257,11.823259414920129,0.023146518829840257,11.573259414920129,True,True,True,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-09-02 18:00:00+00:00,E0_RESTING_H,0.4,128.888,115.048,13.840000000000003,2021-09-02 21:00:00+00:00,2021-09-02 21:00:00+00:00,2021-09-02 21:00:00+00:00,128.888,1.0,2021-09-02 21:35:00+00:00,128.769,FAILED_BREAK,-0.0009232822295326404,-0.4616411147663202,-0.0014232822295326404,-0.7116411147663202,False,False,True,2021-09-02 21:30:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-09-03 18:00:00+00:00,E0_RESTING_H,0.4,143.699,139.108,4.591000000000008,2021-09-03 20:00:00+00:00,2021-09-03 20:00:00+00:00,2021-09-03 20:00:00+00:00,143.699,1.0,2021-09-03 20:30:00+00:00,142.927,FAILED_BREAK,-0.005372340795691155,-2.6861703978455775,-0.0058723407956911555,-2.9361703978455775,False,False,True,2021-09-03 20:25:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-09-04 18:00:00+00:00,E0_RESTING_H,0.4,143.722,136.038,7.6839999999999975,2021-09-05 01:05:00+00:00,2021-09-05 01:05:00+00:00,2021-09-05 01:05:00+00:00,143.722,1.0,2021-09-05 01:35:00+00:00,142.725,FAILED_BREAK,-0.006937003381528362,-3.468501690764181,-0.007437003381528362,-3.718501690764181,False,False,True,2021-09-05 01:30:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-09-05 18:00:00+00:00,E0_RESTING_H,0.4,139.222,135.0,4.222000000000008,2021-09-05 21:20:00+00:00,2021-09-05 21:20:00+00:00,2021-09-05 21:20:00+00:00,139.222,1.0,2021-09-05 21:30:00+00:00,140.91080000000002,TARGET,0.012130266768183295,6.065133384091648,0.011630266768183295,5.815133384091648,True,True,True,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-09-06 18:00:00+00:00,E0_RESTING_H,0.4,158.89,144.533,14.357,2021-09-06 19:15:00+00:00,2021-09-06 19:15:00+00:00,2021-09-06 19:15:00+00:00,158.89,1.0,2021-09-06 19:30:00+00:00,164.63279999999997,TARGET,0.036143243753540055,18.071621876770028,0.035643243753540055,17.821621876770028,True,True,True,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-09-08 18:00:00+00:00,E0_RESTING_H,0.4,176.3,155.486,20.81400000000002,2021-09-08 18:10:00+00:00,2021-09-08 18:10:00+00:00,2021-09-08 18:10:00+00:00,176.3,1.0,2021-09-08 18:35:00+00:00,184.62560000000002,TARGET,0.04722404991491791,23.612024957458956,0.04672404991491791,23.362024957458953,True,True,True,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-09-10 18:00:00+00:00,E0_RESTING_H,0.4,180.557,168.692,11.86499999999998,2021-09-10 18:40:00+00:00,2021-09-10 18:40:00+00:00,2021-09-10 18:40:00+00:00,180.557,1.0,2021-09-10 19:00:00+00:00,180.532,FAILED_BREAK,-0.00013846043077792025,-0.06923021538896013,-0.0006384604307779203,-0.3192302153889601,False,False,True,2021-09-10 18:55:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-09-13 18:00:00+00:00,E0_RESTING_H,0.4,160.1,154.21,5.889999999999986,2021-09-13 18:15:00+00:00,2021-09-13 18:15:00+00:00,2021-09-13 18:15:00+00:00,160.1,1.0,2021-09-13 18:20:00+00:00,162.456,TARGET,0.014715802623360474,7.357901311680237,0.014215802623360474,7.107901311680237,True,True,True,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-09-14 18:00:00+00:00,E0_RESTING_H,0.4,163.25,155.618,7.632000000000005,2021-09-15 01:00:00+00:00,,2021-09-15 01:00:00+00:00,163.25,1.0,2021-09-15 04:05:00+00:00,155.427,REFERENCE_INVALIDATION,-0.04792036753445639,-23.960183767228195,-0.04842036753445639,-24.210183767228195,False,False,False,2021-09-15 04:00:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-09-17 18:00:00+00:00,E0_RESTING_H,0.4,145.99,140.061,5.929000000000002,2021-09-17 22:15:00+00:00,2021-09-17 22:20:00+00:00,2021-09-17 22:15:00+00:00,145.99,1.0,2021-09-17 22:50:00+00:00,145.813,FAILED_BREAK,-0.0012124118090282021,-0.6062059045141011,-0.0017124118090282021,-0.8562059045141011,False,False,True,2021-09-17 22:45:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-09-18 18:00:00+00:00,E0_RESTING_H,0.4,165.498,161.012,4.48599999999999,2021-09-18 23:15:00+00:00,2021-09-18 23:15:00+00:00,2021-09-18 23:15:00+00:00,165.498,1.0,2021-09-18 23:20:00+00:00,167.2924,TARGET,0.010842427098816776,5.421213549408388,0.010342427098816775,5.171213549408388,True,True,True,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-09-22 18:00:00+00:00,E0_RESTING_H,0.4,145.0,136.301,8.699000000000012,2021-09-22 18:00:00+00:00,2021-09-22 18:00:00+00:00,2021-09-22 18:00:00+00:00,145.0,1.0,2021-09-22 18:05:00+00:00,148.4796,TARGET,0.023997241379310363,11.998620689655182,0.023497241379310363,11.748620689655182,True,True,True,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-09-24 18:00:00+00:00,E0_RESTING_H,0.4,139.498,135.61,3.887999999999977,2021-09-24 18:00:00+00:00,,2021-09-24 18:00:00+00:00,139.498,1.0,2021-09-24 20:35:00+00:00,141.05319999999998,TARGET,0.0111485469325725,5.57427346628625,0.0106485469325725,5.32427346628625,True,True,False,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-09-26 18:00:00+00:00,E0_RESTING_H,0.4,140.778,135.6,5.177999999999997,2021-09-27 01:40:00+00:00,2021-09-27 01:40:00+00:00,2021-09-27 01:40:00+00:00,140.778,1.0,2021-09-27 01:50:00+00:00,142.8492,TARGET,0.014712526104931234,7.356263052465617,0.014212526104931233,7.106263052465617,True,True,True,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-09-28 18:00:00+00:00,E0_RESTING_H,0.4,132.772,128.59,4.181999999999988,2021-09-28 20:15:00+00:00,,2021-09-28 20:15:00+00:00,132.772,1.0,2021-09-28 21:40:00+00:00,134.4448,TARGET,0.012599041966679714,6.299520983339857,0.012099041966679713,6.049520983339857,True,True,False,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-09-29 18:00:00+00:00,E0_RESTING_H,0.4,137.9,132.8,5.099999999999994,2021-09-30 00:50:00+00:00,2021-09-30 00:50:00+00:00,2021-09-30 00:50:00+00:00,137.9,1.0,2021-09-30 01:15:00+00:00,139.94,TARGET,0.014793328498912128,7.396664249456064,0.014293328498912128,7.146664249456064,True,True,True,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-09-30 18:00:00+00:00,E0_RESTING_H,0.4,139.391,136.158,3.233000000000004,2021-09-30 18:40:00+00:00,2021-09-30 18:40:00+00:00,2021-09-30 18:40:00+00:00,139.391,1.0,2021-09-30 18:45:00+00:00,140.6842,TARGET,0.00927749998206484,4.63874999103242,0.00877749998206484,4.38874999103242,True,True,True,,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-10-01 18:00:00+00:00,E0_RESTING_H,0.4,162.125,153.8,8.324999999999989,2021-10-01 18:05:00+00:00,2021-10-01 18:05:00+00:00,2021-10-01 18:05:00+00:00,162.125,1.0,2021-10-01 18:50:00+00:00,162.116,FAILED_BREAK,-5.551272166526289e-05,-0.027756360832631444,-0.0005555127216652629,-0.27775636083263144,False,False,True,2021-10-01 18:45:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-10-03 18:00:00+00:00,E0_RESTING_H,0.4,177.2,171.538,5.661999999999978,2021-10-03 18:00:00+00:00,,2021-10-03 18:00:00+00:00,177.2,1.0,2021-10-03 21:10:00+00:00,170.223,REFERENCE_INVALIDATION,-0.039373589164785394,-19.686794582392697,-0.039873589164785395,-19.936794582392697,False,False,False,2021-10-03 21:05:00+00:00,REF_SUPPORT,FROZEN_WINNER
external,,180,18,2021-10-04 18:00:00+00:00,E0_RESTING_H,0.4,171.869,162.1,9.769000000000005,2021-10-04 18:00:00+00:00,,2021-10-04 18:00:00+00:00,171.869,1.0,2021-10-05 05:55:00+00:00,166.59,TIME,-0.03071525405977804,-15.35762702988902,-0.03121525405977804,-15.60762702988902,False,False,False,,REF_SUPPORT,FROZEN_WINNER
