partition,side,source,anchor_date_utc,execution_end,entry_ts,entry_px,confirmation_bar_start,H,L,R,entry_level,stop_level,target_level,touch_elapsed_min,candidate_id,exit_ts,exit_px,exit_reason,pnl,priority,accepted,blocked_by
reference_validation,LONG,ALT_0330,2025-03-21,2025-03-21 15:30:00+00:00,2025-03-21 10:30:00+00:00,632.81,2025-03-21 10:25:00+00:00,633.83,624.09,9.740000000000009,632.369,627.499,635.778,85.0,reference_validation|LONG|ALT_0330|2025-03-21T10:30:00+00:00,2025-03-21 12:00:00+00:00,635.778,TP_E20,1.9450956843287242,0,True,
reference_validation,SHORT,SHORT_2000,2025-04-01,2025-04-02 08:00:00+00:00,2025-04-02 01:50:00+00:00,606.91,2025-04-02 01:45:00+00:00,615.36,606.32,9.039999999999964,607.676,612.196,604.5120000000001,15.0,reference_validation|SHORT|SHORT_2000|2025-04-02T01:50:00+00:00,2025-04-02 02:05:00+00:00,604.5120000000001,TP_E20_DOWN,1.575581222916023,2,True,
reference_validation,SHORT,SHORT_2000,2025-05-04,2025-05-05 08:00:00+00:00,2025-05-05 01:45:00+00:00,584.89,2025-05-05 01:40:00+00:00,589.6,584.16,5.440000000000055,584.976,587.696,583.072,10.0,reference_validation|SHORT|SHORT_2000|2025-05-05T01:45:00+00:00,2025-05-05 02:00:00+00:00,583.072,TP_E20_DOWN,1.1541383849954627,2,True,
reference_validation,LONG,ALT_0330,2025-05-19,2025-05-19 15:30:00+00:00,2025-05-19 09:55:00+00:00,639.79,2025-05-19 09:50:00+00:00,640.75,633.16,7.590000000000032,639.6115,635.8165,642.268,50.0,reference_validation|LONG|ALT_0330|2025-05-19T09:55:00+00:00,2025-05-19 14:15:00+00:00,642.268,TP_E20,1.536572937995318,0,True,
reference_validation,LONG,ALT_0330,2025-07-07,2025-07-07 15:30:00+00:00,2025-07-07 09:15:00+00:00,662.65,2025-07-07 09:10:00+00:00,663.04,660.48,2.5599999999999454,662.656,661.376,663.5519999999999,10.0,reference_validation|LONG|ALT_0330|2025-07-07T09:15:00+00:00,2025-07-07 12:20:00+00:00,660.8,CLOSE_INVALIDATION_F35,-1.7959103599185395,0,True,
reference_validation,LONG,RAW_0530,2025-07-11,2025-07-11 17:30:00+00:00,2025-07-11 17:20:00+00:00,694.92,2025-07-11 17:15:00+00:00,695.4,684.44,10.959999999999923,693.756,688.2760000000001,697.592,375.0,reference_validation|LONG|RAW_0530|2025-07-11T17:20:00+00:00,2025-07-11 17:30:00+00:00,695.7,TIME_EXIT_EXEC_END,0.16121567950273563,1,True,
reference_validation,LONG,RAW_0530,2025-07-15,2025-07-15 17:30:00+00:00,2025-07-15 13:05:00+00:00,682.77,2025-07-15 13:00:00+00:00,682.96,676.39,6.57000000000005,681.9745,678.6895,684.274,120.0,reference_validation|LONG|RAW_0530|2025-07-15T13:05:00+00:00,2025-07-15 13:20:00+00:00,683.6170000000001,LIVE_FLOOR_TOUCH,0.22026743998722098,1,True,
reference_validation,LONG,ALT_0330,2025-07-22,2025-07-22 15:30:00+00:00,2025-07-22 11:40:00+00:00,762.07,2025-07-22 11:35:00+00:00,764.55,745.0,19.549999999999955,761.6175,751.8425,768.4599999999999,155.0,reference_validation|LONG|ALT_0330|2025-07-22T11:40:00+00:00,2025-07-22 15:30:00+00:00,766.18,TIME_EXIT_EXEC_END,2.2966026742949457,0,True,
reference_validation,LONG,RAW_0530,2025-07-23,2025-07-23 17:30:00+00:00,2025-07-23 11:20:00+00:00,799.76,2025-07-23 11:15:00+00:00,800.99,788.2,12.789999999999964,799.0715,792.6765,803.548,15.0,reference_validation|LONG|RAW_0530|2025-07-23T11:20:00+00:00,2025-07-23 11:35:00+00:00,803.548,LIVE_FLOOR_TOUCH,1.9682104631389534,1,True,
reference_validation,SHORT,SHORT_2000,2025-09-02,2025-09-03 08:00:00+00:00,2025-09-03 06:05:00+00:00,849.76,2025-09-03 06:00:00+00:00,854.6,849.48,5.1200000000000045,850.248,852.808,848.456,270.0,reference_validation|SHORT|SHORT_2000|2025-09-03T06:05:00+00:00,2025-09-03 07:35:00+00:00,852.87,CLOSE_INVALIDATION_F65,-2.229928450385987,2,True,
reference_validation,LONG,RAW_0530,2025-09-12,2025-09-12 17:30:00+00:00,2025-09-12 13:15:00+00:00,909.09,2025-09-12 13:10:00+00:00,910.19,902.86,7.330000000000041,909.0905,905.4255,911.6560000000001,130.0,reference_validation|LONG|RAW_0530|2025-09-12T13:15:00+00:00,2025-09-12 17:30:00+00:00,916.77,LIVE_RUNNER_TIME_EXIT,3.824004224004152,1,True,
reference_validation,LONG,ALT_0330,2025-10-01,2025-10-01 15:30:00+00:00,2025-10-01 09:25:00+00:00,1028.84,2025-10-01 09:20:00+00:00,1032.31,1003.44,28.86999999999989,1027.9795,1013.5445,1038.0839999999998,20.0,reference_validation|LONG|ALT_0330|2025-10-01T09:25:00+00:00,2025-10-01 15:30:00+00:00,1020.64,TIME_EXIT_EXEC_END,-4.385070564908045,0,True,
reference_validation,SHORT,SHORT_2000,2025-10-14,2025-10-15 08:00:00+00:00,2025-10-15 01:45:00+00:00,1202.17,2025-10-15 01:40:00+00:00,1221.69,1199.36,22.330000000000155,1202.7095,1213.8745,1194.8939999999998,10.0,reference_validation|SHORT|SHORT_2000|2025-10-15T01:45:00+00:00,2025-10-15 02:20:00+00:00,1216.53,CLOSE_INVALIDATION_F65,-6.372533002819858,2,True,
reference_validation,LONG,RAW_0530,2025-12-08,2025-12-08 17:30:00+00:00,2025-12-08 14:45:00+00:00,912.2,2025-12-08 14:40:00+00:00,913.25,901.35,11.899999999999977,911.465,905.515,915.63,220.0,reference_validation|LONG|RAW_0530|2025-12-08T14:45:00+00:00,2025-12-08 15:00:00+00:00,904.88,CLOSE_INVALIDATION_F35,-4.412278009208559,1,True,
reference_validation,SHORT,SHORT_2000,2025-12-22,2025-12-23 08:00:00+00:00,2025-12-23 03:25:00+00:00,854.4,2025-12-23 03:20:00+00:00,861.86,853.89,7.970000000000027,855.0855,859.0705,852.2959999999999,110.0,reference_validation|SHORT|SHORT_2000|2025-12-23T03:25:00+00:00,2025-12-23 05:30:00+00:00,852.2959999999999,TP_E20_DOWN,0.8312734082397525,2,True,
reference_validation,SHORT,SHORT_2000,2025-12-24,2025-12-25 08:00:00+00:00,2025-12-25 03:20:00+00:00,845.63,2025-12-25 03:15:00+00:00,850.34,845.2,5.139999999999986,845.971,848.541,844.172,105.0,reference_validation|SHORT|SHORT_2000|2025-12-25T03:20:00+00:00,2025-12-25 04:35:00+00:00,844.172,TP_E20_DOWN,0.46207915991626247,2,True,
reference_validation,SHORT,SHORT_2000,2026-01-07,2026-01-08 08:00:00+00:00,2026-01-08 03:00:00+00:00,895.99,2026-01-08 02:55:00+00:00,905.36,894.36,11.0,896.01,901.51,892.16,85.0,reference_validation|SHORT|SHORT_2000|2026-01-08T03:00:00+00:00,2026-01-08 04:05:00+00:00,892.16,TP_E20_DOWN,1.7373006395161155,2,True,
reference_validation,LONG,ALT_0330,2026-01-15,2026-01-15 15:30:00+00:00,2026-01-15 09:20:00+00:00,942.11,2026-01-15 09:15:00+00:00,943.4,929.47,13.92999999999995,941.3104999999999,934.3455,946.1859999999999,15.0,reference_validation|LONG|ALT_0330|2026-01-15T09:20:00+00:00,2026-01-15 14:10:00+00:00,946.1859999999999,TP_E20,1.7632293468915043,0,True,
reference_validation,LONG,RAW_0530,2026-02-16,2026-02-16 17:30:00+00:00,2026-02-16 11:55:00+00:00,618.49,2026-02-16 11:50:00+00:00,619.76,610.05,9.710000000000036,618.3035,613.4485,621.702,50.0,reference_validation|LONG|RAW_0530|2026-02-16T11:55:00+00:00,2026-02-16 13:10:00+00:00,628.27,LIVE_FLOOR_GAP_OPEN,7.506352568351926,1,True,
reference_validation,LONG,RAW_0530,2026-02-17,2026-02-17 17:30:00+00:00,2026-02-17 14:05:00+00:00,624.29,2026-02-17 14:00:00+00:00,625.38,615.23,10.149999999999977,623.8575,618.7825,627.41,180.0,reference_validation|LONG|RAW_0530|2026-02-17T14:05:00+00:00,2026-02-17 14:45:00+00:00,612.07,CLOSE_INVALIDATION_F35,-10.187118166236786,1,True,
reference_validation,LONG,ALT_0330,2026-02-20,2026-02-20 15:30:00+00:00,2026-02-20 09:30:00+00:00,612.89,2026-02-20 09:25:00+00:00,613.85,605.05,8.800000000000068,612.53,608.13,615.61,25.0,reference_validation|LONG|ALT_0330|2026-02-20T09:30:00+00:00,2026-02-20 13:25:00+00:00,606.51,CLOSE_INVALIDATION_F35,-5.604849157271263,0,True,
reference_validation,LONG,ALT_0330,2026-03-09,2026-03-09 15:30:00+00:00,2026-03-09 09:50:00+00:00,628.47,2026-03-09 09:45:00+00:00,630.07,618.2,11.870000000000005,628.2895000000001,622.3545,632.4440000000001,45.0,reference_validation|LONG|ALT_0330|2026-03-09T09:50:00+00:00,2026-03-09 12:35:00+00:00,632.4440000000001,TP_E20,2.761646538418772,0,True,
reference_validation,LONG,ALT_0330,2026-03-24,2026-03-24 15:30:00+00:00,2026-03-24 10:25:00+00:00,636.97,2026-03-24 10:20:00+00:00,638.57,627.13,11.440000000000055,636.854,631.134,640.8580000000001,80.0,reference_validation|LONG|ALT_0330|2026-03-24T10:25:00+00:00,2026-03-24 14:15:00+00:00,630.27,CLOSE_INVALIDATION_F35,-5.659274377129253,0,True,
reference_validation,LONG,RAW_0530,2026-03-31,2026-03-31 17:30:00+00:00,2026-03-31 14:15:00+00:00,613.52,2026-03-31 14:10:00+00:00,613.97,598.6,15.370000000000005,611.6645,603.9795,617.044,190.0,reference_validation|LONG|RAW_0530|2026-03-31T14:15:00+00:00,2026-03-31 17:30:00+00:00,617.044,LIVE_FLOOR_TOUCH,2.4719520146042178,1,True,
reference_validation,LONG,RAW_0530,2026-04-13,2026-04-13 17:30:00+00:00,2026-04-13 14:15:00+00:00,599.52,2026-04-13 14:10:00+00:00,600.15,595.42,4.730000000000018,599.4404999999999,597.0754999999999,601.096,190.0,reference_validation|LONG|RAW_0530|2026-04-13T14:15:00+00:00,2026-04-13 14:45:00+00:00,600.6229999999999,LIVE_FLOOR_TOUCH,0.5199025887376422,1,True,
reference_validation,LONG,ALT_0330,2026-05-08,2026-05-08 15:30:00+00:00,2026-05-08 11:40:00+00:00,640.4,2026-05-08 11:35:00+00:00,641.32,634.8,6.5200000000000955,640.342,637.082,642.624,155.0,reference_validation|LONG|ALT_0330|2026-05-08T11:40:00+00:00,2026-05-08 14:45:00+00:00,642.624,TP_E20,1.3364147407870068,0,True,
reference_validation,SHORT,SHORT_2000,2026-05-13,2026-05-14 08:00:00+00:00,2026-05-14 03:20:00+00:00,668.94,2026-05-14 03:15:00+00:00,677.76,668.37,9.389999999999986,669.7785,674.4735,666.492,105.0,reference_validation|SHORT|SHORT_2000|2026-05-14T03:20:00+00:00,2026-05-14 03:20:00+00:00,666.492,TP_E20_DOWN,1.429760516638357,2,True,
reference_validation,LONG,ALT_0330,2026-05-25,2026-05-25 15:30:00+00:00,2026-05-25 09:45:00+00:00,662.47,2026-05-25 09:40:00+00:00,663.48,656.3,7.180000000000064,662.403,658.813,664.916,40.0,reference_validation|LONG|ALT_0330|2026-05-25T09:45:00+00:00,2026-05-25 12:10:00+00:00,664.916,TP_E20,1.4461213337962469,0,True,
reference_validation,SHORT,SHORT_2000,2026-06-04,2026-06-05 08:00:00+00:00,2026-06-05 02:55:00+00:00,596.78,2026-06-05 02:50:00+00:00,608.35,595.8,12.550000000000068,597.6825,603.9575,593.29,80.0,reference_validation|SHORT|SHORT_2000|2026-06-05T02:55:00+00:00,2026-06-05 03:00:00+00:00,593.29,TP_E20_DOWN,2.524025604075231,2,True,
reference_validation,LONG,ALT_0330,2026-06-08,2026-06-08 15:30:00+00:00,2026-06-08 11:50:00+00:00,602.23,2026-06-08 11:45:00+00:00,604.05,591.8,12.25,602.2125,596.0875,606.5,165.0,reference_validation|LONG|ALT_0330|2026-06-08T11:50:00+00:00,2026-06-08 15:30:00+00:00,605.08,TIME_EXIT_EXEC_END,1.9662056025106627,0,True,
reference_validation,SHORT,SHORT_2000,2026-07-16,2026-07-17 08:00:00+00:00,2026-07-17 02:25:00+00:00,571.96,2026-07-17 02:20:00+00:00,577.37,571.04,6.330000000000041,571.9895,575.1545,569.774,50.0,reference_validation|SHORT|SHORT_2000|2026-07-17T02:25:00+00:00,2026-07-17 05:35:00+00:00,569.774,TP_E20_DOWN,1.510972795300392,2,True,
reference_validation,SHORT,SHORT_2000,2026-07-19,2026-07-20 08:00:00+00:00,2026-07-20 04:30:00+00:00,569.1,2026-07-20 04:25:00+00:00,574.41,568.21,6.199999999999932,569.14,572.24,566.97,175.0,reference_validation|SHORT|SHORT_2000|2026-07-20T04:30:00+00:00,2026-07-20 05:00:00+00:00,566.97,TP_E20_DOWN,1.4713758566157313,2,True,
reference_validation,LONG,RAW_0530,2026-07-22,2026-07-22 17:30:00+00:00,2026-07-22 11:50:00+00:00,571.58,2026-07-22 11:45:00+00:00,572.11,567.36,4.75,571.3975,569.0225,573.0600000000001,45.0,reference_validation|LONG|RAW_0530|2026-07-22T11:50:00+00:00,2026-07-22 14:00:00+00:00,572.585,LIVE_FLOOR_TOUCH,0.4791420273627226,1,True,
august,SHORT,SHORT_2000,2026-08-09,2026-08-10 08:00:00+00:00,2026-08-10 03:30:00+00:00,603.0,2026-08-10 03:25:00+00:00,611.95,602.07,9.879999999999995,603.552,608.4920000000001,600.094,115.0,august|SHORT|SHORT_2000|2026-08-10T03:30:00+00:00,2026-08-10 08:00:00+00:00,604.35,TIME_EXIT_SESSION_END,-1.5194029850746245,2,True,
